brier,ece,harm_auprc,harm_auroc,model,gain_mae
0.31385253999443213,0.29994888047107443,0.39795313466175014,0.5695140457020035,logistic,
0.3444919601748985,0.3455123063636057,0.3988806587195687,0.5671934769746262,harm_mlp,
0.33886238938169466,0.3370123118299585,0.4054759397260495,0.5662891237535079,joint_gain_risk,0.44459080696105957
