sequence,dataset,protocol,frames,catastrophic_update_gt3,clean_degradation,epe_gain,false_update_rate,harmful_modified_rate,intervention_coverage_all,intervention_precision,max_update_abs,mean_clean_update,mean_update_abs,new_bad3,raw_bad1,raw_bad3,raw_boundary_epe,raw_epe,refined_bad1,refined_bad3,refined_boundary_epe,refined_epe,stereo_runtime_ms,support_ratio,evaluated_frames,valid_count,clean_count,modified_count,frames_worsened,worst_frame_degradation,p95_frame_degradation
dataset_1,SCARED structured-light native grid,native stereo plus upscaled cache-grid correction; static-repeat preservation,5,0.0,0.0020367021487794224,-0.007427153522127486,0.0021359654347190486,0.44728320482297423,0.009781530713684441,0.3282659622190101,13.926892280578613,0.0064643373353328775,0.03188101518899202,0.0012920823014917822,0.43887477324835117,0.033856411430921565,1.0919689774513244,1.07949603396587,0.439218045799957,0.03447332279941758,1.0989954829216004,1.0869232064635619,272.62646201997995,0.9901480102539063,5,3676379,1108164,20063,0.6,0.027975261211395264,0.023348712921142573
dataset_2,SCARED structured-light native grid,native stereo plus upscaled cache-grid correction; static-repeat preservation,5,0.0,0.007416374719516744,-0.03103167694910817,0.007659714961756452,0.7708896126372775,0.02714957166889504,0.21138734781209173,12.186120986938477,0.018505931940427895,0.0724411003291607,0.00503104475525317,0.5386682021660177,0.0979362662679603,1.5485943794250487,1.4728820344535325,0.5404613695706422,0.10176678592365075,1.5771018505096435,1.503913903215208,121.19489619508386,0.9892677307128906,5,3362207,817785,52813,1.0,0.09179496765136719,0.07782902717590331
dataset_3,SCARED structured-light native grid,native stereo plus upscaled cache-grid correction; static-repeat preservation,5,0.0,0.006207852618722308,-0.01285863131696874,0.0066616225573634166,0.5200346567711828,0.02725963439955704,0.41749408983451536,14.888721466064453,0.019061270963396562,0.08479609861969947,0.0032635303425222646,0.45808595969298993,0.062363192596749585,1.636213231086731,1.616804746085421,0.4595113759796662,0.06456629285546626,1.6489299535751343,1.6296635617953918,113.50102378055453,0.9916383361816408,5,3455131,1000507,48645,0.6,0.04152190685272217,0.039139509201049805
dataset_4,SCARED structured-light native grid,native stereo plus upscaled cache-grid correction; static-repeat preservation,5,0.0,0.007611410276543685,-0.0037284547969943962,0.008138256645103115,0.625031189717115,0.02192074437625068,0.4649638791348885,12.721799850463867,0.013981045725614085,0.04905753154307604,0.002449889685275729,0.7794042658221447,0.5055884538330151,6.51380672454834,6.497708085487625,0.7794968234728488,0.5058055643717035,6.517276763916016,6.501436169835307,125.40097208693624,0.985733184814453,5,3500521,394802,44711,0.6,0.0174713134765625,0.016821670532226562
dataset_5,SCARED structured-light native grid,native stereo plus upscaled cache-grid correction; static-repeat preservation,5,0.0,0.01898491805307886,0.028803131587645366,0.02019565141709958,0.3167415702589786,0.0522758032546823,0.6881465102864833,11.11330509185791,0.029372617890231514,0.11620265990495682,0.007215899929656979,0.8491516668016919,0.6542874718872861,11.539522933959962,11.452797190771966,0.8496873524284672,0.6551629282135054,11.508742523193359,11.423994215069909,111.2539803609252,0.9890397644042969,5,3246307,258521,104020,0.2,0.016368865966796875,0.010551643371582025
dataset_6,SCARED structured-light native grid,native stereo plus upscaled cache-grid correction; static-repeat preservation,5,0.0,0.004308807725855497,-0.031555787992918624,0.00446843781775424,0.5552047040835384,0.011495089298168958,0.07174949317845597,15.21925163269043,0.017019830495311566,0.04634507782757282,0.003702182730784677,0.3094238070134866,0.020979699011596256,0.9862874269485473,0.9910289443694185,0.31191672184931046,0.024546580615258946,1.0168270111083983,1.0225846451224274,123.60743889585137,0.982244415283203,5,4177038,1660088,36502,0.6,0.0835961103439331,0.07908940315246582
dataset_7,SCARED structured-light native grid,native stereo plus upscaled cache-grid correction; static-repeat preservation,5,0.0,0.00989554976504222,-0.004288043248155744,0.010599719939166126,0.5523348803969453,0.03685451823163109,0.47040971168437024,12.251850128173828,0.024220334927824348,0.09191194083541632,0.004935617156136106,0.4302851711572167,0.06162527057924764,1.3283377170562745,1.286101359141113,0.43288694067933603,0.06472762565893161,1.3330631852149963,1.2903893773168875,118.33149325102568,0.9858106994628907,5,3136327,995498,65900,0.6,0.03756999969482422,0.0309319257736206
dataset_8,SCARED structured-light native grid,native stereo plus upscaled cache-grid correction; static-repeat preservation,5,0.0,0.005097712863684424,-0.013413061887601729,0.005277285293688029,0.5017098476023719,0.012227745160024214,0.22639952468972802,15.579973220825195,0.015938215153845872,0.03863418218679726,0.0028848542935952675,0.3319205706436561,0.01652246820200867,0.881316065788269,0.8773411041059366,0.33440961878088377,0.019085930392279286,0.8954257369041443,0.8907541962108986,120.71221815422177,0.9863757324218752,5,3923990,1492434,30296,0.6,0.05423325300216675,0.045258462429046624
dataset_9,SCARED structured-light native grid,native stereo plus upscaled cache-grid correction; static-repeat preservation,5,0.0,0.014010121228645337,-0.01339154313252954,0.014659156652945596,0.6268130023662373,0.03636067507919662,0.38078307830783076,11.517589569091797,0.03268379874924962,0.09964828472584486,0.007631633409502565,0.5706751008424493,0.13454071388267563,1.94634006023407,1.908688914124126,0.5743408452778856,0.1397196452270646,1.9622618913650514,1.9220802080094683,129.2661334387958,0.9836210632324219,5,3408039,751885,88880,0.8,0.046923279762268066,0.04552402496337891
