method,checkpoint,input_resolution,frame,runtime_ms,valid_px,valid_pixel_ratio,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_rmse_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,abs_depth_error_p50,abs_depth_error_p75,abs_depth_error_p90,abs_depth_error_p95,abs_depth_error_p99,pred_disp_le_0_1_ratio,pred_disp_le_0_5_ratio,excluded_pred_disp_le_0_1_ratio,valid_disp_valid_px,valid_disp_valid_pixel_ratio,valid_disp_mae_px,valid_disp_rmse_px,valid_disp_bad1_pct,valid_disp_bad2_pct,valid_disp_bad5_pct,valid_disp_depth_mae_mm,valid_disp_depth_median_abs_error_mm,valid_disp_depth_rmse_mm,valid_disp_depth_bad1mm_pct,valid_disp_depth_bad2mm_pct,valid_disp_depth_bad5mm_pct,valid_disp_abs_depth_error_p50,valid_disp_abs_depth_error_p75,valid_disp_abs_depth_error_p90,valid_disp_abs_depth_error_p95,valid_disp_abs_depth_error_p99,depth_mae_cap100_mm,depth_rmse_cap100_mm,depth_mae_cap200_mm,depth_rmse_cap200_mm
RAFT-Stereo Middlebury,raftstereo-middlebury.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000000,1093.5203700792044,836249,0.6380073547363281,9.618239402770996,16.306852340698242,79.12786741747972,64.30608586676935,42.04907868350216,2.6673569679260254,1.0946846008300781,5.236083984375,51.913724261553675,37.62838580374984,13.296757305539378,1.0946846008300781,2.9383621215820312,6.440370082855225,11.779576301574707,17.2816104888916,0.0,0.0,0.0,836249,0.6380073547363281,9.618239402770996,16.306852340698242,79.12786741747972,64.30608586676935,42.04907868350216,2.6673569679260254,1.0946846008300781,5.236083984375,51.913724261553675,37.62838580374984,13.296757305539378,1.0946846008300781,2.9383621215820312,6.440370082855225,11.779576301574707,17.2816104888916,2.6673569679260254,5.236083984375,2.6673569679260254,5.236083984375
RAFT-Stereo Middlebury,raftstereo-middlebury.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000001,905.2915670908988,832438,0.6350997924804688,9.547381401062012,16.20671272277832,78.99687424168526,64.16838251016893,42.01634235822968,2.655524492263794,1.070718765258789,5.253619194030762,51.48359397336498,37.34404243919667,13.25383992561608,1.070718765258789,2.9391050338745117,6.39157772064209,11.688406944274902,17.29267120361328,0.0,0.0,0.0,832438,0.6350997924804688,9.547381401062012,16.20671272277832,78.99687424168526,64.16838251016893,42.01634235822968,2.655524492263794,1.070718765258789,5.253619194030762,51.48359397336498,37.34404243919667,13.25383992561608,1.070718765258789,2.9391050338745117,6.39157772064209,11.688406944274902,17.29267120361328,2.655524492263794,5.253619194030762,2.655524492263794,5.253619194030762
RAFT-Stereo Middlebury,raftstereo-middlebury.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000002,905.6535828858614,829546,0.6328933715820313,9.304359436035156,15.842145919799805,77.82377348573797,62.598095825909596,41.00303057334976,2.6049959659576416,1.0463027954101562,5.173439025878906,50.913993919565634,37.590923227886094,12.983487353323383,1.0463027954101562,2.881789207458496,6.208667755126953,11.429783821105957,17.144489288330078,0.0,0.0,0.0,829546,0.6328933715820313,9.304359436035156,15.842145919799805,77.82377348573797,62.598095825909596,41.00303057334976,2.6049959659576416,1.0463027954101562,5.173439025878906,50.913993919565634,37.590923227886094,12.983487353323383,1.0463027954101562,2.881789207458496,6.208667755126953,11.429783821105957,17.144489288330078,2.6049959659576416,5.173439025878906,2.6049959659576416,5.173439025878906
RAFT-Stereo Middlebury,raftstereo-middlebury.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000003,906.545395962894,815013,0.6218055725097656,9.11853313446045,15.543540954589844,76.91030695215905,61.15681590355,40.68303204979553,2.5794901847839355,1.0637168884277344,5.109893321990967,51.303353443442,37.51792916186613,12.693417160217077,1.0637168884277344,2.846647262573242,6.128264427185059,11.454675674438477,17.088634490966797,0.0,0.0,0.0,815013,0.6218055725097656,9.11853313446045,15.543540954589844,76.91030695215905,61.15681590355,40.68303204979553,2.5794901847839355,1.0637168884277344,5.109893321990967,51.303353443442,37.51792916186613,12.693417160217077,1.0637168884277344,2.846647262573242,6.128264427185059,11.454675674438477,17.088634490966797,2.5794901847839355,5.109893321990967,2.5794901847839355,5.109893321990967
RAFT-Stereo Middlebury,raftstereo-middlebury.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000004,919.3815030157566,829388,0.6327728271484375,9.374271392822266,15.811714172363281,78.51705112685498,63.17019296155719,41.67627214283303,2.6528570652008057,1.0920047760009766,5.20074462890625,51.856911361148214,38.21516588134865,13.452569846682133,1.0920047760009766,2.982895851135254,6.398270130157471,11.457633018493652,17.269622802734375,0.0,0.0,0.0,829388,0.6327728271484375,9.374271392822266,15.811714172363281,78.51705112685498,63.17019296155719,41.67627214283303,2.6528570652008057,1.0920047760009766,5.20074462890625,51.856911361148214,38.21516588134865,13.452569846682133,1.0920047760009766,2.982895851135254,6.398270130157471,11.457633018493652,17.269622802734375,2.6528570652008057,5.20074462890625,2.6528570652008057,5.20074462890625
RAFT-Stereo Middlebury,raftstereo-middlebury.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000005,918.4489089529961,836425,0.6381416320800781,9.400920867919922,15.795989036560059,78.95746779448247,63.41608631975372,41.81271482798816,2.6677587032318115,1.1226463317871094,5.183454990386963,52.42370804315988,38.56938757210748,13.654302537585558,1.1226463317871094,3.0167083740234375,6.461513519287109,11.458767890930176,17.260120391845703,0.0,0.0,0.0,836425,0.6381416320800781,9.400920867919922,15.795989036560059,78.95746779448247,63.41608631975372,41.81271482798816,2.6677587032318115,1.1226463317871094,5.183454990386963,52.42370804315988,38.56938757210748,13.654302537585558,1.1226463317871094,3.0167083740234375,6.461513519287109,11.458767890930176,17.260120391845703,2.6677587032318115,5.183454990386963,2.6677587032318115,5.183454990386963
RAFT-Stereo Middlebury,raftstereo-middlebury.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000006,905.920117162168,840342,0.6411300659179687,9.354187965393066,15.720433235168457,79.24249888735777,63.88910705403277,41.732175709413546,2.664531707763672,1.1134529113769531,5.18903923034668,52.23694638611423,38.05319738868222,13.72262721606203,1.1134529113769531,3.0185675621032715,6.513588905334473,11.420351028442383,17.114261627197266,0.0,0.0,0.0,840342,0.6411300659179687,9.354187965393066,15.720433235168457,79.24249888735777,63.88910705403277,41.732175709413546,2.664531707763672,1.1134529113769531,5.18903923034668,52.23694638611423,38.05319738868222,13.72262721606203,1.1134529113769531,3.0185675621032715,6.513588905334473,11.420351028442383,17.114261627197266,2.664531707763672,5.18903923034668,2.664531707763672,5.18903923034668
RAFT-Stereo Middlebury,raftstereo-middlebury.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000007,905.831784941256,833985,0.6362800598144531,9.35540771484375,15.753089904785156,79.23835560591618,63.85462568271612,41.492113167503014,2.6685473918914795,1.0948486328125,5.196070671081543,51.96772124198876,37.81554824127532,13.735378933673866,1.0948486328125,3.017322540283203,6.558856964111328,11.501775741577148,17.328044891357422,0.0,0.0,0.0,833985,0.6362800598144531,9.35540771484375,15.753089904785156,79.23835560591618,63.85462568271612,41.492113167503014,2.6685473918914795,1.0948486328125,5.196070671081543,51.96772124198876,37.81554824127532,13.735378933673866,1.0948486328125,3.017322540283203,6.558856964111328,11.501775741577148,17.328044891357422,2.6685473918914795,5.196070671081543,2.6685473918914795,5.196070671081543
RAFT-Stereo Middlebury,raftstereo-middlebury.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000008,905.7034240104258,825044,0.6294586181640625,9.128223419189453,15.496899604797363,78.63786658650933,62.82137679929798,40.45263040516627,2.621238946914673,1.068349838256836,5.184309959411621,51.41531845574296,37.45472968714395,13.255050639723457,1.068349838256836,2.974689483642578,6.312712669372559,11.227057456970215,16.883163452148438,0.0,0.0,0.0,825044,0.6294586181640625,9.128223419189453,15.496899604797363,78.63786658650933,62.82137679929798,40.45263040516627,2.621238946914673,1.068349838256836,5.184309959411621,51.41531845574296,37.45472968714395,13.255050639723457,1.068349838256836,2.974689483642578,6.312712669372559,11.227057456970215,16.883163452148438,2.621238946914673,5.184309959411621,2.621238946914673,5.184309959411621
RAFT-Stereo Middlebury,raftstereo-middlebury.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000009,906.1317490413785,809492,0.6175933837890625,9.225793838500977,15.648375511169434,79.04327652404224,63.13342194858009,40.71047027024356,2.680997133255005,1.0948400497436523,5.3186845779418945,52.03139746902996,38.080919885557854,13.500812855469851,1.0948400497436523,3.018710136413574,6.449841022491455,11.391151428222656,17.38043785095215,0.0,0.0,0.0,809492,0.6175933837890625,9.225793838500977,15.648375511169434,79.04327652404224,63.13342194858009,40.71047027024356,2.680997133255005,1.0948400497436523,5.3186845779418945,52.03139746902996,38.080919885557854,13.500812855469851,1.0948400497436523,3.018710136413574,6.449841022491455,11.391151428222656,17.38043785095215,2.680997133255005,5.3186845779418945,2.680997133255005,5.3186845779418945
