backbone,historical_only_count,recurrent_only_count,raw_epe,historical_memory_epe,recurrent_memory_epe,fused_epe,historical_selection_oracle_epe,recurrent_selection_oracle_epe,convex_fusion_oracle_epe,historical_selection_gain,recurrent_selection_gain,convex_fusion_gain,fused_gain,endpoint_selection_gain,beyond_endpoint_gain_signed,interpolation_advantage,recurrent_candidate_improvement,gt_between_endpoint_fraction,fused_better_than_both_fraction,fused_worse_than_both_fraction,harmful_update_rate,clean_pixel_degradation,reset_mean,fusion_mean,temporal_weight_mean,temporal_weight_p95,recurrent_raw_difference_mean,delta_fusion_mean,delta_fusion_p95,w_star_mean,temporal_valid_count,reset,pre_reset,evidence_reset,state_age_before,accumulated_update_before,disagreement_mean,warp_support_fraction,fb_confidence_mean,decision_temporal_activation,decision_update_magnitude,historical_selection_normalized_gain,recurrent_selection_normalized_gain,convex_fusion_normalized_gain,frames_worsened_fraction,worst_frame_degradation
CREStereo,0.0,0.0,0.5704632163975096,0.5669808347580574,0.5535648937342177,0.5482265818910035,0.5220162155930391,0.5106865846653654,0.5053446324718559,0.04844699976359472,0.05977663061488341,0.06511858265446008,0.022236632585792754,0.05977663061488341,-0.03753999806616658,0.0006908021034818083,0.013415942213478652,0.12474917768118565,0.05653444189889369,0.0017137857564447354,0.029049687830741702,0.03840853780171445,0.6383213094250355,0.45128410541611086,0.37304361620735665,0.8815764315973604,0.11333886363882766,0.05285985364284006,0.21854677244360235,0.5357966267460212,3578.162228663655,0.25165451668001176,0.25165451668001176,0.0,1.4944467905846837,0.11240876420226056,0.17294556022956015,0.9823787329051084,0.9072324499014449,0.42911448803041713,0.09515999827504563,0.45898884748901153,0.3719954162196655,0.3414790629548466,0.26161790017211706,0.1622711718082428
