failure_mode,px_fraction,gap_share,raw_mae,oracle_mae,egbm_v1_recovered_frac,egbm_v2_care_recovered_frac,egbm_v3_window_recovered_frac
clean_core,0.2583748770926179,0.009894901886582375,1.0684542655944824,0.8169595003128052,0.05776994302868843,0.17309752106666565,0.07898937910795212
low_valid_stress,0.04567710794141308,0.0037956947926431894,2.868863344192505,2.3231561183929443,2.151660442352295,2.220674991607666,2.1699469089508057
high_temporal_flicker,0.0647672740738849,0.03751518949866295,8.488402366638184,4.68459939956665,0.3109912574291229,0.2896193563938141,0.29604655504226685
catastrophic_geometry,0.3921702570520106,0.8639103174209595,20.76603889465332,6.29964017868042,0.09555894136428833,0.1002412810921669,0.09537988901138306
high_boundary_error,0.07155916793298515,0.07004430145025253,38.27853775024414,31.850561141967773,0.23800912499427795,0.2914944589138031,0.20180164277553558
high_motion_mismatch,0.1674513159070884,0.01483969110995531,2.7407643795013428,2.1587917804718018,0.7494931817054749,0.5013942718505859,0.9551382064819336
