epoch,optimizer_step,total,classification,regression,ranking,fusion,weight_regularizer,learning_rate,loader_wait_s
1,3973,0.7845658609451829,0.5603401354550865,0.0712900870078094,0.08086221799743872,0.155821321060257,0.06271910925461188,0.0019986980580164217,6.452363189891912
2,7946,0.6137666159257642,0.4389708683254765,0.03349887868218366,0.06870991100805392,0.1303389500660164,0.05264908919969314,0.0019947958005990065,0.9191212457080837
3,11919,0.5737066885426907,0.4041635430308484,0.0299659154843539,0.06244051326091455,0.1291579490654328,0.048960433449158285,0.0019883039235640988,0.8476219770964235
4,15892,0.5468464179263137,0.38270215094445814,0.02551780959898116,0.05970655346271462,0.12713319717034635,0.04662759628699164,0.0019792402206954118,1.0153691332961898
5,19865,0.5276436664908561,0.36727439710416093,0.02290353508322274,0.05784173402548485,0.1255430310118119,0.04457010191872532,0.0019676295349724867,0.8716893289238214
6,23838,0.5176171066148992,0.3572516729916909,0.021379421878720474,0.056736646600774605,0.12671451324518707,0.04388539208412891,0.0019535036904778625,1.0608785821532365
7,27811,0.5039287240584581,0.34626602199938444,0.02032600744559905,0.05472921261016778,0.12535700293256896,0.042302107888986744,0.001936901405169823,0.920324673759751
8,31784,0.4977592244470507,0.33854260363421723,0.02042826189533656,0.054101972907416855,0.12718248282909195,0.041472677436788286,0.001917868184757982,0.8349622273235582
9,35757,0.4891448658669502,0.3329541231670834,0.019213713520998123,0.05315960360256818,0.12509268140474233,0.04100656881459618,0.0018964561979764897,0.7487957099801861
10,39730,0.4799183074271472,0.3242408725131362,0.018483170288980146,0.051877380645625984,0.12552785250695134,0.03969347906028657,0.0018727241335927888,0.8070419993018731
11,43703,0.47114726459983014,0.3184975947459924,0.018067356657244786,0.05070733139361729,0.12315910180649475,0.038900090200067496,0.0018467370395457595,1.0189815675257705
12,47676,0.46903394837389056,0.31446303624782607,0.018021165931153375,0.05022446263751229,0.12527116141667632,0.038665396303666076,0.0018185661446538427,0.9184791117149871
13,51649,0.463688518209704,0.31114002137629865,0.01737447504374123,0.04961161477901013,0.12394220112669878,0.037580539080228306,0.0017882886633818036,0.9671646529750433
14,55622,0.4578154049110509,0.3047473447651924,0.01730950423113143,0.04850470945289466,0.12487868738158873,0.03704181606812169,0.001755987584201243,1.1226163251558319
15,59595,0.45520997907063415,0.3034773546571309,0.017078741019748277,0.04797994106020633,0.12386564717302462,0.03666291139661711,0.0017217514421249793,1.0667957198165823
16,63568,0.4477441045461495,0.29944331690400894,0.017040854577549887,0.04708216398052605,0.12080150721920525,0.03604153917083625,0.0016856740760387197,0.8888438895519357
17,67541,0.4447667997788939,0.29446863991801675,0.016249796241079265,0.04631557655381262,0.12344347303810586,0.03575451656699691,0.0016478543714951912,0.8361084048810881
18,71514,0.4407073863688927,0.2896716403405717,0.015996597803468782,0.04590532678223278,0.12458015032573923,0.03490474762377678,0.001608395989675746,0.972717355703935
19,75487,0.4364096434229482,0.28788979551427885,0.015940270284871744,0.0457257040222043,0.12213030129084126,0.034940146151700366,0.001567407083262229,0.9374334245221689
20,79460,0.4330901923490252,0.2849409279122615,0.015703342270731724,0.04469919626998019,0.1222597883806559,0.03431501059696592,0.0015249999999980143,0.876419888343662
21,83433,0.43218575598024583,0.2799016795278893,0.015947619446479683,0.044299106520670706,0.12653036202987847,0.03352575184504991,0.001481290974750642,0.9954806104651652
22,87406,0.429224576336924,0.28185619409914553,0.015416243017555968,0.043604503019335224,0.12207213964225598,0.033435133821922855,0.0014363998109201464,0.8594355111708865
23,91379,0.42243210959165967,0.274287578909314,0.015086333388054785,0.04343655915169494,0.1231104743460898,0.03315875958112154,0.0013904495520662339,0.8879506610974204
24,95352,0.41990854279268247,0.2729440264070016,0.014872630810967053,0.04282819702759528,0.12225354481732256,0.03283816514494075,0.001343566144654463,0.9287919456837699
25,99325,0.420997120704424,0.27082266919446135,0.014779016892876374,0.04262589346926885,0.12565377004959838,0.03237337193559886,0.001295878092845718,0.9184721743804403
26,103298,0.41426698363175357,0.2692545122705379,0.014498921007351851,0.04231828306107755,0.12079298826452113,0.03195198879054713,0.0012475161062752602,0.8442667430790607
27,107271,0.4120296878374976,0.26706514469041515,0.014428267003109235,0.041503716912683175,0.12099700078277703,0.03188747739179771,0.0011986127417866676,0.7361258321907371
28,111244,0.41206561785736073,0.26523141544888895,0.014236417083284639,0.04122860371382481,0.1231091778522384,0.031498418597229294,0.0011493020401027927,0.9852031778136734
29,115217,0.4071729217215026,0.2636483952392754,0.0137924036797438,0.040781381073635915,0.12024333084535661,0.030948127153206016,0.001099719158429394,1.011642289115116
30,119190,0.40670980512158206,0.26094222211497214,0.013934004090201525,0.04063209642859149,0.12244769710503105,0.030974227056496096,0.001049999999998555,1.0232811523019336
31,123163,0.402665179403789,0.2578262925033617,0.013819366666656424,0.03992005720560662,0.12188803322806395,0.030305877789243655,0.001000280841567629,1.2336469537112862
32,127136,0.4047566615185718,0.257223923646313,0.013671047987429045,0.04011519129302239,0.12457157586699573,0.030484021655144394,0.0009506979598941348,0.7557346137764398
33,131109,0.4006583656231492,0.2545657946266142,0.01353897304932725,0.03959905491331243,0.12341341303015424,0.030049446215414742,0.0009013872582102765,0.8284079788136296
34,135082,0.39831709624904543,0.25396436880434786,0.01304515604413938,0.03902748466326121,0.12214184436349823,0.029657227549539714,0.0008524838937217165,0.8700850139430258
35,139055,0.3957276394144882,0.2515473226228297,0.01315002850609769,0.039024107278496485,0.12194822707724247,0.029505404182624193,0.0008041219071512812,0.9076301285531372
36,143028,0.3921955287805319,0.24912414855161752,0.012918317962498581,0.038710090346032414,0.12116468443307653,0.028850213844650734,0.0007564338553425626,0.8740986704360694
37,147001,0.39062428540624483,0.24723547153510556,0.01283617589484198,0.03855928140705306,0.12154332429626308,0.028937880590224247,0.0007095504479308171,0.9561981416482013
38,150974,0.38754901470719133,0.24692512857602295,0.012598293954157241,0.038039994556815455,0.11901143953434348,0.029016609729581536,0.0006636001890769243,0.8753466744092293
39,154947,0.3864831857565156,0.24496458410717906,0.012436442515892984,0.03789040033157944,0.12006981719614365,0.028789712774822583,0.0006187090252464519,0.8805396555399057
40,158920,0.38432150222257944,0.24301716352991334,0.012333756487775785,0.03778556804582917,0.12001039992231222,0.028403515243242226,0.0005749999999991333,0.8506122719845735
41,162893,0.38596000313653833,0.24253200339526126,0.01243264973529875,0.03752323529190083,0.12214288047205196,0.028440038353137215,0.0005325929167350369,0.8723672344058286
42,166866,0.38401413496922193,0.24129530911659927,0.012275269356044748,0.03696401097750577,0.12172026260787133,0.02809983586412877,0.0004916040103216306,0.8787307521852199
43,170839,0.38305916551105806,0.23962620162261378,0.01224001249270441,0.03712057347949515,0.12242773582672678,0.028025262637249984,0.0004521456285021947,0.8369450637255795
44,174812,0.38372594506399865,0.23923064171030214,0.012080391388900555,0.036480316603821165,0.12377873586285404,0.02778139841697572,0.0004143259239586724,0.8433717700827401
45,178785,0.3795404501630637,0.23670408121300096,0.012046299947567778,0.03682400221780989,0.12203395160197791,0.02786613932911287,0.0003782485578724147,0.8447119230695534
46,182758,0.3783586861754646,0.23628723752920944,0.011826080937250762,0.03625684556823314,0.12164756903901186,0.02723316794644367,0.0003440124157961557,1.220949242124334
47,186731,0.3786970728850323,0.23632040363589943,0.011920496875523589,0.0362739068595001,0.12183386014702711,0.027570474126793233,0.0003117113366156521,0.9297036121424753
48,190704,0.376455126013799,0.2345361362518253,0.011705156581284347,0.03593708287381628,0.12162757811544188,0.027272780356225938,0.0002814338553436547,0.946799373079557
49,194677,0.372243921927172,0.23292116648800015,0.011728008938114083,0.03563837424387582,0.1191261525141868,0.027114988663560824,0.00025326296045177456,0.9800865148135927
50,198650,0.3746519619484122,0.23249045017381895,0.011517204101215706,0.0358523306112292,0.12205798803176285,0.02690921176629075,0.00022727586640477202,0.9408978221472353
51,202623,0.3711685328464228,0.2309205799975137,0.011514667080303435,0.03561678936769691,0.12022804497163804,0.026791825931797752,0.00020354380202105112,0.8618153696297668
52,206596,0.374778184080541,0.2304873447598017,0.011498105758502226,0.03535435741097804,0.12435490164222239,0.02674162768909561,0.00018213181523952997,0.8147589464788325
53,210569,0.36974092729984137,0.22997770216897329,0.011485866743946069,0.035374446761841975,0.11985543574654962,0.026606349239354166,0.00016309859482765808,0.7957861052418593
54,214542,0.37024165969740497,0.2299705250941174,0.011338897847661665,0.035355501364892655,0.12045120549515516,0.026557934065174763,0.00014649630951960304,0.9198256054951344
55,218515,0.3718417480835499,0.22972367762142815,0.011297909810969392,0.0352326401527746,0.12236765635089905,0.026466766653149728,0.00013237046502538417,0.862334358447697
56,222488,0.3689068350148627,0.2281636145221866,0.011317932156039781,0.03511651906254239,0.12099926619669303,0.026529174351494166,0.00012075977930288443,1.0238103618612513
57,226461,0.36716208925572447,0.22840665442610744,0.011221052157615723,0.03478265978017831,0.11918608000604664,0.026315837430917973,0.0001116960764346188,1.0205788577732164
58,230434,0.3687329162910802,0.22833209486268957,0.01128951754138411,0.035023926960570675,0.12070418049208867,0.02647944238424121,0.00010520419940014007,1.0774822619569022
59,234407,0.36949026937744883,0.22891459940153738,0.011232140783094884,0.0348687751667929,0.12096948632789954,0.026364715339973654,0.00010130194198315489,0.9034922604623716
60,238380,0.36857057777987057,0.22767166567512986,0.011256780470806985,0.034957029274225296,0.12130745467262213,0.02611897197563043,0.0001,1.1397700422385242
