epoch,global_step,learning_rate,train_total,train_classification,train_positive_gain,train_harmful_magnitude,train_signed_utility,train_policy_risk,train_decisive_fraction,validation_loss_total,validation_loss_classification,validation_loss_positive_gain,validation_loss_harmful_magnitude,validation_loss_signed_utility,validation_loss_policy_risk,validation_loss_decisive_fraction,validation_auroc,validation_auprc,validation_decisive_auroc,validation_decisive_auprc,validation_utility_mae,validation_best_policy_net_utility,validation_best_policy_coverage,validation_best_policy_harm_cost_fraction,validation_best_policy_threshold,validation_best_policy_constraint_feasible
1,2,0.001961518324933773,0.35334306955337524,0.31802570819854736,0.0025077497703023255,0.0029147776076570153,0.0009177724132314324,0.0,0.01916550425812602,0.3735888600349426,0.35306182503700256,0.0015921267913654447,0.0013440550537779927,0.0024859565310180187,0.0,0.12100422382354736,0.543369788712422,0.0715746909330574,0.3498298355076574,0.40850237702633263,0.0550839938223362,-4.305466791265644e-05,0.0013717421124828531,62773704528.80859,-0.02610159339383245,False
2,4,0.001672117697248021,0.2929975241422653,0.26431165635585785,0.0026960044633597136,0.0018413569778203964,0.001395663886796683,0.0,0.031472135335206985,0.3293253183364868,0.3095115125179291,0.0015277639031410217,0.0012853069929406047,0.0025352053344249725,0.0,0.12100422382354736,0.5436223766307431,0.07204880155473668,0.34883720930232565,0.40605915559116396,0.05583029240369797,-7.740950968582183e-05,0.0013717421124828531,2.939851657583084,-0.02712206544354559,False
3,6,0.001185199096359621,0.22809263318777084,0.19065256416797638,0.0032102010445669293,0.002648338908329606,0.0015265090623870492,0.0,0.024033970199525356,0.2820570766925812,0.26236143708229065,0.0015353752532973886,0.001252676360309124,0.0026237068232148886,0.0,0.12100422382354736,0.547721391094725,0.07204372673876452,0.3505388542257516,0.40650817971941255,0.057195719331502914,2.7521811716724187e-05,0.0054869684499314125,0.9070332661646693,-0.029310702150687578,False
4,8,0.000655355737648208,0.16684657335281372,0.1383240967988968,0.0027008422184735537,0.0018008788756560534,0.0015116682625375688,0.0,0.025216447189450264,0.2642214596271515,0.2444038838148117,0.001590335974469781,0.0012311560567468405,0.002632210263982415,0.0,0.12100422382354736,0.5532428743618831,0.07179997166201046,0.35153148043108345,0.4070048900287262,0.05731813982129097,-2.5836528948275372e-05,0.0054869684499314125,1.099785521569103,-0.030555340573191644,False
5,10,0.0002508091438103778,0.17509473860263824,0.1371263936161995,0.003319952404126525,0.0026187847834080458,0.0017276991275139153,0.0,0.03339088149368763,0.25861406326293945,0.23863446712493896,0.0016327433986589313,0.001223931205458939,0.002636395627632737,0.0,0.12100422382354736,0.5556845575723198,0.0712860846770835,0.35138967668746457,0.4066704654429852,0.057373758405447006,-7.740950968582183e-05,0.0013717421124828531,2.939851657583084,-0.031062241561710852,False
6,12,0.0001,0.16526180505752563,0.12708765640854836,0.003735394449904561,0.002363380161114037,0.0017718300223350525,0.0,0.034761130809783936,0.2572368085384369,0.2370958775281906,0.0016544807003811002,0.001227424363605678,0.0026628451887518167,0.0,0.12100422382354736,0.5560036159954623,0.0710985273073994,0.3481281905842315,0.4047421348579735,0.05778094753623009,-7.740950968582183e-05,0.0013717421124828531,2.939851657583084,-0.03168213897943498,False
