epoch,learning_rate,train_total,train_classification,train_regression,train_uncertainty,train_sigma_penalty,train_clean_authorization,train_probability_mean,train_mu_mean,train_sigma_mean,train_positive_prevalence,train_classification_valid_count,train_regression_valid_count,loss_total,loss_classification,loss_regression,loss_uncertainty,loss_sigma_penalty,loss_clean_authorization,loss_probability_mean,loss_mu_mean,loss_sigma_mean,loss_positive_prevalence,loss_classification_valid_count,loss_regression_valid_count,auroc,average_precision,brier,ece,regression_mae,pearson,spearman,uncertainty_error_correlation
1,0.0007917436172706937,0.4096684441465065,0.3317400661679719,0.11178901156882033,-0.22534928330649232,1.5500797296650105e-07,0.08990674879463753,0.10580006657917965,0.22163399132393702,0.21194454752125186,0.0665157848648356,86483.37095435684,93114.83900414938,0.2959292745528122,0.28096944441397986,0.07697992244114478,-0.3247787452302873,0.0,0.07669838375101487,0.08266691298534473,0.1799013038476308,0.13958664822081726,0.03708341515157372,55681.066666666666,57684.25,0.7609542857340696,0.22089277306779134,0.031052768230438232,0.03179577919122387,0.13239797949790955,0.31994577866651724,0.2569556566680491,0.259574782412605
2,0.0018716016009045005,0.19144441056552178,0.23792568041452233,0.07737002855174521,-0.573597169747524,0.001169131893175435,0.07818028648689204,0.1121397737916018,0.18435173233144017,0.13236201259605124,0.0665157848648356,86483.37095435684,93114.83900414938,0.2472283537965268,0.2592628291497628,0.07612871990228692,-0.4273776487757762,0.0,0.07472488190978765,0.08264219950263699,0.17057190500199795,0.13359063404301802,0.03708341515157372,55681.066666666666,57684.25,0.8743486405443809,0.34446587971311216,0.0263510774821043,0.014733894326127867,0.12734583020210266,0.41839217517761057,0.2872568846207644,0.36559396311637266
3,0.0019438066473029256,0.1616960099162109,0.2248239667923866,0.06710859191646468,-0.5975039655969698,0.04304859768995771,0.0761272840356431,0.11205355513500846,0.19541746212239086,0.1331239716996172,0.0665157848648356,86483.37095435684,93114.83900414938,0.2408887760868917,0.259781285127004,0.07780213067308069,-0.4691553957294673,1.505582114684027e-06,0.08237680423383911,0.09143697094793121,0.16885327758888405,0.12263024772206942,0.03708341515157372,55681.066666666666,57684.25,0.8766313597262169,0.36974804431468933,0.025732746347784996,0.013341302435842067,0.1267404407262802,0.41554798041162694,0.2820792926514168,0.3813143726433598
4,0.0016233092973651187,0.14713639947894913,0.2182633234087486,0.0630583707714662,-0.6123277071556192,0.05967233049353444,0.07498980561982362,0.1119629168249203,0.19929040552298558,0.13255603799279547,0.0665157848648356,86483.37095435684,93114.83900414938,0.24893226814456285,0.2621626315017541,0.0792237543190519,-0.465492498583626,1.4830354075456853e-06,0.0956760175526142,0.10579306756456693,0.17522861510515214,0.12348758938411872,0.03708341515157372,55681.066666666666,57684.25,0.8741522236602983,0.4166210420639219,0.024794630706310272,0.018995158701398458,0.12696170806884766,0.40422701998089705,0.28506047646554633,0.4172373798439242
5,0.001111736710269529,0.13644804046663198,0.21235235514142453,0.062151250149668255,-0.6264906490847654,0.060970183589508405,0.07365868777515854,0.11149966412250926,0.1999541946250126,0.13092555590901384,0.0665157848648356,86483.37095435684,93114.83900414938,0.287156970705837,0.28056053320566815,0.081265397152553,-0.4304289361151556,1.5567381600097482e-07,0.13175309381137293,0.14275429186721642,0.18858523443341255,0.1372148926059405,0.03708341515157372,55681.066666666666,57684.25,0.8685444142803302,0.4387703752481027,0.026529470458626747,0.04496955459147583,0.1281832754611969,0.41509113844218004,0.2963804708123461,0.44581408129491706
6,0.0005659122818960276,0.1243409777626287,0.2061676764868478,0.060707704953200096,-0.6432428495519837,0.07220647517389331,0.0723831702707745,0.1111827606775825,0.20116129729943158,0.12984232263817333,0.0665157848648356,86483.37095435684,93114.83900414938,0.31816462834055226,0.3021200413505236,0.08244152556483944,-0.4193947940754394,2.8628557079931246e-06,0.15380701161921023,0.165167668958505,0.19423852786421775,0.14658023280402024,0.03708341515157372,55681.066666666666,57684.25,0.8570918971580715,0.40877753183720955,0.0300697423517704,0.06273530311877504,0.1286361813545227,0.43472081919604677,0.29519100760664735,0.46874997875435087
7,0.00015315936492403873,0.11595034529261786,0.2019084989499007,0.05968886675135352,-0.6548584220065307,0.08043137581885873,0.07146602780693423,0.11095400935278518,0.20214544364340079,0.1291757414047896,0.0665157848648356,86483.37095435684,93114.83900414938,0.3330211744333307,0.3109588180979093,0.08310787438725432,-0.40469573602604214,5.19237027161168e-06,0.16051360983401536,0.17213375344872475,0.19837050462762515,0.1463093044857184,0.03708341515157372,55681.066666666666,57684.25,0.8476549635998111,0.38691630191981974,0.031890153884887695,0.06783341038230735,0.12970080971717834,0.4295232338772984,0.2867703884374721,0.45836672791144045
8,8.02709304834549e-09,0.11186290227410024,0.19982947188263364,0.05907593700895666,-0.6603521588846318,0.08136173111929865,0.07136851640966918,0.1111868339710525,0.20256197290858294,0.1290509636564126,0.0665157848648356,86483.37095435684,93114.83900414938,0.3528526154346764,0.3239371180534363,0.0836256466495494,-0.38899291499207417,4.997006971052542e-06,0.17015228029340507,0.18130354812989632,0.199941157301267,0.14805613656838734,0.03708341515157372,55681.066666666666,57684.25,0.8365340028245128,0.37072186710340527,0.03356418386101723,0.07423808799748781,0.13018031418323517,0.4188875999197173,0.2770511643308313,0.446112738102971
