phase,sequence,backbone,reset_mean,fusion_mean,product_mean,product_p95
test,dataset_7_keyframe_2,StereoAnywhere,0.9872210621833801,0.9376424551010132,0.9262716174125671,0.9874135255813599
test,dataset_7_keyframe_2,StereoAnywhere,0.00011378555791452527,0.02296084351837635,2.6447066829859978e-06,3.981776444561547e-06
test,dataset_7_keyframe_2,StereoAnywhere,0.31015849113464355,0.9001734256744385,0.2671233117580414,0.41635861992836
test,dataset_7_keyframe_2,StereoAnywhere,0.01116744615137577,0.44620686769485474,0.005883068311959505,0.008671887218952179
test,dataset_7_keyframe_2,StereoAnywhere,1.305256773775909e-06,0.017815206199884415,2.3253418746094212e-08,2.3253418746094212e-08
test,dataset_7_keyframe_2,StereoAnywhere,0.010721012949943542,0.4743746221065521,0.008539363741874695,0.022108478471636772
test,dataset_7_keyframe_2,StereoAnywhere,0.0006655926699750125,0.0034758425317704678,2.131258042936679e-06,3.193923248545616e-06
test,dataset_7_keyframe_2,StereoAnywhere,2.0529730591078987e-06,0.003269348992034793,6.1978080445612704e-09,1.0669778838234834e-08
test,dataset_7_keyframe_2,StereoAnywhere,0.0037750080227851868,0.4055461883544922,0.0018516965210437775,0.005770989693701267
test,dataset_7_keyframe_2,StereoAnywhere,0.8796125650405884,0.6414819359779358,0.5642555952072144,0.5642555952072144
test,dataset_7_keyframe_2,StereoAnywhere,1.3969539969238554e-09,0.0008726730011403561,1.2597154222526719e-12,2.6563317517824814e-12
test,dataset_7_keyframe_2,StereoAnywhere,0.002052127383649349,0.11294589191675186,0.00032522788387723267,0.001300636911764741
test,dataset_7_keyframe_2,StereoAnywhere,4.3544866912270663e-07,0.09044969081878662,7.243541944035314e-08,1.3759235173438356e-07
test,dataset_7_keyframe_2,StereoAnywhere,3.547549567883834e-05,0.4334332346916199,1.5910642105154693e-05,2.4650486011523753e-05
test,dataset_7_keyframe_2,StereoAnywhere,0.99998539686203,0.9918931722640991,0.9918786287307739,0.9993839859962463
test,dataset_7_keyframe_2,StereoAnywhere,0.006701211910694838,0.12797126173973083,0.0008573592640459538,0.0009086685022339225
test,dataset_7_keyframe_2,StereoAnywhere,0.9999901056289673,0.6789936423301697,0.6789861917495728,0.9329167008399963
test,dataset_7_keyframe_2,StereoAnywhere,4.0972026909003034e-05,0.022367585450410843,9.164452876575524e-07,9.164452876575524e-07
test,dataset_7_keyframe_2,StereoAnywhere,0.670920193195343,0.9685028195381165,0.6497880816459656,0.6497880816459656
test,dataset_7_keyframe_2,StereoAnywhere,0.05720603093504906,0.10208010673522949,0.01024170033633709,0.019439084455370903
test,dataset_7_keyframe_2,StereoAnywhere,0.1438414454460144,0.46994373202323914,0.10289673507213593,0.19698049128055573
test,dataset_7_keyframe_2,StereoAnywhere,0.0038366024382412434,0.25361618399620056,0.002899360843002796,0.007828273810446262
test,dataset_7_keyframe_2,StereoAnywhere,0.32761886715888977,0.5224878191947937,0.3271782696247101,0.8829432129859924
test,dataset_7_keyframe_2,StereoAnywhere,0.5706663131713867,0.7318395376205444,0.4874636232852936,0.8296290040016174
test,dataset_7_keyframe_2,StereoAnywhere,0.00014224954065866768,0.025348452851176262,7.1820868470240384e-06,2.2038757379050367e-05
test,dataset_7_keyframe_2,StereoAnywhere,5.739942139371124e-07,0.00042259696056135,8.45323033793477e-10,2.8696482967660586e-09
test,dataset_7_keyframe_2,StereoAnywhere,4.143813930568285e-05,0.001109281787648797,8.976979160024712e-08,3.5682964494299085e-07
test,dataset_7_keyframe_2,StereoAnywhere,2.286152948727249e-06,0.0025560990907251835,1.038755570448302e-08,3.2509721137330416e-08
test,dataset_7_keyframe_2,StereoAnywhere,0.17197993397712708,0.032226819545030594,0.005542366299778223,0.005542366299778223
test,dataset_7_keyframe_2,StereoAnywhere,0.002726804232224822,0.2744343876838684,0.00179406744427979,0.00686775054782629
test,dataset_7_keyframe_2,StereoAnywhere,0.003126446856185794,0.03129816800355911,0.00021164734789635986,0.0008380863000638783
test,dataset_7_keyframe_2,StereoAnywhere,5.034122659708373e-05,0.0007794952834956348,6.09464834155915e-08,1.9421347019488167e-07
test,dataset_7_keyframe_2,StereoAnywhere,0.00012614043953362852,0.0015761639224365354,3.6529968383547384e-07,1.2163847031843034e-06
test,dataset_7_keyframe_2,StereoAnywhere,0.5029469132423401,0.04886005073785782,0.02457401156425476,0.02457401156425476
test,dataset_7_keyframe_2,StereoAnywhere,8.192961104214191e-06,0.006632901728153229,5.4030572016472433e-08,7.043713878829294e-08
test,dataset_7_keyframe_2,StereoAnywhere,0.9950258135795593,0.9995755553245544,0.9946049451828003,0.9998465776443481
test,dataset_7_keyframe_2,StereoAnywhere,5.443813279271126e-05,0.0011747616808861494,6.770414984202944e-08,1.0342762379877968e-07
test,dataset_7_keyframe_2,StereoAnywhere,4.6288400312732847e-07,0.052948247641325,1.3962742961837193e-08,3.384576885423485e-08
test,dataset_7_keyframe_2,StereoAnywhere,1.6704646554899227e-08,0.002284885384142399,3.93964791345347e-11,5.1676898871200194e-11
test,dataset_7_keyframe_2,StereoAnywhere,3.166490216699458e-07,0.004493474029004574,1.9714434529305436e-09,5.594978702561093e-09
test,dataset_7_keyframe_2,StereoAnywhere,2.470209778948629e-07,0.013756409287452698,5.88038950866121e-09,2.0031174940982055e-08
test,dataset_7_keyframe_2,StereoAnywhere,4.898063288294452e-09,0.00039725430542603135,3.598075613495122e-12,1.3759536045265808e-11
test,dataset_7_keyframe_2,StereoAnywhere,0.08070740103721619,0.02331751585006714,0.021980663761496544,0.11869552731513977
test,dataset_7_keyframe_2,StereoAnywhere,2.827210607847519e-07,0.011379459872841835,1.3405063725713262e-09,6.869214530524914e-09
test,dataset_7_keyframe_2,StereoAnywhere,1.1405200339709154e-08,0.0006925735506229103,6.53936540334632e-12,2.599093162913846e-11
test,dataset_7_keyframe_2,StereoAnywhere,8.566932478970557e-07,0.004067509435117245,1.5214132176311068e-08,5.2056002175504545e-08
test,dataset_7_keyframe_2,StereoAnywhere,1.6179721569642425e-05,0.18371646106243134,9.052869245351758e-06,4.618717503035441e-05
test,dataset_7_keyframe_2,StereoAnywhere,0.021419845521450043,0.5846433639526367,0.018989689648151398,0.07712557166814804
test,dataset_7_keyframe_2,StereoAnywhere,7.284587599798442e-09,0.0011830892181023955,2.4253715355526673e-11,1.09047396112949e-10
test,dataset_7_keyframe_2,StereoAnywhere,0.9194015860557556,0.9803199768066406,0.9187783002853394,0.9998868703842163
test,dataset_7_keyframe_2,StereoAnywhere,1.2628537149339536e-07,0.013909385539591312,3.748332311204194e-09,1.5728909730228224e-08
test,dataset_7_keyframe_2,StereoAnywhere,0.01584618352353573,0.49494221806526184,0.007742320187389851,0.03071899339556694
test,dataset_7_keyframe_2,StereoAnywhere,0.00027437254902906716,0.24782893061637878,0.00018944933253806084,0.0008729143301025033
test,dataset_7_keyframe_2,StereoAnywhere,0.025710362941026688,0.0001687111216597259,8.325560884259176e-06,4.329291914473288e-05
test,dataset_7_keyframe_2,StereoAnywhere,1.3950520383332332e-07,0.018297698348760605,1.721351061689802e-08,6.933394303132445e-08
test,dataset_7_keyframe_2,StereoAnywhere,0.7456280589103699,0.8231892585754395,0.7227033376693726,0.9999010562896729
test,dataset_7_keyframe_2,StereoAnywhere,8.752372160358846e-09,0.05248182639479637,2.222910300275771e-09,4.187925117804525e-09
test,dataset_7_keyframe_2,StereoAnywhere,2.6353214366281463e-07,0.011965729296207428,1.1916502451470024e-08,1.0417441842491826e-07
test,dataset_7_keyframe_2,StereoAnywhere,1.014818593603195e-07,0.0015968590741977096,1.200651661426022e-10,2.6786817208801494e-10
test,dataset_7_keyframe_2,StereoAnywhere,7.049309580509089e-09,0.0022970193531364202,7.398890528031998e-11,3.473343279658536e-10
test,dataset_7_keyframe_2,StereoAnywhere,2.3544350824522553e-06,0.0021541197784245014,3.117852287459755e-08,1.087486722894937e-07
test,dataset_7_keyframe_2,StereoAnywhere,0.04745132103562355,0.13866524398326874,0.04684082046151161,0.00035855191526934505
test,dataset_7_keyframe_2,StereoAnywhere,7.031051296735313e-08,0.000687683408614248,1.634426899377317e-10,9.488467789253718e-10
test,dataset_7_keyframe_2,StereoAnywhere,9.834537877395633e-07,0.000496145396027714,2.008855526369757e-09,1.4255651770156419e-08
test,dataset_7_keyframe_2,StereoAnywhere,8.113570947898552e-05,0.004529348108917475,6.892189503560076e-07,6.625233709200984e-06
test,dataset_7_keyframe_2,StereoAnywhere,0.009095415472984314,0.050330743193626404,0.0003680047520902008,0.0028085075318813324
test,dataset_7_keyframe_2,StereoAnywhere,0.07256485521793365,0.00734334671869874,0.0028922874480485916,0.02027233876287937
test,dataset_7_keyframe_2,StereoAnywhere,0.21332353353500366,0.16083849966526031,0.12040705978870392,0.938235342502594
test,dataset_7_keyframe_2,StereoAnywhere,0.17752426862716675,0.24401862919330597,0.11091942340135574,0.6237795948982239
test,dataset_7_keyframe_2,StereoAnywhere,0.6190751791000366,0.37982049584388733,0.33026638627052307,0.9929001927375793
test,dataset_7_keyframe_2,StereoAnywhere,0.13371585309505463,0.0780656486749649,0.06762300431728363,0.4926762580871582
test,dataset_7_keyframe_2,StereoAnywhere,0.3088703155517578,0.8162461519241333,0.30576202273368835,0.923744261264801
test,dataset_7_keyframe_2,StereoAnywhere,0.016140323132276535,0.1026843711733818,0.0008078382234089077,0.005601387936621904
test,dataset_7_keyframe_2,StereoAnywhere,0.2855954170227051,0.2991788983345032,0.1672741323709488,0.5744010806083679
test,dataset_7_keyframe_2,StereoAnywhere,0.08376666158437729,0.3043850064277649,0.06760475784540176,0.3166068494319916
test,dataset_7_keyframe_2,StereoAnywhere,0.29126307368278503,0.35366401076316833,0.1679113358259201,0.6046016216278076
test,dataset_7_keyframe_2,StereoAnywhere,0.004549369215965271,0.22895681858062744,0.002453612396493554,0.013867263682186604
test,dataset_7_keyframe_2,StereoAnywhere,2.1685984847863438e-06,0.0416424535214901,2.1871649380500457e-07,1.0186995496042073e-06
test,dataset_7_keyframe_2,StereoAnywhere,0.047630950808525085,0.04545531049370766,0.012671795673668385,0.00018596177687868476
test,dataset_7_keyframe_2,StereoAnywhere,0.04001602903008461,0.01985405758023262,0.00041952458559535444,5.416040221462026e-05
test,dataset_7_keyframe_2,StereoAnywhere,0.05594118312001228,0.10279960185289383,0.027200980111956596,0.07696544378995895
test,dataset_7_keyframe_2,StereoAnywhere,0.0007554326439276338,0.007189096882939339,6.718937220284715e-05,0.00022845983039587736
test,dataset_7_keyframe_2,StereoAnywhere,0.000333200121531263,0.182866171002388,0.00011605603503994644,0.0003798223042394966
test,dataset_7_keyframe_2,StereoAnywhere,0.022577153518795967,0.029000233858823776,0.002154585439711809,0.003129470394924283
test,dataset_7_keyframe_2,StereoAnywhere,0.0009171065757982433,0.020141273736953735,6.8829094743705355e-06,1.4957651728764176e-05
test,dataset_7_keyframe_2,StereoAnywhere,0.002940249629318714,0.2346634715795517,0.001819267519749701,0.01276565995067358
test,dataset_7_keyframe_2,StereoAnywhere,0.01144073624163866,0.22290658950805664,0.009951415471732616,0.07219008356332779
test,dataset_7_keyframe_2,StereoAnywhere,0.09957461059093475,0.32790184020996094,0.06577295809984207,0.5830778479576111
test,dataset_7_keyframe_2,StereoAnywhere,0.9370419383049011,0.7722688317298889,0.7642431259155273,0.9997499585151672
test,dataset_7_keyframe_2,StereoAnywhere,0.776199460029602,0.7390925884246826,0.6536004543304443,0.9941602349281311
test,dataset_7_keyframe_2,StereoAnywhere,0.0029972968623042107,0.002020468469709158,4.878399340668693e-05,7.980677764862776e-06
test,dataset_7_keyframe_2,StereoAnywhere,0.11759434640407562,0.09531114250421524,0.03571432828903198,0.26074251532554626
test,dataset_7_keyframe_2,StereoAnywhere,0.026762401685118675,0.021630609408020973,0.0032227467745542526,1.7204783944180235e-05
test,dataset_7_keyframe_2,StereoAnywhere,0.15916670858860016,0.017291083931922913,0.011992682702839375,0.028405604884028435
test,dataset_7_keyframe_2,StereoAnywhere,0.003222536062821746,0.02567414753139019,6.06989924563095e-05,0.0004438183968886733
test,dataset_7_keyframe_2,StereoAnywhere,0.1250143200159073,0.01280849240720272,0.011700846254825592,0.04179372638463974
test,dataset_7_keyframe_2,StereoAnywhere,0.03614351898431778,0.0016778334975242615,0.000999053125269711,2.8503018256742507e-06
test,dataset_7_keyframe_2,StereoAnywhere,0.009604986757040024,0.00015968432126101106,5.411131951404968e-06,5.909564748662888e-08
test,dataset_7_keyframe_2,StereoAnywhere,0.1737891286611557,0.06315644085407257,0.01885882392525673,0.1306854486465454
test,dataset_7_keyframe_2,StereoAnywhere,0.008905147202312946,0.002727705519646406,0.00010132492025149986,0.0005345952813513577
test,dataset_7_keyframe_2,StereoAnywhere,0.22316502034664154,0.0184633806347847,0.015936702489852905,0.09627306461334229
test,dataset_7_keyframe_2,StereoAnywhere,0.025598159059882164,0.17082644999027252,0.017213549464941025,0.13575933873653412
test,dataset_7_keyframe_2,StereoAnywhere,0.07747329771518707,0.10720958560705185,0.0012419902486726642,0.005593454465270042
test,dataset_7_keyframe_2,StereoAnywhere,0.3842802941799164,0.03182446211576462,0.02850596234202385,0.12830227613449097
test,dataset_7_keyframe_2,StereoAnywhere,0.2006712704896927,0.0012448886409401894,0.0009858023840934038,0.0066200545988976955
test,dataset_7_keyframe_2,StereoAnywhere,0.514538049697876,0.2050500512123108,0.20018664002418518,0.9960952997207642
test,dataset_7_keyframe_2,StereoAnywhere,0.15573810040950775,0.16517648100852966,0.03224852308630943,0.09396471083164215
test,dataset_7_keyframe_2,StereoAnywhere,0.39219382405281067,0.04444587230682373,0.04177796095609665,0.1348857432603836
test,dataset_7_keyframe_2,StereoAnywhere,0.1518927663564682,0.18716637790203094,0.02661961503326893,0.1945738047361374
test,dataset_7_keyframe_2,StereoAnywhere,0.4700544476509094,0.1300089955329895,0.11749555915594101,0.49098652601242065
test,dataset_7_keyframe_2,StereoAnywhere,0.07379493862390518,0.054151520133018494,0.04505088925361633,0.18489961326122284
test,dataset_7_keyframe_2,StereoAnywhere,0.34197261929512024,0.08968579769134521,0.06322994828224182,0.2787979245185852
test,dataset_7_keyframe_2,StereoAnywhere,0.4697881042957306,0.22523504495620728,0.15287362039089203,0.6587398052215576
test,dataset_7_keyframe_2,StereoAnywhere,0.34789228439331055,0.4345851540565491,0.17373426258563995,0.6461705565452576
test,dataset_7_keyframe_2,StereoAnywhere,0.20655864477157593,0.3758198916912079,0.1171499490737915,0.5989573001861572
test,dataset_7_keyframe_2,StereoAnywhere,0.3609953820705414,0.5075324177742004,0.24017371237277985,0.6008638143539429
test,dataset_7_keyframe_2,StereoAnywhere,0.4077233076095581,0.28306055068969727,0.2140825092792511,0.7725431323051453
test,dataset_7_keyframe_2,StereoAnywhere,0.24671727418899536,0.3022615611553192,0.12022785097360611,0.5882015228271484
test,dataset_7_keyframe_2,StereoAnywhere,0.2972487807273865,0.28660696744918823,0.16857390105724335,0.641958475112915
test,dataset_7_keyframe_2,StereoAnywhere,0.42674022912979126,0.6939531564712524,0.31771793961524963,0.6870898604393005
test,dataset_7_keyframe_2,StereoAnywhere,0.17851023375988007,0.38801109790802,0.09451035410165787,0.49874794483184814
test,dataset_7_keyframe_2,StereoAnywhere,0.13441097736358643,0.31016209721565247,0.07306059449911118,0.29180049896240234
test,dataset_7_keyframe_2,StereoAnywhere,0.14087128639221191,0.1903657764196396,0.072425477206707,0.4059520959854126
test,dataset_7_keyframe_2,StereoAnywhere,0.21838951110839844,0.3177255392074585,0.12369544059038162,0.5570682883262634
test,dataset_7_keyframe_2,StereoAnywhere,0.27422934770584106,0.3733006715774536,0.1687709093093872,0.5786569118499756
test,dataset_7_keyframe_2,StereoAnywhere,0.34077784419059753,0.32721421122550964,0.1572803258895874,0.4843011796474457
test,dataset_7_keyframe_2,StereoAnywhere,0.08359313756227493,0.019802669063210487,0.008117396384477615,0.05573698505759239
test,dataset_7_keyframe_2,StereoAnywhere,0.020794393494725227,0.23306556046009064,0.0046879020519554615,0.02987464889883995
test,dataset_7_keyframe_2,StereoAnywhere,0.2695128321647644,0.2200464904308319,0.20184524357318878,0.9995424747467041
test,dataset_7_keyframe_2,StereoAnywhere,0.5120453238487244,0.3966204822063446,0.3860832452774048,0.9999982118606567
test,dataset_7_keyframe_2,StereoAnywhere,0.12214382737874985,0.1764107495546341,0.10090453177690506,0.8913113474845886
test,dataset_7_keyframe_2,StereoAnywhere,0.840135931968689,0.8164134621620178,0.7993883490562439,0.9999845623970032
test,dataset_7_keyframe_2,StereoAnywhere,0.21440251171588898,0.12782225012779236,0.053092289716005325,0.3028245270252228
test,dataset_7_keyframe_2,StereoAnywhere,0.0031368688214570284,0.17462275922298431,0.0021156962029635906,0.004466912243515253
test,dataset_7_keyframe_2,StereoAnywhere,0.5523130297660828,0.5051157474517822,0.4055868685245514,0.9795061945915222
test,dataset_7_keyframe_2,StereoAnywhere,0.012193823233246803,0.2805434763431549,0.00962848775088787,0.050407156348228455
test,dataset_7_keyframe_2,StereoAnywhere,0.38318687677383423,0.48230817914009094,0.2933891713619232,0.7398547530174255
test,dataset_7_keyframe_2,StereoAnywhere,0.774212658405304,0.730753481388092,0.6229172945022583,0.9844294786453247
test,dataset_7_keyframe_2,StereoAnywhere,0.5654892325401306,0.8610808253288269,0.5454861521720886,0.9096226096153259
test,dataset_7_keyframe_2,StereoAnywhere,0.14995738863945007,0.2179245948791504,0.09765087068080902,0.4131932556629181
test,dataset_7_keyframe_2,StereoAnywhere,0.02527449280023575,0.05397763475775719,0.007428155746310949,0.033418647944927216
test,dataset_7_keyframe_2,StereoAnywhere,0.0022541822399944067,0.017154287546873093,0.00011173512029927224,0.00037664297269657254
test,dataset_7_keyframe_2,StereoAnywhere,0.0003701515088323504,0.00505546759814024,2.7286205295240507e-06,5.172752935322933e-06
test,dataset_7_keyframe_2,StereoAnywhere,0.49976783990859985,0.1929677426815033,0.18852698802947998,0.3582010567188263
test,dataset_7_keyframe_2,StereoAnywhere,0.9958271384239197,0.4817972779273987,0.47978681325912476,0.47978681325912476
test,dataset_7_keyframe_2,StereoAnywhere,0.08198947459459305,0.47028639912605286,0.038558535277843475,0.038558535277843475
test,dataset_7_keyframe_2,StereoAnywhere,2.1904975255893078e-06,0.001959841465577483,4.2930277110997395e-09,4.2930277110997395e-09
test,dataset_7_keyframe_2,StereoAnywhere,0.0018847978208214045,0.006789238657802343,1.1650745364022441e-05,2.417083305772394e-05
test,dataset_7_keyframe_2,StereoAnywhere,1.3964429612656204e-09,0.0011971562635153532,1.6717603863736219e-12,1.6717603863736219e-12
test,dataset_7_keyframe_2,StereoAnywhere,1.1004823718963053e-08,0.0006600543856620789,7.263782023786414e-12,7.263782023786414e-12
test,dataset_7_keyframe_2,StereoAnywhere,8.391576877819773e-10,0.0005874343332834542,4.929500275856202e-13,4.929500275856202e-13
test,dataset_7_keyframe_2,StereoAnywhere,0.9994078874588013,0.045287903398275375,0.045261088758707047,0.045261088758707047
test,dataset_7_keyframe_2,StereoAnywhere,0.520777702331543,0.2553475499153137,0.18163880705833435,0.6257836222648621
test,dataset_7_keyframe_2,StereoAnywhere,0.016914214938879013,0.06599581241607666,0.001116267405450344,0.001116267405450344
test,dataset_7_keyframe_2,StereoAnywhere,0.9338772296905518,0.4675770103931427,0.4539263844490051,0.7175247669219971
test,dataset_7_keyframe_2,StereoAnywhere,0.008122246712446213,0.15812698006629944,0.0016650744946673512,0.003152885939925909
test,dataset_7_keyframe_3,S2M2-S,0.7442429065704346,0.48488762974739075,0.4677242636680603,0.9999349117279053
test,dataset_7_keyframe_3,S2M2-S,0.7946264147758484,0.4777831733226776,0.4602472484111786,0.9996695518493652
test,dataset_7_keyframe_3,S2M2-S,0.7398503422737122,0.5338988304138184,0.5234791040420532,0.999994158744812
test,dataset_7_keyframe_3,S2M2-S,0.7558228969573975,0.46209612488746643,0.4423901438713074,0.9998890161514282
test,dataset_7_keyframe_3,S2M2-S,0.8531426191329956,0.5491316914558411,0.5329009294509888,0.9999731183052063
test,dataset_7_keyframe_3,S2M2-S,0.7603617310523987,0.5531125664710999,0.5392548441886902,0.999991774559021
test,dataset_7_keyframe_3,S2M2-S,0.7218611836433411,0.4611765146255493,0.44166892766952515,0.9999033212661743
test,dataset_7_keyframe_3,S2M2-S,0.7680274248123169,0.47587114572525024,0.4518823027610779,0.9998422265052795
test,dataset_7_keyframe_3,S2M2-S,0.7722232341766357,0.4075259864330292,0.3917175531387329,0.9998564124107361
test,dataset_7_keyframe_3,S2M2-S,0.8109934329986572,0.5758244395256042,0.5670992136001587,0.9999874830245972
test,dataset_7_keyframe_3,S2M2-S,0.716520369052887,0.49927645921707153,0.48217588663101196,0.9999181628227234
test,dataset_7_keyframe_3,S2M2-S,0.7305257320404053,0.4896259903907776,0.4571777582168579,0.9998528957366943
test,dataset_7_keyframe_3,S2M2-S,0.7211681008338928,0.29990899562835693,0.281880646944046,0.9983521103858948
test,dataset_7_keyframe_3,S2M2-S,0.7598474621772766,0.5140376091003418,0.4761817455291748,0.999198317527771
test,dataset_7_keyframe_3,S2M2-S,0.6627068519592285,0.5337091684341431,0.4857863485813141,0.9997001886367798
test,dataset_7_keyframe_3,S2M2-S,0.5996838808059692,0.4953646957874298,0.4377182424068451,0.9987139105796814
test,dataset_7_keyframe_3,S2M2-S,0.7379469871520996,0.5624998211860657,0.5120833516120911,0.9997398853302002
test,dataset_7_keyframe_3,S2M2-S,0.7049700617790222,0.47529739141464233,0.43867549300193787,0.9989168643951416
test,dataset_7_keyframe_3,S2M2-S,0.5814554691314697,0.5131104588508606,0.4537215232849121,0.9873053431510925
test,dataset_7_keyframe_3,S2M2-S,0.6276484727859497,0.547069787979126,0.49792027473449707,0.9992671608924866
test,dataset_7_keyframe_3,S2M2-S,0.7746107578277588,0.5729993581771851,0.5351166129112244,0.9999698996543884
test,dataset_7_keyframe_3,S2M2-S,0.8103567957878113,0.5727580189704895,0.5303732752799988,0.9999476075172424
test,dataset_7_keyframe_3,S2M2-S,0.5967367887496948,0.31040316820144653,0.2832240164279938,0.9968094825744629
test,dataset_7_keyframe_3,S2M2-S,0.6800582408905029,0.4690991938114166,0.43190836906433105,0.9999107718467712
test,dataset_7_keyframe_3,S2M2-S,0.6348520517349243,0.3481648862361908,0.3190394639968872,0.9988802075386047
test,dataset_7_keyframe_3,S2M2-S,0.6828325986862183,0.4093669056892395,0.36492079496383667,0.9996957182884216
test,dataset_7_keyframe_3,S2M2-S,0.6467252969741821,0.3424780070781708,0.29635676741600037,0.9794389605522156
test,dataset_7_keyframe_3,S2M2-S,0.5931789875030518,0.45296597480773926,0.4114264249801636,0.9998535513877869
test,dataset_7_keyframe_3,S2M2-S,0.7314058542251587,0.4601724147796631,0.42135563492774963,0.9998828768730164
test,dataset_7_keyframe_3,S2M2-S,0.6622043251991272,0.4900364875793457,0.4622958302497864,0.9997685551643372
test,dataset_7_keyframe_3,S2M2-S,0.7015933394432068,0.4845890700817108,0.438676655292511,0.9989218711853027
test,dataset_7_keyframe_3,S2M2-S,0.6707265377044678,0.5182600617408752,0.47229188680648804,0.9996228814125061
test,dataset_7_keyframe_3,S2M2-S,0.7180474996566772,0.32153937220573425,0.2851257622241974,0.9916334748268127
test,dataset_7_keyframe_3,S2M2-S,0.6842592358589172,0.48644304275512695,0.42902910709381104,0.999968945980072
test,dataset_7_keyframe_3,S2M2-S,0.7952271699905396,0.5761531591415405,0.5185161828994751,0.9999673962593079
test,dataset_7_keyframe_3,S2M2-S,0.7625441551208496,0.6087913513183594,0.5508360266685486,0.9999241828918457
test,dataset_7_keyframe_3,S2M2-S,0.5472740530967712,0.264039546251297,0.23620915412902832,0.9547510147094727
test,dataset_7_keyframe_3,S2M2-S,0.6971102356910706,0.41511833667755127,0.3795164227485657,0.9986014366149902
test,dataset_7_keyframe_3,S2M2-S,0.6842114329338074,0.44028475880622864,0.40151292085647583,0.9999902248382568
test,dataset_7_keyframe_3,S2M2-S,0.7794836759567261,0.5426488518714905,0.4868376851081848,0.9999339580535889
test,dataset_7_keyframe_3,S2M2-S,0.6851041316986084,0.4502594769001007,0.42166778445243835,0.9999886155128479
test,dataset_7_keyframe_3,S2M2-S,0.7118789553642273,0.5143516063690186,0.47988367080688477,0.9999610185623169
test,dataset_7_keyframe_3,S2M2-S,0.6383287906646729,0.30737799406051636,0.2655008137226105,0.9940193295478821
test,dataset_7_keyframe_3,S2M2-S,0.6826616525650024,0.4355197250843048,0.39252448081970215,0.9983229041099548
test,dataset_7_keyframe_3,S2M2-S,0.6183363199234009,0.3872717320919037,0.34703099727630615,0.9998598098754883
test,dataset_7_keyframe_3,S2M2-S,0.6896119713783264,0.5199273228645325,0.48630285263061523,0.9999958872795105
test,dataset_7_keyframe_3,S2M2-S,0.6538988351821899,0.5460083484649658,0.4989618957042694,0.9997424483299255
test,dataset_7_keyframe_3,S2M2-S,0.6847392916679382,0.5985254049301147,0.5361461043357849,0.9999926090240479
test,dataset_7_keyframe_3,S2M2-S,0.5503689646720886,0.13256961107254028,0.12438081204891205,0.6299706697463989
test,dataset_7_keyframe_3,S2M2-S,0.641204833984375,0.32209664583206177,0.3020334243774414,0.993174135684967
test,dataset_7_keyframe_3,S2M2-S,0.6615068316459656,0.354692667722702,0.3153558075428009,0.9577603340148926
test,dataset_7_keyframe_3,S2M2-S,0.6023960709571838,0.31124621629714966,0.2796235978603363,0.9563512802124023
test,dataset_7_keyframe_3,S2M2-S,0.5998163819313049,0.2202489823102951,0.2055840790271759,0.9720324277877808
test,dataset_7_keyframe_3,S2M2-S,0.6403306722640991,0.26113617420196533,0.23589085042476654,0.988223135471344
test,dataset_7_keyframe_3,S2M2-S,0.6592427492141724,0.34950965642929077,0.3225041627883911,0.9976251721382141
test,dataset_7_keyframe_3,S2M2-S,0.6850337386131287,0.3774394690990448,0.3402799665927887,0.9895005822181702
test,dataset_7_keyframe_3,S2M2-S,0.6257447004318237,0.20192618668079376,0.18902182579040527,0.9427723288536072
test,dataset_7_keyframe_3,S2M2-S,0.5871149301528931,0.185944601893425,0.1738487035036087,0.6664654016494751
test,dataset_7_keyframe_3,S2M2-S,0.5818629860877991,0.1801416128873825,0.1591651886701584,0.6533766984939575
test,dataset_7_keyframe_3,S2M2-S,0.6033905148506165,0.1911129355430603,0.16727101802825928,0.6068257093429565
test,dataset_7_keyframe_3,S2M2-S,0.5803490877151489,0.17327235639095306,0.1612476259469986,0.6739040017127991
test,dataset_7_keyframe_3,S2M2-S,0.6336652040481567,0.20425733923912048,0.18785154819488525,0.7435683608055115
test,dataset_7_keyframe_3,S2M2-S,0.6152364611625671,0.2217191606760025,0.20128236711025238,0.7902204394340515
test,dataset_7_keyframe_3,S2M2-S,0.6184626221656799,0.20231013000011444,0.17713208496570587,0.637233316898346
test,dataset_7_keyframe_3,S2M2-S,0.6860812306404114,0.22200731933116913,0.20904314517974854,0.9222402572631836
test,dataset_7_keyframe_3,S2M2-S,0.7073336839675903,0.20718124508857727,0.19107593595981598,0.7540242075920105
test,dataset_7_keyframe_3,S2M2-S,0.656518280506134,0.15771335363388062,0.14687509834766388,0.6220378279685974
test,dataset_7_keyframe_3,S2M2-S,0.6669767498970032,0.20473551750183105,0.18989676237106323,0.6511672735214233
test,dataset_7_keyframe_3,S2M2-S,0.7149331569671631,0.1703583151102066,0.16450558602809906,0.7223203778266907
test,dataset_7_keyframe_3,S2M2-S,0.7014796137809753,0.16081584990024567,0.15055494010448456,0.6880996823310852
test,dataset_7_keyframe_3,S2M2-S,0.6884899735450745,0.197161003947258,0.18355685472488403,0.7300053834915161
test,dataset_7_keyframe_3,S2M2-S,0.659795343875885,0.15759986639022827,0.14482608437538147,0.5496450066566467
test,dataset_7_keyframe_3,S2M2-S,0.74046391248703,0.19241823256015778,0.1855950504541397,0.8455920815467834
