phase,sequence,backbone,frame_id,valid_count,raw_warped_disparity_difference,fused_warped_disparity_difference,raw_tepe,fused_tepe
test,dataset_7_keyframe_1,S2M2-S,['000050'],1353,0.04118867218494415,0.03213239833712578,0.04415951669216156,0.03629541024565697
test,dataset_7_keyframe_1,S2M2-S,['000050'],1365,0.08167998492717743,0.04881831258535385,0.08239839226007462,0.05186060070991516
test,dataset_7_keyframe_1,S2M2-S,['000050'],1423,0.06008989363908768,0.028739141300320625,0.06692417711019516,0.03424839302897453
test,dataset_7_keyframe_1,S2M2-S,['000054'],1523,0.06917697191238403,0.04154977202415466,0.06650076061487198,0.04016333818435669
test,dataset_7_keyframe_1,S2M2-S,['000054'],1571,0.06555298715829849,0.03586409613490105,0.06617295742034912,0.037577882409095764
test,dataset_7_keyframe_1,S2M2-S,['000054'],1642,0.059816278517246246,0.04102363437414169,0.062333155423402786,0.045222412794828415
test,dataset_7_keyframe_1,S2M2-S,['000054'],1741,0.05776377394795418,0.04015509411692619,0.056379690766334534,0.04120805487036705
test,dataset_7_keyframe_1,S2M2-S,['000058'],1719,0.04727170243859291,0.03621397539973259,0.050220243632793427,0.041146308183670044
test,dataset_7_keyframe_1,S2M2-S,['000058'],1881,0.06098940223455429,0.04494505375623703,0.06450727581977844,0.04933324456214905
test,dataset_7_keyframe_1,S2M2-S,['000058'],2006,0.08542367815971375,0.0316537544131279,0.08254191279411316,0.03782634809613228
test,dataset_7_keyframe_1,S2M2-S,['000058'],2188,0.05501939728856087,0.026667030528187752,0.0582374669611454,0.03383723646402359
test,dataset_7_keyframe_1,S2M2-S,['000062'],2282,0.06581177562475204,0.05391843616962433,0.0686543732881546,0.05754740536212921
test,dataset_7_keyframe_1,S2M2-S,['000062'],2419,0.047791264951229095,0.025242190808057785,0.04789656028151512,0.029215583577752113
test,dataset_7_keyframe_1,S2M2-S,['000062'],2579,0.07019294053316116,0.03678905963897705,0.07234762609004974,0.041553281247615814
test,dataset_7_keyframe_1,S2M2-S,['000062'],2876,0.06079297512769699,0.032104045152664185,0.0636458620429039,0.03592433035373688
test,dataset_7_keyframe_1,S2M2-S,['000066'],3125,0.05684524402022362,0.042055342346429825,0.060562312602996826,0.04783916473388672
test,dataset_7_keyframe_1,S2M2-S,['000066'],3364,0.04906989634037018,0.029389241710305214,0.052088700234889984,0.03387703374028206
test,dataset_7_keyframe_1,S2M2-S,['000066'],3569,0.05109647288918495,0.03151848912239075,0.052708420902490616,0.035190168768167496
test,dataset_7_keyframe_1,S2M2-S,['000066'],3601,0.055059727281332016,0.03494187816977501,0.05835588648915291,0.04045216366648674
test,dataset_7_keyframe_1,S2M2-S,['000070'],3717,0.032891616225242615,0.023119274526834488,0.03725720942020416,0.029854150488972664
test,dataset_7_keyframe_1,S2M2-S,['000070'],3729,0.04772553592920303,0.029767194762825966,0.05276736244559288,0.038003016263246536
test,dataset_7_keyframe_1,S2M2-S,['000070'],3860,0.06085331737995148,0.0415373332798481,0.06223393604159355,0.04428807646036148
test,dataset_7_keyframe_1,S2M2-S,['000070'],3999,0.03468703106045723,0.01851946860551834,0.04140864685177803,0.029113423079252243
test,dataset_7_keyframe_1,S2M2-S,['000074'],4019,0.04408516362309456,0.03395845368504524,0.0484900139272213,0.04051685705780983
test,dataset_7_keyframe_1,S2M2-S,['000074'],4144,0.05253739282488823,0.0227584857493639,0.0564473494887352,0.03054821863770485
test,dataset_7_keyframe_1,S2M2-S,['000074'],4195,0.03254222124814987,0.020638160407543182,0.038238443434238434,0.029659928753972054
test,dataset_7_keyframe_1,S2M2-S,['000074'],4352,0.03974444419145584,0.02351130172610283,0.045274924486875534,0.03243276849389076
test,dataset_7_keyframe_1,S2M2-S,['000078'],4394,0.03624290972948074,0.025507457554340363,0.0402975007891655,0.03230632096529007
test,dataset_7_keyframe_1,S2M2-S,['000078'],4468,0.04698721319437027,0.032666176557540894,0.0528026819229126,0.040939733386039734
test,dataset_7_keyframe_1,S2M2-S,['000078'],4469,0.036371007561683655,0.024264495819807053,0.0416274331510067,0.032786887139081955
test,dataset_7_keyframe_1,S2M2-S,['000078'],4349,0.03846101090312004,0.029092201963067055,0.04312102869153023,0.03561940789222717
test,dataset_7_keyframe_1,S2M2-S,['000082'],4235,0.0360337495803833,0.02047855593264103,0.04243633151054382,0.029983410611748695
test,dataset_7_keyframe_1,S2M2-S,['000082'],4015,0.04077718034386635,0.02695140428841114,0.04515272378921509,0.03447914496064186
test,dataset_7_keyframe_1,S2M2-S,['000082'],3846,0.04071427136659622,0.03131207078695297,0.04508126899600029,0.037927690893411636
test,dataset_7_keyframe_1,S2M2-S,['000082'],3635,0.053052641451358795,0.03517552465200424,0.05899175629019737,0.044033341109752655
test,dataset_7_keyframe_1,S2M2-S,['000086'],3371,0.07315247505903244,0.04072258248925209,0.07246702909469604,0.043346866965293884
test,dataset_7_keyframe_1,S2M2-S,['000086'],3116,0.04878495633602142,0.022198351100087166,0.056131549179553986,0.03115595504641533
test,dataset_7_keyframe_1,S2M2-S,['000086'],2907,0.03829806670546532,0.027986926957964897,0.03965779393911362,0.032228633761405945
test,dataset_7_keyframe_1,S2M2-S,['000086'],2760,0.04413532093167305,0.02937089279294014,0.0471150279045105,0.03414040058851242
test,dataset_7_keyframe_1,S2M2-S,['000090'],2474,0.04519358649849892,0.03640615567564964,0.05370815098285675,0.04569661244750023
test,dataset_7_keyframe_1,S2M2-S,['000090'],2238,0.06754390150308609,0.04119626805186272,0.0742180272936821,0.0517776682972908
test,dataset_7_keyframe_1,S2M2-S,['000090'],2000,0.051611557602882385,0.026048840954899788,0.0542340949177742,0.0338141955435276
test,dataset_7_keyframe_1,S2M2-S,['000090'],1808,0.04929262772202492,0.023463865742087364,0.05442403629422188,0.02967436984181404
test,dataset_7_keyframe_1,S2M2-S,['000094'],1830,0.05705781653523445,0.034283433109521866,0.059861425310373306,0.040150728076696396
test,dataset_7_keyframe_1,S2M2-S,['000094'],1595,0.06372670829296112,0.04650958254933357,0.06835488975048065,0.05279173329472542
test,dataset_7_keyframe_1,S2M2-S,['000094'],1534,0.04548369348049164,0.028644505888223648,0.04709215462207794,0.03303997963666916
test,dataset_7_keyframe_1,S2M2-S,['000094'],1483,0.0409492664039135,0.015092453919351101,0.04738542437553406,0.024877555668354034
test,dataset_7_keyframe_1,S2M2-S,['000098'],1488,0.040043897926807404,0.025314535945653915,0.045209262520074844,0.033655859529972076
test,dataset_7_keyframe_1,S2M2-S,['000098'],1511,0.044685568660497665,0.025844495743513107,0.05245212838053703,0.03671242296695709
test,dataset_7_keyframe_1,S2M2-S,['000098'],1517,0.047805000096559525,0.029669059440493584,0.05279814824461937,0.038305725902318954
test,dataset_7_keyframe_1,S2M2-S,['000098'],1525,0.050934478640556335,0.02056889981031418,0.05347915366292,0.02836490608751774
test,dataset_7_keyframe_1,S2M2-S,['000102'],1557,0.05917900800704956,0.030431190505623817,0.06319035589694977,0.03801934793591499
test,dataset_7_keyframe_1,S2M2-S,['000102'],1529,0.05024426802992821,0.02530636638402939,0.05479831248521805,0.0327928252518177
test,dataset_7_keyframe_1,S2M2-S,['000102'],1595,0.0348677784204483,0.020734431222081184,0.03991331905126572,0.027600644156336784
test,dataset_7_keyframe_1,S2M2-S,['000102'],1616,0.03803672268986702,0.0215938538312912,0.04184368625283241,0.02846900001168251
test,dataset_7_keyframe_1,S2M2-S,['000106'],1635,0.0518445186316967,0.030227450653910637,0.056114666163921356,0.03720737248659134
test,dataset_7_keyframe_1,S2M2-S,['000106'],1666,0.044869132339954376,0.03317283093929291,0.04954129830002785,0.039102356880903244
test,dataset_7_keyframe_1,S2M2-S,['000106'],1657,0.0492660328745842,0.019671235233545303,0.05409454181790352,0.028066059574484825
test,dataset_7_keyframe_1,S2M2-S,['000106'],1717,0.05960002914071083,0.0256817489862442,0.06364919245243073,0.033611588180065155
test,dataset_7_keyframe_1,S2M2-S,['000110'],1791,0.04841916263103485,0.02184758521616459,0.05352743715047836,0.03120897151529789
test,dataset_7_keyframe_1,S2M2-S,['000110'],1884,0.054515790194272995,0.025390902534127235,0.06308470666408539,0.03713538497686386
test,dataset_7_keyframe_1,S2M2-S,['000110'],1992,0.04949688911437988,0.023634519428014755,0.05371028557419777,0.03051481954753399
test,dataset_7_keyframe_1,S2M2-S,['000110'],1922,0.06361977756023407,0.025560904294252396,0.07195166498422623,0.03801067918539047
test,dataset_7_keyframe_1,S2M2-S,['000114'],1942,0.03316648676991463,0.01677921786904335,0.037499863654375076,0.02378796599805355
test,dataset_7_keyframe_1,S2M2-S,['000114'],1963,0.04691220447421074,0.028617380186915398,0.05482250079512596,0.03870647773146629
test,dataset_7_keyframe_1,S2M2-S,['000114'],2063,0.03859461098909378,0.01789451763033867,0.047269582748413086,0.030042679980397224
test,dataset_7_keyframe_1,S2M2-S,['000114'],2127,0.04520545154809952,0.026837587356567383,0.049688614904880524,0.03293803706765175
test,dataset_7_keyframe_1,S2M2-S,['000118'],2079,0.051293712109327316,0.02464827336370945,0.05860702693462372,0.03480185568332672
test,dataset_7_keyframe_1,S2M2-S,['000118'],2131,0.023778747767210007,0.01699226349592209,0.02966363914310932,0.024619659408926964
test,dataset_7_keyframe_1,S2M2-S,['000118'],2124,0.051344696432352066,0.027531828731298447,0.05527960881590843,0.03499755263328552
test,dataset_7_keyframe_1,S2M2-S,['000118'],2186,0.045597489923238754,0.01925596408545971,0.05486451834440231,0.032760828733444214
test,dataset_7_keyframe_1,S2M2-S,['000122'],2214,0.04530369117856026,0.029541153460741043,0.05514945462346077,0.04203766956925392
test,dataset_7_keyframe_1,S2M2-S,['000122'],2151,0.057792939245700836,0.03431480750441551,0.06694836169481277,0.04712269827723503
test,dataset_7_keyframe_1,S2M2-S,['000122'],2227,0.045656073838472366,0.0191046129912138,0.05404428020119667,0.031046010553836823
test,dataset_7_keyframe_1,S2M2-S,['000122'],2248,0.05449164658784866,0.02590247243642807,0.06310298293828964,0.039197079837322235
test,dataset_7_keyframe_1,S2M2-S,['000126'],2244,0.038158271461725235,0.026038983836770058,0.04989408701658249,0.04087577760219574
test,dataset_7_keyframe_1,S2M2-S,['000126'],2337,0.03222927823662758,0.0190912876278162,0.042057283222675323,0.03170264512300491
test,dataset_7_keyframe_1,S2M2-S,['000126'],2299,0.04401182755827904,0.02878279611468315,0.05644849315285683,0.04368748888373375
test,dataset_7_keyframe_1,S2M2-S,['000126'],2377,0.03780953958630562,0.027954064309597015,0.04393836855888367,0.0357508584856987
test,dataset_7_keyframe_1,S2M2-S,['000130'],2424,0.04305912181735039,0.024049032479524612,0.05512431636452675,0.039322804659605026
test,dataset_7_keyframe_1,S2M2-S,['000130'],2359,0.041519295424222946,0.025657285004854202,0.050459831953048706,0.036717403680086136
test,dataset_7_keyframe_1,S2M2-S,['000130'],2403,0.043605756014585495,0.021922888234257698,0.056481655687093735,0.0374128632247448
test,dataset_7_keyframe_1,S2M2-S,['000130'],2501,0.04019859805703163,0.017140645533800125,0.051019616425037384,0.031228091567754745
test,dataset_7_keyframe_1,S2M2-S,['000134'],2513,0.049781542271375656,0.030895929783582687,0.06084292009472847,0.04381147772073746
test,dataset_7_keyframe_1,S2M2-S,['000134'],2591,0.0495702289044857,0.027707649394869804,0.05893123149871826,0.03904592618346214
test,dataset_7_keyframe_1,S2M2-S,['000134'],2515,0.04331313073635101,0.0257708877325058,0.05758858099579811,0.04096946492791176
test,dataset_7_keyframe_1,S2M2-S,['000134'],2513,0.045443013310432434,0.024619238451123238,0.05566836893558502,0.03681820631027222
test,dataset_7_keyframe_1,S2M2-S,['000138'],2727,0.037772037088871,0.025033216923475266,0.04929468408226967,0.03828173130750656
test,dataset_7_keyframe_1,S2M2-S,['000138'],2581,0.04699505865573883,0.025480788201093674,0.06307803839445114,0.04308468848466873
test,dataset_7_keyframe_1,S2M2-S,['000138'],2478,0.04136774688959122,0.019284512847661972,0.051299549639225006,0.033556122332811356
test,dataset_7_keyframe_1,S2M2-S,['000138'],2364,0.046370409429073334,0.02325163595378399,0.060124222189188004,0.03907445818185806
test,dataset_7_keyframe_1,S2M2-S,['000142'],2443,0.04075801745057106,0.023156065493822098,0.053713876754045486,0.038417551666498184
test,dataset_7_keyframe_1,S2M2-S,['000142'],2280,0.030370164662599564,0.017024988308548927,0.04500310495495796,0.03485730662941933
test,dataset_7_keyframe_1,S2M2-S,['000142'],2239,0.03540123626589775,0.017327556386590004,0.05011536180973053,0.03454548493027687
test,dataset_7_keyframe_1,S2M2-S,['000142'],2183,0.05238564684987068,0.026915807276964188,0.07039245218038559,0.048342663794755936
test,dataset_7_keyframe_1,S2M2-S,['000146'],2217,0.038671303540468216,0.018894843757152557,0.05324640870094299,0.04152173921465874
test,dataset_7_keyframe_1,S2M2-S,['000146'],2159,0.031132034957408905,0.017534630373120308,0.05005888640880585,0.04029534384608269
test,dataset_7_keyframe_1,S2M2-S,['000146'],2078,0.0327710397541523,0.01638752967119217,0.0527663417160511,0.040846940129995346
test,dataset_7_keyframe_1,S2M2-S,['000146'],2097,0.040248382836580276,0.022791992872953415,0.05642473325133324,0.04667327553033829
test,dataset_7_keyframe_1,S2M2-S,['000150'],1962,0.03086962178349495,0.020213915035128593,0.05133363604545593,0.04359857738018036
test,dataset_7_keyframe_1,S2M2-S,['000150'],1941,0.057869188487529755,0.032049912959337234,0.08036807924509048,0.059187937527894974
test,dataset_7_keyframe_1,S2M2-S,['000150'],1938,0.04226406663656235,0.02511565014719963,0.06196602061390877,0.0495016947388649
test,dataset_7_keyframe_1,S2M2-S,['000150'],1943,0.04869789630174637,0.02447615936398506,0.06868443638086319,0.05494124814867973
test,dataset_7_keyframe_1,S2M2-S,['000154'],1960,0.03604502230882645,0.020761987194418907,0.05967623367905617,0.04972843825817108
test,dataset_7_keyframe_1,S2M2-S,['000154'],1906,0.05118758603930473,0.02658744901418686,0.06209325045347214,0.04725572094321251
test,dataset_7_keyframe_1,S2M2-S,['000154'],1906,0.045308493077754974,0.02147914655506611,0.06446412205696106,0.045623816549777985
test,dataset_7_keyframe_1,S2M2-S,['000154'],1904,0.04157129302620888,0.012765597552061081,0.05634395405650139,0.03734476491808891
test,dataset_7_keyframe_1,S2M2-S,['000158'],1896,0.04567120969295502,0.02741592563688755,0.05250293016433716,0.041618939489126205
test,dataset_7_keyframe_1,S2M2-S,['000158'],1880,0.0412881076335907,0.024219240993261337,0.055297188460826874,0.044626932591199875
test,dataset_7_keyframe_1,S2M2-S,['000158'],1801,0.0459970086812973,0.012283159419894218,0.05313221365213394,0.034456610679626465
test,dataset_7_keyframe_1,S2M2-S,['000158'],1795,0.03660507872700691,0.011606091633439064,0.048368342220783234,0.028829220682382584
test,dataset_7_keyframe_1,S2M2-S,['000162'],1777,0.033414874225854874,0.01902793161571026,0.046072181314229965,0.03815349563956261
test,dataset_7_keyframe_1,S2M2-S,['000162'],1790,0.034172896295785904,0.019677769392728806,0.04375266656279564,0.036124296486377716
test,dataset_7_keyframe_1,S2M2-S,['000162'],1757,0.03531859442591667,0.021268758922815323,0.044560205191373825,0.03372061625123024
test,dataset_7_keyframe_1,S2M2-S,['000162'],1802,0.03352529928088188,0.012298045679926872,0.0432339683175087,0.026803668588399887
test,dataset_7_keyframe_1,S2M2-S,['000166'],1734,0.03592626377940178,0.020596863701939583,0.046144284307956696,0.03681018948554993
test,dataset_7_keyframe_1,S2M2-S,['000166'],1691,0.044364508241415024,0.024669557809829712,0.05052924156188965,0.03591544181108475
test,dataset_7_keyframe_1,S2M2-S,['000166'],1699,0.039220232516527176,0.013053113594651222,0.05108775198459625,0.03011135943233967
test,dataset_7_keyframe_1,S2M2-S,['000166'],1640,0.061611611396074295,0.027955804020166397,0.06636516749858856,0.03856056183576584
test,dataset_7_keyframe_1,S2M2-S,['000170'],1596,0.0446767695248127,0.020589211955666542,0.048171207308769226,0.03280851989984512
test,dataset_7_keyframe_1,S2M2-S,['000170'],1652,0.04723241180181503,0.02545616403222084,0.04952565208077431,0.033963896334171295
test,dataset_7_keyframe_1,S2M2-S,['000170'],1573,0.04186766594648361,0.024300124496221542,0.04141493886709213,0.02648022584617138
test,dataset_7_keyframe_1,S2M2-S,['000170'],1493,0.04299939423799515,0.027717087417840958,0.04308837652206421,0.031744249165058136
test,dataset_7_keyframe_1,S2M2-S,['000174'],1442,0.04271629825234413,0.028299827128648758,0.050549544394016266,0.04367811977863312
test,dataset_7_keyframe_1,S2M2-S,['000174'],1385,0.040409769862890244,0.01729464903473854,0.04283849149942398,0.024145469069480896
test,dataset_7_keyframe_1,S2M2-S,['000174'],1393,0.04385656490921974,0.021845581009984016,0.04215512052178383,0.026483073830604553
test,dataset_7_keyframe_1,S2M2-S,['000174'],1318,0.05871262401342392,0.029712390154600143,0.05219706892967224,0.029085231944918633
test,dataset_7_keyframe_1,S2M2-S,['000178'],1314,0.04214722663164139,0.016726769506931305,0.04143839329481125,0.02960900031030178
test,dataset_7_keyframe_1,S2M2-S,['000178'],1191,0.03048326075077057,0.012716339901089668,0.03455077111721039,0.025944266468286514
test,dataset_7_keyframe_1,S2M2-S,['000178'],1179,0.05193076655268669,0.025237243622541428,0.03980928659439087,0.023387400433421135
test,dataset_7_keyframe_1,S2M2-S,['000178'],1156,0.03570494055747986,0.019436724483966827,0.040685199201107025,0.027920017018914223
test,dataset_7_keyframe_1,S2M2-S,['000182'],1105,0.041729509830474854,0.019271230325102806,0.032298412173986435,0.027468405663967133
test,dataset_7_keyframe_1,S2M2-S,['000182'],1087,0.04123340919613838,0.022142110392451286,0.04107588157057762,0.03170091658830643
test,dataset_7_keyframe_1,S2M2-S,['000182'],982,0.04152431711554527,0.022224185988307,0.031046062707901,0.024846965447068214
test,dataset_7_keyframe_1,S2M2-S,['000182'],861,0.044515930116176605,0.02272960916161537,0.03717203810811043,0.026633238419890404
test,dataset_7_keyframe_1,S2M2-S,['000186'],803,0.03327791020274162,0.015697365626692772,0.028428908437490463,0.02815171703696251
test,dataset_7_keyframe_1,S2M2-S,['000186'],812,0.034645821899175644,0.020565198734402657,0.029715662822127342,0.024553975090384483
test,dataset_7_keyframe_1,S2M2-S,['000186'],825,0.045063164085149765,0.022708125412464142,0.03633694723248482,0.022822968661785126
test,dataset_7_keyframe_1,S2M2-S,['000186'],757,0.03872023522853851,0.023462919518351555,0.02657262794673443,0.02537507936358452
test,dataset_7_keyframe_1,S2M2-S,['000190'],718,0.03906421735882759,0.02007565088570118,0.03015589900314808,0.029228506609797478
test,dataset_7_keyframe_1,S2M2-S,['000190'],666,0.05527019873261452,0.033978112041950226,0.042744141072034836,0.03145015612244606
test,dataset_7_keyframe_1,S2M2-S,['000190'],608,0.03415533900260925,0.023847555741667747,0.034366313368082047,0.026858443394303322
test,dataset_7_keyframe_1,S2M2-S,['000190'],568,0.04141351953148842,0.023337924852967262,0.03855513036251068,0.028876472264528275
test,dataset_7_keyframe_1,S2M2-S,['000194'],487,0.04294413700699806,0.024114327505230904,0.04260781779885292,0.03057369776070118
test,dataset_7_keyframe_1,S2M2-S,['000194'],487,0.04407030716538429,0.022397717460989952,0.041093792766332626,0.02929254062473774
test,dataset_7_keyframe_1,S2M2-S,['000194'],458,0.04293739050626755,0.024783222004771233,0.038581959903240204,0.026786796748638153
test,dataset_7_keyframe_1,S2M2-S,['000194'],437,0.04656762629747391,0.029574893414974213,0.04716615378856659,0.03267192095518112
test,dataset_7_keyframe_1,S2M2-S,['000198'],392,0.06619419157505035,0.034412652254104614,0.061796799302101135,0.04062247648835182
test,dataset_7_keyframe_1,S2M2-S,['000198'],356,0.05260446295142174,0.029326828196644783,0.04306946322321892,0.03286080062389374
test,dataset_7_keyframe_1,S2M2-S,['000198'],351,0.061571355909109116,0.037919990718364716,0.05517926812171936,0.04216734692454338
test,dataset_7_keyframe_1,S2M2-S,['000198'],288,0.05208582058548927,0.042172450572252274,0.05821755900979042,0.053348358720541
test,dataset_7_keyframe_1,S2M2-S,['000202'],242,0.0337577648460865,0.02015078254044056,0.035823971033096313,0.03481189161539078
test,dataset_7_keyframe_1,S2M2-S,['000202'],238,0.0516338050365448,0.03570632264018059,0.056538283824920654,0.044462352991104126
test,dataset_7_keyframe_1,S2M2-S,['000202'],166,0.04441751912236214,0.029136665165424347,0.05872448906302452,0.04332530125975609
test,dataset_7_keyframe_1,S2M2-S,['000202'],197,0.07082611322402954,0.04248430207371712,0.08496604114770889,0.0648680329322815
test,dataset_7_keyframe_1,S2M2-S,['000206'],142,0.07183658331632614,0.04860203340649605,0.08752469718456268,0.07110508531332016
test,dataset_7_keyframe_1,S2M2-S,['000206'],169,0.07124823331832886,0.044342562556266785,0.07621054351329803,0.06157410144805908
test,dataset_7_keyframe_1,S2M2-S,['000206'],130,0.06161009892821312,0.048624299466609955,0.07912839949131012,0.07028442621231079
test,dataset_7_keyframe_1,S2M2-S,['000206'],142,0.05346209183335304,0.042636238038539886,0.060173772275447845,0.05222206190228462
test,dataset_7_keyframe_1,S2M2-S,['000210'],97,0.042821869254112244,0.0284844022244215,0.04804602265357971,0.03837086260318756
test,dataset_7_keyframe_1,S2M2-S,['000210'],78,0.044720008969306946,0.024466441944241524,0.05096832290291786,0.0327882282435894
