phase,threshold,coverage,epe,gain,harmful_selected_fraction
test,0.4,0.13279321789741516,0.12941701710224152,-0.002533137798309326,0.01452643796801567
test,0.6,0.026581792160868645,0.12725023925304413,-0.0003663599491119385,0.07256893813610077
test,0.8,0.012731482274830341,0.12761251628398895,-0.0007286369800567627,0.145454540848732
test,0.0,0.26006945967674255,0.13036753237247467,-0.000909164547920227,0.00949414074420929
test,0.01,0.23406636714935303,0.13036975264549255,-0.0009113848209381104,0.010548871010541916
test,0.05,0.22681328654289246,0.13038022816181183,-0.0009218603372573853,0.010886205360293388
test,0.1,0.22214506566524506,0.13038596510887146,-0.0009275972843170166,0.011114970780909061
test,0.2,0.2136574238538742,0.13040310144424438,-0.0009447336196899414,0.011556518264114857
test,0.4,0.1846836507320404,0.1303366869688034,-0.0008783191442489624,0.013369542546570301
test,0.6,0.041126545518636703,0.1293051838874817,0.0001531839370727539,0.059099435806274414
test,0.8,0.01871141977608204,0.1291806995868683,0.0002776682376861572,0.11546391993761063
test,0.0,0.2581404447555542,0.13689270615577698,-0.0027454346418380737,0.010162905789911747
test,0.01,0.214737668633461,0.13689035177230835,-0.002743080258369446,0.012217031791806221
test,0.05,0.198032408952713,0.13690878450870514,-0.0027615129947662354,0.013247613795101643
test,0.1,0.1848379671573639,0.13695481419563293,-0.0028075426816940308,0.0141932787373662
test,0.2,0.15686729550361633,0.13710537552833557,-0.0029581040143966675,0.016724053770303726
test,0.4,0.08063271641731262,0.13721731305122375,-0.003070041537284851,0.03253588452935219
test,0.6,0.020100310444831848,0.13689987361431122,-0.0027526021003723145,0.13051822781562805
test,0.8,0.009104938246309757,0.13574214279651642,-0.0015948712825775146,0.18644067645072937
test,0.0,0.25447532534599304,0.15074950456619263,-0.00018644332885742188,0.013644632883369923
test,0.01,0.21840278804302216,0.15075311064720154,-0.000190049409866333,0.01589825190603733
test,0.05,0.20821760594844818,0.1507643610239029,-0.000201299786567688,0.016675930470228195
test,0.1,0.20065587759017944,0.1507941484451294,-0.00023108720779418945,0.01730436459183693
test,0.2,0.1846836507320404,0.15089590847492218,-0.0003328472375869751,0.018800919875502586
test,0.4,0.14270834624767303,0.1514194905757904,-0.0008564293384552002,0.024330900982022285
test,0.6,0.04799382761120796,0.15029849112033844,0.00026457011699676514,0.07234726846218109
test,0.8,0.025424383580684662,0.15042580664157867,0.00013725459575653076,0.12291350215673447
test,0.0,0.25088736414909363,0.1491270661354065,-0.011401355266571045,0.03721359372138977
test,0.01,0.23001544177532196,0.14912764728069305,-0.011401936411857605,0.04059040546417236
test,0.05,0.22125773131847382,0.14914055168628693,-0.011414840817451477,0.04219703748822212
test,0.1,0.2118055671453476,0.1491381973028183,-0.011412486433982849,0.04408014565706253
test,0.2,0.19749228656291962,0.14911377429962158,-0.011388063430786133,0.04727485775947571
test,0.4,0.15362654626369476,0.14844991266727448,-0.010724201798439026,0.06077348068356514
test,0.6,0.0570216067135334,0.14576482772827148,-0.008039116859436035,0.16305819153785706
test,0.8,0.030362656340003014,0.14421163499355316,-0.006485924124717712,0.29097840189933777
test,0.0,0.245987668633461,0.14838410913944244,-0.007559090852737427,0.012390213087201118
test,0.01,0.21705247461795807,0.14838263392448425,-0.007557615637779236,0.01404194813221693
test,0.05,0.2084490805864334,0.14836929738521576,-0.007544279098510742,0.014621506445109844
test,0.1,0.20119599997997284,0.1483207643032074,-0.00749574601650238,0.01514860987663269
test,0.2,0.18618828058242798,0.14815744757652283,-0.00733242928981781,0.016369665041565895
test,0.4,0.14440587162971497,0.14743833243846893,-0.006613314151763916,0.021106064319610596
test,0.6,0.03989197686314583,0.14282765984535217,-0.0020026415586471558,0.07640232145786285
test,0.8,0.020216049626469612,0.1418077051639557,-0.0009826868772506714,0.1507633626461029
test,0.0,0.23966050148010254,0.14052781462669373,-0.00165538489818573,0.004346426110714674
test,0.01,0.21890433132648468,0.14052733778953552,-0.0016549080610275269,0.004758547991514206
test,0.05,0.21280865371227264,0.14052808284759521,-0.0016556531190872192,0.004894851241260767
test,0.1,0.20825618505477905,0.14053478837013245,-0.0016623586416244507,0.0050018527545034885
test,0.2,0.19695216417312622,0.14053063094615936,-0.0016582012176513672,0.0052889324724674225
test,0.4,0.16832561790943146,0.14048045873641968,-0.0016080290079116821,0.00618840241804719
test,0.6,0.053703706711530685,0.13643518090248108,0.0024372488260269165,0.019396550953388214
test,0.8,0.026504630222916603,0.13704435527324677,0.0018280744552612305,0.03202328830957413
test,0.0,0.23587964475154877,0.13856858015060425,-0.009068846702575684,0.009159306064248085
test,0.01,0.21080248057842255,0.1385667324066162,-0.009066998958587646,0.010248902253806591
test,0.05,0.20347222685813904,0.13855086266994476,-0.009051129221916199,0.010618126951158047
test,0.1,0.1981867402791977,0.13851682841777802,-0.00901709496974945,0.010901303961873055
test,0.2,0.1881558746099472,0.13839541375637054,-0.00889568030834198,0.01148246880620718
test,0.4,0.15829476714134216,0.1376742273569107,-0.008174493908882141,0.013648550026118755
test,0.6,0.043287038803100586,0.13238537311553955,-0.0028856396675109863,0.04991087317466736
test,0.8,0.01774691417813301,0.1307445764541626,-0.0012448430061340332,0.10000000149011612
test,0.0,0.23298612236976624,0.143018439412117,-0.0036412179470062256,0.01987084001302719
test,0.01,0.20910494029521942,0.14301878213882446,-0.003641560673713684,0.022140221670269966
test,0.05,0.20327933132648468,0.14302167296409607,-0.0036444514989852905,0.022774720564484596
test,0.1,0.19868828356266022,0.14303576946258545,-0.0036585479974746704,0.02330096997320652
test,0.2,0.19116513431072235,0.1430550366640091,-0.0036778151988983154,0.024217961356043816
test,0.4,0.16847994923591614,0.14314863085746765,-0.0037714093923568726,0.027478817850351334
test,0.6,0.05513117462396622,0.14152801036834717,-0.002150788903236389,0.082575224339962
test,0.8,0.0305169764906168,0.14044398069381714,-0.0010667592287063599,0.1352718025445938
test,0.0,0.23082563281059265,0.14656217396259308,-0.0017829090356826782,0.02289821207523346
test,0.01,0.2061728537082672,0.1465626209974289,-0.0017833560705184937,0.025636227801442146
test,0.05,0.20042438805103302,0.14656607806682587,-0.0017868131399154663,0.026371510699391365
test,0.1,0.19614198803901672,0.14656206965446472,-0.0017828047275543213,0.02694728597998619
test,0.2,0.1888503134250641,0.1465732604265213,-0.0017939954996109009,0.02798774279654026
test,0.4,0.16701389849185944,0.1466035693883896,-0.001824304461479187,0.031647030264139175
test,0.6,0.045717593282461166,0.14589054882526398,-0.0011112838983535767,0.11476793140172958
test,0.8,0.028356483206152916,0.14575226604938507,-0.0009730011224746704,0.18095238506793976
test,0.0,0.22793211042881012,0.14210523664951324,-0.006839737296104431,0.006939742714166641
test,0.01,0.20208334922790527,0.14210514724254608,-0.006839647889137268,0.007827415131032467
test,0.05,0.19147376716136932,0.14208483695983887,-0.006819337606430054,0.008261132054030895
test,0.1,0.1858796328306198,0.1420753300189972,-0.006809830665588379,0.00850975513458252
test,0.2,0.1741512417793274,0.14203724265098572,-0.006771743297576904,0.0090828537940979
test,0.4,0.14012345671653748,0.14176198840141296,-0.00649648904800415,0.011288546025753021
test,0.6,0.046064816415309906,0.13853974640369415,-0.0032742470502853394,0.03350083902478218
test,0.8,0.019251544028520584,0.1371241807937622,-0.0018586814403533936,0.07615230232477188
test,0.0,0.2242284119129181,0.13791003823280334,-0.005512058734893799,0.004129387438297272
test,0.01,0.21022377908229828,0.13790839910507202,-0.005510419607162476,0.004404477775096893
test,0.05,0.20424383878707886,0.13789713382720947,-0.005499154329299927,0.0045334342867136
test,0.1,0.19953703880310059,0.1378861516714096,-0.005488172173500061,0.004640371073037386
test,0.2,0.19058643281459808,0.1378917545080185,-0.005493775010108948,0.004858299624174833
test,0.4,0.16658951342105865,0.1376069188117981,-0.00520893931388855,0.00555812893435359
test,0.6,0.05941358208656311,0.13661661744117737,-0.004218637943267822,0.015584415756165981
test,0.8,0.022337963804602623,0.1341995745897293,-0.0018015950918197632,0.031088082119822502
test,0.0,0.22573304176330566,0.14114241302013397,-0.0003052353858947754,0.004443685058504343
test,0.01,0.2029706835746765,0.1411423534154892,-0.00030517578125,0.004942026454955339
test,0.05,0.19544753432273865,0.14114739000797272,-0.0003102123737335205,0.005132254213094711
test,0.1,0.18892747163772583,0.14116740226745605,-0.0003302246332168579,0.005309373140335083
test,0.2,0.17689043283462524,0.14114046096801758,-0.00030328333377838135,0.005670665297657251
test,0.4,0.13939043879508972,0.14070819318294525,0.0001289844512939453,0.007196235936135054
test,0.6,0.04679784178733826,0.13769979774951935,0.0031373798847198486,0.018136851489543915
test,0.8,0.0190972238779068,0.13702423870563507,0.003812938928604126,0.020202020183205605
test,0.0,0.22280094027519226,0.14051708579063416,-0.0022021830081939697,0.011428571306169033
test,0.01,0.21095679700374603,0.14051690697669983,-0.0022020041942596436,0.012070226483047009
test,0.05,0.206597238779068,0.14051590859889984,-0.0022010058164596558,0.012324930168688297
test,0.1,0.2021990865468979,0.14051537215709686,-0.0022004693746566772,0.01259301695972681
test,0.2,0.19320988655090332,0.1405172497034073,-0.002202346920967102,0.013178913854062557
test,0.4,0.16917438805103302,0.1405019462108612,-0.0021870434284210205,0.014595210552215576
test,0.6,0.05694444850087166,0.1400684416294098,-0.0017535388469696045,0.04268292710185051
test,0.8,0.024884261190891266,0.1389671266078949,-0.0006522238254547119,0.0899224802851677
test,0.0,0.22160494327545166,0.1515987664461136,0.002532869577407837,0.0005222841282375157
test,0.01,0.19174383580684662,0.15160071849822998,0.002530917525291443,0.0006036217091605067
test,0.05,0.18557099997997284,0.15161778032779694,0.0025138556957244873,0.00062370061641559
test,0.1,0.18063272535800934,0.15163365006446838,0.0024979859590530396,0.0006407517939805984
test,0.2,0.1698688417673111,0.15164056420326233,0.0024910718202590942,0.000681353616528213
test,0.4,0.1382330358028412,0.15186136960983276,0.0022702664136886597,0.0008372871670871973
test,0.6,0.04070216417312622,0.15219052135944366,0.0019411146640777588,0.0028436018619686365
test,0.8,0.01705246977508068,0.15262877941131592,0.0015028566122055054,0.004524887073785067
test,0.0,0.22025464475154877,0.15483233332633972,0.0008592754602432251,0.005430022720247507
test,0.01,0.20108026266098022,0.15483233332633972,0.0008592754602432251,0.0059478129260241985
test,0.05,0.19594907760620117,0.1548302173614502,0.0008613914251327515,0.006103563588112593
test,0.1,0.19293981790542603,0.15483053028583527,0.0008610785007476807,0.006198760122060776
test,0.2,0.1866898238658905,0.15481773018836975,0.0008738785982131958,0.00640628207474947
test,0.4,0.1649305671453476,0.15474288165569305,0.0009487271308898926,0.00725146196782589
test,0.6,0.056404322385787964,0.1561729460954666,-0.000481337308883667,0.02120383083820343
test,0.8,0.020100310444831848,0.15619869530200958,-0.0005070865154266357,0.059500958770513535
test,0.0,0.2183256298303604,0.15214885771274567,-0.0037659108638763428,0.0031807739287614822
test,0.01,0.19702933728694916,0.1521492749452591,-0.0037663280963897705,0.0035245742183178663
test,0.05,0.19066359102725983,0.15213753283023834,-0.0037545859813690186,0.003642250085249543
test,0.1,0.1852237731218338,0.15211255848407745,-0.00372961163520813,0.003749219002202153
test,0.2,0.17577160894870758,0.15203280746936798,-0.0036498606204986572,0.003950834274291992
test,0.4,0.14830248057842255,0.15161632001399994,-0.0032333731651306152,0.004682622384279966
test,0.6,0.04702932387590408,0.1491573005914688,-0.0007743537425994873,0.014766201376914978
test,0.8,0.014544753357768059,0.1476699858903885,0.000712960958480835,0.04509283974766731
test,0.0,0.21693673729896545,0.158024400472641,0.0006409287452697754,0.003912502434104681
test,0.01,0.19193673133850098,0.15802578628063202,0.0006395429372787476,0.004422110505402088
test,0.05,0.18780864775180817,0.1580309271812439,0.0006344020366668701,0.004519309848546982
test,0.1,0.18433642387390137,0.15805038809776306,0.0006149411201477051,0.004604436922818422
test,0.2,0.17766204476356506,0.15808233618736267,0.0005829930305480957,0.004777415655553341
test,0.4,0.1559799462556839,0.15807725489139557,0.0005880743265151978,0.005441504064947367
test,0.6,0.04448302835226059,0.1575407236814499,0.0011246055364608765,0.011274934746325016
test,0.8,0.015625,0.15702460706233978,0.0016407221555709839,0.017283950001001358
test,0.0,0.21516205370426178,0.1652577966451645,0.0040817707777023315,0.0
test,0.01,0.19452162086963654,0.1652602255344391,0.004079341888427734,0.0
test,0.05,0.18942901492118835,0.16527213156223297,0.00406743586063385,0.0
test,0.1,0.18649692833423615,0.1652817279100418,0.004057839512825012,0.0
test,0.2,0.17928241193294525,0.16532140970230103,0.004018157720565796,0.0
test,0.4,0.1550540179014206,0.16553865373134613,0.003800913691520691,0.0
test,0.6,0.04903549700975418,0.16709423065185547,0.0022453367710113525,0.0
test,0.8,0.016473766416311264,0.16767564415931702,0.0016639232635498047,0.0
test,0.0,0.21574075520038605,0.16066639125347137,-0.0031288713216781616,0.018240343779325485
test,0.01,0.19760803878307343,0.16066230833530426,-0.0031247884035110474,0.01991409622132778
test,0.05,0.19185957312583923,0.16066329181194305,-0.0031257718801498413,0.020510757341980934
test,0.1,0.18742284178733826,0.16065356135368347,-0.003116041421890259,0.020996294915676117
test,0.2,0.18047840893268585,0.16063113510608673,-0.003093615174293518,0.021804189309477806
test,0.4,0.15752315521240234,0.16052649915218353,-0.00298897922039032,0.024981630966067314
test,0.6,0.06084105372428894,0.158803328871727,-0.0012658089399337769,0.06467977166175842
test,0.8,0.024845680221915245,0.15888133645057678,-0.0013438165187835693,0.13819876313209534
test,0.0,0.21369600296020508,0.16377376019954681,-0.0008670836687088013,0.002166456077247858
test,0.01,0.19047068059444427,0.1637747436761856,-0.0008680671453475952,0.002430625958368182
test,0.05,0.18391203880310059,0.16377541422843933,-0.0008687376976013184,0.0025173064786940813
test,0.1,0.17916667461395264,0.16377891600131989,-0.0008722394704818726,0.002583979396149516
test,0.2,0.16898149251937866,0.16375768184661865,-0.0008510053157806396,0.002739726100116968
test,0.4,0.13383488357067108,0.16379158198833466,-0.0008849054574966431,0.00345921004191041
test,0.6,0.04525463283061981,0.16332682967185974,-0.0004201531410217285,0.010230178944766521
test,0.8,0.012345679104328156,0.16305233538150787,-0.00014565885066986084,0.03437500074505806
test,0.0,0.21562500298023224,0.16720744967460632,0.0020580142736434937,0.004115226212888956
test,0.01,0.19556328654289246,0.16720682382583618,0.0020586401224136353,0.004537384025752544
test,0.05,0.19027778506278992,0.16720332205295563,0.0020621418952941895,0.004663422703742981
test,0.1,0.18645833432674408,0.16720165312290192,0.0020638108253479004,0.004758948925882578
test,0.2,0.17932099103927612,0.16717976331710815,0.0020857006311416626,0.004948365036398172
test,0.4,0.15729168057441711,0.16715498268604279,0.0021104812622070312,0.005641403142362833
test,0.6,0.055825620889663696,0.16765987873077393,0.0016055852174758911,0.015894955024123192
test,0.8,0.021720679476857185,0.16939741373062134,-0.000131949782371521,0.04085257649421692
test,0.0,0.2156635969877243,0.1627933382987976,-0.0021297186613082886,0.0003577817406039685
test,0.01,0.19621914625167847,0.16279305517673492,-0.0021294355392456055,0.0003932363470084965
test,0.05,0.19143518805503845,0.16278916597366333,-0.0021255463361740112,0.0004030632844660431
test,0.1,0.1876157522201538,0.16277560591697693,-0.00211198627948761,0.0004112687602173537
test,0.2,0.18009260296821594,0.16275665163993835,-0.0020930320024490356,0.0004284490132704377
test,0.4,0.1539737731218338,0.16284331679344177,-0.0021796971559524536,0.0005011275643482804
test,0.6,0.04332561790943146,0.16180378198623657,-0.0011401623487472534,0.0017809439450502396
test,0.8,0.01076388917863369,0.16056901216506958,9.460747241973877e-05,0.00358422938734293
test,0.0,0.21597222983837128,0.16769029200077057,0.0029292702674865723,0.0008931761258281767
test,0.01,0.19459877908229828,0.16769011318683624,0.0029294490814208984,0.0009912768146023154
test,0.05,0.1890818029642105,0.16769027709960938,0.002929285168647766,0.0010201999684795737
test,0.1,0.18260031938552856,0.16767162084579468,0.0029479414224624634,0.0010564124677330256
test,0.2,0.17500001192092896,0.1676780730485916,0.0029414892196655273,0.001102292793802917
test,0.4,0.1539737731218338,0.16786207258701324,0.0027574896812438965,0.0012528188526630402
test,0.6,0.049189817160367966,0.16927149891853333,0.001348063349723816,0.003921568859368563
test,0.8,0.015354938805103302,0.16956661641597748,0.001052945852279663,0.01256281416863203
test,0.0,0.2118055671453476,0.16253456473350525,-0.0011236965656280518,0.0012750455643981695
test,0.01,0.19224537909030914,0.16253532469272614,-0.001124456524848938,0.0014047762379050255
test,0.05,0.1865740865468979,0.16253156960010529,-0.0011207014322280884,0.0014474772615358233
test,0.1,0.18263889849185944,0.16252635419368744,-0.0011154860258102417,0.0014786649262532592
test,0.2,0.1750771701335907,0.1625017374753952,-0.0010908693075180054,0.0015425297897309065
test,0.4,0.15285494923591614,0.16211289167404175,-0.0007020235061645508,0.0017667844658717513
test,0.6,0.0454089529812336,0.1604417860507965,0.0009690821170806885,0.005947323516011238
test,0.8,0.013966049998998642,0.1600157767534256,0.0013950914144515991,0.013812154531478882
test,0.0,0.21469908952713013,0.17542408406734467,0.009434044361114502,0.0005390835576690733
test,0.01,0.1912422925233841,0.17542687058448792,0.009431257843971252,0.0006052047829143703
test,0.05,0.18487654626369476,0.17545010149478912,0.009408026933670044,0.0006260434165596962
test,0.1,0.18097995221614838,0.17549005150794983,0.009368076920509338,0.0006395225063897669
test,0.2,0.17461420595645905,0.17557822167873383,0.009279906749725342,0.0006628369446843863
test,0.4,0.1563657522201538,0.17640233039855957,0.008455798029899597,0.0007401924231089652
test,0.6,0.05412808805704117,0.17995046079158783,0.004907667636871338,0.0021382751874625683
test,0.8,0.017554013058543205,0.18237389624118805,0.002484232187271118,0.006593406666070223
test,0.0,0.21689815819263458,0.17832471430301666,0.000527605414390564,0.0008893632330000401
test,0.01,0.1930941492319107,0.17832329869270325,0.0005290210247039795,0.0009990009712055326
test,0.05,0.18618828058242798,0.1783163696527481,0.0005359500646591187,0.0010360546875745058
test,0.1,0.1820216178894043,0.17828711867332458,0.0005652010440826416,0.0010597710497677326
test,0.2,0.17357254028320312,0.17820662260055542,0.0006456971168518066,0.0011113580549135804
test,0.4,0.15165895223617554,0.17792730033397675,0.000925019383430481,0.0012719410005956888
test,0.6,0.052623458206653595,0.1782391220331192,0.0006131976842880249,0.0036656891461461782
test,0.8,0.02013888955116272,0.1776682585477829,0.0011840611696243286,0.009578543715178967
test,0.0,0.21589507162570953,0.17520108819007874,-0.002884194254875183,0.0005360972136259079
test,0.01,0.1929783970117569,0.17520076036453247,-0.0028838664293289185,0.0005997600965201855
test,0.05,0.18796296417713165,0.17519669234752655,-0.002879798412322998,0.0006157635361887515
test,0.1,0.18341049551963806,0.17519812285900116,-0.0028812289237976074,0.000631047529168427
test,0.2,0.17608025670051575,0.17518964409828186,-0.002872750163078308,0.0006573181599378586
test,0.4,0.15007716417312622,0.17469921708106995,-0.002382323145866394,0.0007712082006037235
test,0.6,0.04209105297923088,0.17335587739944458,-0.0010389834642410278,0.0027497708797454834
test,0.8,0.011882716789841652,0.17262887954711914,-0.0003119856119155884,0.009740259498357773
test,0.0,0.21280865371227264,0.18434756994247437,0.002598509192466736,0.0018129078671336174
test,0.01,0.18919754028320312,0.1843487024307251,0.0025973767042160034,0.002039151731878519
test,0.05,0.181751549243927,0.1843620389699936,0.0025840401649475098,0.002122691599652171
test,0.1,0.17723765969276428,0.18437810242176056,0.002567976713180542,0.0021767523139715195
test,0.2,0.16844137012958527,0.18445615470409393,0.002489924430847168,0.00229042605496943
test,0.4,0.14313271641731262,0.18503431975841522,0.001911759376525879,0.002695417730137706
test,0.6,0.03885031118988991,0.18729308247566223,-0.00034700334072113037,0.009930486790835857
test,0.8,0.008371913805603981,0.18770281970500946,-0.0007567405700683594,0.04147465527057648
test,0.0,0.21084105968475342,0.1846420019865036,-0.0010491013526916504,0.0010978956706821918
test,0.01,0.1852237731218338,0.18464398384094238,-0.0010510832071304321,0.0012497396674007177
test,0.05,0.179359570145607,0.18465812504291534,-0.0010652244091033936,0.0012906001647934318
test,0.1,0.17527006566524506,0.18467293679714203,-0.0010800361633300781,0.0013207131996750832
test,0.2,0.1675925999879837,0.18475131690502167,-0.0011584162712097168,0.0013812155229970813
test,0.4,0.14672069251537323,0.1851196587085724,-0.001526758074760437,0.0015777017688378692
test,0.6,0.041512347757816315,0.18428708612918854,-0.0006941854953765869,0.005576208233833313
test,0.8,0.013966049998998642,0.18327872455120087,0.000314176082611084,0.0027624310459941626
test,0.0,0.21439044177532196,0.18640205264091492,0.005650535225868225,0.002879251493141055
test,0.01,0.19660495221614838,0.18640261888504028,0.005649968981742859,0.0031397175043821335
test,0.05,0.19220679998397827,0.18639154732227325,0.005661040544509888,0.0032115615904331207
test,0.1,0.18946759402751923,0.1863764226436615,0.005676165223121643,0.003257992211729288
test,0.2,0.18317902088165283,0.1864089071750641,0.005643680691719055,0.0033698398619890213
test,0.4,0.15910494327545166,0.18661944568157196,0.005433142185211182,0.0038797284942120314
test,0.6,0.04868827387690544,0.18812303245067596,0.003929555416107178,0.012678288854658604
test,0.8,0.020640432834625244,0.18927724659442902,0.002775341272354126,0.028037382289767265
test,0.0,0.21284723281860352,0.1854596734046936,0.0029640942811965942,0.0007250317139551044
test,0.01,0.19660495221614838,0.1854586899280548,0.002965077757835388,0.0007849293760955334
test,0.05,0.1903163641691208,0.185463085770607,0.002960681915283203,0.0008108656038530171
test,0.1,0.18653550744056702,0.1854865401983261,0.002937227487564087,0.000827300944365561
test,0.2,0.17982253432273865,0.1855272501707077,0.002896517515182495,0.0008581849397160113
test,0.4,0.16365741193294525,0.18567396700382233,0.002749800682067871,0.0009429514175280929
test,0.6,0.04645061865448952,0.18594242632389069,0.0024813413619995117,0.003322259057313204
test,0.8,0.014544753357768059,0.18707670271396637,0.0013470649719238281,0.010610079392790794
test,0.0,0.2118055671453476,0.1808604747056961,-0.0015593767166137695,0.0012750455643981695
test,0.01,0.19104939699172974,0.18085721135139465,-0.001556113362312317,0.0014135702513158321
test,0.05,0.1857638955116272,0.18084459006786346,-0.001543492078781128,0.0014537902316078544
test,0.1,0.1808256208896637,0.18082530796527863,-0.001524209976196289,0.001493492629379034
test,0.2,0.17245371639728546,0.1807849109172821,-0.001483812928199768,0.00156599550973624
test,0.4,0.14629630744457245,0.180307999253273,-0.0010069012641906738,0.0018459915881976485
test,0.6,0.039390433579683304,0.17813721299171448,0.0011638849973678589,0.006856023333966732
test,0.8,0.012577161192893982,0.17867936193943024,0.0006217360496520996,0.01840490847826004
test,0.0,0.21442902088165283,0.18580621480941772,0.009662464261054993,0.0007196833612397313
test,0.01,0.19386574625968933,0.1858096420764923,0.009659036993980408,0.00079601991456002
test,0.05,0.18854168057441711,0.185821533203125,0.009647145867347717,0.0008184980833902955
test,0.1,0.18333333730697632,0.18585242331027985,0.009616255760192871,0.0008417508215643466
test,0.2,0.1745370477437973,0.18590110540390015,0.00956757366657257,0.0008841733215376735
test,0.4,0.14949846267700195,0.18625646829605103,0.009212210774421692,0.001032258034683764
test,0.6,0.04375000298023224,0.18874451518058777,0.006724163889884949,0.0035273367539048195
test,0.8,0.016165124252438545,0.1902691274881363,0.005199551582336426,0.00954653974622488
test,0.0,0.21597222983837128,0.1846325844526291,-0.0018490999937057495,0.008395855315029621
test,0.01,0.1924382746219635,0.18463031947612762,-0.0018468350172042847,0.009422614239156246
test,0.05,0.1875000149011612,0.18461205065250397,-0.0018285661935806274,0.009670781902968884
test,0.1,0.18437500298023224,0.1845969557762146,-0.0018134713172912598,0.009834693744778633
test,0.2,0.1776234656572342,0.18453055620193481,-0.0017470717430114746,0.010208514519035816
test,0.4,0.15848766267299652,0.18391163647174835,-0.0011281520128250122,0.011441090144217014
test,0.6,0.04174382984638214,0.18229590356349945,0.00048758089542388916,0.03696857765316963
test,0.8,0.014737655408680439,0.1821684092283249,0.0006150752305984497,0.03926701471209526
test,0.0,0.213001549243927,0.17922206223011017,0.001416429877281189,0.0
test,0.01,0.18981482088565826,0.17921996116638184,0.0014185309410095215,0.0
test,0.05,0.1849537193775177,0.1792033314704895,0.0014351606369018555,0.0
test,0.1,0.1809413731098175,0.17916840314865112,0.0014700889587402344,0.0
test,0.2,0.17496143281459808,0.17913855612277985,0.0014999359846115112,0.0
test,0.4,0.15617284178733826,0.17925237119197845,0.0013861209154129028,0.0
test,0.6,0.04266975447535515,0.18009957671165466,0.0005389153957366943,0.0
test,0.8,0.014699074439704418,0.18010541796684265,0.0005330741405487061,0.0
test,0.0,0.21778550744056702,0.17125380039215088,0.0028285980224609375,0.0007085916586220264
test,0.01,0.19814816117286682,0.1712535172700882,0.0028288811445236206,0.0007788161747157574
test,0.05,0.19212964177131653,0.17125064134597778,0.002831757068634033,0.0008032128680497408
test,0.1,0.18726852536201477,0.17123746871948242,0.0028449296951293945,0.0008240626193583012
test,0.2,0.18086419999599457,0.17120225727558136,0.0028801411390304565,0.0008532422943972051
test,0.4,0.15829476714134216,0.17101401090621948,0.003068387508392334,0.0009748964221216738
test,0.6,0.04610339552164078,0.16828694939613342,0.0057954490184783936,0.0033472804352641106
test,0.8,0.01836419850587845,0.16845621168613434,0.005626186728477478,0.008403361774981022
test,0.0,0.21400463581085205,0.17497578263282776,0.002716049551963806,0.0010816657450050116
test,0.01,0.1937885880470276,0.17498019337654114,0.0027116388082504272,0.0011945052538067102
test,0.05,0.18892747163772583,0.17499177157878876,0.0027000606060028076,0.0012252399465069175
test,0.1,0.18479938805103302,0.17499901354312897,0.0026928186416625977,0.0012526096543297172
test,0.2,0.17831790447235107,0.17507942020893097,0.0026124119758605957,0.0012981393374502659
test,0.4,0.1487654447555542,0.17571881413459778,0.0019730180501937866,0.0015560166211798787
test,0.6,0.0361882746219635,0.17732000350952148,0.00037182867527008057,0.0063965884037315845
test,0.8,0.011072531342506409,0.1775415539741516,0.0001502782106399536,0.02090592309832573
test,0.0,0.21450617909431458,0.17471866309642792,0.00031131505966186523,0.0003597122267819941
test,0.01,0.189236119389534,0.17471939325332642,0.0003105849027633667,0.0004077471967320889
test,0.05,0.18325617909431458,0.17472590506076813,0.0003040730953216553,0.00042105262400582433
test,0.1,0.17878086864948273,0.17472399771213531,0.0003059804439544678,0.00043159257620573044
test,0.2,0.17098766565322876,0.17471161484718323,0.0003183633089065552,0.0004512635350693017
test,0.4,0.14791667461395264,0.17463889718055725,0.00039108097553253174,0.0005216483841650188
test,0.6,0.04131944477558136,0.173617422580719,0.0014125555753707886,0.00186741363722831
test,0.8,0.01304012443870306,0.17398440837860107,0.0010455697774887085,0.005917159840464592
test,0.0,0.2164737731218338,0.17703485488891602,0.0016361624002456665,0.0
test,0.01,0.18981482088565826,0.17703670263290405,0.0016343146562576294,0.0
test,0.05,0.18506945669651031,0.17704205214977264,0.001628965139389038,0.0
test,0.1,0.18086419999599457,0.17705819010734558,0.001612827181816101,0.0
test,0.2,0.1721450686454773,0.17709265649318695,0.0015783607959747314,0.0
test,0.4,0.14232254028320312,0.1774837225675583,0.0011872947216033936,0.0
test,0.6,0.03132716193795204,0.17829588055610657,0.00037513673305511475,0.0
test,0.8,0.007908950559794903,0.17857837677001953,9.264051914215088e-05,0.0
test,0.0,0.21948303282260895,0.17097246646881104,0.002340540289878845,0.0008788890554569662
test,0.01,0.20131173729896545,0.17097143828868866,0.0023415684700012207,0.000958221557084471
test,0.05,0.19486883282661438,0.1709572821855545,0.002355724573135376,0.0009899029973894358
test,0.1,0.19062501192092896,0.1709415763616562,0.0023714303970336914,0.0010119408834725618
test,0.2,0.18275463581085205,0.1708567589521408,0.0024562478065490723,0.0010555203771218657
test,0.4,0.15524691343307495,0.1702657788991928,0.0030472278594970703,0.0012425447348505259
test,0.6,0.0483410507440567,0.16882966458797455,0.004483342170715332,0.003990422934293747
test,0.8,0.01601080410182476,0.16900500655174255,0.004308000206947327,0.0072289155796170235
test,0.0,0.21932871639728546,0.17345541715621948,0.0040167272090911865,0.0008795074536465108
