model,checkpoint,frame,runtime_ms,valid_px,valid_pixel_ratio,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_rmse_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,abs_depth_error_p50,abs_depth_error_p75,abs_depth_error_p90,abs_depth_error_p95,abs_depth_error_p99,pred_disp_le_0_1_ratio,pred_disp_le_0_5_ratio,excluded_pred_disp_le_0_1_ratio,valid_disp_valid_px,valid_disp_valid_pixel_ratio,valid_disp_mae_px,valid_disp_rmse_px,valid_disp_bad1_pct,valid_disp_bad2_pct,valid_disp_bad5_pct,valid_disp_depth_mae_mm,valid_disp_depth_median_abs_error_mm,valid_disp_depth_rmse_mm,valid_disp_depth_bad1mm_pct,valid_disp_depth_bad2mm_pct,valid_disp_depth_bad5mm_pct,valid_disp_abs_depth_error_p50,valid_disp_abs_depth_error_p75,valid_disp_abs_depth_error_p90,valid_disp_abs_depth_error_p95,valid_disp_abs_depth_error_p99,depth_mae_cap100_mm,depth_rmse_cap100_mm,depth_mae_cap200_mm,depth_rmse_cap200_mm
S2M2-S,CH128NTR1.pth,dataset_1_keyframe_1,305.83735601976514,711538,0.5428604125976563,1.0274165868759155,1.2989164590835571,43.858233853989525,11.39686144661283,0.11004331462269057,0.8477761149406433,0.6491909027099609,1.2108100652694702,30.88830111673586,7.114447858020233,0.38761106223420255,0.6491909027099609,1.146392822265625,1.7632825374603271,2.249361038208008,3.5541629791259766,0.0,0.0,0.0,711538,0.5428604125976563,1.0274165868759155,1.2989164590835571,43.858233853989525,11.39686144661283,0.11004331462269057,0.8477761149406433,0.6491909027099609,1.2108100652694702,30.88830111673586,7.114447858020233,0.38761106223420255,0.6491909027099609,1.146392822265625,1.7632825374603271,2.249361038208008,3.5541629791259766,0.8355335593223572,1.1531037092208862,0.8477761149406433,1.2108100652694702
S2M2-S,CH128NTR1.pth,dataset_1_keyframe_2,62.612590845674276,812104,0.619586181640625,0.9913986325263977,1.7187504768371582,39.52387871504142,8.966831834346339,0.3260666121580487,1.2554696798324585,0.9777565002441406,1.9203016757965088,49.00320648586881,17.697979569119227,0.9335011279343531,0.9777565002441406,1.6735687255859375,2.5143051147460938,3.1170763969421387,4.86016845703125,0.0,0.0,0.0,812104,0.619586181640625,0.9913986325263977,1.7187504768371582,39.52387871504142,8.966831834346339,0.3260666121580487,1.2554696798324585,0.9777565002441406,1.9203016757965088,49.00320648586881,17.697979569119227,0.9335011279343531,0.9777565002441406,1.6735687255859375,2.5143051147460938,3.1170763969421387,4.86016845703125,1.2705111503601074,2.0292251110076904,1.2554696798324585,1.9203016757965088
S2M2-S,CH128NTR1.pth,dataset_1_keyframe_3,62.11482919752598,850214,0.6486618041992187,0.934447169303894,1.1749752759933472,39.5039366559478,8.56537295316238,0.014114093628192433,1.2697806358337402,0.8355560302734375,6.3282036781311035,43.382960054762684,19.87182050636663,2.232143907298633,0.8355560302734375,1.6899337768554688,2.970268726348877,3.944701671600342,5.988103866577148,0.0,0.0,0.0,850214,0.6486618041992187,0.934447169303894,1.1749752759933472,39.5039366559478,8.56537295316238,0.014114093628192433,1.2697806358337402,0.8355560302734375,6.3282036781311035,43.382960054762684,19.87182050636663,2.232143907298633,0.8355560302734375,1.6899337768554688,2.970268726348877,3.944701671600342,5.988103866577148,1.444031834602356,6.538854122161865,1.2697806358337402,6.3282036781311035
S2M2-S,CH128NTR1.pth,dataset_1_keyframe_4,62.41055019199848,670652,0.5116668701171875,1.4028265476226807,1.9252872467041016,54.01340784788534,23.409458258530506,1.4397929179365752,0.5818170309066772,0.46297454833984375,0.795603334903717,15.9033298938943,1.5653423832330329,0.11511186129318932,0.46297454833984375,0.799468994140625,1.199354648590088,1.4967243671417236,2.2220630645751953,0.0,0.0,0.0,670652,0.5116668701171875,1.4028265476226807,1.9252872467041016,54.01340784788534,23.409458258530506,1.4397929179365752,0.5818170309066772,0.46297454833984375,0.795603334903717,15.9033298938943,1.5653423832330329,0.11511186129318932,0.46297454833984375,0.799468994140625,1.199354648590088,1.4967243671417236,2.2220630645751953,0.5818170309066772,0.795603334903717,0.5818170309066772,0.795603334903717
S2M2-S,CH128NTR1.pth,dataset_1_keyframe_5,62.33266415074468,661873,0.5049690246582031,1.1282950639724731,1.5813875198364258,45.669788615036424,15.803484958594776,0.365629055725192,0.7128898501396179,0.5479049682617188,1.156175136566162,23.514178701956418,3.934138422325733,0.1524461641432722,0.5479049682617188,0.9654045104980469,1.4707245826721191,1.8586959838867188,3.0555989742279053,0.0,0.0,0.0,661873,0.5049690246582031,1.1282950639724731,1.5813875198364258,45.669788615036424,15.803484958594776,0.365629055725192,0.7128898501396179,0.5479049682617188,1.156175136566162,23.514178701956418,3.934138422325733,0.1524461641432722,0.5479049682617188,0.9654045104980469,1.4707245826721191,1.8586959838867188,3.0555989742279053,0.7128898501396179,1.156175136566162,0.7128898501396179,1.156175136566162
S2M2-S,CH128NTR1.pth,dataset_2_keyframe_1,61.74385594204068,608423,0.4641899108886719,1.9598482847213745,2.6738455295562744,69.40023634872449,40.232535587905126,4.4497002907516645,0.8598109483718872,0.7173728942871094,1.2862354516983032,32.85691040608261,6.2060441502047095,0.09269866523783618,0.7173728942871094,1.1686363220214844,1.718299150466919,2.124025821685791,3.039896011352539,0.0,0.0,0.0,608423,0.4641899108886719,1.9598482847213745,2.6738455295562744,69.40023634872449,40.232535587905126,4.4497002907516645,0.8598109483718872,0.7173728942871094,1.2862354516983032,32.85691040608261,6.2060441502047095,0.09269866523783618,0.7173728942871094,1.1686363220214844,1.718299150466919,2.124025821685791,3.039896011352539,0.8598109483718872,1.2862354516983032,0.8598109483718872,1.2862354516983032
S2M2-S,CH128NTR1.pth,dataset_2_keyframe_2,62.92169215157628,887191,0.6768730163574219,1.0652247667312622,1.405312180519104,44.48906717944614,13.148127066212348,0.2897910371047497,1.6765730381011963,1.2013702392578125,3.584209680557251,57.15499819091943,27.323879525378413,4.677684962989931,1.2013702392578125,2.1221694946289062,3.5678329467773438,4.852607727050781,8.757059097290039,0.0,0.0,0.0,887191,0.6768730163574219,1.0652247667312622,1.405312180519104,44.48906717944614,13.148127066212348,0.2897910371047497,1.6765730381011963,1.2013702392578125,3.584209680557251,57.15499819091943,27.323879525378413,4.677684962989931,1.2013702392578125,2.1221694946289062,3.5678329467773438,4.852607727050781,8.757059097290039,1.7574411630630493,3.8873953819274902,1.6765730381011963,3.584209680557251
S2M2-S,CH128NTR1.pth,dataset_2_keyframe_3,61.61991972476244,496833,0.37905349731445315,2.1947734355926514,3.4365007877349854,64.31154935360574,37.19096758870687,8.568875255870685,1.1286109685897827,0.6791458129882812,2.1775007247924805,35.79874927792638,16.266834127362714,1.127944399828514,0.6791458129882812,1.4219017028808594,2.6314406394958496,3.448423385620117,5.200911998748779,0.0,0.0,0.0,496833,0.37905349731445315,2.1947734355926514,3.4365007877349854,64.31154935360574,37.19096758870687,8.568875255870685,1.1286109685897827,0.6791458129882812,2.1775007247924805,35.79874927792638,16.266834127362714,1.127944399828514,0.6791458129882812,1.4219017028808594,2.6314406394958496,3.448423385620117,5.200911998748779,1.1286109685897827,2.1775007247924805,1.1286109685897827,2.1775007247924805
S2M2-S,CH128NTR1.pth,dataset_2_keyframe_4,62.272224109619856,635765,0.4850502014160156,1.2515066862106323,1.8358596563339233,53.02383742420549,18.471919655847678,0.4143040274315195,0.38999229669570923,0.33248138427734375,0.9251365661621094,3.223046251366464,0.15980747603281087,0.03193003704198879,0.33248138427734375,0.5438346862792969,0.7598860263824463,0.9067833423614502,1.2749314308166504,0.0,0.0,0.0,635765,0.4850502014160156,1.2515066862106323,1.8358596563339233,53.02383742420549,18.471919655847678,0.4143040274315195,0.38999229669570923,0.33248138427734375,0.9251365661621094,3.223046251366464,0.15980747603281087,0.03193003704198879,0.33248138427734375,0.5438346862792969,0.7598860263824463,0.9067833423614502,1.2749314308166504,0.38999229669570923,0.9251365661621094,0.38999229669570923,0.9251365661621094
S2M2-S,CH128NTR1.pth,dataset_2_keyframe_5,61.905126087367535,759702,0.5796066284179687,1.2962130308151245,2.3518550395965576,46.540353980903035,15.985873408257447,1.4148968937820356,1.6450142860412598,1.3635711669921875,2.743501901626587,63.95086494441241,29.240675949253784,1.2138970280452073,1.3635711669921875,2.1554622650146484,2.9184951782226562,3.501997470855713,5.375518798828125,0.0,0.0,0.0,759702,0.5796066284179687,1.2962130308151245,2.3518550395965576,46.540353980903035,15.985873408257447,1.4148968937820356,1.6450142860412598,1.3635711669921875,2.743501901626587,63.95086494441241,29.240675949253784,1.2138970280452073,1.3635711669921875,2.1554622650146484,2.9184951782226562,3.501997470855713,5.375518798828125,1.9079920053482056,3.04267954826355,1.6450142860412598,2.743501901626587
