bad_2mm,bad_4mm,checkpoint,depth_mae_mm,depth_median_error_mm,depth_p95_error_mm,depth_rmse_mm,disparity_mae_px,disparity_rmse,edge_depth_mae,frame_id,method,nonedge_depth_mae,refined_to_backbone_mae,refined_to_sav_mae,residual_abs_mean,residual_std,sample_id,sequence_id,valid_pixel_count
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000092,tiny_unet_conservative:epoch_0010,nan,0.09753499925136566,1.6729984283447266,0.09753499925136566,0.10675004869699478,972,test_dataset_9_keyframe_3,1207943
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000093,tiny_unet_conservative:epoch_0010,nan,0.0970081314444542,1.7438970804214478,0.0970081314444542,0.10758618265390396,973,test_dataset_9_keyframe_3,1203929
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000094,tiny_unet_conservative:epoch_0010,nan,0.09621267020702362,1.6602309942245483,0.09621267020702362,0.10638628154993057,974,test_dataset_9_keyframe_3,1213733
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000095,tiny_unet_conservative:epoch_0010,nan,0.09831435233354568,1.7405437231063843,0.09831435233354568,0.10716893523931503,975,test_dataset_9_keyframe_3,1206515
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000096,tiny_unet_conservative:epoch_0010,nan,0.09832550585269928,1.6444132328033447,0.09832550585269928,0.10707379877567291,976,test_dataset_9_keyframe_3,1226487
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000097,tiny_unet_conservative:epoch_0010,nan,0.0972273051738739,1.6721532344818115,0.0972273051738739,0.10675429552793503,977,test_dataset_9_keyframe_3,1225441
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000098,tiny_unet_conservative:epoch_0010,nan,0.09588604420423508,1.676836609840393,0.09588604420423508,0.10752566903829575,978,test_dataset_9_keyframe_3,1211989
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000099,tiny_unet_conservative:epoch_0010,nan,0.096153125166893,1.6376121044158936,0.096153125166893,0.10697603970766068,979,test_dataset_9_keyframe_3,1218241
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000100,tiny_unet_conservative:epoch_0010,nan,0.09646876156330109,1.6433130502700806,0.09646876156330109,0.1072947084903717,980,test_dataset_9_keyframe_3,1228735
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000101,tiny_unet_conservative:epoch_0010,nan,0.09690114110708237,1.6019890308380127,0.09690114110708237,0.10898994654417038,981,test_dataset_9_keyframe_3,1220444
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000102,tiny_unet_conservative:epoch_0010,nan,0.09551515430212021,1.4955294132232666,0.09551515430212021,0.10754343122243881,982,test_dataset_9_keyframe_3,1223552
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000103,tiny_unet_conservative:epoch_0010,nan,0.09614163637161255,1.5789265632629395,0.09614163637161255,0.10882865637540817,983,test_dataset_9_keyframe_3,1197880
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000104,tiny_unet_conservative:epoch_0010,nan,0.09555034339427948,1.4651081562042236,0.09555034339427948,0.10747413337230682,984,test_dataset_9_keyframe_3,1210086
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000105,tiny_unet_conservative:epoch_0010,nan,0.09513650834560394,1.6120353937149048,0.09513650834560394,0.10728884488344193,985,test_dataset_9_keyframe_3,1193075
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000106,tiny_unet_conservative:epoch_0010,nan,0.09492382407188416,1.6057226657867432,0.09492382407188416,0.10794889181852341,986,test_dataset_9_keyframe_3,1166769
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000107,tiny_unet_conservative:epoch_0010,nan,0.09382566809654236,1.639255166053772,0.09382566809654236,0.1089349314570427,987,test_dataset_9_keyframe_3,1121743
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000108,tiny_unet_conservative:epoch_0010,nan,0.09344874322414398,1.4591156244277954,0.09344874322414398,0.10679139196872711,988,test_dataset_9_keyframe_3,1172546
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000109,tiny_unet_conservative:epoch_0010,nan,0.09464878588914871,1.3455990552902222,0.09464878588914871,0.10719101876020432,989,test_dataset_9_keyframe_3,1175005
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000110,tiny_unet_conservative:epoch_0010,nan,0.09304927289485931,1.3817815780639648,0.09304927289485931,0.1067960113286972,990,test_dataset_9_keyframe_3,1177917
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000111,tiny_unet_conservative:epoch_0010,nan,0.0942343920469284,1.3189070224761963,0.0942343920469284,0.10739356279373169,991,test_dataset_9_keyframe_3,1196325
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000112,tiny_unet_conservative:epoch_0010,nan,0.09457855671644211,1.4118566513061523,0.09457855671644211,0.10791437327861786,992,test_dataset_9_keyframe_3,1149547
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000113,tiny_unet_conservative:epoch_0010,nan,0.09566126763820648,1.3555386066436768,0.09566126763820648,0.10935293883085251,993,test_dataset_9_keyframe_3,1140829
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000114,tiny_unet_conservative:epoch_0010,nan,0.09728354215621948,1.3830652236938477,0.09728354215621948,0.11141305416822433,994,test_dataset_9_keyframe_3,1136222
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000115,tiny_unet_conservative:epoch_0010,nan,0.09923844039440155,1.3462812900543213,0.09923844039440155,0.11391907930374146,995,test_dataset_9_keyframe_3,1130110
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000116,tiny_unet_conservative:epoch_0010,nan,0.09762172400951385,1.4898372888565063,0.09762172400951385,0.11656583100557327,996,test_dataset_9_keyframe_3,1137673
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000117,tiny_unet_conservative:epoch_0010,nan,0.100320003926754,1.3097693920135498,0.100320003926754,0.11710324883460999,997,test_dataset_9_keyframe_3,1128776
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000118,tiny_unet_conservative:epoch_0010,nan,0.09967557340860367,1.3271580934524536,0.09967557340860367,0.11729151755571365,998,test_dataset_9_keyframe_3,1136360
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000119,tiny_unet_conservative:epoch_0010,nan,0.09785879403352737,1.3384935855865479,0.09785879403352737,0.1170111820101738,999,test_dataset_9_keyframe_3,1125651
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000120,tiny_unet_conservative:epoch_0010,nan,0.09866583347320557,1.369706153869629,0.09866583347320557,0.11717593669891357,1000,test_dataset_9_keyframe_3,1126177
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000121,tiny_unet_conservative:epoch_0010,nan,0.09799353033304214,1.4265884160995483,0.09799353033304214,0.11640169471502304,1001,test_dataset_9_keyframe_3,1149645
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000122,tiny_unet_conservative:epoch_0010,nan,0.098849818110466,1.554848313331604,0.098849818110466,0.1171773225069046,1002,test_dataset_9_keyframe_3,1128607
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000123,tiny_unet_conservative:epoch_0010,nan,0.09887800365686417,1.686282753944397,0.09887800365686417,0.11773934215307236,1003,test_dataset_9_keyframe_3,1145794
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000124,tiny_unet_conservative:epoch_0010,nan,0.09776829183101654,1.3094587326049805,0.09776829183101654,0.11719386279582977,1004,test_dataset_9_keyframe_3,1150575
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000125,tiny_unet_conservative:epoch_0010,nan,0.0974329262971878,1.3274892568588257,0.0974329262971878,0.11700031161308289,1005,test_dataset_9_keyframe_3,1153772
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000126,tiny_unet_conservative:epoch_0010,nan,0.09627677500247955,1.3968555927276611,0.09627677500247955,0.11657781153917313,1006,test_dataset_9_keyframe_3,1156577
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,000127,tiny_unet_conservative:epoch_0010,nan,0.09724389016628265,1.5212923288345337,0.09724389016628265,0.11616771668195724,1007,test_dataset_9_keyframe_3,1139968
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000002,tiny_unet_conservative:epoch_0020,nan,0.18414093554019928,0.8962162137031555,0.18414093554019928,0.17437855899333954,882,test_dataset_9_keyframe_3,1250420
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000003,tiny_unet_conservative:epoch_0020,nan,0.19001057744026184,0.9929215312004089,0.19001057744026184,0.17727074027061462,883,test_dataset_9_keyframe_3,1245540
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000004,tiny_unet_conservative:epoch_0020,nan,0.18844567239284515,0.8285518884658813,0.18844567239284515,0.17637912929058075,884,test_dataset_9_keyframe_3,1241316
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000005,tiny_unet_conservative:epoch_0020,nan,0.18424245715141296,0.7976036071777344,0.18424245715141296,0.17358416318893433,885,test_dataset_9_keyframe_3,1248245
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000006,tiny_unet_conservative:epoch_0020,nan,0.18208196759223938,0.936318039894104,0.18208196759223938,0.17357775568962097,886,test_dataset_9_keyframe_3,1249640
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000007,tiny_unet_conservative:epoch_0020,nan,0.1741999387741089,0.8950870633125305,0.1741999387741089,0.17194285988807678,887,test_dataset_9_keyframe_3,1243662
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000008,tiny_unet_conservative:epoch_0020,nan,0.16929619014263153,0.7880867719650269,0.16929619014263153,0.1681623011827469,888,test_dataset_9_keyframe_3,1256108
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000009,tiny_unet_conservative:epoch_0020,nan,0.1654454916715622,0.823182225227356,0.1654454916715622,0.16491727530956268,889,test_dataset_9_keyframe_3,1254217
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000010,tiny_unet_conservative:epoch_0020,nan,0.1583511382341385,0.751293957233429,0.1583511382341385,0.16171026229858398,890,test_dataset_9_keyframe_3,1257609
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000011,tiny_unet_conservative:epoch_0020,nan,0.1575152426958084,0.7939304709434509,0.1575152426958084,0.1588580310344696,891,test_dataset_9_keyframe_3,1262986
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000012,tiny_unet_conservative:epoch_0020,nan,0.157449409365654,0.806082546710968,0.157449409365654,0.15899308025836945,892,test_dataset_9_keyframe_3,1259322
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000013,tiny_unet_conservative:epoch_0020,nan,0.1545424610376358,0.7732391357421875,0.1545424610376358,0.15901286900043488,893,test_dataset_9_keyframe_3,1261283
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000014,tiny_unet_conservative:epoch_0020,nan,0.1513802707195282,0.752955436706543,0.1513802707195282,0.15608295798301697,894,test_dataset_9_keyframe_3,1261347
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000015,tiny_unet_conservative:epoch_0020,nan,0.1474590003490448,0.7760848999023438,0.1474590003490448,0.15443842113018036,895,test_dataset_9_keyframe_3,1256417
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000016,tiny_unet_conservative:epoch_0020,nan,0.14549802243709564,0.7329734563827515,0.14549802243709564,0.15275083482265472,896,test_dataset_9_keyframe_3,1262021
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000017,tiny_unet_conservative:epoch_0020,nan,0.14166831970214844,0.7871710062026978,0.14166831970214844,0.15032723546028137,897,test_dataset_9_keyframe_3,1269971
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000018,tiny_unet_conservative:epoch_0020,nan,0.13707312941551208,0.777102530002594,0.13707312941551208,0.14788752794265747,898,test_dataset_9_keyframe_3,1269498
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000019,tiny_unet_conservative:epoch_0020,nan,0.1328907161951065,0.8350160717964172,0.1328907161951065,0.14633551239967346,899,test_dataset_9_keyframe_3,1272561
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000020,tiny_unet_conservative:epoch_0020,nan,0.1273886263370514,0.7544730305671692,0.1273886263370514,0.14143088459968567,900,test_dataset_9_keyframe_3,1275878
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000021,tiny_unet_conservative:epoch_0020,nan,0.1190815344452858,0.8166656494140625,0.1190815344452858,0.14007700979709625,901,test_dataset_9_keyframe_3,1274199
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000022,tiny_unet_conservative:epoch_0020,nan,0.11695180833339691,0.9057992100715637,0.11695180833339691,0.13585229218006134,902,test_dataset_9_keyframe_3,1280504
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000023,tiny_unet_conservative:epoch_0020,nan,0.11039938032627106,1.0416090488433838,0.11039938032627106,0.13352644443511963,903,test_dataset_9_keyframe_3,1283417
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000024,tiny_unet_conservative:epoch_0020,nan,0.1079815998673439,0.9819498062133789,0.1079815998673439,0.1321071833372116,904,test_dataset_9_keyframe_3,1284505
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000025,tiny_unet_conservative:epoch_0020,nan,0.10839970409870148,0.978781521320343,0.10839970409870148,0.13175369799137115,905,test_dataset_9_keyframe_3,1289062
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000026,tiny_unet_conservative:epoch_0020,nan,0.10498448461294174,0.952170193195343,0.10498448461294174,0.13171347975730896,906,test_dataset_9_keyframe_3,1283517
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000027,tiny_unet_conservative:epoch_0020,nan,0.10758046060800552,0.8438836932182312,0.10758046060800552,0.1320958435535431,907,test_dataset_9_keyframe_3,1276939
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000028,tiny_unet_conservative:epoch_0020,nan,0.10708590596914291,1.0195865631103516,0.10708590596914291,0.133456289768219,908,test_dataset_9_keyframe_3,1257677
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000029,tiny_unet_conservative:epoch_0020,nan,0.10288050025701523,0.9457131624221802,0.10288050025701523,0.13281366229057312,909,test_dataset_9_keyframe_3,1226068
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000030,tiny_unet_conservative:epoch_0020,nan,0.10200881958007812,0.9311383366584778,0.10200881958007812,0.13206489384174347,910,test_dataset_9_keyframe_3,1237971
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000031,tiny_unet_conservative:epoch_0020,nan,0.10279698669910431,0.9189804196357727,0.10279698669910431,0.13235631585121155,911,test_dataset_9_keyframe_3,1250819
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000032,tiny_unet_conservative:epoch_0020,nan,0.10067124664783478,0.9785545468330383,0.10067124664783478,0.1318589597940445,912,test_dataset_9_keyframe_3,1239439
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000033,tiny_unet_conservative:epoch_0020,nan,0.09974893182516098,1.1283811330795288,0.09974893182516098,0.13449902832508087,913,test_dataset_9_keyframe_3,1207352
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000034,tiny_unet_conservative:epoch_0020,nan,0.09878112375736237,1.0636036396026611,0.09878112375736237,0.13139505684375763,914,test_dataset_9_keyframe_3,1242581
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000035,tiny_unet_conservative:epoch_0020,nan,0.0991915613412857,1.0751304626464844,0.0991915613412857,0.1323930025100708,915,test_dataset_9_keyframe_3,1236460
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000036,tiny_unet_conservative:epoch_0020,nan,0.09664611518383026,1.0179131031036377,0.09664611518383026,0.12834253907203674,916,test_dataset_9_keyframe_3,1253523
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000037,tiny_unet_conservative:epoch_0020,nan,0.09342508018016815,1.2995685338974,0.09342508018016815,0.13222664594650269,917,test_dataset_9_keyframe_3,1233775
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000038,tiny_unet_conservative:epoch_0020,nan,0.0906020998954773,1.0430901050567627,0.0906020998954773,0.12658962607383728,918,test_dataset_9_keyframe_3,1262807
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000039,tiny_unet_conservative:epoch_0020,nan,0.0945143923163414,1.6737762689590454,0.0945143923163414,0.1338447630405426,919,test_dataset_9_keyframe_3,1253033
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000040,tiny_unet_conservative:epoch_0020,nan,0.09213091433048248,1.5728943347930908,0.09213091433048248,0.13038520514965057,920,test_dataset_9_keyframe_3,1197617
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000041,tiny_unet_conservative:epoch_0020,nan,0.09125254303216934,1.348585844039917,0.09125254303216934,0.12737838923931122,921,test_dataset_9_keyframe_3,1221407
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000042,tiny_unet_conservative:epoch_0020,nan,0.09167037904262543,1.4236615896224976,0.09167037904262543,0.1287662833929062,922,test_dataset_9_keyframe_3,1244625
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000043,tiny_unet_conservative:epoch_0020,nan,0.09540082514286041,1.5105030536651611,0.09540082514286041,0.12933595478534698,923,test_dataset_9_keyframe_3,1244169
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000044,tiny_unet_conservative:epoch_0020,nan,0.08324940502643585,1.303266167640686,0.08324940502643585,0.12458568066358566,924,test_dataset_9_keyframe_3,1262794
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000045,tiny_unet_conservative:epoch_0020,nan,0.07559104263782501,1.2340222597122192,0.07559104263782501,0.12184133380651474,925,test_dataset_9_keyframe_3,1274185
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000046,tiny_unet_conservative:epoch_0020,nan,0.07299939543008804,1.2571531534194946,0.07299939543008804,0.12436769902706146,926,test_dataset_9_keyframe_3,1275109
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000047,tiny_unet_conservative:epoch_0020,nan,0.08580672740936279,1.3663986921310425,0.08580672740936279,0.12626385688781738,927,test_dataset_9_keyframe_3,1252615
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000048,tiny_unet_conservative:epoch_0020,nan,0.0839308500289917,1.4818499088287354,0.0839308500289917,0.1250167191028595,928,test_dataset_9_keyframe_3,1249654
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000049,tiny_unet_conservative:epoch_0020,nan,0.0957861915230751,2.1340107917785645,0.0957861915230751,0.12612000107765198,929,test_dataset_9_keyframe_3,1257136
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000050,tiny_unet_conservative:epoch_0020,nan,0.09295757114887238,2.3614511489868164,0.09295757114887238,0.12869767844676971,930,test_dataset_9_keyframe_3,1245905
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000051,tiny_unet_conservative:epoch_0020,nan,0.08439265936613083,2.127717971801758,0.08439265936613083,0.12638382613658905,931,test_dataset_9_keyframe_3,1263088
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,000052,tiny_unet_conservative:epoch_0020,nan,0.07868656516075134,1.8286731243133545,0.07868656516075134,0.12156076729297638,932,test_dataset_9_keyframe_3,1257264
