dataset,backbone,sequence,method,coverage_threshold,frames,valid_count,raw_epe,epe,refined_minus_raw_epe,bad1,bad3,boundary_epe,new_bad3,intervention_coverage,intervention_precision,false_update_rate,clean_degradation,mean_clean_update,frames_worsened,worst_frame_degradation,p95_frame_degradation,catastrophic_tail_p99,raw_mc_temporal_error,refined_mc_temporal_error
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,oracle_authorization,0.05,160,1683403,2.1762272983237674,2.0531935026992385,-0.12303379590881815,0.18916504321278874,0.1405729946675542,5.4446022845347875,0.0,0.2064330406919793,0.9830220713073005,0.11098082337524165,0.0,0.020173955937850267,0.0,-0.022775258868932724,-0.029343466553837065,-0.025561802480369815,0.6657469423336281,0.5925543414298121
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,raw,0.25,160,1608626,1.9401411546889946,1.9401411546889946,0.0,0.18048384114710456,0.1331869549080351,5.173996658842957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622802474622105,0.622802474622105
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,a2_no_authorization,0.25,160,1608626,1.9401411546889946,1.8531456392245387,-0.08699550311815903,0.17578106959088977,0.12722472416295594,4.937245956528432,0.0011159097502695472,0.3264860819108979,0.5965643171856495,0.22140115892780998,0.10620089183891367,0.046826085732303666,0.075,0.022037675604224205,0.002222953375894552,0.01276653724722563,0.622802474622105,0.5541142267953777
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,m0_scared_only,0.25,160,1608626,1.9401411546889946,1.868260535653768,-0.07188061739302375,0.1767433821960287,0.12729124080072407,4.9630687074721385,0.000781710554402389,0.08844939718741336,0.7835144290915225,0.014732861520357264,0.011093444752595688,0.00753716101153443,0.0375,0.01871655508875847,-0.0008446183346677608,0.006740080588497219,0.622802474622105,0.5715905203813463
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,multidomain,0.25,160,1608626,1.9401411546889946,1.9115186555243446,-0.02862247627551052,0.17910688962678584,0.1300451434265729,5.105266080649464,0.0001534734485724489,0.025928338843211537,0.830875830156561,0.001103229197311922,0.0009908403053011197,0.0009806045000297985,0.03125,0.005228142719715834,-0.0005598990072030613,0.002623930576955892,0.622802474622105,0.6022637046972126
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,oracle_authorization,0.25,160,1608626,1.9401411546889946,1.8260275190560702,-0.11411361217419921,0.17128965829256404,0.12625743907269876,4.854904189267492,0.0,0.19836618331420727,0.98187071642792,0.11052621140350587,0.0,0.02006305638521238,0.0,-0.02138439007103443,-0.02834714474156501,-0.023517916500568403,0.622802474622105,0.5533083598658785
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,raw,0.5,160,1080260,1.8206295204489957,1.8206295204489957,0.0,0.174826430044496,0.13211634207414394,4.51635001822066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539190410530603,0.539190410530603
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,a2_no_authorization,0.5,160,1080260,1.8206295204489957,1.7415524513655243,-0.07907706615533665,0.17094588332409594,0.12676114962875137,4.301625319457205,0.0009759583633934467,0.32183826115935055,0.5843690406679917,0.21455248990578735,0.10798163814651028,0.04517920264212355,0.0875,0.02292735129594803,0.006428186246193904,0.01309075648896394,0.539190410530603,0.4843820775159165
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,m0_scared_only,0.5,160,1080260,1.8206295204489957,1.755990067603365,-0.06463946086464895,0.17191879689915052,0.12685464592522108,4.32877538096605,0.0006485056703451857,0.08378816210912188,0.7821528399235469,0.014951451643914631,0.011315131705441262,0.007216518634842387,0.04375,0.02046150341629982,-0.0012198235643154658,0.005334335253573947,0.539190410530603,0.49818800034937843
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,multidomain,0.5,160,1080260,1.8206295204489957,1.7943478212071853,-0.026281707972395336,0.17377760866771305,0.12975394748780805,4.446729661424841,7.999658577539017e-05,0.02267139392368504,0.8806092033808338,0.0008291674677946549,0.0007474524129975005,0.0008968341094259321,0.0375,0.002960558282211423,-0.00022728969343006718,0.002227843488799405,0.539190410530603,0.5230347419821291
