method,checkpoint,input_resolution,frame,runtime_ms,valid_disp_mae,valid_disp_rmse,bad_1px,bad_2px,bad_3px,valid_depth_mae,valid_depth_median,valid_depth_rmse,bad_1mm,bad_2mm,bad_5mm,pred_disp_le_0_1_ratio,pred_disp_le_0_5_ratio,valid_pixel_ratio,valid_px,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_rmse_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,abs_depth_error_p50,abs_depth_error_p75,abs_depth_error_p90,abs_depth_error_p95,abs_depth_error_p99,excluded_pred_disp_le_0_1_ratio,valid_disp_valid_px,valid_disp_valid_pixel_ratio,valid_disp_mae_px,valid_disp_rmse_px,valid_disp_bad1_pct,valid_disp_bad2_pct,valid_disp_bad5_pct,valid_disp_depth_mae_mm,valid_disp_depth_median_abs_error_mm,valid_disp_depth_rmse_mm,valid_disp_depth_bad1mm_pct,valid_disp_depth_bad2mm_pct,valid_disp_depth_bad5mm_pct,valid_disp_abs_depth_error_p50,valid_disp_abs_depth_error_p75,valid_disp_abs_depth_error_p90,valid_disp_abs_depth_error_p95,valid_disp_abs_depth_error_p99,depth_mae_cap100_mm,depth_rmse_cap100_mm,depth_mae_cap200_mm,depth_rmse_cap200_mm
S2M2-L full,CH256NTR3.pth,1024x1280 full,test_dataset_9_keyframe_3_frame_000000,496.47295312024653,9.666703224182129,16.334047317504883,79.60416096162746,64.97466663637266,54.76909389428268,2.6845645904541016,1.1213245391845703,5.2788004875183105,52.44203580512503,37.79699587084708,13.370778320811146,0.0,0.0,0.6380073547363281,836249,9.666703224182129,16.334047317504883,79.60416096162746,64.97466663637266,42.44716585610267,2.6845645904541016,1.1213245391845703,5.2788004875183105,52.44203580512503,37.79699587084708,13.370778320811146,1.1213245391845703,2.9758968353271484,6.4410576820373535,11.747086524963379,17.200143814086914,0.0,836249,0.6380073547363281,9.666703224182129,16.334047317504883,79.60416096162746,64.97466663637266,42.44716585610267,2.6845645904541016,1.1213245391845703,5.2788004875183105,52.44203580512503,37.79699587084708,13.370778320811146,1.1213245391845703,2.9758968353271484,6.4410576820373535,11.747086524963379,17.200143814086914,2.6845645904541016,5.2788004875183105,2.6845645904541016,5.2788004875183105
S2M2-L full,CH256NTR3.pth,1024x1280 full,test_dataset_9_keyframe_3_frame_000001,487.4010100029409,9.598199844360352,16.21560287475586,79.23569082622369,64.65394419764596,54.7250365793008,2.672614574432373,1.105886459350586,5.266799449920654,52.10802486191164,37.68448821413727,13.415293391219526,0.0,0.0,0.6350997924804688,832438,9.598199844360352,16.21560287475586,79.23569082622369,64.65394419764596,42.43787525317201,2.672614574432373,1.105886459350586,5.266799449920654,52.10802486191164,37.68448821413727,13.415293391219526,1.105886459350586,2.974153518676758,6.4268293380737305,11.67519474029541,17.155244827270508,0.0,832438,0.6350997924804688,9.598199844360352,16.21560287475586,79.23569082622369,64.65394419764596,42.43787525317201,2.672614574432373,1.105886459350586,5.266799449920654,52.10802486191164,37.68448821413727,13.415293391219526,1.105886459350586,2.974153518676758,6.4268293380737305,11.67519474029541,17.155244827270508,2.672614574432373,5.266799449920654,2.672614574432373,5.266799449920654
S2M2-L full,CH256NTR3.pth,1024x1280 full,test_dataset_9_keyframe_3_frame_000002,487.36174893565476,9.368989944458008,15.857276916503906,78.33766903824501,63.34597478620836,53.28938961793559,2.6249256134033203,1.0908660888671875,5.167590618133545,51.7483056997442,37.892172344872975,13.117174936652095,0.0,0.0,0.6328933715820313,829546,9.368989944458008,15.857276916503906,78.33766903824501,63.34597478620836,41.49679463224463,2.6249256134033203,1.0908660888671875,5.167590618133545,51.7483056997442,37.892172344872975,13.117174936652095,1.0908660888671875,2.932323932647705,6.265415191650391,11.448238372802734,17.062419891357422,0.0,829546,0.6328933715820313,9.368989944458008,15.857276916503906,78.33766903824501,63.34597478620836,41.49679463224463,2.6249256134033203,1.0908660888671875,5.167590618133545,51.7483056997442,37.892172344872975,13.117174936652095,1.0908660888671875,2.932323932647705,6.265415191650391,11.448238372802734,17.062419891357422,2.6249256134033203,5.167590618133545,2.6249256134033203,5.167590618133545
S2M2-L full,CH256NTR3.pth,1024x1280 full,test_dataset_9_keyframe_3_frame_000003,487.8038561437279,9.160296440124512,15.555195808410645,77.5148371866461,61.8975402846335,51.85966358818816,2.6019856929779053,1.1088981628417969,5.1567301750183105,52.09696041658232,37.594001568073146,12.8078938618157,0.0,0.0,0.6218055725097656,815013,9.160296440124512,15.555195808410645,77.5148371866461,61.8975402846335,41.13909839474953,2.6019856929779053,1.1088981628417969,5.1567301750183105,52.09696041658232,37.594001568073146,12.8078938618157,1.1088981628417969,2.889995574951172,6.148758888244629,11.406393051147461,17.110546112060547,0.0,815013,0.6218055725097656,9.160296440124512,15.555195808410645,77.5148371866461,61.8975402846335,41.13909839474953,2.6019856929779053,1.1088981628417969,5.1567301750183105,52.09696041658232,37.594001568073146,12.8078938618157,1.1088981628417969,2.889995574951172,6.148758888244629,11.406393051147461,17.110546112060547,2.6019856929779053,5.1567301750183105,2.6019856929779053,5.1567301750183105
S2M2-L full,CH256NTR3.pth,1024x1280 full,test_dataset_9_keyframe_3_frame_000004,487.3828999698162,9.39175796508789,15.754599571228027,79.07264151398381,63.93630001880904,54.032611998244484,2.6698110103607178,1.1485977172851562,5.209474086761475,52.829073967793114,38.33935383680497,13.598701693296745,0.0,0.0,0.6327728271484375,829388,9.39175796508789,15.754599571228027,79.07264151398381,63.93630001880904,42.22523113428214,2.6698110103607178,1.1485977172851562,5.209474086761475,52.829073967793114,38.33935383680497,13.598701693296745,1.1485977172851562,3.028118133544922,6.433391094207764,11.38607120513916,17.15357780456543,0.0,829388,0.6327728271484375,9.39175796508789,15.754599571228027,79.07264151398381,63.93630001880904,42.22523113428214,2.6698110103607178,1.1485977172851562,5.209474086761475,52.829073967793114,38.33935383680497,13.598701693296745,1.1485977172851562,3.028118133544922,6.433391094207764,11.38607120513916,17.15357780456543,2.6698110103607178,5.209474086761475,2.6698110103607178,5.209474086761475
S2M2-L full,CH256NTR3.pth,1024x1280 full,test_dataset_9_keyframe_3_frame_000005,487.60618292726576,9.434021949768066,15.775323867797852,79.47000627671339,64.20264817526974,54.054099291628056,2.6891467571258545,1.1590232849121094,5.2117462158203125,53.17105538452341,38.690020025704634,13.791194667782527,0.0,0.0,0.6381416320800781,836425,9.434021949768066,15.775323867797852,79.47000627671339,64.20264817526974,42.22267387990555,2.6891467571258545,1.1590232849121094,5.2117462158203125,53.17105538452341,38.690020025704634,13.791194667782527,1.1590232849121094,3.060070037841797,6.533312797546387,11.401896476745605,17.206417083740234,0.0,836425,0.6381416320800781,9.434021949768066,15.775323867797852,79.47000627671339,64.20264817526974,42.22267387990555,2.6891467571258545,1.1590232849121094,5.2117462158203125,53.17105538452341,38.690020025704634,13.791194667782527,1.1590232849121094,3.060070037841797,6.533312797546387,11.401896476745605,17.206417083740234,2.6891467571258545,5.2117462158203125,2.6891467571258545,5.2117462158203125
S2M2-L full,CH256NTR3.pth,1024x1280 full,test_dataset_9_keyframe_3_frame_000006,487.55173315294087,9.434089660644531,15.774487495422363,79.8421357018928,64.72900319155772,54.5254194125725,2.6861765384674072,1.1533012390136719,5.2241435050964355,53.00603801785464,38.531693048782515,13.808306618019806,0.0,0.0,0.6411300659179687,840342,9.434089660644531,15.774487495422363,79.8421357018928,64.72900319155772,42.227926249074784,2.6861765384674072,1.1533012390136719,5.2241435050964355,53.00603801785464,38.531693048782515,13.808306618019806,1.1533012390136719,3.052703380584717,6.542455196380615,11.332832336425781,17.133333206176758,0.0,840342,0.6411300659179687,9.434089660644531,15.774487495422363,79.8421357018928,64.72900319155772,42.227926249074784,2.6861765384674072,1.1533012390136719,5.2241435050964355,53.00603801785464,38.531693048782515,13.808306618019806,1.1533012390136719,3.052703380584717,6.542455196380615,11.332832336425781,17.133333206176758,2.6861765384674072,5.2241435050964355,2.6861765384674072,5.2241435050964355
S2M2-L full,CH256NTR3.pth,1024x1280 full,test_dataset_9_keyframe_3_frame_000007,487.58638300932944,9.39719295501709,15.729459762573242,79.9220609483384,64.656438664964,54.417525495062854,2.67887544631958,1.1476249694824219,5.209174633026123,52.94100013789217,38.44445643506778,13.706601437675738,0.0,0.0,0.6362800598144531,833985,9.39719295501709,15.729459762573242,79.9220609483384,64.656438664964,41.959507665005965,2.67887544631958,1.1476249694824219,5.209174633026123,52.94100013789217,38.44445643506778,13.706601437675738,1.1476249694824219,3.0566940307617188,6.505731105804443,11.254685401916504,17.054309844970703,0.0,833985,0.6362800598144531,9.39719295501709,15.729459762573242,79.9220609483384,64.656438664964,41.959507665005965,2.67887544631958,1.1476249694824219,5.209174633026123,52.94100013789217,38.44445643506778,13.706601437675738,1.1476249694824219,3.0566940307617188,6.505731105804443,11.254685401916504,17.054309844970703,2.67887544631958,5.209174633026123,2.67887544631958,5.209174633026123
S2M2-L full,CH256NTR3.pth,1024x1280 full,test_dataset_9_keyframe_3_frame_000008,487.3113988433033,9.187254905700684,15.514573097229004,79.26656032890367,63.449585719064686,52.997779512365405,2.638333797454834,1.1197948455810547,5.186019420623779,52.3917512278133,38.192993343385325,13.252505320928337,0.0,0.0,0.6294586181640625,825044,9.187254905700684,15.514573097229004,79.26656032890367,63.449585719064686,40.95866402276727,2.638333797454834,1.1197948455810547,5.186019420623779,52.3917512278133,38.192993343385325,13.252505320928337,1.1197948455810547,3.0076751708984375,6.298862934112549,11.095986366271973,16.90809440612793,0.0,825044,0.6294586181640625,9.187254905700684,15.514573097229004,79.26656032890367,63.449585719064686,40.95866402276727,2.638333797454834,1.1197948455810547,5.186019420623779,52.3917512278133,38.192993343385325,13.252505320928337,1.1197948455810547,3.0076751708984375,6.298862934112549,11.095986366271973,16.90809440612793,2.638333797454834,5.186019420623779,2.638333797454834,5.186019420623779
S2M2-L full,CH256NTR3.pth,1024x1280 full,test_dataset_9_keyframe_3_frame_000009,487.3066791333258,9.235289573669434,15.566337585449219,79.66514801875745,63.90674645333122,53.46884218744595,2.676456928253174,1.13458251953125,5.2428412437438965,52.75839662405558,38.38073754898134,13.527372722645808,0.0,0.0,0.6175933837890625,809492,9.235289573669434,15.566337585449219,79.66514801875745,63.90674645333122,41.221655062681286,2.676456928253174,1.13458251953125,5.2428412437438965,52.75839662405558,38.38073754898134,13.527372722645808,1.13458251953125,3.0633044242858887,6.426089286804199,11.20823860168457,17.031341552734375,0.0,809492,0.6175933837890625,9.235289573669434,15.566337585449219,79.66514801875745,63.90674645333122,41.221655062681286,2.676456928253174,1.13458251953125,5.2428412437438965,52.75839662405558,38.38073754898134,13.527372722645808,1.13458251953125,3.0633044242858887,6.426089286804199,11.20823860168457,17.031341552734375,2.676456928253174,5.2428412437438965,2.676456928253174,5.2428412437438965
