backbone,method,valid_count,epe,raw_epe,bad1,bad3,bad5,boundary_epe,non_boundary_epe,intervention_coverage,intervention_precision,false_update_rate,clean_pixel_degradation,new_bad3
RAFT-Stereo,learned_no_abstention,6324946,0.6755609881893022,0.7040312111765531,0.10031801080621619,0.05055758579947614,0.028777004520977045,1.636033742747407,0.527107109128396,0.018153514661700114,0.6897951590300524,0.00878634166380805,0.005173206499058337,0.00041748552397132915
RAFT-Stereo,learned_calibrated,6324946,0.6755156961542889,0.7040312111765531,0.10037303101767227,0.050547150939936274,0.02876925738688814,1.6360713361290404,0.5271079363436106,0.017014058318170724,0.6519001271200593,0.008149050381007111,0.004931640199199073,0.00039371711076375654
RAFT-Stereo,unwarped_previous_control,6324946,0.6980142250246519,0.7040312111765531,0.10087848982302486,0.051857675902033204,0.02988072941444631,1.7006272318975564,0.5415350549981284,0.5272562009831314,0.49677142173411454,0.48849022791424607,0.2210757242634651,0.006269236486404895
RAFT-Stereo,identity_no_flow_control,6324946,0.6980142250246519,0.7040312111765531,0.10087848982302486,0.051857675902033204,0.02988072941444631,1.7006272318975564,0.5415350549981284,0.5272562009831314,0.49677142173411454,0.48849022791424607,0.2210757242634651,0.006269236486404895
RAFT-Stereo,shuffled_memory_control,6324946,0.7457424863344021,0.7040312111765531,0.11538802082021356,0.05706768090211394,0.03220802207371695,1.7326583001898603,0.5914181124264892,0.5272562009831314,0.4570569915866637,0.48849022791424607,0.22558327943995118,0.01322766140510723
StereoAnywhere,raw,6324946,0.6962635625789957,0.6962635625789957,0.09952021729908501,0.05132344208091693,0.030542395109379412,1.617885658381113,0.5528610405354445,0.0,0.0,0.0,0.0,0.0
StereoAnywhere,aligned_memory,6324946,0.6945449724967406,0.6962635625789957,0.09912717040306561,0.05116344084931887,0.030635518496425908,1.618769905716838,0.5511598117494221,0.4933065038746675,0.5319692852514418,0.45513719969249006,0.20550860183460049,0.005122759501520409
StereoAnywhere,fixed_blend_50,6324946,0.6894974063389061,0.6962635625789957,0.10005571591796983,0.05145039973431053,0.03053464803348623,1.6036700441070473,0.5476661919545552,0.4933065038746675,0.5673433470744477,0.45513719969249006,0.18280902265468132,0.0028766762380649487
StereoAnywhere,oracle_raw_memory,6324946,0.6249126830053926,0.6962635625789957,0.09085500501649549,0.047484516031033625,0.02791834119487247,1.498672497390821,0.4892509315989335,0.2700081547800334,0.9678106676232237,0.24159435009679373,0.0,0.0
StereoAnywhere,learned_no_abstention,6324946,0.6658910412498098,0.6962635625789957,0.09652778069190623,0.04902160425165095,0.028779376109113644,1.5755297729035778,0.5251577825004067,0.015529934958369029,0.5899917987759553,0.006020134303428141,0.003040331247740166,0.00020925058450506906
StereoAnywhere,learned_calibrated,6324946,0.6659020469784914,0.6962635625789957,0.09656651617777866,0.04902555684407371,0.0287838030175331,1.5757311738281388,0.5251460560916983,0.014579887281549743,0.5073088138928159,0.005432044220029936,0.0027979521046946434,0.0002085527991532084
StereoAnywhere,unwarped_previous_control,6324946,0.6926161620852824,0.6962635625789957,0.09869301668584568,0.051183361910982654,0.03041939022846361,1.6197797629325799,0.5514132466043846,0.4933065038746675,0.4997770112159548,0.45513719969249006,0.2035403617849352,0.006207817590594789
StereoAnywhere,identity_no_flow_control,6324946,0.6926161620852824,0.6962635625789957,0.09869301668584568,0.051183361910982654,0.03041939022846361,1.6197797629325799,0.5514132466043846,0.4933065038746675,0.4997770112159548,0.45513719969249006,0.2035403617849352,0.006207817590594789
StereoAnywhere,shuffled_memory_control,6324946,0.748122265699669,0.6962635625789957,0.115487152003377,0.05684554476059433,0.03317055991014094,1.6697020215659777,0.6083368510558924,0.4933065038746675,0.45647439298197007,0.45513719969249006,0.21227534848930937,0.013267629754733142
