backbone,sequence,coverage_threshold,method,frames,valid_count,clean_count,changed_count,epe,raw_epe,bad1,bad3,bad5,boundary_epe,non_boundary_epe,p95_pixel_error,intervention_coverage,intervention_precision,false_update_rate,clean_pixel_degradation,new_bad3
StereoAnywhere,dataset_7_keyframe_3,0.25,unwarped_previous_control,583,3271753,2507536,1782469,1.329265504025636,1.3453216015733818,0.16222557126140635,0.11481673549468205,0.07676465772228631,3.6069356438251146,0.98605876445719,7.43521196027328,0.5448054911235659,0.5063762679743659,0.47129054179082575,0.20622116691445308,0.015040198440116196
StereoAnywhere,dataset_7_keyframe_3,0.25,identity_no_flow_control,583,3271753,2507536,1782469,1.329265504025636,1.3453216015733818,0.16222557126140635,0.11481673549468205,0.07676465772228631,3.6069356438251146,0.98605876445719,7.43521196027328,0.5448054911235659,0.5063762679743659,0.47129054179082575,0.20622116691445308,0.015040198440116196
StereoAnywhere,dataset_7_keyframe_3,0.25,shuffled_memory_control,583,3271753,2507536,1782469,1.4265471071344387,1.3453216015733818,0.17975073196278657,0.12129308006680559,0.08091533789135749,3.7555530091814955,1.0796687941380105,7.616887329964913,0.5448054911235659,0.46222739357598924,0.47129054179082575,0.2084185431435481,0.02372826117861467
StereoAnywhere,dataset_7_keyframe_3,0.5,raw,583,2672683,2085753,0,1.1767840968805767,1.1767840968805767,0.1520947301008068,0.10922320363149471,0.06994394761166338,3.142491720046478,0.8986175405203537,6.367951090207169,0.0,0.0,0.0,0.0,0.0
StereoAnywhere,dataset_7_keyframe_3,0.5,aligned_memory,583,2672683,2085753,1367212,1.1795997199223536,1.1767840968805767,0.15255456754041644,0.10918129846611598,0.07025898700386204,3.1557099200618706,0.900772336427053,6.404328240050415,0.5115503784025266,0.5310346895726485,0.44305485836530023,0.18556895279546523,0.010691666307373247
StereoAnywhere,dataset_7_keyframe_3,0.5,fixed_blend_50,583,2672683,2085753,1367212,1.1675017567261177,1.1767840968805767,0.15469623581879163,0.10984617326649211,0.0700517045630259,3.118267077253486,0.8927886959085355,6.3456404082431295,0.5115503784025266,0.5761088989856731,0.44305485836530023,0.1583859642057329,0.006194740682530126
StereoAnywhere,dataset_7_keyframe_3,0.5,oracle_raw_memory,583,2672683,2085753,746750,1.0568263036907246,1.1767840968805767,0.14054678374334775,0.10145348311366961,0.0641407905262979,2.918701768005279,0.7969319934767861,6.119005926819656,0.2794008866745514,0.9722624707063944,0.2477637572617659,0.0,0.0
StereoAnywhere,dataset_7_keyframe_3,0.5,learned_no_abstention,583,2672683,2085753,62291,1.1079246609162645,1.1767840968805767,0.14585755201907155,0.1042495498238346,0.06598126293765517,3.0474250216130314,0.8367217065041594,6.228952412236451,0.023306542526741855,0.8108876081616927,0.0041845798615655835,0.002474885568904851,0.0004850934042026177
StereoAnywhere,dataset_7_keyframe_3,0.5,learned_calibrated,583,2672683,2085753,60323,1.1078066035786016,1.1767840968805767,0.14587775634613528,0.10425516214297817,0.06598949435265437,3.0474961080619853,0.8365577966615071,6.226677856821072,0.022570203798954084,0.8224557797191784,0.0038317096990870925,0.0022931766129546498,0.0004834420842854746
StereoAnywhere,dataset_7_keyframe_3,0.5,unwarped_previous_control,583,2672683,2085753,1367212,1.1714203531699012,1.1767840968805767,0.15250667606271476,0.10897551264268156,0.06965098387467554,3.172931527901427,0.8975071638674998,6.400167629751138,0.5115503784025266,0.5190072936750116,0.44305485836530023,0.18490444458188482,0.012595112647635477
StereoAnywhere,dataset_7_keyframe_3,0.5,identity_no_flow_control,583,2672683,2085753,1367212,1.1714203531699012,1.1767840968805767,0.15250667606271476,0.10897551264268156,0.06965098387467554,3.172931527901427,0.8975071638674998,6.400167629751138,0.5115503784025266,0.5190072936750116,0.44305485836530023,0.18490444458188482,0.012595112647635477
StereoAnywhere,dataset_7_keyframe_3,0.5,shuffled_memory_control,583,2672683,2085753,1367212,1.2214935310734922,1.1767840968805767,0.1659025776761296,0.1130859888565685,0.07211218085442048,3.2221060569442583,0.9479399562921388,6.466590819706724,0.5115503784025266,0.47209430578432604,0.44305485836530023,0.18425911409452606,0.01905586418686555
StereoAnywhere,dataset_7_keyframe_3,0.9,raw,561,388089,242933,0,1.4656470118748282,1.4656470118748282,0.3281876066325774,0.2176304924146032,0.09299670943047451,2.628758109586719,1.1908621808486066,5.230410204788164,0.0,0.0,0.0,0.0,0.0
StereoAnywhere,dataset_7_keyframe_3,0.9,aligned_memory,561,388089,242933,210310,1.461261759046872,1.4656470118748282,0.3269765436701503,0.2174217769620149,0.0940093640572685,2.6199760067743307,1.1870399318575047,5.257231706255043,0.5419117779684557,0.5097807997717655,0.44697920825906734,0.18895744917322882,0.013471234721933177
StereoAnywhere,dataset_7_keyframe_3,0.9,fixed_blend_50,561,388089,242933,210310,1.4550241142591769,1.4656470118748282,0.32646377522522435,0.21662556831247473,0.09301216982368311,2.6084630159712128,1.18427333985331,5.237249568510016,0.5419117779684557,0.5428320098901621,0.44697920825906734,0.16263331865164468,0.007065555122550013
StereoAnywhere,dataset_7_keyframe_3,0.9,oracle_raw_memory,561,388089,242933,109376,1.4020305551742638,1.4656470118748282,0.31843211221014306,0.21137934882271833,0.08951297252994937,2.5184499353464664,1.1441666263250236,5.171503961994421,0.28183226012589896,0.980215038033938,0.24972317470248998,0.0,0.0
StereoAnywhere,dataset_7_keyframe_3,0.9,learned_no_abstention,561,388089,242933,5375,1.460472380708589,1.4656470118748282,0.32718783540361546,0.21710483954502008,0.09280087808253107,2.616909129859597,1.1877793485765242,5.218438182149621,0.013849915869813368,0.6731162790697675,0.005878163938205184,0.0043633429793399825,0.0007189739731722337
StereoAnywhere,dataset_7_keyframe_3,0.9,learned_calibrated,561,388089,242933,4931,1.4605184632014534,1.4656470118748282,0.3272032958418396,0.21710999296116712,0.09281633845993557,2.617122084740014,1.1877132172100868,5.218345176909172,0.012705848400753436,0.6832285540458325,0.00477909547076766,0.003725306977644042,0.0007108880196499379
StereoAnywhere,dataset_7_keyframe_3,0.9,unwarped_previous_control,561,388089,242933,210310,1.4447191228516747,1.4656470118748282,0.3230831065757016,0.2147213660075392,0.09014169436038265,2.5789362036086607,1.1657271125340338,5.230251179357847,0.5419117779684557,0.5103656507061005,0.44697920825906734,0.18926205990952238,0.017157959136018936
StereoAnywhere,dataset_7_keyframe_3,0.9,identity_no_flow_control,561,388089,242933,210310,1.4447191228516747,1.4656470118748282,0.3230831065757016,0.2147213660075392,0.09014169436038265,2.5789362036086607,1.1657271125340338,5.230251179357847,0.5419117779684557,0.5103656507061005,0.44697920825906734,0.18926205990952238,0.017157959136018936
StereoAnywhere,dataset_7_keyframe_3,0.9,shuffled_memory_control,561,388089,242933,210310,1.4957036952658098,1.4656470118748282,0.33186459761957154,0.22227118020269876,0.09726377214242249,2.6231112400394396,1.2183810141553861,5.291179955425701,0.5419117779684557,0.4786315439113689,0.44697920825906734,0.18145743888232557,0.030074679525359853
S2M2-S,dataset_7_keyframe_4,0.05,raw,2058,19800036,12359469,0,0.63847308134387,0.63847308134387,0.1747753890463086,0.029071714746269555,0.007177764710716223,1.007645857342959,0.5770265801782656,1.7251405295243103,0.0,0.0,0.0,0.0,0.0
S2M2-S,dataset_7_keyframe_4,0.05,aligned_memory,2058,19800036,12359469,12709932,0.6300439067129526,0.63847308134387,0.1714997386868596,0.02826419087994323,0.006878977368173668,0.9968493793509337,0.568724703976987,1.7081882703580267,0.6419145904583203,0.5332378646872383,0.5719843627586266,0.29801838574132916,0.007981802029872738
S2M2-S,dataset_7_keyframe_4,0.05,fixed_blend_50,2058,19800036,12359469,12709932,0.6287817501983415,0.63847308134387,0.17345382562079992,0.027045657900884205,0.0064184226593607336,0.9977691819300224,0.5672707925216939,1.6981561187136438,0.6419145904583203,0.5598191241306405,0.5719843627586266,0.27140033281365084,0.0030903160995168666
S2M2-S,dataset_7_keyframe_4,0.05,oracle_raw_memory,2058,19800036,12359469,6869341,0.5471823536382442,0.63847308134387,0.14499493829164273,0.021288345058333484,0.004968021268626563,0.9092900753801262,0.48690244513116954,1.5573087895154296,0.34693578334908076,0.9866182214567598,0.26647795305769206,0.0,0.0
S2M2-S,dataset_7_keyframe_4,0.05,learned_no_abstention,2058,19800036,12359469,2289675,0.59141545874191,0.63847308134387,0.1566174422384186,0.022879756412960885,0.0053879195068031955,0.961825807305799,0.529717625576527,1.6320977838756734,0.11563994126071286,0.8211453590575082,0.04767454006316938,0.021544776721394748,0.00047757165665326143
S2M2-S,dataset_7_keyframe_4,0.05,learned_calibrated,2058,19800036,12359469,2167538,0.5919229097371449,0.63847308134387,0.15684794673902444,0.022917029072405132,0.005394636658904387,0.962407314693719,0.5302260346611871,1.6328661449276214,0.10947141712267594,0.8252307456662813,0.043204606929310635,0.019854898297006124,0.0004742037448097181
S2M2-S,dataset_7_keyframe_4,0.05,unwarped_previous_control,2058,19800036,12359469,12709932,0.6380433039284497,0.63847308134387,0.17406261231639272,0.028749038495861128,0.007124835532911529,0.9967808181120396,0.5755442891031753,1.7244233651061271,0.6419145904583203,0.4793633042253885,0.5719843627586266,0.2925751907302814,0.00905456626741309
S2M2-S,dataset_7_keyframe_4,0.05,identity_no_flow_control,2058,19800036,12359469,12709932,0.6380433039284497,0.63847308134387,0.17406261231639272,0.028749038495861128,0.007124835532911529,0.9967808181120396,0.5755442891031753,1.7244233651061271,0.6419145904583203,0.4793633042253885,0.5719843627586266,0.2925751907302814,0.00905456626741309
S2M2-S,dataset_7_keyframe_4,0.05,shuffled_memory_control,2058,19800036,12359469,12709932,0.6989553323573922,0.63847308134387,0.1880999610809262,0.03579074299430777,0.01107240415986151,1.0490936859901627,0.6363459215227095,1.8757874044100162,0.6419145904583203,0.4777758842454861,0.5719843627586266,0.3087272600465279,0.01836286965469598
S2M2-S,dataset_7_keyframe_4,0.25,raw,1961,12632773,8722889,0,0.5439080225149893,0.5439080225149893,0.13115164793995976,0.023050600152245325,0.006096127912113462,0.9851932934271133,0.49067251707764126,1.5101467175133683,0.0,0.0,0.0,0.0,0.0
S2M2-S,dataset_7_keyframe_4,0.25,aligned_memory,1961,12632773,8722889,7619617,0.5367801787499697,0.5439080225149893,0.1288439996234066,0.022529970251994883,0.005783924105792175,0.9753024331750969,0.483634792407085,1.4908311534151966,0.603162662702797,0.5285290586127885,0.5442325358032184,0.27500751184613265,0.006454480008528369
S2M2-S,dataset_7_keyframe_4,0.25,fixed_blend_50,1961,12632773,8722889,7619617,0.5359411765298977,0.5439080225149893,0.13064344605169884,0.021474540969032913,0.00538812816454712,0.9769692908847945,0.482699692080457,1.4886098539472465,0.603162662702797,0.5568455737342178,0.5442325358032184,0.2505812007925356,0.002475374928156384
S2M2-S,dataset_7_keyframe_4,0.25,oracle_raw_memory,1961,12632773,8722889,4093565,0.46567179556991506,0.5439080225149893,0.10839607406013918,0.016932070306311192,0.004100366551946444,0.8953198628117908,0.41374757335032786,1.36885348825977,0.3240432642935957,0.9837852825104768,0.2615789333098243,0.0,0.0
S2M2-S,dataset_7_keyframe_4,0.25,learned_no_abstention,1961,12632773,8722889,1008138,0.5036193475038996,0.5439080225149893,0.1167796651114063,0.017681074441977265,0.00429533563875465,0.9409719355352285,0.4506685153309163,1.4244258500842042,0.07980338125287298,0.837553985664661,0.03179336570716422,0.013766998525373875,7.347774251275437e-05
S2M2-S,dataset_7_keyframe_4,0.25,learned_calibrated,1961,12632773,8722889,946167,0.5040045464192547,0.5439080225149893,0.11692460563409358,0.017703714009083306,0.004299768555114456,0.9415442889696695,0.4510509531613399,1.425337494812212,0.07489780747267445,0.8455716591257146,0.028095393624749783,0.012303607210867868,7.217088036214933e-05
S2M2-S,dataset_7_keyframe_4,0.25,unwarped_previous_control,1961,12632773,8722889,7619617,0.5391213631406475,0.5439080225149893,0.1288268221313797,0.022456668793569255,0.005951662371248969,0.951881012595054,0.4872019619727321,1.4946268864847783,0.603162662702797,0.4793483714470163,0.5442325358032184,0.27021334330862173,0.006953895483086676
S2M2-S,dataset_7_keyframe_4,0.25,identity_no_flow_control,1961,12632773,8722889,7619617,0.5391213631406475,0.5439080225149893,0.1288268221313797,0.022456668793569255,0.005951662371248969,0.951881012595054,0.4872019619727321,1.4946268864847783,0.603162662702797,0.4793483714470163,0.5442325358032184,0.27021334330862173,0.006953895483086676
S2M2-S,dataset_7_keyframe_4,0.25,shuffled_memory_control,1961,12632773,8722889,7619617,0.5863404920749186,0.5439080225149893,0.1430066859773574,0.027956253003234066,0.008562253086198773,0.9888329490321903,0.5350987421844824,1.5862109514451828,0.603162662702797,0.4719756911666295,0.5442325358032184,0.28278177103938845,0.014054808731202857
S2M2-S,dataset_7_keyframe_4,0.5,raw,1913,3652263,2836540,0,0.40621327437690635,0.40621327437690635,0.08432525286280133,0.011875924620201749,0.002465594634970756,0.5769967441708612,0.35204761802952667,0.9446104510258638,0.0,0.0,0.0,0.0,0.0
S2M2-S,dataset_7_keyframe_4,0.5,aligned_memory,1913,3652263,2836540,1879440,0.4025160724957762,0.40621327437690635,0.08407198527345147,0.011741487466345943,0.0022914560282263656,0.5714202301131798,0.3488113245230867,0.9342676413763479,0.5145960189613946,0.5274869109947644,0.47596332151141885,0.22732836483885296,0.002359903309483545
S2M2-S,dataset_7_keyframe_4,0.5,fixed_blend_50,1913,3652263,2836540,1879440,0.40121248913106144,0.40621327437690635,0.08420669616490437,0.011402793295668281,0.002312812641056545,0.571602577468681,0.347080626211391,0.9323168515143166,0.5145960189613946,0.5616039884220831,0.47596332151141885,0.20479351604419468,0.0009530935707713302
S2M2-S,dataset_7_keyframe_4,0.5,oracle_raw_memory,1913,3652263,2836540,1014564,0.35981272846232687,0.40621327437690635,0.07379287887191849,0.009880723290508665,0.0019015607682304455,0.5221424909960487,0.3059948254404154,0.8742839351404866,0.2777905096100692,0.9771488048067939,0.24029310356984213,0.0,0.0
S2M2-S,dataset_7_keyframe_4,0.5,learned_no_abstention,1913,3652263,2836540,91564,0.3933912541228814,0.40621327437690635,0.0794477290684291,0.010511565053024271,0.00203791458824413,0.5598971961689755,0.3394564680554515,0.9250232723637638,0.025070483697367908,0.8302717225110305,0.007883900808731765,0.004160350285911709,6.3258074788009136e-06
S2M2-S,dataset_7_keyframe_4,0.5,learned_calibrated,1913,3652263,2836540,85585,0.39355647516153064,0.40621327437690635,0.07953397693731255,0.01051841011756562,0.0020398312090116767,0.5603102058285502,0.3396027864783957,0.925717982114083,0.02343341648725735,0.8345037097622247,0.007142152058493799,0.0037714962595274525,5.632205834955719e-06
S2M2-S,dataset_7_keyframe_4,0.5,unwarped_previous_control,1913,3652263,2836540,1879440,0.4042352709115092,0.40621327437690635,0.08382255074299177,0.011991743214395783,0.002356621103502478,0.5604802124408087,0.3502525095629999,0.9326894381498539,0.5145960189613946,0.49393383135402036,0.47596332151141885,0.22338024494630782,0.0029001992639811677
S2M2-S,dataset_7_keyframe_4,0.5,identity_no_flow_control,1913,3652263,2836540,1879440,0.4042352709115092,0.40621327437690635,0.08382255074299177,0.011991743214395783,0.002356621103502478,0.5604802124408087,0.3502525095629999,0.9326894381498539,0.5145960189613946,0.49393383135402036,0.47596332151141885,0.22338024494630782,0.0029001992639811677
S2M2-S,dataset_7_keyframe_4,0.5,shuffled_memory_control,1913,3652263,2836540,1879440,0.44234147222928905,0.40621327437690635,0.09736292292483464,0.01602485919012297,0.003897857271687048,0.5917214623428069,0.39029376144166383,1.005406116153129,0.5145960189613946,0.4656823309070787,0.47596332151141885,0.2294711162190556,0.008058778805128878
S2M2-S,dataset_7_keyframe_4,0.9,raw,812,22877,18218,0,0.3512335370144978,0.3512335370144978,0.06290160502820186,0.004939458958464924,0.00021856012458791265,0.2833992495040318,0.34113191574672264,0.8133759882283017,0.0,0.0,0.0,0.0,0.0
S2M2-S,dataset_7_keyframe_4,0.9,aligned_memory,812,22877,18218,9751,0.3517746551020707,0.3512335370144978,0.06325130102157843,0.006644228016458129,0.00034969620305341185,0.2881611855349441,0.34130155716711674,0.8119593161008166,0.4262359575119115,0.5487642293098144,0.3823690855198156,0.17537600175650456,0.004713542628332301
S2M2-S,dataset_7_keyframe_4,0.9,fixed_blend_50,812,22877,18218,9751,0.3500260080111899,0.3512335370144978,0.06281418078249869,0.00511430705070975,0.0002185601262163125,0.2841916057526605,0.33972060315667374,0.8099292100430754,0.4262359575119115,0.5726592144395447,0.3823690855198156,0.1646174113514107,0.0021247720274937946
S2M2-S,dataset_7_keyframe_4,0.9,oracle_raw_memory,812,22877,18218,5449,0.31370605637880816,0.3512335370144978,0.05433404785700824,0.003147265872750222,0.00013113607358029972,0.2551856089872128,0.3038160167076138,0.7567475111933211,0.23818682519561132,0.9820150486327767,0.20177846086288287,0.0,0.0
S2M2-S,dataset_7_keyframe_4,0.9,learned_no_abstention,812,22877,18218,250,0.3432560036593229,0.3512335370144978,0.060104035330252305,0.0036718101905203783,0.00013113607358029972,0.2779132038198798,0.3332326532712043,0.8028872766816445,0.010928006294531625,0.928,0.001317378416950269,0.0006037984411022066,0.0
S2M2-S,dataset_7_keyframe_4,0.9,learned_calibrated,812,22877,18218,239,0.34335746315099114,0.3512335370144978,0.060235171405135325,0.0036718101905203783,0.00013113607358029972,0.27799576384969293,0.3333229085095988,0.8032823888918875,0.010447174017572234,0.9246861924686193,0.001262487649577341,0.0006037984411022066,0.0
S2M2-S,dataset_7_keyframe_4,0.9,unwarped_previous_control,812,22877,18218,9751,0.3448989466614342,0.3512335370144978,0.06067229143209563,0.006731652047273584,0.00039340823018561816,0.29053674924876355,0.3343074125751559,0.7969529639194962,0.4262359575119115,0.5489693364783099,0.3823690855198156,0.16330003293446044,0.004768182657850879
S2M2-S,dataset_7_keyframe_4,0.9,identity_no_flow_control,812,22877,18218,9751,0.3448989466614342,0.3512335370144978,0.06067229143209563,0.006731652047273584,0.00039340823018561816,0.29053674924876355,0.3343074125751559,0.7969529639194962,0.4262359575119115,0.5489693364783099,0.3823690855198156,0.16330003293446044,0.004768182657850879
S2M2-S,dataset_7_keyframe_4,0.9,shuffled_memory_control,812,22877,18218,9751,0.3906109149004723,0.3512335370144978,0.07391703530695634,0.014118984464443457,0.0039340825388290675,0.3893785967313928,0.37944335666682694,0.8690918238459259,0.4262359575119115,0.5181007076197313,0.3823690855198156,0.1581403008014052,0.013330880114042924
RAFT-Stereo,dataset_7_keyframe_4,0.05,raw,2058,19800036,13236028,0,0.528794417726398,0.528794417726398,0.12877314944125812,0.01582926411720079,0.00534463671336365,0.9079445980142755,0.465176060548001,1.5448694960272993,0.0,0.0,0.0,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_4,0.05,aligned_memory,2058,19800036,13236028,11963114,0.5203567575421166,0.528794417726398,0.12385068356230315,0.015595173654430425,0.0052737782788394895,0.8978324699919713,0.45663229777579223,1.5404720742421338,0.6041965782284436,0.5355975041281058,0.5418860552425546,0.27908606720989104,0.0031747631979746815
RAFT-Stereo,dataset_7_keyframe_4,0.05,fixed_blend_50,2058,19800036,13236028,11963114,0.518670295850539,0.528794417726398,0.12462012681750947,0.014952447537268924,0.004948425349047658,0.8949819996126552,0.4554298292159042,1.5119142232811702,0.6041965782284436,0.5628736798796701,0.5418860552425546,0.25573011782688887,0.0011854396812573885
RAFT-Stereo,dataset_7_keyframe_4,0.05,oracle_raw_memory,2058,19800036,13236028,6503934,0.46050979917478124,0.528794417726398,0.10545955571234937,0.012572603367711923,0.004175093418220655,0.8210184546964405,0.40018049199243794,1.3752125327389304,0.3284809179134826,0.9851597510060834,0.25554214602749403,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_4,0.05,learned_no_abstention,2058,19800036,13236028,1596472,0.5173723451921911,0.528794417726398,0.12191528329569096,0.015182295599973729,0.005411101262830137,0.8962573081422007,0.45350752585869547,1.5208011333740958,0.08062975239034918,0.7421583341267495,0.03807426215780142,0.017512806712104267,0.0009366291055884492
RAFT-Stereo,dataset_7_keyframe_4,0.05,learned_calibrated,2058,19800036,13236028,1488387,0.5178404471693262,0.528794417726398,0.12214412130131487,0.015187245095989284,0.005407313393622208,0.8965152715620398,0.45401204396176487,1.5214837488513988,0.07517092393165346,0.7394266410550482,0.034469026508556794,0.016278146283764283,0.0009177329982421734
RAFT-Stereo,dataset_7_keyframe_4,0.05,unwarped_previous_control,2058,19800036,13236028,11963114,0.5320763455146477,0.528794417726398,0.12670835547942033,0.016513757844805733,0.005703120930992501,0.9027638358693822,0.46711488866858053,1.5550683291129945,0.6041965782284436,0.4723829431032756,0.5418860552425546,0.2717052275803587,0.004543422703963527
RAFT-Stereo,dataset_7_keyframe_4,0.05,identity_no_flow_control,2058,19800036,13236028,11963114,0.5320763455146477,0.528794417726398,0.12670835547942033,0.016513757844805733,0.005703120930992501,0.9027638358693822,0.46711488866858053,1.5550683291129945,0.6041965782284436,0.4723829431032756,0.5418860552425546,0.2717052275803587,0.004543422703963527
RAFT-Stereo,dataset_7_keyframe_4,0.05,shuffled_memory_control,2058,19800036,13236028,11963114,0.6030217616297564,0.528794417726398,0.14242034687944302,0.025500913181868954,0.010053870636057838,0.9628201346873152,0.5381519209562314,1.7290116547620975,0.6041965782284436,0.47000488334391866,0.5418860552425546,0.29227824238510225,0.014543203967409537
RAFT-Stereo,dataset_7_keyframe_4,0.25,raw,1961,12632773,9304350,0,0.43271422341955434,0.43271422341955434,0.08790358223205749,0.010154619270035584,0.0033090913654196478,0.8593426917676045,0.38090541573215897,1.272480937142171,0.0,0.0,0.0,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_4,0.25,aligned_memory,1961,12632773,9304350,7179649,0.4247237466631131,0.43271422341955434,0.08444456347840006,0.009918012474988516,0.0031369201426438295,0.8487733752711356,0.3729453282273883,1.2588683625286452,0.5683351549180848,0.5315073202046506,0.519320425392424,0.2597052991342759,0.00196583222130192
RAFT-Stereo,dataset_7_keyframe_4,0.25,fixed_blend_50,1961,12632773,9304350,7179649,0.42423281782383443,0.43271422341955434,0.08494104992493194,0.009534644538470033,0.002957624586101961,0.8475508514162515,0.3728266266190435,1.2449429168584163,0.5683351549180848,0.5607024800237449,0.519320425392424,0.23781639770644913,0.000705019669943235
RAFT-Stereo,dataset_7_keyframe_4,0.25,oracle_raw_memory,1961,12632773,9304350,3885642,0.37734055559714497,0.43271422341955434,0.07235521446571831,0.008042098118310645,0.0025232781479341587,0.784557866666637,0.3281211185397249,1.1406579698015262,0.3075842493172323,0.982086357930041,0.2521289504371611,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_4,0.25,learned_no_abstention,1961,12632773,9304350,609298,0.42350864761341545,0.43271422341955434,0.08402565293802375,0.009501476833968731,0.003088633035585659,0.8478459582348706,0.3720815579695469,1.241055194802423,0.04823153238010372,0.7523395776779178,0.02443126064690172,0.010603104999274533,0.00031651232906062637
RAFT-Stereo,dataset_7_keyframe_4,0.25,learned_calibrated,1961,12632773,9304350,556231,0.4238278535877534,0.43271422341955434,0.08416742708036719,0.009494194206170868,0.003078579819077648,0.8479828433641098,0.37245673153795034,1.2408308705730657,0.044030791972593825,0.7513281352531592,0.0215709856142557,0.009649679988392525,0.0002933757548420315
RAFT-Stereo,dataset_7_keyframe_4,0.25,unwarped_previous_control,1961,12632773,9304350,7179649,0.4307815825344918,0.43271422341955434,0.0841604610043247,0.01022863309304516,0.003455694174326669,0.8319483374403438,0.38013595806760453,1.2557794789171384,0.5683351549180848,0.4721806038150333,0.519320425392424,0.25375431921628055,0.002727756482729783
RAFT-Stereo,dataset_7_keyframe_4,0.25,identity_no_flow_control,1961,12632773,9304350,7179649,0.4307815825344918,0.43271422341955434,0.0841604610043247,0.01022863309304516,0.003455694174326669,0.8319483374403438,0.38013595806760453,1.2557794789171384,0.5683351549180848,0.4721806038150333,0.519320425392424,0.25375431921628055,0.002727756482729783
RAFT-Stereo,dataset_7_keyframe_4,0.25,shuffled_memory_control,1961,12632773,9304350,7179649,0.4864621588797608,0.43271422341955434,0.10099659041851418,0.01743449366203191,0.006274394357843463,0.8717398409633792,0.4370989361579885,1.3653419679314212,0.5683351549180848,0.462746855730691,0.519320425392424,0.27183521686093065,0.010580648259629363
RAFT-Stereo,dataset_7_keyframe_4,0.5,raw,1913,3652263,2958311,0,0.3542341787471263,0.3542341787471263,0.06507472256289727,0.010291153773514675,0.0023599067277409445,0.5154949052924025,0.3048467454261318,0.8629452666207803,0.0,0.0,0.0,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_4,0.5,aligned_memory,1913,3652263,2958311,1851771,0.3486042901399609,0.3542341787471263,0.0638615020302271,0.010018719938733212,0.002240802496974587,0.5059946662983289,0.29955194969924676,0.851028796504648,0.507020168043758,0.5316715727808676,0.4722941570375799,0.2221771139004655,0.0017122867192894708
RAFT-Stereo,dataset_7_keyframe_4,0.5,fixed_blend_50,1913,3652263,2958311,1851771,0.3476560045381039,0.3542341787471263,0.06376868288098017,0.009811177377261924,0.0021334717759609223,0.5061919502443692,0.29851704717232375,0.8480371510993777,0.507020168043758,0.5666764410934182,0.4722941570375799,0.20084433313468394,0.0006333107225479938
RAFT-Stereo,dataset_7_keyframe_4,0.5,oracle_raw_memory,1913,3652263,2958311,1009147,0.3125754814493926,0.3542341787471263,0.05685652993491875,0.00874553669866676,0.0018656925956213853,0.46185185688391056,0.2633427450665915,0.7952715956844866,0.27630731959883503,0.9756100944659202,0.2419099952641896,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_4,0.5,learned_no_abstention,1913,3652263,2958311,45014,0.3517946046062503,0.3542341787471263,0.06418787506961834,0.010010779651343457,0.002256683058992455,0.510459035316605,0.3017350305559179,0.8567427955314052,0.012324961263742508,0.7500333229661883,0.005418970486875788,0.002668076480126667,0.0002484745167216487
RAFT-Stereo,dataset_7_keyframe_4,0.5,learned_calibrated,1913,3652263,2958311,39382,0.35188889018808756,0.3542341787471263,0.06427384916657038,0.009992161063808977,0.0022397072803326786,0.5108114052946325,0.3018834457203661,0.8578440568412357,0.01078290364083857,0.7398557716723376,0.004602288265162115,0.0024311169447701745,0.00021212681112480104
RAFT-Stereo,dataset_7_keyframe_4,0.5,unwarped_previous_control,1913,3652263,2958311,1851771,0.35235193076903,0.3542341787471263,0.06381413406117019,0.010213393751238987,0.002334443061214152,0.5003390270996231,0.3031355216461569,0.8502129885973913,0.507020168043758,0.49497913078885025,0.4722941570375799,0.21846181824696592,0.002206483937618819
RAFT-Stereo,dataset_7_keyframe_4,0.5,identity_no_flow_control,1913,3652263,2958311,1851771,0.35235193076903,0.3542341787471263,0.06381413406117019,0.010213393751238987,0.002334443061214152,0.5003390270996231,0.3031355216461569,0.8502129885973913,0.507020168043758,0.49497913078885025,0.4722941570375799,0.21846181824696592,0.002206483937618819
RAFT-Stereo,dataset_7_keyframe_4,0.5,shuffled_memory_control,1913,3652263,2958311,1851771,0.4048750914956374,0.3542341787471263,0.0805391072178366,0.016752627237980145,0.004927356130042063,0.5345479078480834,0.35788145593955906,0.9422710453375064,0.507020168043758,0.4585129586757758,0.4722941570375799,0.23255093869441043,0.009495357329732492
RAFT-Stereo,dataset_7_keyframe_4,0.9,raw,812,22877,18687,0,0.29837912952360246,0.29837912952360246,0.033920531919231015,0.0006556803867909366,0.000174848100712506,0.30163974393520593,0.28691735145280883,0.718862631531183,0.0,0.0,0.0,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_4,0.9,aligned_memory,812,22877,18687,10488,0.2924946643174041,0.29837912952360246,0.03230318695706713,0.0009179525417678552,0.00034969620403045175,0.30471979031111335,0.27978641817075933,0.704852775463252,0.45845172006819074,0.5527269260106789,0.4303526515759619,0.19917589768288116,0.0003059841801550451
