failure_mode,frames,modified_pct,new_bad3_frame_mean_pct,new_bad3_pixel_weighted_pct,oracle_gap_recovered_pct,oracle_mae,raw_bad3,raw_mae,refined_bad3,refined_mae
catastrophic_geometry,100,79.64181253564865,12.598730722001116,5.246512664915325,48.296940338675476,6.333146643638611,83.15415809181155,20.940512404441833,81.4574047015288,13.885601677894591
clean_core,88,6.450717939601404,0.08109692849574303,0.1079132323655165,-5.101448386549781,0.803684220395305,3.446480223300903,1.0495965819467197,3.4759191980693345,1.0621416741474108
high_boundary_error,55,80.31475039907114,17.62412314986031,5.605953224663359,56.03402733116534,34.42810398448597,96.46224875870445,40.38260484175249,95.97776673991083,37.046058203957294
high_motion_mismatch,100,47.09131709293455,0.20151590051142004,0.18126899931757554,-9.32116287752948,2.1152025544643402,19.09476750019259,2.698691072463989,19.069323178653583,2.7530789875984194
high_temporal_flicker,96,65.9394300176063,1.4287315244547603,1.0949324281211317,52.42513657588475,4.73434382925431,76.98052344959922,8.530297994613647,67.73809678699952,6.540263839066029
low_valid_stress,63,33.345732234191004,2.8337229220207703,0.10607920580700256,8.500150242918496,2.4303465769404458,43.78641780773427,2.9836916592386036,41.50072189347533,2.936656495881459
