epoch,global_step,total,geometry,correction,error_gate,memory_gate,clean_preservation,clean_pixel_update,clean_frame_update,safety_ranking,update_magnitude,target_error_mean,target_memory_mean,clean_pixel_ratio,clean_frame_ratio,gradient_norm,gate_mean,flow_latency_ms,update_abs_max,validation_raw_epe,validation_refined_epe,validation_oracle_epe,validation_oracle_recovery
0,312,0.24386256212034288,0.13950220946795666,0.07027244440112741,0.19807038671122149,0.6653801707121042,0.04458008634780223,0.044437560746864155,0.04472261180508679,0.00850900622017201,0.044718480343222976,0.04943219813494346,0.38119288467061824,0.22481297044895399,0.9677483974358975,0.06684306475262229,0.020097977075821314,2.5135801236338478,2.84375,0.7873572578335644,0.7787934974146169,0.6991422231907028,0.09707824129546443
1,624,0.23999453068543702,0.13655211112629145,0.06811459372058892,0.19466627947986126,0.6643317255836266,0.05055164728456965,0.049773385628866844,0.05132990901191265,0.01001852685555768,0.051396877254144505,0.04945982501913722,0.38136822099869067,0.22481297109371576,0.9677483974358975,0.06560392830616389,0.02497550768729968,2.42121752573719,2.984375,0.7873572578335644,0.761319977161935,0.6991422231907028,0.2951569511596438
2,936,0.2331234664680102,0.13075955071223852,0.06416332294257024,0.19331375098763368,0.6641347975685046,0.05561828203738118,0.054183366087575756,0.057053198070766836,0.010596956523397986,0.05782281275456532,0.04926935524846881,0.3812749470846775,0.22481297078327492,0.9677483974358975,0.09198222363081116,0.031646337264623396,2.415735566291215,3.0,0.7873572578335644,0.7576240501136083,0.6991422231907028,0.33705374418692785
3,1248,0.22193120443859163,0.12076929641457704,0.058060867085049934,0.19460505524124855,0.6647742149921564,0.06768083232096754,0.06548593565821648,0.06987572907923888,0.01150331175318943,0.07087622570972411,0.04930718563114985,0.3810985853465704,0.22481297102207556,0.9677483974358975,0.15832953101907593,0.04173004932892628,2.416273633291264,3.0,0.7873572578335644,0.7720665787296126,0.6991422231907028,0.1733341619810735
