utility_margin_px,uncertainty_threshold_px,require_helpful_class,intervention_coverage,intervention_precision,intervention_recall,false_update_rate,clean_pixel_degradation,harmful_proposal_acceptance_rate,epe_gain,retained_existing_authorized_gain,selected_candidate_regret
0.0,999.0,False,0.19781283833571414,0.16464390414459,0.9615369512290898,0.18311864755608645,0.07738352665019267,0.8009851161794624,0.011914974078536034,3.783584934397407,0.013989637605845928
0.02,999.0,False,0.15726509027162622,0.19946125838876508,0.9260975418204666,0.14248247493787486,0.053285784014473384,0.7197130313738087,0.009455646388232708,3.0026285398266075,0.016448969021439552
0.05,999.0,False,0.06063441520957861,0.44103098437071564,0.7895036519280609,0.04504020925779398,0.021013387325774947,0.46904379483884784,0.005279178731143475,1.6763965226854993,0.020625432953238487
0.1,999.0,False,0.026993038430946928,0.6686540688363842,0.532867352548496,0.013977636338099854,0.007444587985476553,0.21828889602741192,0.0049074562266469,1.5583565119797005,0.02099716290831566
0.25,999.0,False,0.009202731424953647,0.7876138170255818,0.2139912039582188,0.002648401572492779,0.0017507679599729111,0.052082664096798376,0.0037505750078707933,1.1909903455577588,0.02215404249727726
