epoch,selection_loss_domain_equal,gradient_norm,train_total,train_classification,train_regression,train_uncertainty,train_sigma_penalty,train_clean_authorization,train_probability_mean,train_mu_mean,train_sigma_mean,train_positive_prevalence,train_classification_valid_count,train_regression_valid_count,scared_cal_loss_total,scared_cal_loss_classification,scared_cal_loss_regression,scared_cal_loss_uncertainty,scared_cal_loss_sigma_penalty,scared_cal_loss_clean_authorization,scared_cal_loss_probability_mean,scared_cal_loss_mu_mean,scared_cal_loss_sigma_mean,scared_cal_loss_positive_prevalence,scared_cal_loss_classification_valid_count,scared_cal_loss_regression_valid_count,scared_cal_auroc,scared_cal_average_precision,scared_cal_brier,scared_cal_ece,scared_cal_regression_mae,scared_cal_pearson,scared_cal_spearman,scared_cal_uncertainty_error_correlation,added_cal_loss_total,added_cal_loss_classification,added_cal_loss_regression,added_cal_loss_uncertainty,added_cal_loss_sigma_penalty,added_cal_loss_clean_authorization,added_cal_loss_probability_mean,added_cal_loss_mu_mean,added_cal_loss_sigma_mean,added_cal_loss_positive_prevalence,added_cal_loss_classification_valid_count,added_cal_loss_regression_valid_count,added_cal_auroc,added_cal_average_precision,added_cal_brier,added_cal_ece,added_cal_regression_mae,added_cal_pearson,added_cal_spearman,added_cal_uncertainty_error_correlation
1,1.1780154534305136,0.45257073640823364,1.9268208318389952,0.4051678921096027,1.08960527589079,1.5972017657477409,0.0013518943057988508,0.13097532314714044,0.16846919991075993,0.620433232979849,0.8505568224936724,0.45546319405548275,11626.953125,13522.015625,0.4600255147864421,0.28979057433704536,0.13116708546876907,0.09313199839089066,0.0,0.0631394033630689,0.06605170046289761,0.3063715855280558,0.37520295977592466,0.03708341515157372,55681.066666666666,57684.25,0.8755408710434238,0.22859105737605737,0.029890326783061028,0.03761299431030295,0.18528996407985687,0.2787639725295678,0.22967513823351168,0.44543801380972997,1.896005392074585,0.5647853016853333,0.865660548210144,1.6069207191467285,0.003502713516354561,0.2552824020385742,0.27557748556137085,1.102673053741455,1.513668417930603,0.6263532042503357,155556.0,181440.0,0.579565612457208,0.7042410516949726,0.3554428517818451,0.3496797319696255,1.0062912702560425,0.24280544870664975,0.21401080665730773,0.3275346002325484
2,1.0844656648269544,0.3218190670013428,1.6093864510767162,0.3635997374076396,0.9279211412649602,1.1537297707982361,0.008453543513747164,0.1176479275454767,0.1897852920810692,0.7801424633944407,0.937025781488046,0.4496774689760059,11659.0078125,13566.4296875,0.3466282729369899,0.2541937434424957,0.10253010808179776,-0.09796147886663675,0.0,0.057579159984985986,0.06295025516301393,0.27405551075935364,0.2978600350519021,0.03708341515157372,55681.066666666666,57684.25,0.8906591571370149,0.46221179734536255,0.025377139449119568,0.02959511066220976,0.15540482103824615,0.5412079752548207,0.23427340583591127,0.5528415100196341,1.822303056716919,0.5584160685539246,0.8206958174705505,1.5088335275650024,0.004855211358517408,0.2638828456401825,0.30287009477615356,1.0216341018676758,1.2789818048477173,0.6263532042503357,155556.0,181440.0,0.6216999887142002,0.7349051925604171,0.3328513503074646,0.3221234797401617,0.9565125107765198,0.27422131790234355,0.28494556979194197,0.32213795862047734
3,1.0702283659251406,0.6050032377243042,1.5326048461720347,0.3482513043563813,0.8862739466130733,1.0739056181628257,0.009175456099774937,0.11832100542960688,0.2080888298805803,0.8216584492474794,0.9049535531084985,0.4491134333657101,11675.390625,13586.1484375,0.3302146750036627,0.24477036558091642,0.10344528276473283,-0.13334370477532503,7.787187669805462e-07,0.0613398019845287,0.06781623841573794,0.2740358422199885,0.2730314436058203,0.03708341515157372,55681.066666666666,57684.25,0.8994112083162634,0.466522806683434,0.02458352781832218,0.029265970309500844,0.15232552587985992,0.5448740762053053,0.2507266477562536,0.5854407993983846,1.8102420568466187,0.5448743104934692,0.8179116249084473,1.5277762413024902,0.005188564769923687,0.26199647784233093,0.3012712895870209,1.0752544403076172,1.2620385885238647,0.6263532042503357,155556.0,181440.0,0.6382662407000669,0.7455603062687078,0.3309310972690582,0.3257413932150257,0.9573018550872803,0.24953522071051507,0.3018507296077743,0.28377396597594046
4,1.1472507957058649,2.388737916946411,1.473892095964402,0.3335809560958296,0.8604857021709904,1.006000341149047,0.011562047722918578,0.11318580163060687,0.2162250040564686,0.8771544890478253,0.905166931450367,0.4474190806504339,11607.046875,13515.140625,0.36528055736174186,0.2345017671585083,0.11909782979637384,-0.026744910484800734,2.8873619650463904e-06,0.07346871768434843,0.08177859783172607,0.30762221415837604,0.2952057826022307,0.03708341515157372,55681.066666666666,57684.25,0.9058156241718921,0.4704702953749126,0.024174010381102562,0.0340468378696237,0.16684585809707642,0.5488269736966205,0.25277375405920527,0.6491708330205279,1.9292210340499878,0.5683075785636902,0.8997600674629211,1.591314673423767,0.007696755696088076,0.25322186946868896,0.3041032552719116,1.1678656339645386,1.2460864782333374,0.6263532042503357,155556.0,181440.0,0.6144445216123067,0.7393626644417977,0.3367650806903839,0.3213091115066907,1.0451103448867798,0.23138074711800768,0.2612306162270335,0.30702865866799767
5,1.1270374523941427,2.213249921798706,1.414086427539587,0.32814901508390903,0.8141528103733435,0.9769962768768892,0.014112073449455309,0.11000099024386145,0.2223493251367472,0.9201771842781454,0.8711051440332085,0.44996448000892997,11677.3203125,13598.6875,0.30888745533302425,0.23100482672452927,0.10699957776814699,-0.1813095919167002,0.0,0.0648418005866309,0.07361312297483286,0.28090749979019164,0.24299062887827555,0.03708341515157372,55681.066666666666,57684.25,0.9093290679859691,0.47819965398154507,0.023503219708800316,0.024830200846075942,0.15209823846817017,0.5775155937157682,0.2574945443235302,0.6574082606662387,1.9451874494552612,0.5782769918441772,0.9044656753540039,1.5942052602767944,0.0058929771184921265,0.2555151879787445,0.3053028881549835,1.1128873825073242,1.1664087772369385,0.6263532042503357,155556.0,181440.0,0.6107498690557837,0.7364021578913837,0.338420569896698,0.3224658734609147,1.0498675107955933,0.22743810163763192,0.2404526716867924,0.3111859845600801
