namespace,coverage_threshold,backbone,sequence,method,epe,bad1,bad3,absrel,boundary_epe,false_update_rate,clean_degradation_ratio,clean_update_mean,new_bad3,valid_count,clean_count,raw_good3_count,boundary_count,common_valid_ratio,frames,frames_worsened_ratio,worst_frame_degradation,p95_frame_degradation
cache,0.25,S2M2-S,dataset_7_keyframe_1,blend_0.1,0.22983504124909163,0.01553448080572932,0.002865995102783531,0.02368490640508208,0.28236861170414285,0.0008733417482800082,0.008594720535629648,0.005262519712070874,6.6956364537231085e-06,4343692,4008740,4331179,2470801,0.558602366255144,300,0.25333333333333335,0.004725605249404907,0.001482070982456208
cache,0.25,S2M2-S,dataset_7_keyframe_1,blend_0.25,0.22896197527626258,0.015252923089390316,0.002839980366932094,0.02361430272671301,0.2810420530455387,0.021698588583944082,0.09387563174463796,0.013156218066239893,1.408392495438309e-05,4343692,4008740,4331179,2470801,0.558602366255144,300,0.27,0.012009024620056152,0.003984141349792481
cache,0.25,S2M2-S,dataset_7_keyframe_1,blend_0.5,0.22821759426223548,0.014900227732537207,0.002806598626237772,0.023574844308868387,0.27972973048034777,0.13721942555516198,0.22664952079705844,0.026312435927688442,3.486348636248929e-05,4343692,4008740,4331179,2470801,0.558602366255144,300,0.33,0.024645447731018066,0.008343368768692018
cache,0.25,S2M2-S,dataset_7_keyframe_1,heuristic_gate,0.22826062285497567,0.015028689879485009,0.0028171886956994186,0.02357251684459969,0.27987136523963546,0.09545118915170353,0.19495402545438217,0.022343797543541356,2.4242821642790564e-05,4343692,4008740,4331179,2470801,0.558602366255144,300,0.31666666666666665,0.019795000553131104,0.00653080567717553
cache,0.25,S2M2-S,dataset_7_keyframe_1,learned_refiner,0.22081266078856246,0.01485970920590134,0.0023705640270995274,0.02258716993678339,0.2738297208199591,0.337165044378034,0.2945132385737164,0.04998008468262442,0.00010736106727521536,4343692,4008740,4331179,2470801,0.558602366255144,300,0.15333333333333332,0.01793956756591797,0.007256197184324267
cache,0.25,S2M2-S,dataset_7_keyframe_1,oracle,0.20307204482185004,0.013269817473246261,0.0026613304994921373,0.0209023239599272,0.24944681782000083,0.17969935690516223,0.0,0.02470753322644213,0.0,4343692,4008740,4331179,2470801,0.558602366255144,300,0.0,-0.007549375295639038,-0.013702833652496336
cache,0.5,S2M2-S,dataset_7_keyframe_1,raw,0.18393793211093237,0.012379885396714491,0.003376259371247987,0.023359272338808582,0.1892410177958812,0.0,0.0,0.0,0.0,1245165,1198552,1240961,1136601,0.16012924382716048,300,0.0,0.0,0.0
cache,0.5,S2M2-S,dataset_7_keyframe_1,memory,0.18451092315820036,0.012214445475097677,0.003243746812671413,0.023452534628544238,0.18987753207841074,0.340316481888145,0.33508433509768454,0.04709371958677419,7.897105549650634e-05,1245165,1198552,1240961,1136601,0.16012924382716048,300,0.49666666666666665,0.04257284104824066,0.021606838703155523
cache,0.5,S2M2-S,dataset_7_keyframe_1,blend_0.1,0.18339220853445046,0.01233651765027125,0.003365015881429369,0.023281658951587698,0.1886894692807478,0.0006641347225652287,0.0062433669961753846,0.0047093938083830585,7.252443872128133e-06,1245165,1198552,1240961,1136601,0.16012924382716048,300,0.33666666666666667,0.0032503902912139893,0.0015350237488746647
cache,0.5,S2M2-S,dataset_7_keyframe_1,blend_0.25,0.18283250645818885,0.012298771648737316,0.00334654443387021,0.0232026151283687,0.18812534902927902,0.01447997250015018,0.07643639992257324,0.011773429789111224,1.531071484115939e-05,1245165,1198552,1240961,1136601,0.16012924382716048,300,0.37333333333333335,0.008395940065383911,0.004038724303245547
cache,0.5,S2M2-S,dataset_7_keyframe_1,blend_0.5,0.18257543904894488,0.01222488585850068,0.003325663667064204,0.023168285567634558,0.1878760592230614,0.10456951388008197,0.201352131572097,0.023546859523741085,3.545639226373754e-05,1245165,1198552,1240961,1136601,0.16012924382716048,300,0.4266666666666667,0.018605545163154602,0.009251615777611733
cache,0.5,S2M2-S,dataset_7_keyframe_1,heuristic_gate,0.18257269889510847,0.012263434966450229,0.0033272698798954355,0.023167999435919726,0.1878702341607646,0.07858649436987299,0.17877989440591646,0.02092235929444881,2.6592294197803155e-05,1245165,1198552,1240961,1136601,0.16012924382716048,300,0.4166666666666667,0.015515953302383423,0.00823400653898716
cache,0.5,S2M2-S,dataset_7_keyframe_1,learned_refiner,0.17158587442329712,0.01089413852782563,0.0028646805845008493,0.021873666391120004,0.1766417821442339,0.21658301016559983,0.24364900313044408,0.038936479522087675,0.00013134981679520952,1245165,1198552,1240961,1136601,0.16012924382716048,300,0.2866666666666667,0.022869616746902466,0.009303262084722519
cache,0.5,S2M2-S,dataset_7_keyframe_1,oracle,0.1611752571341402,0.01154947336296796,0.003165042383941084,0.020236739336236872,0.16616156212966932,0.16215066179857027,0.0,0.022237465246966542,0.0,1245165,1198552,1240961,1136601,0.16012924382716048,300,0.0,-0.004443556070327759,-0.011782879382371898
cache,0.9,S2M2-S,dataset_7_keyframe_1,raw,0.9489706396251112,0.40540540540540543,0.02702702702702703,0.0938338855331814,0.9489706396251112,0.0,0.0,0.0,0.0,37,21,36,37,4.758230452674896e-06,300,0.0,0.0,0.0
cache,0.9,S2M2-S,dataset_7_keyframe_1,memory,0.9479162632613569,0.40540540540540543,0.0,0.09363335383602896,0.9479162632613569,0.19047619047619047,0.23809523809523808,0.033481053209730556,0.0,37,21,36,37,4.758230452674896e-06,300,0.55,0.1771554946899414,0.09981741905212409
cache,0.9,S2M2-S,dataset_7_keyframe_1,blend_0.1,0.9486624095085505,0.40540540540540543,0.0,0.09378200346553647,0.9486624095085505,0.0,0.0,0.0033481461661202566,0.0,37,21,36,37,4.758230452674896e-06,300,0.55,0.017714500427246094,0.009980964660644537
cache,0.9,S2M2-S,dataset_7_keyframe_1,blend_0.25,0.9482004835798934,0.40540540540540543,0.0,0.09370421854829467,0.9482004835798934,0.0,0.047619047619047616,0.008370263158299383,0.0,37,21,36,37,4.758230452674896e-06,300,0.55,0.04428863525390625,0.024954795837402358
cache,0.9,S2M2-S,dataset_7_keyframe_1,blend_0.5,0.9474302111445246,0.40540540540540543,0.0,0.093574541444714,0.9474302111445246,0.047619047619047616,0.14285714285714285,0.016740503543544383,0.0,37,21,36,37,4.758230452674896e-06,300,0.55,0.0885772705078125,0.04990868568420413
cache,0.9,S2M2-S,dataset_7_keyframe_1,heuristic_gate,0.9481757784614692,0.40540540540540543,0.0,0.09365051748180711,0.9481757784614692,0.0,0.09523809523809523,0.01530517837298768,0.0,37,21,36,37,4.758230452674896e-06,300,0.55,0.08285903930664062,0.044779348373413116
cache,0.9,S2M2-S,dataset_7_keyframe_1,learned_refiner,0.7952793357340066,0.40540540540540543,0.0,0.07904951805500565,0.7952793357340066,0.047619047619047616,0.09523809523809523,0.02256177720569429,0.0,37,21,36,37,4.758230452674896e-06,300,0.05,0.0428471565246582,-0.005927413702011072
cache,0.9,S2M2-S,dataset_7_keyframe_1,oracle,0.9263970914321977,0.40540540540540543,0.0,0.09118271405129014,0.9263970914321977,0.09523809523809523,0.0,0.01874197070442495,0.0,37,21,36,37,4.758230452674896e-06,300,0.0,0.0,0.0
cache,0.05,RAFT-Stereo,dataset_7_keyframe_1,raw,0.24833290700645796,0.029899610563813763,0.003613500758342513,0.022625827623488883,0.33437602355016344,0.0,0.0,0.0,0.0,5703887,5111627,5683276,3213956,0.7335245627572017,300,0.0,0.0,0.0
cache,0.05,RAFT-Stereo,dataset_7_keyframe_1,memory,0.24314272113760668,0.026997554474694187,0.0033620932532499328,0.022387608946813957,0.32477324519045797,0.44525334105951003,0.3643507243388455,0.06685336153321539,0.00027396170800080797,5703887,5111627,5683276,3213956,0.7335245627572017,300,0.36666666666666664,0.050426214933395386,0.023743060976266862
cache,0.05,RAFT-Stereo,dataset_7_keyframe_1,blend_0.1,0.24646927518800865,0.02930668156644758,0.0035616063221448812,0.022451447123786352,0.3318346272431369,0.004847967193224389,0.01935665493589419,0.006685370624013501,1.2140884940305556e-05,5703887,5111627,5683276,3213956,0.7335245627572017,300,0.13333333333333333,0.003146439790725708,0.0012218996882438677
cache,0.05,RAFT-Stereo,dataset_7_keyframe_1,blend_0.25,0.24428347918515939,0.02858734754037028,0.0034835893488072258,0.022256730009080666,0.3287668827864732,0.049202338120524054,0.11132287234573258,0.01671334045350176,3.0264234923660227e-05,5703887,5111627,5683276,3213956,0.7335245627572017,300,0.15333333333333332,0.009030193090438843,0.0036493495106697097
cache,0.05,RAFT-Stereo,dataset_7_keyframe_1,blend_0.5,0.2421138001361914,0.0276060868667279,0.003354729853519188,0.02209847662923077,0.3253690635378267,0.19409964772468727,0.238084860260735,0.03342668090022981,7.953159410171176e-05,5703887,5111627,5683276,3213956,0.7335245627572017,300,0.22333333333333333,0.021043777465820312,0.008881189674139025
cache,0.05,RAFT-Stereo,dataset_7_keyframe_1,heuristic_gate,0.24258095124378648,0.027904129236781865,0.0034057476945107785,0.022128517070658438,0.3261792309156594,0.14477014852609552,0.20588004562930745,0.02806752343753275,5.736128247158857e-05,5703887,5111627,5683276,3213956,0.7335245627572017,300,0.21666666666666667,0.0156906396150589,0.006834724545478827
cache,0.05,RAFT-Stereo,dataset_7_keyframe_1,learned_refiner,0.24232511351465194,0.030386997498372603,0.0031450482802341632,0.021890755439411814,0.3290136040824048,0.4030857494101193,0.3322090989815963,0.05992549794989609,0.0002222309808638539,5703887,5111627,5683276,3213956,0.7335245627572017,300,0.24666666666666667,0.027206584811210632,0.011807276308536539
cache,0.05,RAFT-Stereo,dataset_7_keyframe_1,oracle,0.2098960574254086,0.02308197900834992,0.0030891215060887428,0.018958807094556624,0.2843767817794267,0.2152117124351992,0.0,0.03047487382644205,0.0,5703887,5111627,5683276,3213956,0.7335245627572017,300,0.0,-0.014756381511688232,-0.02137479558587074
cache,0.25,RAFT-Stereo,dataset_7_keyframe_1,raw,0.20585739952788162,0.017701531324044156,0.0031079551680920285,0.02036753927517704,0.2677843530685201,0.0,0.0,0.0,0.0,4343692,4063452,4330192,2470801,0.558602366255144,300,0.0,0.0,0.0
cache,0.25,RAFT-Stereo,dataset_7_keyframe_1,memory,0.2023599602951237,0.01625575662362801,0.002938053618902998,0.020217013134593675,0.2616277952276685,0.4198405690531105,0.3517570774799358,0.061767234594895117,0.00019052272970805913,4343692,4063452,4330192,2470801,0.558602366255144,300,0.4,0.05509050190448761,0.024490434676408775
cache,0.25,RAFT-Stereo,dataset_7_keyframe_1,blend_0.1,0.20423374532667538,0.01735689362873795,0.0030722712383843055,0.020199362341470968,0.26571343738398795,0.003638039775048407,0.01471556696129301,0.00617675508392459,7.159035904181616e-06,4343692,4063452,4330192,2470801,0.558602366255144,300,0.16,0.00421828031539917,0.0013764247298240664
cache,0.25,RAFT-Stereo,dataset_7_keyframe_1,blend_0.25,0.2023716099373736,0.016951938581280624,0.003021162642286792,0.020014384247806865,0.2632893605140069,0.039802611178869594,0.09751610207281887,0.015441808770681149,1.91677412918411e-05,4343692,4063452,4330192,2470801,0.558602366255144,300,0.18333333333333332,0.011269435286521912,0.00397203490138054
cache,0.25,RAFT-Stereo,dataset_7_keyframe_1,blend_0.5,0.20066780710303325,0.016433485615462606,0.0029334492408761947,0.01987563072293679,0.26083879388984516,0.17273096864439397,0.2220828497543468,0.03088361704988541,5.1960744465834307e-05,4343692,4063452,4330192,2470801,0.558602366255144,300,0.25,0.02462407946586609,0.009411156922578816
cache,0.25,RAFT-Stereo,dataset_7_keyframe_1,heuristic_gate,0.20101507470705013,0.01661904204994277,0.0029670612004718566,0.01989921760336592,0.2613660540536315,0.12838148451119885,0.19169095635927286,0.026195265628379635,3.6487989447119206e-05,4343692,4063452,4330192,2470801,0.558602366255144,300,0.24333333333333335,0.02031521499156952,0.0072090446949005125
cache,0.25,RAFT-Stereo,dataset_7_keyframe_1,learned_refiner,0.1981702082271235,0.01660591957256638,0.0025862791376552482,0.019486565312086795,0.25860567435340553,0.3453676824532442,0.318959101768644,0.0520616265992436,9.329840339643138e-05,4343692,4063452,4330192,2470801,0.558602366255144,300,0.20333333333333334,0.02005426585674286,0.008319488167762762
cache,0.25,RAFT-Stereo,dataset_7_keyframe_1,oracle,0.17275748775336222,0.014054633707914833,0.002748123025297374,0.016886397547430827,0.22631222089214867,0.2058990730049229,0.0,0.028923196924349474,0.0,4343692,4063452,4330192,2470801,0.558602366255144,300,0.0,-0.011055156588554382,-0.01584729626774788
cache,0.5,RAFT-Stereo,dataset_7_keyframe_1,raw,0.16259761085406327,0.013425529949846004,0.003471025928290628,0.020275752724339326,0.16708825916956133,0.0,0.0,0.0,0.0,1245165,1203562,1240843,1136601,0.16012924382716048,300,0.0,0.0,0.0
cache,0.5,RAFT-Stereo,dataset_7_keyframe_1,memory,0.16210366781261756,0.0130392357639349,0.0033634096685981377,0.020243892299586577,0.1665015539477692,0.399107814969233,0.3397448573484374,0.05904170075026261,0.00016198664939883611,1245165,1203562,1240843,1136601,0.16012924382716048,300,0.45666666666666667,0.05500182509422302,0.025336217135190964
cache,0.5,RAFT-Stereo,dataset_7_keyframe_1,blend_0.1,0.16112497821254868,0.01326731798596973,0.0034501451614846225,0.020068320564182864,0.16556778568864905,0.003365011524125886,0.012757963445173576,0.005904192096432881,7.253133555171766e-06,1245165,1203562,1240843,1136601,0.16012924382716048,300,0.19333333333333333,0.004488959908485413,0.001468767225742341
cache,0.5,RAFT-Stereo,dataset_7_keyframe_1,blend_0.25,0.15952692994009135,0.013090634574534299,0.003422839543353692,0.019843183189069934,0.16391505938541936,0.03820908270616719,0.08641100333842378,0.01476042519316955,2.1759400665515298e-05,1245165,1203562,1240843,1136601,0.16012924382716048,300,0.22666666666666666,0.01167471706867218,0.004172790050506598
cache,0.5,RAFT-Stereo,dataset_7_keyframe_1,blend_0.5,0.15845241809333438,0.012957318909542109,0.0033778655840792184,0.0196964337994375,0.16279588035920442,0.1570895392177553,0.20628268423230378,0.029520850408079936,5.1577838614554784e-05,1245165,1203562,1240843,1136601,0.16012924382716048,300,0.31666666666666665,0.025032833218574524,0.010329230874776846
cache,0.5,RAFT-Stereo,dataset_7_keyframe_1,heuristic_gate,0.15860137445918465,0.013003095975232198,0.0033834873289885275,0.01971358558156607,0.1629563981272048,0.12740515237270703,0.18476488955284398,0.026116716161544557,4.190699387432576e-05,1245165,1203562,1240843,1136601,0.16012924382716048,300,0.29,0.023448675870895386,0.00912368372082711
cache,0.5,RAFT-Stereo,dataset_7_keyframe_1,learned_refiner,0.15269893591704545,0.01177594937217156,0.0029690844185308774,0.01914998008790698,0.1568644323391351,0.23009533368451313,0.27006419278774174,0.04207653856225902,0.000148286286016845,1245165,1203562,1240843,1136601,0.16012924382716048,300,0.3233333333333333,0.02309965342283249,0.013782035559415817
cache,0.5,RAFT-Stereo,dataset_7_keyframe_1,oracle,0.1346248741438286,0.011824938863524112,0.003201985279059402,0.01644939984723186,0.1385582305985956,0.1945151143023791,0.0,0.027747527405251556,0.0,1245165,1203562,1240843,1136601,0.16012924382716048,300,0.0,-0.008629851043224335,-0.012662027776241301
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,raw,0.9176132869277451,0.40540540540540543,0.0,0.08800640308952613,0.9176132869277451,0.0,0.0,0.0,0.0,37,21,37,37,4.758230452674896e-06,300,0.0,0.0,0.0
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,memory,0.9207684798417864,0.40540540540540543,0.0,0.08846199551496554,0.9207684798417864,0.23809523809523808,0.23809523809523808,0.03389903486129783,0.0,37,21,37,37,4.758230452674896e-06,300,0.45,0.18474960327148438,0.10554428100585944
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,blend_0.1,0.9175130612141377,0.40540540540540543,0.0,0.08799297457586068,0.9175130612141377,0.0,0.0,0.0033899261727042143,0.0,37,21,37,37,4.758230452674896e-06,300,0.4,0.018474578857421875,0.010554409027099615
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,blend_0.25,0.9180280068838919,0.40540540540540543,0.0,0.08806702416591547,0.9180280068838919,0.0,0.047619047619047616,0.008474758781847499,0.0,37,21,37,37,4.758230452674896e-06,300,0.45,0.046187400817871094,0.02638607025146486
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,blend_0.5,0.9189017397930493,0.40540540540540543,0.0,0.08819272638474768,0.9189017397930493,0.047619047619047616,0.19047619047619047,0.016949494502374103,0.0,37,21,37,37,4.758230452674896e-06,300,0.45,0.09237480163574219,0.05277214050292972
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,heuristic_gate,0.9192808257365549,0.40540540540540543,0.0,0.08822526936293454,0.9192808257365549,0.047619047619047616,0.19047619047619047,0.015555563604547865,0.0,37,21,37,37,4.758230452674896e-06,300,0.45,0.0864114761352539,0.04734516143798831
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,learned_refiner,0.7896223324476868,0.40540540540540543,0.0,0.0759563880368463,0.7896223324476868,0.14285714285714285,0.23809523809523808,0.029400962005768503,0.0,37,21,37,37,4.758230452674896e-06,300,0.15,0.06758594512939453,0.021466606855392492
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,oracle,0.899453988047065,0.40540540540540543,0.0,0.08585169189609587,0.899453988047065,0.09523809523809523,0.0,0.013433865493252165,0.0,37,21,37,37,4.758230452674896e-06,300,0.0,0.0,0.0
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,raw,0.2599258326224134,0.02938539981595007,0.003536711018293315,0.02461844958441941,0.3462317561988704,0.0,0.0,0.0,0.0,5703887,5029762,5683714,3213956,0.7335245627572017,300,0.0,0.0,0.0
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,memory,0.25550497563320906,0.0270149110597738,0.0033070430743105533,0.024448579635053373,0.33757876277801363,0.4076079544121571,0.35834439084791686,0.05801805553237235,0.0001307243819798111,5703887,5029762,5683714,3213956,0.7335245627572017,300,0.36,0.046549081802368164,0.026401299238204962
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,blend_0.1,0.2586698107597163,0.02884331334053427,0.003507608057452751,0.024511400458991646,0.34445449320758004,0.002187181023674679,0.014411218662036096,0.005801841799533187,9.324888620363375e-06,5703887,5029762,5683714,3213956,0.7335245627572017,300,0.19666666666666666,0.00394478440284729,0.001759519428014756
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,blend_0.25,0.2571411366637277,0.028172367369830434,0.003465882125645196,0.02439028378456641,0.3421944159980596,0.033174730732786165,0.099662369710535,0.014504514130817266,2.2344544429927334e-05,5703887,5029762,5683714,3213956,0.7335245627572017,300,0.23,0.01022300124168396,0.004971109330654145
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,blend_0.5,0.2554827214386665,0.027351172980811155,0.0033608660199614753,0.024287009889119787,0.3394173513122038,0.16089528689429042,0.22996595067520093,0.029009028224313577,4.046649778648257e-05,5703887,5029762,5683714,3213956,0.7335245627572017,300,0.28,0.021494626998901367,0.010994122177362444
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,heuristic_gate,0.25581809242199494,0.027581366881917542,0.003382079623947669,0.024305182786782936,0.34008344655891776,0.11468653984025487,0.19667590633513077,0.024329980032852694,3.078972657667152e-05,5703887,5029762,5683714,3213956,0.7335245627572017,300,0.26666666666666666,0.014118432998657227,0.00837064385414124
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,learned_refiner,0.2540332752003686,0.030408211102358796,0.003145749556398996,0.023845516886071286,0.3416045611343037,0.4012414503906944,0.33351120788617833,0.057970928046244416,0.00023857639564552334,5703887,5029762,5683714,3213956,0.7335245627572017,300,0.25,0.025475889444351196,0.013040825724601749
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,oracle,0.2259564806219866,0.02315245726291562,0.00317678102669285,0.021333930891941643,0.3025741074974795,0.19429448152815182,0.0,0.02699316185945301,0.0,5703887,5029762,5683714,3213956,0.7335245627572017,300,0.0,-0.012810945510864258,-0.01797716021537781
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,raw,0.21778646504363838,0.017469240452591944,0.003111868889414811,0.02231544790454835,0.2825153214600531,0.0,0.0,0.0,0.0,4343692,4008435,4330175,2470801,0.558602366255144,300,0.0,0.0,0.0
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,memory,0.214859930287067,0.01617748219717236,0.002960154633431652,0.022224927990913544,0.2770768559194999,0.3798814250449365,0.34529485946510297,0.053577939885650086,9.861033330061717e-05,4343692,4008435,4330175,2470801,0.558602366255144,300,0.41,0.052851080894470215,0.024253744632005695
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,blend_0.1,0.21670784207014,0.01709789736473028,0.0030959837852223408,0.02221305381655681,0.28109079522729524,0.0016195847007622675,0.010595157461702635,0.005357827512229611,7.159064010115065e-06,4343692,4008435,4330175,2470801,0.558602366255144,300,0.25333333333333335,0.004756510257720947,0.0017366640269756326
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,blend_0.25,0.21543176660952928,0.016675215461869765,0.0030692783926668833,0.022099921965636208,0.27934778170944924,0.02514622290245445,0.08587715654613334,0.013394485093199357,1.5241878215083687e-05,4343692,4008435,4330175,2470801,0.558602366255144,300,0.29,0.012144148349761963,0.004701793938875199
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,blend_0.5,0.21416443989326006,0.016203036495221115,0.00298778090159247,0.022013691006874354,0.2774001719251911,0.13985557954663105,0.21346735072416043,0.026788969794639076,2.863625604046026e-05,4343692,4008435,4330175,2470801,0.558602366255144,300,0.3233333333333333,0.02507057785987854,0.010740278661251072
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,heuristic_gate,0.214406584973232,0.016354980970105615,0.0029923852796192732,0.02202661144967803,0.27780940459172687,0.09873828564015633,0.1821194555980077,0.02269953773743293,2.1246254481631805e-05,4343692,4008435,4330175,2470801,0.558602366255144,300,0.31,0.019101262092590332,0.00833544284105301
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,learned_refiner,0.2099119379056004,0.01646824866956497,0.0026617909372948175,0.021388559257654094,0.27366026310388947,0.34377331801563454,0.32172381490531843,0.05031116984832447,0.0001048456471158787,4343692,4008435,4330175,2470801,0.558602366255144,300,0.21,0.018398940563201904,0.008731496334075932
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,oracle,0.18837523874562978,0.013954948923634549,0.002861851162559408,0.01918915390839827,0.24578085609388875,0.18332690937984525,0.0,0.025388758170440156,0.0,4343692,4008435,4330175,2470801,0.558602366255144,300,0.0,-0.008698821067810059,-0.014880422875285139
cache,0.5,StereoAnywhere,dataset_7_keyframe_1,raw,0.17429182410906988,0.013626306553749905,0.0034557669063939316,0.022131208790814354,0.18041555846587298,0.0,0.0,0.0,0.0,1245165,1187677,1240862,1136601,0.16012924382716048,300,0.0,0.0,0.0
cache,0.5,StereoAnywhere,dataset_7_keyframe_1,memory,0.17431196118292872,0.013323535435062824,0.0033489537531170566,0.022174526056701917,0.18041771577067178,0.33768777201208744,0.3280538395540202,0.04796404832566239,7.978324745217437e-05,1245165,1187677,1240862,1136601,0.16012924382716048,300,0.47333333333333333,0.057394906878471375,0.027293474972248082
cache,0.5,StereoAnywhere,dataset_7_keyframe_1,blend_0.1,0.17349282847189762,0.013384571522649609,0.00344693273582216,0.02201838702465255,0.17960584511389163,0.0013328539661877766,0.008052694461541311,0.0047964301773430066,7.253022495652216e-06,1245165,1187677,1240862,1136601,0.16012924382716048,300,0.31333333333333335,0.005465522408485413,0.001934614405035973
cache,0.5,StereoAnywhere,dataset_7_keyframe_1,blend_0.25,0.1726375114023062,0.013122758831158923,0.003425248862600539,0.02189894858573897,0.1787380774603294,0.017887018103406902,0.06877290711195047,0.011991012202344416,1.5311936379710234e-05,1245165,1187677,1240862,1136601,0.16012924382716048,300,0.3433333333333333,0.01376691460609436,0.005175609141588215
cache,0.5,StereoAnywhere,dataset_7_keyframe_1,blend_0.5,0.17209632785316653,0.012917163588761328,0.0033858966482353745,0.021829072141937765,0.17818703921379314,0.10830722494415569,0.19065537178879444,0.023982024151714233,3.2235655536232073e-05,1245165,1187677,1240862,1136601,0.16012924382716048,300,0.39,0.02796110510826111,0.011482245475053793
