config,delta_mae,modified_pixel_ratio,new_bad3,params,raw_bad3,raw_mae,refined_bad3,refined_mae,sequences,split,status
raw_s2m2,0.0,0.0,0.0,0,44.61984872817993,5.974122554063797,44.61984872817993,5.974122554063797,4,val,complete
current_only,0.0,0.0,0.0,522082,44.61984872817993,5.974122554063797,44.61910891532898,5.974122554063797,4,val,complete
aligned_local_faithful,0.005265951156616211,0.5137871578335762,2.6996512413024902,239393,44.61984872817993,5.974122554063797,43.95590543746948,5.968856602907181,4,val,complete
faithful_causal_bida,0.014666169881820679,0.9838934689760208,2.14157834649086,489185,44.61984872817993,5.974122554063797,43.92996573448181,5.959456384181976,4,val,complete
faithful_causal_bida_state_reset,0.014815717935562134,0.9887241125106812,2.2576804906129837,489185,44.61984872817993,5.974122554063797,43.917409896850586,5.959306836128235,4,val,complete
faithful_causal_bida_shuffled_history,0.011900514364242554,0.9655681401491165,2.010247878730297,489185,44.61984872817993,5.974122554063797,43.98696708679199,5.962222039699554,4,val,complete
safe_causal_bida,0.0,0.0,0.0,522082,44.61984872817993,5.974122554063797,44.61983633041382,5.974122554063797,4,val,complete
