run_id,config,output_dir,kind,description,seed,steps_completed,status,checkpoint,aggregate_metrics,log_stdout,log_stderr,params,raw_mae,refined_mae,delta_mae,raw_bad3,refined_bad3,new_bad3,modified_pixel_ratio,elapsed_s
R0,raw_s2m2,results/03_temporal_refinement/argos_v2/one_seed_ladder/raw_s2m2_seed0,eval,Raw S2M2 streaming baseline,0,0,complete,,results/03_temporal_refinement/argos_v2/one_seed_ladder/raw_s2m2_seed0/aggregate_metrics.json,results/03_temporal_refinement/argos_v2/one_seed_ladder/logs/raw_s2m2.out,results/03_temporal_refinement/argos_v2/one_seed_ladder/logs/raw_s2m2.err,0,5.974122554063797,5.974122554063797,0.0,44.61984872817993,44.61984872817993,0.0,0.0,43.0980658531189
R1,current_only,results/03_temporal_refinement/argos_v2/one_seed_ladder/current_only_seed0,train,Current-only bounded safe spatial correction,0,1200,complete,results/03_temporal_refinement/argos_v2/one_seed_ladder/current_only_seed0/checkpoints/best.pt,results/03_temporal_refinement/argos_v2/one_seed_ladder/current_only_seed0/aggregate_metrics.json,results/03_temporal_refinement/argos_v2/one_seed_ladder/logs/current_only.out,results/03_temporal_refinement/argos_v2/one_seed_ladder/logs/current_only.err,522082,5.974122554063797,5.974122554063797,0.0,44.61984872817993,44.61910891532898,0.0,0.0,490.30876326560974
R2,aligned_local_faithful,results/03_temporal_refinement/argos_v2/one_seed_ladder/aligned_local_faithful_seed0,train,Aligned-local faithful two-frame BiDA local block,0,1200,complete,results/03_temporal_refinement/argos_v2/one_seed_ladder/aligned_local_faithful_seed0/checkpoints/best.pt,results/03_temporal_refinement/argos_v2/one_seed_ladder/aligned_local_faithful_seed0/aggregate_metrics.json,results/03_temporal_refinement/argos_v2/one_seed_ladder/logs/aligned_local_faithful.out,results/03_temporal_refinement/argos_v2/one_seed_ladder/logs/aligned_local_faithful.err,239393,5.974122554063797,5.968856602907181,0.005265951156616211,44.61984872817993,43.95590543746948,2.6996512413024902,0.5137871578335762,399.4567563533783
R3,faithful_causal_bida,results/03_temporal_refinement/argos_v2/one_seed_ladder/faithful_causal_bida_seed0,train,Faithful forward-only causal BiDA,0,1200,complete,results/03_temporal_refinement/argos_v2/one_seed_ladder/faithful_causal_bida_seed0/checkpoints/best.pt,results/03_temporal_refinement/argos_v2/one_seed_ladder/faithful_causal_bida_seed0/aggregate_metrics.json,results/03_temporal_refinement/argos_v2/one_seed_ladder/logs/faithful_causal_bida.out,results/03_temporal_refinement/argos_v2/one_seed_ladder/logs/faithful_causal_bida.err,489185,5.974122554063797,5.959456384181976,0.014666169881820679,44.61984872817993,43.92996573448181,2.14157834649086,0.9838934689760208,490.389634847641
R4,faithful_causal_bida_state_reset,results/03_temporal_refinement/argos_v2/one_seed_ladder/faithful_causal_bida_state_reset_seed0,eval,Faithful checkpoint evaluated with state reset every frame,0,0,complete,,results/03_temporal_refinement/argos_v2/one_seed_ladder/faithful_causal_bida_state_reset_seed0/aggregate_metrics.json,results/03_temporal_refinement/argos_v2/one_seed_ladder/logs/faithful_causal_bida_state_reset.out,results/03_temporal_refinement/argos_v2/one_seed_ladder/logs/faithful_causal_bida_state_reset.err,489185,5.974122554063797,5.959306836128235,0.014815717935562134,44.61984872817993,43.917409896850586,2.2576804906129837,0.9887241125106812,55.3919723033905
R5,faithful_causal_bida_shuffled_history,results/03_temporal_refinement/argos_v2/one_seed_ladder/faithful_causal_bida_shuffled_history_seed0,eval,Faithful checkpoint evaluated with deterministic shuffled past history,0,0,complete,,results/03_temporal_refinement/argos_v2/one_seed_ladder/faithful_causal_bida_shuffled_history_seed0/aggregate_metrics.json,results/03_temporal_refinement/argos_v2/one_seed_ladder/logs/faithful_causal_bida_shuffled_history.out,results/03_temporal_refinement/argos_v2/one_seed_ladder/logs/faithful_causal_bida_shuffled_history.err,489185,5.974122554063797,5.962222039699554,0.011900514364242554,44.61984872817993,43.98696708679199,2.010247878730297,0.9655681401491165,55.498207092285156
R6,safe_causal_bida,results/03_temporal_refinement/argos_v2/one_seed_ladder/safe_causal_bida_seed0,train,Safe causal BiDA with bounded gated residual,0,1200,complete,results/03_temporal_refinement/argos_v2/one_seed_ladder/safe_causal_bida_seed0/checkpoints/best.pt,results/03_temporal_refinement/argos_v2/one_seed_ladder/safe_causal_bida_seed0/aggregate_metrics.json,results/03_temporal_refinement/argos_v2/one_seed_ladder/logs/safe_causal_bida.out,results/03_temporal_refinement/argos_v2/one_seed_ladder/logs/safe_causal_bida.err,522082,5.974122554063797,5.974122554063797,0.0,44.61984872817993,44.61983633041382,0.0,0.0,517.3043267726898
