bad3_delta_vs_raw,config,mae_delta_vs_raw,modified_pixel_ratio,new_bad3
0.0,raw_s2m2,0.0,0.0,0.0
0.0007398128509521484,current_only,0.0,0.0,0.0
0.6639432907104492,aligned_local_faithful,0.005265951156616211,0.5137871578335762,2.6996512413024902
0.6898829936981201,faithful_causal_bida,0.014666169881820679,0.9838934689760208,2.14157834649086
0.7024388313293457,faithful_causal_bida_state_reset,0.014815717935562134,0.9887241125106812,2.2576804906129837
0.6328816413879395,faithful_causal_bida_shuffled_history,0.011900514364242554,0.9655681401491165,2.010247878730297
1.239776611328125e-05,safe_causal_bida,0.0,0.0,0.0
