method,checkpoint,input_resolution,frame,runtime_ms,valid_disp_mae,valid_disp_rmse,bad_1px,bad_2px,bad_3px,valid_depth_mae,valid_depth_median,valid_depth_rmse,bad_1mm,bad_2mm,bad_5mm,pred_disp_le_0_1_ratio,pred_disp_le_0_5_ratio,valid_pixel_ratio,valid_px,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_rmse_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,abs_depth_error_p50,abs_depth_error_p75,abs_depth_error_p90,abs_depth_error_p95,abs_depth_error_p99,excluded_pred_disp_le_0_1_ratio,valid_disp_valid_px,valid_disp_valid_pixel_ratio,valid_disp_mae_px,valid_disp_rmse_px,valid_disp_bad1_pct,valid_disp_bad2_pct,valid_disp_bad5_pct,valid_disp_depth_mae_mm,valid_disp_depth_median_abs_error_mm,valid_disp_depth_rmse_mm,valid_disp_depth_bad1mm_pct,valid_disp_depth_bad2mm_pct,valid_disp_depth_bad5mm_pct,valid_disp_abs_depth_error_p50,valid_disp_abs_depth_error_p75,valid_disp_abs_depth_error_p90,valid_disp_abs_depth_error_p95,valid_disp_abs_depth_error_p99,depth_mae_cap100_mm,depth_rmse_cap100_mm,depth_mae_cap200_mm,depth_rmse_cap200_mm
Fast-FoundationStereo ONNX,320x736,320x736,dataset_1_keyframe_1_frame_000000,268.89947708696127,1.770470380783081,2.252540111541748,65.8480283003459,34.347353251914015,17.430722250133872,1.4543508291244507,1.0781841278076172,2.0571863651275635,53.1737613946728,23.167393403339887,2.5646671587387244,0.0,0.0,0.7380203247070313,967338,1.770470380783081,2.252540111541748,65.8480283003459,34.347353251914015,2.9775528305514722,1.4543508291244507,1.0781841278076172,2.0571863651275635,53.1737613946728,23.167393403339887,2.5646671587387244,1.0781841278076172,1.905989646911621,3.033717393875122,3.9583325386047363,6.990148067474365,0.0,967338,0.7380203247070313,1.770470380783081,2.252540111541748,65.8480283003459,34.347353251914015,2.9775528305514722,1.4543508291244507,1.0781841278076172,2.0571863651275635,53.1737613946728,23.167393403339887,2.5646671587387244,1.0781841278076172,1.905989646911621,3.033717393875122,3.9583325386047363,6.990148067474365,1.4520102739334106,2.0571582317352295,1.4543508291244507,2.0571863651275635
Fast-FoundationStereo ONNX,320x736,320x736,dataset_1_keyframe_1_frame_000001,109.75911188870668,1.8848090171813965,2.349741220474243,69.81137169028284,37.608333826526746,19.16861088701095,1.551558017730713,1.1863937377929688,2.141921043395996,57.92945984419241,25.50277174697413,2.7713316533608277,0.0,0.0,0.7347953796386719,963111,1.8848090171813965,2.349741220474243,69.81137169028284,37.608333826526746,3.325369557610701,1.551558017730713,1.1863937377929688,2.141921043395996,57.92945984419241,25.50277174697413,2.7713316533608277,1.1863937377929688,2.025205612182617,3.1508865356445312,4.080022811889648,7.233674049377441,0.0,963111,0.7347953796386719,1.8848090171813965,2.349741220474243,69.81137169028284,37.608333826526746,3.325369557610701,1.551558017730713,1.1863937377929688,2.141921043395996,57.92945984419241,25.50277174697413,2.7713316533608277,1.1863937377929688,2.025205612182617,3.1508865356445312,4.080022811889648,7.233674049377441,1.5440781116485596,2.125148057937622,1.551558017730713,2.141921043395996
Fast-FoundationStereo ONNX,320x736,320x736,dataset_1_keyframe_1_frame_000002,42.445684084668756,1.9072163105010986,2.3685200214385986,70.68126736820544,38.42466261656751,19.628802454723786,1.5793092250823975,1.2218475341796875,2.1593875885009766,59.26515050964154,26.500733135531313,2.85353279357558,0.0,0.0,0.7300178527832031,956849,1.9072163105010986,2.3685200214385986,70.68126736820544,38.42466261656751,3.3066868440056894,1.5793092250823975,1.2218475341796875,2.1593875885009766,59.26515050964154,26.500733135531313,2.85353279357558,1.2218475341796875,2.0702285766601562,3.1875693798065186,4.104761600494385,7.176433563232422,0.0,956849,0.7300178527832031,1.9072163105010986,2.3685200214385986,70.68126736820544,38.42466261656751,3.3066868440056894,1.5793092250823975,1.2218475341796875,2.1593875885009766,59.26515050964154,26.500733135531313,2.85353279357558,1.2218475341796875,2.0702285766601562,3.1875693798065186,4.104761600494385,7.176433563232422,1.5756467580795288,2.155773639678955,1.5793092250823975,2.1593875885009766
Fast-FoundationStereo ONNX,320x736,320x736,dataset_1_keyframe_1_frame_000003,42.53296507522464,1.922755241394043,2.386394739151001,71.24203553779834,38.680475239196724,19.705498896015143,1.6129456758499146,1.2449073791503906,2.219916582107544,60.322994427504995,27.154768163179476,2.9469035853222585,0.0,0.0,0.7256317138671875,951100,1.922755241394043,2.386394739151001,71.24203553779834,38.680475239196724,3.3950162969193567,1.6129456758499146,1.2449073791503906,2.219916582107544,60.322994427504995,27.154768163179476,2.9469035853222585,1.2449073791503906,2.103775978088379,3.2450146675109863,4.179891586303711,7.364818572998047,0.0,951100,0.7256317138671875,1.922755241394043,2.386394739151001,71.24203553779834,38.680475239196724,3.3950162969193567,1.6129456758499146,1.2449073791503906,2.219916582107544,60.322994427504995,27.154768163179476,2.9469035853222585,1.2449073791503906,2.103775978088379,3.2450146675109863,4.179891586303711,7.364818572998047,1.611614465713501,2.2199485301971436,1.6129456758499146,2.219916582107544
Fast-FoundationStereo ONNX,320x736,320x736,dataset_1_keyframe_1_frame_000004,42.43005393072963,1.8717275857925415,2.3283426761627197,69.46170089376729,37.27720518408268,19.05749328961504,1.5869271755218506,1.2100448608398438,2.1987547874450684,58.97195106621441,26.322666787793388,3.0190130214742883,0.0,0.0,0.7222496032714844,946667,1.8717275857925415,2.3283426761627197,69.46170089376729,37.27720518408268,3.0138369669588143,1.5869271755218506,1.2100448608398438,2.1987547874450684,58.97195106621441,26.322666787793388,3.0190130214742883,1.2100448608398438,2.0646018981933594,3.2159790992736816,4.170172691345215,7.476836204528809,0.0,946667,0.7222496032714844,1.8717275857925415,2.3283426761627197,69.46170089376729,37.27720518408268,3.0138369669588143,1.5869271755218506,1.2100448608398438,2.1987547874450684,58.97195106621441,26.322666787793388,3.0190130214742883,1.2100448608398438,2.0646018981933594,3.2159790992736816,4.170172691345215,7.476836204528809,1.5734952688217163,2.161114454269409,1.5869271755218506,2.1987547874450684
Fast-FoundationStereo ONNX,320x736,320x736,dataset_1_keyframe_1_frame_000005,42.439494049176574,1.8627574443817139,2.323087692260742,69.52744688846099,36.967371989886146,18.74226440810382,1.598501205444336,1.2175617218017578,2.2219183444976807,58.93284391671991,26.66690727055412,3.090309253837809,0.0,0.0,0.7187454223632812,942074,1.8627574443817139,2.323087692260742,69.52744688846099,36.967371989886146,2.981825206937035,1.598501205444336,1.2175617218017578,2.2219183444976807,58.93284391671991,26.66690727055412,3.090309253837809,1.2175617218017578,2.082400321960449,3.2447617053985596,4.2248334884643555,7.51895809173584,0.0,942074,0.7187454223632812,1.8627574443817139,2.323087692260742,69.52744688846099,36.967371989886146,2.981825206937035,1.598501205444336,1.2175617218017578,2.2219183444976807,58.93284391671991,26.66690727055412,3.090309253837809,1.2175617218017578,2.082400321960449,3.2447617053985596,4.2248334884643555,7.51895809173584,1.5951204299926758,2.2183308601379395,1.598501205444336,2.2219183444976807
Fast-FoundationStereo ONNX,320x736,320x736,dataset_1_keyframe_1_frame_000006,44.086177134886384,1.8380239009857178,2.3030409812927246,68.77604474819546,36.349380469463746,18.23710701679763,1.5933220386505127,1.2048263549804688,2.226685047149658,58.56740959160982,26.55586222041706,3.076278531292075,0.0,0.0,0.7156745910644531,938049,1.8380239009857178,2.3030409812927246,68.77604474819546,36.349380469463746,2.8041179085527514,1.5933220386505127,1.2048263549804688,2.226685047149658,58.56740959160982,26.55586222041706,3.076278531292075,1.2048263549804688,2.07843017578125,3.2319915294647217,4.204408168792725,7.633582592010498,0.0,938049,0.7156745910644531,1.8380239009857178,2.3030409812927246,68.77604474819546,36.349380469463746,2.8041179085527514,1.5933220386505127,1.2048263549804688,2.226685047149658,58.56740959160982,26.55586222041706,3.076278531292075,1.2048263549804688,2.07843017578125,3.2319915294647217,4.204408168792725,7.633582592010498,1.5904242992401123,2.225229501724243,1.5933220386505127,2.226685047149658
Fast-FoundationStereo ONNX,320x736,320x736,dataset_1_keyframe_1_frame_000007,44.115206925198436,1.8097947835922241,2.265878915786743,68.03667255302004,35.70548373823444,17.694956881032798,1.5732730627059937,1.1962146759033203,2.1775646209716797,58.41184185711592,26.261744132220073,2.81591287054023,0.0,0.0,0.71199951171875,933232,1.8097947835922241,2.265878915786743,68.03667255302004,35.70548373823444,2.5231668009669623,1.5732730627059937,1.1962146759033203,2.1775646209716797,58.41184185711592,26.261744132220073,2.81591287054023,1.1962146759033203,2.0633459091186523,3.2111892700195312,4.11656379699707,7.323324203491211,0.0,933232,0.71199951171875,1.8097947835922241,2.265878915786743,68.03667255302004,35.70548373823444,2.5231668009669623,1.5732730627059937,1.1962146759033203,2.1775646209716797,58.41184185711592,26.261744132220073,2.81591287054023,1.1962146759033203,2.0633459091186523,3.2111892700195312,4.11656379699707,7.323324203491211,1.570871353149414,2.181859016418457,1.5732730627059937,2.1775646209716797
Fast-FoundationStereo ONNX,320x736,320x736,dataset_1_keyframe_1_frame_000008,44.105808017775416,1.827276349067688,2.2747528553009033,68.91733569450219,36.227384879521004,18.06542525334874,1.6018544435501099,1.233978271484375,2.194901466369629,59.58665147744022,27.088041723581274,3.017077081724877,0.0,0.0,0.7065544128417969,926095,1.827276349067688,2.2747528553009033,68.91733569450219,36.227384879521004,2.5680950658409776,1.6018544435501099,1.233978271484375,2.194901466369629,59.58665147744022,27.088041723581274,3.017077081724877,1.233978271484375,2.102832794189453,3.2335867881774902,4.1724748611450195,7.300175666809082,0.0,926095,0.7065544128417969,1.827276349067688,2.2747528553009033,68.91733569450219,36.227384879521004,2.5680950658409776,1.6018544435501099,1.233978271484375,2.194901466369629,59.58665147744022,27.088041723581274,3.017077081724877,1.233978271484375,2.102832794189453,3.2335867881774902,4.1724748611450195,7.300175666809082,1.5920051336288452,2.179259777069092,1.6018544435501099,2.194901466369629
Fast-FoundationStereo ONNX,320x736,320x736,dataset_1_keyframe_1_frame_000009,44.137508142739534,1.7641642093658447,2.212355613708496,66.90247566861738,34.407437543385846,17.243641902013973,1.5682042837142944,1.1872062683105469,2.17788028717041,57.44422439949637,26.136125381442426,2.890760538348475,0.0,0.0,0.7023002624511718,920519,1.7641642093658447,2.212355613708496,66.90247566861738,34.407437543385846,2.2827339794181327,1.5682042837142944,1.1872062683105469,2.17788028717041,57.44422439949637,26.136125381442426,2.890760538348475,1.1872062683105469,2.057628631591797,3.2161431312561035,4.1583099365234375,7.364217281341553,0.0,920519,0.7023002624511718,1.7641642093658447,2.212355613708496,66.90247566861738,34.407437543385846,2.2827339794181327,1.5682042837142944,1.1872062683105469,2.17788028717041,57.44422439949637,26.136125381442426,2.890760538348475,1.1872062683105469,2.057628631591797,3.2161431312561035,4.1583099365234375,7.364217281341553,1.5559821128845215,2.1510350704193115,1.5682042837142944,2.17788028717041
