method,checkpoint,input_resolution,frame,runtime_ms,valid_px,valid_pixel_ratio,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_rmse_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,abs_depth_error_p50,abs_depth_error_p75,abs_depth_error_p90,abs_depth_error_p95,abs_depth_error_p99,pred_disp_le_0_1_ratio,pred_disp_le_0_5_ratio,excluded_pred_disp_le_0_1_ratio,valid_disp_valid_px,valid_disp_valid_pixel_ratio,valid_disp_mae_px,valid_disp_rmse_px,valid_disp_bad1_pct,valid_disp_bad2_pct,valid_disp_bad5_pct,valid_disp_depth_mae_mm,valid_disp_depth_median_abs_error_mm,valid_disp_depth_rmse_mm,valid_disp_depth_bad1mm_pct,valid_disp_depth_bad2mm_pct,valid_disp_depth_bad5mm_pct,valid_disp_abs_depth_error_p50,valid_disp_abs_depth_error_p75,valid_disp_abs_depth_error_p90,valid_disp_abs_depth_error_p95,valid_disp_abs_depth_error_p99,depth_mae_cap100_mm,depth_rmse_cap100_mm,depth_mae_cap200_mm,depth_rmse_cap200_mm
DEFOM-Stereo ViT-L ETH3D,defomstereo_vitl_eth3d.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000000,1814.5455920603126,967338,0.7380203247070313,1.757849097251892,2.240938425064087,65.32783783951422,33.73453746260356,2.9588416871868986,1.4390277862548828,1.0703887939453125,2.029672622680664,52.96028895794438,22.75771240249013,2.445267321246555,1.0703887939453125,1.8876886367797852,3.0124077796936035,3.9014713764190674,6.934473991394043,0.0,0.0,0.0,967338,0.7380203247070313,1.757849097251892,2.240938425064087,65.32783783951422,33.73453746260356,2.9588416871868986,1.4390277862548828,1.0703887939453125,2.029672622680664,52.96028895794438,22.75771240249013,2.445267321246555,1.0703887939453125,1.8876886367797852,3.0124077796936035,3.9014713764190674,6.934473991394043,1.4386085271835327,2.0333123207092285,1.4390277862548828,2.029672622680664
DEFOM-Stereo ViT-L ETH3D,defomstereo_vitl_eth3d.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000001,1607.302312972024,963111,0.7347953796386719,1.8707796335220337,2.337273359298706,69.42605784795315,37.06031807341002,3.3104180099697746,1.5345702171325684,1.1776695251464844,2.110776662826538,57.71172793167143,24.97884459839001,2.688267499800127,1.1776695251464844,1.9990673065185547,3.1349258422851562,4.044464111328125,7.000682830810547,0.0,0.0,0.0,963111,0.7347953796386719,1.8707796335220337,2.337273359298706,69.42605784795315,37.06031807341002,3.3104180099697746,1.5345702171325684,1.1776695251464844,2.110776662826538,57.71172793167143,24.97884459839001,2.688267499800127,1.1776695251464844,1.9990673065185547,3.1349258422851562,4.044464111328125,7.000682830810547,1.53379487991333,2.115072727203369,1.5345702171325684,2.110776662826538
DEFOM-Stereo ViT-L ETH3D,defomstereo_vitl_eth3d.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000002,1612.2130840085447,956849,0.7300178527832031,1.8937997817993164,2.356515884399414,70.15913691711022,37.68922787190037,3.294668228738286,1.5649538040161133,1.21124267578125,2.1408870220184326,59.01056488536853,25.957805254538595,2.759160536301966,1.21124267578125,2.0448341369628906,3.1713919639587402,4.077166557312012,7.039520263671875,0.0,0.0,0.0,956849,0.7300178527832031,1.8937997817993164,2.356515884399414,70.15913691711022,37.68922787190037,3.294668228738286,1.5649538040161133,1.21124267578125,2.1408870220184326,59.01056488536853,25.957805254538595,2.759160536301966,1.21124267578125,2.0448341369628906,3.1713919639587402,4.077166557312012,7.039520263671875,1.5648870468139648,2.146287202835083,1.5649538040161133,2.1408870220184326
DEFOM-Stereo ViT-L ETH3D,defomstereo_vitl_eth3d.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000003,1613.3370499592274,951100,0.7256317138671875,1.8941930532455444,2.3615636825561523,70.22952370938913,37.79697192724214,3.271054568394491,1.5904461145401,1.220621109008789,2.1992859840393066,59.259699295552515,26.48112711597098,2.893176322153296,1.220621109008789,2.0721168518066406,3.2349724769592285,4.172611236572266,7.237339496612549,0.0,0.0,0.0,951100,0.7256317138671875,1.8941930532455444,2.3615636825561523,70.22952370938913,37.79697192724214,3.271054568394491,1.5904461145401,1.220621109008789,2.1992859840393066,59.259699295552515,26.48112711597098,2.893176322153296,1.220621109008789,2.0721168518066406,3.2349724769592285,4.172611236572266,7.237339496612549,1.5906345844268799,2.202343463897705,1.5904461145401,2.1992859840393066
DEFOM-Stereo ViT-L ETH3D,defomstereo_vitl_eth3d.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000004,1617.5074179191142,946667,0.7222496032714844,1.8602274656295776,2.3182716369628906,69.28022208442884,36.880550394172396,3.0070764059590123,1.574940800666809,1.20343017578125,2.170597553253174,58.53526107913343,25.874462720259604,3.007182039724634,1.20343017578125,2.0425777435302734,3.223301649093628,4.191098690032959,7.336048126220703,0.0,0.0,0.0,946667,0.7222496032714844,1.8602274656295776,2.3182716369628906,69.28022208442884,36.880550394172396,3.0070764059590123,1.574940800666809,1.20343017578125,2.170597553253174,58.53526107913343,25.874462720259604,3.007182039724634,1.20343017578125,2.0425777435302734,3.223301649093628,4.191098690032959,7.336048126220703,1.567813754081726,2.162278652191162,1.574940800666809,2.170597553253174
DEFOM-Stereo ViT-L ETH3D,defomstereo_vitl_eth3d.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000005,1613.695934182033,942074,0.7187454223632812,1.826525330543518,2.2930045127868652,68.41224787012486,35.62352851262215,2.923549530079378,1.5728245973587036,1.185476303100586,2.208033800125122,57.60651498714539,25.698936601583316,3.15155709636398,1.185476303100586,2.0342817306518555,3.2314536571502686,4.233465671539307,7.491245269775391,0.0,0.0,0.0,942074,0.7187454223632812,1.826525330543518,2.2930045127868652,68.41224787012486,35.62352851262215,2.923549530079378,1.5728245973587036,1.185476303100586,2.208033800125122,57.60651498714539,25.698936601583316,3.15155709636398,1.185476303100586,2.0342817306518555,3.2314536571502686,4.233465671539307,7.491245269775391,1.5690628290176392,2.2053253650665283,1.5728245973587036,2.208033800125122
DEFOM-Stereo ViT-L ETH3D,defomstereo_vitl_eth3d.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000006,1620.8880471531302,938049,0.7156745910644531,1.8074167966842651,2.2774627208709717,67.78441211493215,35.261484208181024,2.7261902096798782,1.5714765787124634,1.1785507202148438,2.217736005783081,57.356172225544725,25.72360292479391,3.0906701035873394,1.1785507202148438,2.036540985107422,3.2306113243103027,4.215463161468506,7.562728404998779,0.0,0.0,0.0,938049,0.7156745910644531,1.8074167966842651,2.2774627208709717,67.78441211493215,35.261484208181024,2.7261902096798782,1.5714765787124634,1.1785507202148438,2.217736005783081,57.356172225544725,25.72360292479391,3.0906701035873394,1.1785507202148438,2.036540985107422,3.2306113243103027,4.215463161468506,7.562728404998779,1.5718730688095093,2.224382162094116,1.5714765787124634,2.217736005783081
DEFOM-Stereo ViT-L ETH3D,defomstereo_vitl_eth3d.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000007,1642.7652379497886,933232,0.71199951171875,1.7765755653381348,2.232759475708008,67.29269892159721,34.49881701441871,2.4660534572324995,1.5417543649673462,1.1730842590332031,2.1386101245880127,57.35712020162189,25.267028991719098,2.6766120321634923,1.1730842590332031,2.0135116577148438,3.1571249961853027,4.044010639190674,7.20516300201416,0.0,0.0,0.0,933232,0.71199951171875,1.7765755653381348,2.232759475708008,67.29269892159721,34.49881701441871,2.4660534572324995,1.5417543649673462,1.1730842590332031,2.1386101245880127,57.35712020162189,25.267028991719098,2.6766120321634923,1.1730842590332031,2.0135116577148438,3.1571249961853027,4.044010639190674,7.20516300201416,1.5422590970993042,2.1475300788879395,1.5417543649673462,2.1386101245880127
DEFOM-Stereo ViT-L ETH3D,defomstereo_vitl_eth3d.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000008,1615.5248200520873,926095,0.7065544128417969,1.8066768646240234,2.25585675239563,68.46263072362987,35.28320528671465,2.5711185137593873,1.5828126668930054,1.2158317565917969,2.16717791557312,59.161533104055195,26.29373876330182,2.984359056036368,1.2158317565917969,2.0653305053710938,3.2219276428222656,4.172438144683838,7.149862766265869,0.0,0.0,0.0,926095,0.7065544128417969,1.8066768646240234,2.25585675239563,68.46263072362987,35.28320528671465,2.5711185137593873,1.5828126668930054,1.2158317565917969,2.16717791557312,59.161533104055195,26.29373876330182,2.984359056036368,1.2158317565917969,2.0653305053710938,3.2219276428222656,4.172438144683838,7.149862766265869,1.5784366130828857,2.1717474460601807,1.5828126668930054,2.16717791557312
DEFOM-Stereo ViT-L ETH3D,defomstereo_vitl_eth3d.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000009,1617.0686930418015,920519,0.7023002624511718,1.7441953420639038,2.1919877529144287,66.32345448600192,33.44461113784723,2.241127016389667,1.5473815202713013,1.1683807373046875,2.133734703063965,57.18295874392598,25.468458554359007,2.8288389484627694,1.1683807373046875,2.0248184204101562,3.2082107067108154,4.147158145904541,7.210223197937012,0.0,0.0,0.0,920519,0.7023002624511718,1.7441953420639038,2.1919877529144287,66.32345448600192,33.44461113784723,2.241127016389667,1.5473815202713013,1.1683807373046875,2.133734703063965,57.18295874392598,25.468458554359007,2.8288389484627694,1.1683807373046875,2.0248184204101562,3.2082107067108154,4.147158145904541,7.210223197937012,1.5428073406219482,2.1405136585235596,1.5473815202713013,2.133734703063965
