phase,threshold,coverage,epe,gain,harmful_selected_fraction
test,0.6,0.14340278506278992,0.17069701850414276,-0.00445990264415741,0.27172452211380005
test,0.8,0.12129630148410797,0.16987884044647217,-0.0036417245864868164,0.3158397078514099
test,0.0,0.3755015730857849,0.15971612930297852,-0.005181729793548584,0.013356621377170086
test,0.01,0.2655864357948303,0.15971419215202332,-0.005179792642593384,0.01888437010347843
test,0.05,0.24710649251937866,0.15970471501350403,-0.005170315504074097,0.020296642556786537
test,0.1,0.23522377014160156,0.1596909463405609,-0.0051565468311309814,0.021321961656212807
test,0.2,0.21817131340503693,0.15962645411491394,-0.005092054605484009,0.02298850566148758
test,0.4,0.17824074625968933,0.15931694209575653,-0.004782542586326599,0.028138527646660805
test,0.6,0.08896605670452118,0.15686239302158356,-0.0023279935121536255,0.05594102293252945
test,0.8,0.058217596262693405,0.15565887093544006,-0.0011244714260101318,0.07554671913385391
test,0.0,0.36199846863746643,0.16363172233104706,0.0008617192506790161,0.029947778210043907
test,0.01,0.2763117551803589,0.16363133490085602,0.0008621066808700562,0.03923485055565834
test,0.05,0.2593750059604645,0.16362401843070984,0.0008694231510162354,0.04179681837558746
test,0.1,0.24996143579483032,0.1636158525943756,0.0008775889873504639,0.043370891362428665
test,0.2,0.23553241789340973,0.16354334354400635,0.0009500980377197266,0.04602784663438797
test,0.4,0.1996527910232544,0.16302546858787537,0.001467972993850708,0.05429951846599579
test,0.6,0.1183256208896637,0.16240020096302032,0.0020932406187057495,0.09162047505378723
test,0.8,0.09193672984838486,0.16218668222427368,0.0023067593574523926,0.11665967106819153
test,0.0,0.3417052626609802,0.16543714702129364,-0.008308589458465576,0.0888562723994255
test,0.01,0.2489197701215744,0.16543717682361603,-0.008308619260787964,0.12197767943143845
test,0.05,0.23487655818462372,0.1654311865568161,-0.008302628993988037,0.12927070260047913
test,0.1,0.2268904447555542,0.1654053032398224,-0.008276745676994324,0.1338207721710205
test,0.2,0.21388889849185944,0.1653490513563156,-0.008220493793487549,0.14195527136325836
test,0.4,0.18526235222816467,0.16504517197608948,-0.007916614413261414,0.1638900488615036
test,0.6,0.11006944626569748,0.16436251997947693,-0.007233962416648865,0.2740974426269531
test,0.8,0.09506173431873322,0.16337288916110992,-0.00624433159828186,0.3157467544078827
test,0.0,0.32268521189689636,0.18817473948001862,-0.009600460529327393,0.1354614943265915
test,0.01,0.24394291639328003,0.18817812204360962,-0.009603843092918396,0.1791870892047882
test,0.05,0.22500000894069672,0.18818405270576477,-0.009609773755073547,0.194272980093956
test,0.1,0.2126157432794571,0.18818925321102142,-0.0096149742603302,0.20558881759643555
test,0.2,0.19687500596046448,0.18820424377918243,-0.009629964828491211,0.2220262587070465
test,0.4,0.17006173729896545,0.18810831010341644,-0.00953403115272522,0.25635209679603577
test,0.6,0.1152392029762268,0.18754540383815765,-0.00897112488746643,0.3773016333580017
test,0.8,0.09398148208856583,0.18860864639282227,-0.010034367442131042,0.4556650221347809
test,0.0,0.2997685372829437,0.174982950091362,-0.005932062864303589,0.02625482715666294
test,0.01,0.20767748355865479,0.17498035728931427,-0.005929470062255859,0.03789708390831947
test,0.05,0.18927469849586487,0.17496441304683685,-0.005913525819778442,0.041581735014915466
test,0.1,0.17858797311782837,0.17495600879192352,-0.005905121564865112,0.04406999424099922
test,0.2,0.16222994029521942,0.17487391829490662,-0.005823031067848206,0.04851367324590683
test,0.4,0.13217593729496002,0.17435583472251892,-0.00530494749546051,0.059252772480249405
test,0.6,0.06975308805704117,0.17166432738304138,-0.002613440155982971,0.1122787594795227
test,0.8,0.042939815670251846,0.17089936137199402,-0.001848474144935608,0.17430368065834045
test,0.0,0.2739197611808777,0.19119511544704437,-0.009452670812606812,0.08112675696611404
test,0.01,0.19185957312583923,0.1912001520395279,-0.009457707405090332,0.11582545936107635
test,0.05,0.173611119389534,0.19122116267681122,-0.009478718042373657,0.12800000607967377
test,0.1,0.16338735818862915,0.1912292093038559,-0.009486764669418335,0.13600943982601166
test,0.2,0.15135031938552856,0.19111621379852295,-0.009373769164085388,0.14682640135288239
test,0.4,0.12696759402751923,0.19098512828350067,-0.00924268364906311,0.1747189313173294
test,0.6,0.08059413731098175,0.19087126851081848,-0.00912882387638092,0.27046433091163635
test,0.8,0.06246142089366913,0.19114631414413452,-0.00940386950969696,0.34095120429992676
test,0.0,0.2482638955116272,0.20497116446495056,-0.028386995196342468,0.13395492732524872
test,0.01,0.1788194477558136,0.204969123005867,-0.02838495373725891,0.18597626686096191
test,0.05,0.16608797013759613,0.20495671033859253,-0.028372541069984436,0.20023228228092194
test,0.1,0.15887346863746643,0.20494556427001953,-0.028361395001411438,0.209324911236763
test,0.2,0.14953704178333282,0.20487506687641144,-0.028290897607803345,0.22239422798156738
test,0.4,0.13090278208255768,0.20440693199634552,-0.027822762727737427,0.25405246019363403
test,0.6,0.07403549551963806,0.2004239857196808,-0.023839816451072693,0.4361646771430969
test,0.8,0.05397376790642738,0.1964731067419052,-0.01988893747329712,0.5167977213859558
test,0.0,0.22345679998397827,0.21590229868888855,-0.03864036500453949,0.15918508172035217
test,0.01,0.15617284178733826,0.21590158343315125,-0.038639649748802185,0.22776679694652557
test,0.05,0.14494599401950836,0.21588751673698425,-0.03862558305263519,0.2454085648059845
test,0.1,0.1375385820865631,0.21585138142108917,-0.03858944773674011,0.2586255371570587
test,0.2,0.12824074923992157,0.21574954688549042,-0.03848761320114136,0.277376651763916
test,0.4,0.11033950746059418,0.21554645895957947,-0.03828452527523041,0.32237762212753296
test,0.6,0.07256944477558136,0.21560712158679962,-0.03834518790245056,0.4901648163795471
test,0.8,0.05374228581786156,0.21104174852371216,-0.0337798148393631,0.5750179290771484
test,0.0,0.20528550446033478,0.186069056391716,-0.00888034701347351,0.02292802184820175
test,0.01,0.12739197909832,0.18606595695018768,-0.00887724757194519,0.036947306245565414
test,0.05,0.11354167014360428,0.18603606522083282,-0.008847355842590332,0.04145429655909538
test,0.1,0.1056327223777771,0.1859838366508484,-0.008795127272605896,0.044558070600032806
test,0.2,0.09417438507080078,0.18575811386108398,-0.008569404482841492,0.04997951537370682
test,0.4,0.07334104925394058,0.18480433523654938,-0.007615625858306885,0.06259863078594208
test,0.6,0.03190586715936661,0.1813707947731018,-0.004182085394859314,0.12938331067562103
test,0.8,0.021257717162370682,0.18037167191505432,-0.0031829625368118286,0.16515426337718964
test,0.0,0.19347994029521942,0.19024434685707092,-0.020231589674949646,0.06500498205423355
test,0.01,0.12233796715736389,0.19024477899074554,-0.020232021808624268,0.1028066873550415
test,0.05,0.10941358655691147,0.19022522866725922,-0.02021247148513794,0.11495063453912735
test,0.1,0.10219907760620117,0.1901385486125946,-0.020125791430473328,0.12306530773639679
test,0.2,0.09301698207855225,0.18990080058574677,-0.01988804340362549,0.13521359860897064
test,0.4,0.07380401343107224,0.1884450614452362,-0.01843230426311493,0.16570831835269928
test,0.6,0.03985339775681496,0.18375104665756226,-0.013738289475440979,0.30396902561187744
test,0.8,0.028935186564922333,0.1818246692419052,-0.011811912059783936,0.3986666798591614
test,0.0,0.18013118207454681,0.20229709148406982,-0.022197812795639038,0.08995502442121506
test,0.01,0.11392747610807419,0.20229734480381012,-0.022198066115379333,0.14222824573516846
test,0.05,0.10597994178533554,0.2022911161184311,-0.022191837430000305,0.15289406478405
test,0.1,0.10131173580884933,0.20226749777793884,-0.022168219089508057,0.15993906557559967
test,0.2,0.09413580596446991,0.2022000402212143,-0.02210076153278351,0.17213115096092224
test,0.4,0.0818672850728035,0.2018842101097107,-0.021784931421279907,0.19792649149894714
test,0.6,0.043634261935949326,0.19981937110424042,-0.01972009241580963,0.37135279178619385
test,0.8,0.03479938581585884,0.19831934571266174,-0.018220067024230957,0.4645232856273651
test,0.0,0.1714506298303604,0.2203563004732132,-0.022406235337257385,0.0992349237203598
test,0.01,0.10281636565923691,0.2203601598739624,-0.022410094738006592,0.1654784232378006
test,0.05,0.09425155073404312,0.22036951780319214,-0.022419452667236328,0.18051576614379883
test,0.1,0.09004630148410797,0.22038127481937408,-0.022431209683418274,0.18894600868225098
test,0.2,0.0838734582066536,0.22026796638965607,-0.022317901253700256,0.20285189151763916
test,0.4,0.07129629701375961,0.2201809585094452,-0.02223089337348938,0.23863635957241058
test,0.6,0.03726851940155029,0.21705913543701172,-0.019109070301055908,0.455486536026001
test,0.8,0.029591049998998642,0.2159910649061203,-0.01804099977016449,0.5671446919441223
test,0.0,0.16454476118087769,0.2210666984319687,-0.005608990788459778,0.017116060480475426
test,0.01,0.09448302537202835,0.22106966376304626,-0.0056119561195373535,0.029808085411787033
test,0.05,0.08429784327745438,0.22107575833797455,-0.005618050694465637,0.03340961039066315
test,0.1,0.07808642089366913,0.22107547521591187,-0.005617767572402954,0.03606719523668289
test,0.2,0.06925154477357864,0.22108876705169678,-0.005631059408187866,0.04066852480173111
test,0.4,0.05412808805704117,0.22123050689697266,-0.005772799253463745,0.05203136056661606
test,0.6,0.02469135820865631,0.219157874584198,-0.003700166940689087,0.11406250298023224
test,0.8,0.016087964177131653,0.21852360665798187,-0.0030658990144729614,0.14628297090530396
test,0.0,0.1534336507320404,0.2248237282037735,-0.005028814077377319,0.01232084445655346
test,0.01,0.09166666865348816,0.2248326689004898,-0.005037754774093628,0.020622896030545235
test,0.05,0.0824074074625969,0.22486363351345062,-0.005068719387054443,0.022940075024962425
test,0.1,0.0766589567065239,0.2248540222644806,-0.005059108138084412,0.024660291150212288
test,0.2,0.06820987910032272,0.22488097846508026,-0.005086064338684082,0.027714932337403297
test,0.4,0.05111882835626602,0.22395950555801392,-0.004164591431617737,0.03698113188147545
test,0.6,0.02152777835726738,0.2215646356344223,-0.001769721508026123,0.08781362324953079
test,0.8,0.009027778171002865,0.22056835889816284,-0.0007734447717666626,0.18803419172763824
test,0.0,0.14888118207454681,0.20077817142009735,-0.007841303944587708,0.027209121733903885
test,0.01,0.08429784327745438,0.20077252388000488,-0.00783565640449524,0.04805491864681244
test,0.05,0.07534722238779068,0.2007196545600891,-0.007782787084579468,0.05376344174146652
test,0.1,0.0701003149151802,0.20060254633426666,-0.007665678858757019,0.057787563651800156
test,0.2,0.0639660507440567,0.20041298866271973,-0.007476121187210083,0.0633293092250824
test,0.4,0.05482253432273865,0.1999589204788208,-0.007022053003311157,0.07389162480831146
test,0.6,0.021103395149111748,0.19653408229351044,-0.0035972148180007935,0.19012796878814697
test,0.8,0.01570216193795204,0.1956995278596878,-0.0027626603841781616,0.24078623950481415
test,0.0,0.14853395521640778,0.19561068713665009,-0.010313749313354492,0.04363636299967766
test,0.01,0.06986883282661438,0.19562572240829468,-0.010328784584999084,0.0927664265036583
test,0.05,0.06114969402551651,0.19567778706550598,-0.010380849242210388,0.10599368810653687
test,0.1,0.05767747014760971,0.19566801190376282,-0.010371074080467224,0.11237458139657974
test,0.2,0.05358796566724777,0.19561392068862915,-0.010316982865333557,0.12095032632350922
test,0.4,0.04421296343207359,0.19501404464244843,-0.009717106819152832,0.14659686386585236
test,0.6,0.024575619027018547,0.1924847513437271,-0.0071878135204315186,0.2527472674846649
test,0.8,0.01844135858118534,0.19189730286598206,-0.006600365042686462,0.3326359689235687
test,0.0,0.15042439103126526,0.1936493217945099,-0.005744040012359619,0.02128751017153263
test,0.01,0.0839892029762268,0.1936529576778412,-0.005747675895690918,0.038125861436128616
test,0.05,0.07353395223617554,0.19362924993038177,-0.005723968148231506,0.04354669526219368
test,0.1,0.06828703731298447,0.1936352252960205,-0.005729943513870239,0.04689265415072441
test,0.2,0.061959877610206604,0.1936568319797516,-0.005751550197601318,0.051681194454431534
test,0.4,0.05003858357667923,0.19364877045154572,-0.005743488669395447,0.06399383395910263
test,0.6,0.02395833469927311,0.1918887197971344,-0.003983438014984131,0.13204509019851685
test,0.8,0.013233025558292866,0.19052767753601074,-0.0026223957538604736,0.20991253852844238
test,0.0,0.15219907462596893,0.19544494152069092,-0.010912060737609863,0.03751584142446518
test,0.01,0.09112654626369476,0.19544506072998047,-0.010912179946899414,0.06265876442193985
test,0.05,0.08456790447235107,0.19542717933654785,-0.010894298553466797,0.06751824915409088
test,0.1,0.07993827760219574,0.1954365372657776,-0.010903656482696533,0.0714285746216774
test,0.2,0.0731867328286171,0.195443794131279,-0.010910913348197937,0.07801792025566101
test,0.4,0.06084105372428894,0.19540506601333618,-0.010872185230255127,0.0938490778207779
test,0.6,0.026967594400048256,0.19084611535072327,-0.006313234567642212,0.20600858330726624
test,0.8,0.016203705221414566,0.1904533952474594,-0.005920514464378357,0.32380953431129456
test,0.0,0.15459105372428894,0.18449707329273224,-0.011938408017158508,0.04716745764017105
test,0.01,0.07962962985038757,0.18449442088603973,-0.011935755610466003,0.09156976640224457
test,0.05,0.06878858059644699,0.18447823822498322,-0.011919572949409485,0.1060011237859726
test,0.1,0.06211420148611069,0.1844509094953537,-0.011892244219779968,0.11739130318164825
test,0.2,0.05200617387890816,0.18424034118652344,-0.011681675910949707,0.1402077078819275
test,0.4,0.03557099029421806,0.1839219033718109,-0.011363238096237183,0.20498915016651154
test,0.6,0.019212963059544563,0.18398770689964294,-0.011429041624069214,0.37751004099845886
test,0.8,0.014660494402050972,0.18331719934940338,-0.010758534073829651,0.47894737124443054
test,0.0,0.1615740805864334,0.17380405962467194,-0.016342222690582275,0.042263612151145935
test,0.01,0.08229167014360428,0.17380934953689575,-0.01634751260280609,0.08298171311616898
test,0.05,0.07056327164173126,0.17383742332458496,-0.0163755863904953,0.09677419066429138
test,0.1,0.0654321014881134,0.1738218069076538,-0.016359969973564148,0.10436321049928665
test,0.2,0.05871913954615593,0.17378602921962738,-0.01632419228553772,0.11629434674978256
test,0.4,0.04560185223817825,0.17326496541500092,-0.015803128480911255,0.14890016615390778
test,0.6,0.024768520146608353,0.17096590995788574,-0.013504073023796082,0.2741433084011078
test,0.8,0.015316358767449856,0.16894565522670746,-0.011483818292617798,0.4357682764530182
test,0.0,0.16250000894069672,0.15947607159614563,-0.0025836527347564697,0.004510920960456133
test,0.01,0.08804012835025787,0.159477099776268,-0.002584680914878845,0.008326029404997826
test,0.05,0.08032407611608505,0.15948349237442017,-0.002591073513031006,0.009125840850174427
test,0.1,0.0749228447675705,0.1594967246055603,-0.0026043057441711426,0.009783728048205376
test,0.2,0.06682099401950836,0.15949854254722595,-0.002606123685836792,0.010969976894557476
test,0.4,0.05077160894870758,0.15951484441757202,-0.0026224255561828613,0.014437690377235413
test,0.6,0.01871141977608204,0.1589536964893341,-0.0020612776279449463,0.03505154699087143
test,0.8,0.010455247014760971,0.15859918296337128,-0.0017067641019821167,0.06273062527179718
test,0.0,0.16581790149211884,0.1754470020532608,-0.0047371238470077515,0.02210330404341221
test,0.01,0.09614197909832001,0.17545336484909058,-0.004743486642837524,0.038121990859508514
test,0.05,0.08715277910232544,0.1754755824804306,-0.004765704274177551,0.04205400496721268
test,0.1,0.08136574178934097,0.17549222707748413,-0.004782348871231079,0.045045044273138046
test,0.2,0.07272376865148544,0.17549586296081543,-0.004785984754562378,0.050397876650094986
test,0.4,0.05864197760820389,0.1757437288761139,-0.00503385066986084,0.0625
test,0.6,0.03252314776182175,0.17533493041992188,-0.004625052213668823,0.11150652170181274
test,0.8,0.015586420893669128,0.17511960864067078,-0.004409730434417725,0.2227722704410553
test,0.0,0.16782407462596893,0.16753636300563812,-0.0033576488494873047,0.017931034788489342
test,0.01,0.08395062386989594,0.16753661632537842,-0.0033579021692276,0.03584558889269829
test,0.05,0.07380401343107224,0.16752107441425323,-0.003342360258102417,0.040773652493953705
test,0.1,0.06724537163972855,0.1674749106168747,-0.003296196460723877,0.044750429689884186
test,0.2,0.05837191641330719,0.16736023128032684,-0.0031815171241760254,0.05155320465564728
test,0.4,0.045756176114082336,0.167149156332016,-0.0029704421758651733,0.06576728820800781
test,0.6,0.023495370522141457,0.16609089076519012,-0.0019121766090393066,0.12643678486347198
test,0.8,0.012384260073304176,0.16642820835113525,-0.002249494194984436,0.21806854009628296
test,0.0,0.17048612236976624,0.16331282258033752,-0.008274957537651062,0.034849513322114944
test,0.01,0.09637346118688583,0.16331173479557037,-0.008273869752883911,0.06164931878447533
test,0.05,0.08611111342906952,0.16329385340213776,-0.008255988359451294,0.06899641454219818
test,0.1,0.08016975969076157,0.16325387358665466,-0.0082160085439682,0.07410971820354462
test,0.2,0.07160494476556778,0.16311421990394592,-0.00807635486125946,0.0829741358757019
test,0.4,0.05833333730697632,0.16241127252578735,-0.007373407483100891,0.10185185074806213
test,0.6,0.03256173059344292,0.16042804718017578,-0.005390182137489319,0.18127961456775665
test,0.8,0.020216049626469612,0.15989571809768677,-0.004857853055000305,0.27671754360198975
test,0.0,0.1741512417793274,0.16122649610042572,-0.0040585994720458984,0.01063358411192894
test,0.01,0.09463734924793243,0.16122816503047943,-0.004060268402099609,0.01956787519156933
test,0.05,0.0836033970117569,0.16120930016040802,-0.004041403532028198,0.022150438278913498
test,0.1,0.07700617611408234,0.16117562353610992,-0.0040077269077301025,0.02404809556901455
test,0.2,0.06921296566724777,0.1611778289079666,-0.004009932279586792,0.02675585262477398
test,0.4,0.056095682084560394,0.16095644235610962,-0.0037885457277297974,0.033012378960847855
test,0.6,0.035995371639728546,0.15943023562431335,-0.0022623389959335327,0.050375133752822876
test,0.8,0.020794754847884178,0.15817062556743622,-0.0010027289390563965,0.08534322679042816
test,0.0,0.17608025670051575,0.15756835043430328,-0.005710765719413757,0.010297983884811401
test,0.01,0.08584105223417282,0.15757066011428833,-0.005713075399398804,0.021123595535755157
test,0.05,0.07654321193695068,0.15757331252098083,-0.005715727806091309,0.02368951588869095
test,0.1,0.07106481492519379,0.15757307410240173,-0.005715489387512207,0.02551574446260929
test,0.2,0.061959877610206604,0.15754298865795135,-0.005685403943061829,0.029265254735946655
test,0.4,0.05073302611708641,0.157560795545578,-0.0057032108306884766,0.03574144467711449
test,0.6,0.021412037312984467,0.15497909486293793,-0.003121510148048401,0.08468468487262726
test,0.8,0.013773148879408836,0.15423345565795898,-0.002375870943069458,0.1260504275560379
test,0.0,0.17804785072803497,0.14947988092899323,-0.00694766640663147,0.02123510278761387
test,0.01,0.09259259700775146,0.14947903156280518,-0.00694681704044342,0.040833331644535065
test,0.05,0.08310185372829437,0.1495049148797989,-0.006972700357437134,0.04549675062298775
test,0.1,0.07816358655691147,0.1495116651058197,-0.006979450583457947,0.048371173441410065
test,0.2,0.07110340148210526,0.14952701330184937,-0.00699479877948761,0.05317417159676552
test,0.4,0.05586419999599457,0.14940546452999115,-0.0068732500076293945,0.06767956167459488
test,0.6,0.026851853355765343,0.14702047407627106,-0.004488259553909302,0.14080460369586945
test,0.8,0.01778549514710903,0.14683640003204346,-0.004304185509681702,0.2125813513994217
test,0.0,0.18325617909431458,0.15692918002605438,-0.008499369025230408,0.03642105311155319
test,0.01,0.09486883133649826,0.15693090856075287,-0.008501097559928894,0.07035380601882935
test,0.05,0.08526235073804855,0.15693718194961548,-0.008507370948791504,0.07828054577112198
test,0.1,0.08001543581485748,0.1569322794675827,-0.008502468466758728,0.08341369032859802
test,0.2,0.07129629701375961,0.15688802301883698,-0.008458212018013,0.09361471980810165
test,0.4,0.05667438358068466,0.15679678320884705,-0.008366972208023071,0.11776718497276306
test,0.6,0.027237655594944954,0.154707670211792,-0.006277859210968018,0.24362605810165405
test,0.8,0.01809413731098175,0.1542690098285675,-0.00583919882774353,0.36460554599761963
test,0.0,0.18715278804302216,0.15375497937202454,-0.0034678131341934204,0.010925582610070705
test,0.01,0.1076388955116272,0.15376226603984833,-0.003475099802017212,0.01899641565978527
test,0.05,0.09286265820264816,0.1538051813840866,-0.003518015146255493,0.02201911062002182
test,0.1,0.08472222834825516,0.15389756858348846,-0.0036104023456573486,0.024134790524840355
test,0.2,0.07310957461595535,0.15389646589756012,-0.003609299659729004,0.027968337759375572
test,0.4,0.05567129701375961,0.15377028286457062,-0.003483116626739502,0.03672903776168823
test,0.6,0.02743055671453476,0.1517949402332306,-0.001507773995399475,0.07032348960638046
test,0.8,0.012770062312483788,0.1509767323732376,-0.0006895661354064941,0.11178247630596161
test,0.0,0.19436728954315186,0.13822457194328308,-0.00869324803352356,0.0043668122962117195
test,0.01,0.10108025372028351,0.13822390139102936,-0.008692577481269836,0.00839694682508707
test,0.05,0.09178241342306137,0.1382126808166504,-0.00868135690689087,0.009247583337128162
test,0.1,0.08549383282661438,0.1381765902042389,-0.00864526629447937,0.009927798062562943
test,0.2,0.07766204327344894,0.13809673488140106,-0.00856541097164154,0.01092896144837141
test,0.4,0.06111111491918564,0.13737766444683075,-0.007846340537071228,0.013888888992369175
test,0.6,0.0215663593262434,0.13116055727005005,-0.0016292333602905273,0.03935599327087402
test,0.8,0.009259259328246117,0.13036811351776123,-0.000836789608001709,0.08749999850988388
test,0.0,0.19490741193294525,0.13636019825935364,-0.0013654083013534546,0.008907363750040531
test,0.01,0.10771605372428894,0.13636940717697144,-0.0013746172189712524,0.016117477789521217
test,0.05,0.09583333879709244,0.1364097148180008,-0.0014149248600006104,0.018115941435098648
test,0.1,0.08873457461595535,0.1364472508430481,-0.0014524608850479126,0.019565217196941376
test,0.2,0.0775848776102066,0.13655775785446167,-0.0015629678964614868,0.022376926615834236
test,0.4,0.06157407537102699,0.13674502074718475,-0.0017502307891845703,0.027568921446800232
test,0.6,0.03167438507080078,0.13632695376873016,-0.0013321638107299805,0.049939099699258804
test,0.8,0.015084877610206604,0.1359642744064331,-0.0009694844484329224,0.07672633975744247
test,0.0,0.19579476118087769,0.13325761258602142,-0.007670760154724121,0.03783251345157623
test,0.01,0.10320216417312622,0.13325826823711395,-0.00767141580581665,0.07177570462226868
test,0.05,0.08885031193494797,0.13325318694114685,-0.007666334509849548,0.08336951583623886
test,0.1,0.08167438954114914,0.13324609398841858,-0.007659241557121277,0.0906943753361702
test,0.2,0.07233796268701553,0.13317209482192993,-0.007585242390632629,0.10239999741315842
test,0.4,0.05833333730697632,0.1329607516527176,-0.007373899221420288,0.12632274627685547
test,0.6,0.03503086417913437,0.13089421391487122,-0.005307361483573914,0.20374448597431183
test,0.8,0.018248457461595535,0.1290523260831833,-0.0034654736518859863,0.2642706036567688
test,0.0,0.19633488357067108,0.13566374778747559,-0.0007520020008087158,0.0015720180235803127
test,0.01,0.09328704327344894,0.1356833577156067,-0.0007716119289398193,0.0033085194882005453
test,0.05,0.07781635969877243,0.1357388198375702,-0.0008270740509033203,0.003966286778450012
test,0.1,0.06925154477357864,0.13577783107757568,-0.0008660852909088135,0.0044568246230483055
test,0.2,0.05775463208556175,0.135773703455925,-0.0008619576692581177,0.00534402159973979
test,0.4,0.03996913880109787,0.13563068211078644,-0.0007189363241195679,0.0077220075763762
test,0.6,0.024884261190891266,0.1352955847978592,-0.0003838390111923218,0.012403100728988647
test,0.8,0.01145833358168602,0.134938046336174,-2.6300549507141113e-05,0.023569023236632347
test,0.0,0.19783951342105865,0.12796644866466522,-0.009396813809871674,0.0011700467439368367
test,0.01,0.12233796715736389,0.1279660165309906,-0.009396381676197052,0.0018921475857496262
test,0.05,0.10898920148611069,0.1279699206352234,-0.00940028578042984,0.002123893704265356
test,0.1,0.10138889402151108,0.1279560923576355,-0.00938645750284195,0.0022831049282103777
test,0.2,0.09151235222816467,0.12783266603946686,-0.00926303118467331,0.00252951099537313
test,0.4,0.07245370745658875,0.1270216852426529,-0.008452050387859344,0.00319488812237978
test,0.6,0.03121142089366913,0.12054120749235153,-0.0019715726375579834,0.0074165635742247105
test,0.8,0.010108024813234806,0.11940358579158783,-0.000833950936794281,0.022900763899087906
test,0.0,0.19679784774780273,0.1232994869351387,-0.003468342125415802,0.005489119794219732
test,0.01,0.11786265671253204,0.12330105900764465,-0.003469914197921753,0.009165302850306034
test,0.05,0.10455247014760971,0.123314768075943,-0.0034836232662200928,0.01033210288733244
test,0.1,0.09675926715135574,0.12332477420568466,-0.0034936293959617615,0.01116427406668663
test,0.2,0.08753858506679535,0.12336158007383347,-0.003530435264110565,0.012340238317847252
test,0.4,0.06805555522441864,0.12339523434638977,-0.00356408953666687,0.01587301678955555
test,0.6,0.017978396266698837,0.12157179415225983,-0.0017406493425369263,0.05364806950092316
test,0.8,0.008179012686014175,0.12109123170375824,-0.0012600868940353394,0.09905660152435303
test,0.0,0.1965663731098175,0.13221649825572968,-0.0009749531745910645,0.008439647033810616
test,0.01,0.12295525521039963,0.13222098350524902,-0.0009794384241104126,0.013492312282323837
test,0.05,0.10987655073404312,0.13224895298480988,-0.0010074079036712646,0.015098314732313156
test,0.1,0.10200617462396622,0.13227932155132294,-0.0010377764701843262,0.016263237223029137
test,0.2,0.08939043432474136,0.1323723942041397,-0.0011308491230010986,0.018558481708168983
test,0.4,0.06932871043682098,0.13241662085056305,-0.0011750757694244385,0.023928770795464516
test,0.6,0.030054014176130295,0.131700798869133,-0.00045925378799438477,0.05263157933950424
test,0.8,0.011882716789841652,0.13277195394039154,-0.0015304088592529297,0.12987013161182404
test,0.0,0.1947145164012909,0.13092155754566193,0.0004436671733856201,0.0011888250010088086
test,0.01,0.12168210744857788,0.13092032074928284,0.00044490396976470947,0.0019023462664335966
test,0.05,0.11010803282260895,0.13092748820781708,0.00043773651123046875,0.002102312631905079
