phase,sequence,backbone,reset_mean,fusion_mean,product_mean,product_p95
test,dataset_7_keyframe_1,S2M2-S,0.3691427707672119,0.34204715490341187,0.24001029133796692,0.9973214268684387
test,dataset_7_keyframe_1,S2M2-S,0.4432623088359833,0.3335951268672943,0.2554120123386383,0.9826017618179321
test,dataset_7_keyframe_1,S2M2-S,0.5183064341545105,0.3529028296470642,0.29661765694618225,0.9811787009239197
test,dataset_7_keyframe_1,S2M2-S,0.37395843863487244,0.2978074848651886,0.21123875677585602,0.9939597249031067
test,dataset_7_keyframe_1,S2M2-S,0.3927032947540283,0.3124454915523529,0.23088619112968445,0.9940219521522522
test,dataset_7_keyframe_1,S2M2-S,0.41826286911964417,0.31977203488349915,0.23486387729644775,0.8712404370307922
test,dataset_7_keyframe_1,S2M2-S,0.47149336338043213,0.35125961899757385,0.27595967054367065,0.9668238162994385
test,dataset_7_keyframe_1,S2M2-S,0.36484748125076294,0.31836777925491333,0.21727758646011353,0.9244763851165771
test,dataset_7_keyframe_1,S2M2-S,0.42621907591819763,0.36573877930641174,0.27420246601104736,0.9922640323638916
test,dataset_7_keyframe_1,S2M2-S,0.42931225895881653,0.34994179010391235,0.26437515020370483,0.9661936163902283
test,dataset_7_keyframe_1,S2M2-S,0.3864353597164154,0.30562031269073486,0.21919913589954376,0.9308912754058838
test,dataset_7_keyframe_1,S2M2-S,0.4062952995300293,0.3420553207397461,0.24769259989261627,0.9905147552490234
test,dataset_7_keyframe_1,S2M2-S,0.3863002061843872,0.3415585458278656,0.24637943506240845,0.9970828294754028
test,dataset_7_keyframe_1,S2M2-S,0.4148634076118469,0.34309566020965576,0.23705555498600006,0.8722338676452637
test,dataset_7_keyframe_1,S2M2-S,0.4108668267726898,0.30252036452293396,0.2242555469274521,0.7757267951965332
test,dataset_7_keyframe_1,S2M2-S,0.4152703881263733,0.35143864154815674,0.2460784763097763,0.9370903372764587
test,dataset_7_keyframe_1,S2M2-S,0.3971780836582184,0.3341411054134369,0.24061466753482819,0.938293993473053
test,dataset_7_keyframe_1,S2M2-S,0.334308385848999,0.3235650658607483,0.17972351610660553,0.8296513557434082
test,dataset_7_keyframe_1,S2M2-S,0.48596182465553284,0.3597528636455536,0.26796984672546387,0.8021275997161865
test,dataset_7_keyframe_1,S2M2-S,0.4629799425601959,0.3466920554637909,0.2428116649389267,0.7402446269989014
test,dataset_7_keyframe_1,S2M2-S,0.46664485335350037,0.38430842757225037,0.2653953731060028,0.8598383069038391
test,dataset_7_keyframe_1,S2M2-S,0.4969398081302643,0.3925398886203766,0.2899191975593567,0.8987882137298584
test,dataset_7_keyframe_1,S2M2-S,0.4407055974006653,0.39177390933036804,0.2642940580844879,0.9229515194892883
test,dataset_7_keyframe_1,S2M2-S,0.4481835961341858,0.39029815793037415,0.2694637179374695,0.9178577661514282
test,dataset_7_keyframe_1,S2M2-S,0.5763389468193054,0.45133963227272034,0.33359289169311523,0.9598478078842163
test,dataset_7_keyframe_1,S2M2-S,0.5589013695716858,0.41451773047447205,0.2959589958190918,0.7953362464904785
test,dataset_7_keyframe_1,S2M2-S,0.5620521306991577,0.4242834150791168,0.29965534806251526,0.81187903881073
test,dataset_7_keyframe_1,S2M2-S,0.6481977701187134,0.5116391777992249,0.39935627579689026,0.9874842166900635
test,dataset_7_keyframe_1,S2M2-S,0.5882870554924011,0.3952789902687073,0.3329106569290161,0.9644054174423218
test,dataset_7_keyframe_1,S2M2-S,0.5791221261024475,0.3732174336910248,0.28841352462768555,0.9290171265602112
test,dataset_7_keyframe_1,S2M2-S,0.5549567341804504,0.3353257477283478,0.2831546664237976,0.9595136642456055
test,dataset_7_keyframe_1,S2M2-S,0.5383149981498718,0.4045930802822113,0.31769293546676636,0.9543738961219788
test,dataset_7_keyframe_1,S2M2-S,0.5472699403762817,0.358396053314209,0.2808423638343811,0.9807692766189575
test,dataset_7_keyframe_1,S2M2-S,0.48599356412887573,0.4609749913215637,0.29183879494667053,0.9890831708908081
test,dataset_7_keyframe_1,S2M2-S,0.5426729321479797,0.3989798128604889,0.30362507700920105,0.9862691760063171
test,dataset_7_keyframe_1,S2M2-S,0.44549882411956787,0.3674328029155731,0.23848792910575867,0.920283317565918
test,dataset_7_keyframe_1,S2M2-S,0.5289642214775085,0.38925987482070923,0.2807011604309082,0.927712082862854
test,dataset_7_keyframe_1,S2M2-S,0.5510179400444031,0.4135129451751709,0.3108973801136017,0.9869298934936523
test,dataset_7_keyframe_1,S2M2-S,0.5342289209365845,0.32276108860969543,0.25318849086761475,0.8957619071006775
test,dataset_7_keyframe_1,S2M2-S,0.6322409510612488,0.5313218832015991,0.4390120506286621,0.9980949759483337
test,dataset_7_keyframe_1,S2M2-S,0.62517249584198,0.5104313492774963,0.4174741208553314,0.9940609335899353
test,dataset_7_keyframe_1,S2M2-S,0.550121009349823,0.38699162006378174,0.3127242922782898,0.9815223217010498
test,dataset_7_keyframe_1,S2M2-S,0.6252002716064453,0.48981714248657227,0.3913014233112335,0.9827021360397339
test,dataset_7_keyframe_1,S2M2-S,0.5033185482025146,0.3593142032623291,0.2608043849468231,0.8800893425941467
test,dataset_7_keyframe_1,S2M2-S,0.561864972114563,0.4185488522052765,0.30928292870521545,0.9728883504867554
test,dataset_7_keyframe_1,S2M2-S,0.5326104164123535,0.3686515986919403,0.25878795981407166,0.8208881616592407
test,dataset_7_keyframe_1,S2M2-S,0.5268865823745728,0.36788302659988403,0.2630556523799896,0.9498513340950012
test,dataset_7_keyframe_1,S2M2-S,0.5165314674377441,0.37540873885154724,0.258654922246933,0.9169217944145203
test,dataset_7_keyframe_1,S2M2-S,0.46577417850494385,0.32255786657333374,0.21245607733726501,0.9168787002563477
test,dataset_7_keyframe_1,S2M2-S,0.4840431809425354,0.364019513130188,0.25797152519226074,0.9471593499183655
test,dataset_7_keyframe_1,S2M2-S,0.6176508665084839,0.46662017703056335,0.37500450015068054,0.9800630211830139
test,dataset_7_keyframe_1,S2M2-S,0.5160502195358276,0.3202919363975525,0.222275972366333,0.9229559898376465
test,dataset_7_keyframe_1,S2M2-S,0.4757702946662903,0.42292922735214233,0.2705892324447632,0.8851515054702759
test,dataset_7_keyframe_1,S2M2-S,0.46074163913726807,0.3796498775482178,0.24359123408794403,0.9173178672790527
test,dataset_7_keyframe_1,S2M2-S,0.5061006546020508,0.44886258244514465,0.2728334069252014,0.9498327970504761
test,dataset_7_keyframe_1,S2M2-S,0.4613155722618103,0.3937350809574127,0.25456660985946655,0.9001750349998474
test,dataset_7_keyframe_1,S2M2-S,0.5292071104049683,0.38525256514549255,0.28437790274620056,0.9640123844146729
test,dataset_7_keyframe_1,S2M2-S,0.4523496925830841,0.40272900462150574,0.2537275552749634,0.9372670650482178
test,dataset_7_keyframe_1,S2M2-S,0.5007826089859009,0.41059622168540955,0.26564517617225647,0.9531604647636414
test,dataset_7_keyframe_1,S2M2-S,0.5107858777046204,0.4328770339488983,0.306151807308197,0.9836301207542419
test,dataset_7_keyframe_1,S2M2-S,0.5280171036720276,0.43253690004348755,0.31668636202812195,0.9944474697113037
test,dataset_7_keyframe_1,S2M2-S,0.4684528112411499,0.4075399339199066,0.26577574014663696,0.949225902557373
test,dataset_7_keyframe_1,S2M2-S,0.4887736439704895,0.43546387553215027,0.27990642189979553,0.9881381392478943
test,dataset_7_keyframe_1,S2M2-S,0.4497537314891815,0.39252498745918274,0.25005462765693665,0.9466927647590637
test,dataset_7_keyframe_1,S2M2-S,0.5355443954467773,0.39194273948669434,0.2668277621269226,0.9624924063682556
test,dataset_7_keyframe_1,S2M2-S,0.5534364581108093,0.517927348613739,0.36395376920700073,0.9939890503883362
test,dataset_7_keyframe_1,S2M2-S,0.5756216049194336,0.4517677128314972,0.3309546709060669,0.9912893772125244
test,dataset_7_keyframe_1,S2M2-S,0.5740675330162048,0.47810667753219604,0.36114296317100525,0.9870035648345947
test,dataset_7_keyframe_1,S2M2-S,0.5254055261611938,0.5138160586357117,0.34045350551605225,0.9960609078407288
test,dataset_7_keyframe_1,S2M2-S,0.5215628743171692,0.37706685066223145,0.2750321328639984,0.9919317960739136
test,dataset_7_keyframe_1,S2M2-S,0.5788552761077881,0.39381614327430725,0.28841328620910645,0.9849447011947632
test,dataset_7_keyframe_1,S2M2-S,0.571887731552124,0.517453670501709,0.3924800753593445,0.9989617466926575
test,dataset_7_keyframe_1,S2M2-S,0.5355202555656433,0.5145899653434753,0.34448209404945374,0.9885984063148499
test,dataset_7_keyframe_1,S2M2-S,0.6245245337486267,0.50458824634552,0.3900570869445801,0.9977086186408997
test,dataset_7_keyframe_1,S2M2-S,0.6765367984771729,0.5081764459609985,0.4271426498889923,0.9874312877655029
test,dataset_7_keyframe_1,S2M2-S,0.6062231063842773,0.509528398513794,0.3882521688938141,0.986947774887085
test,dataset_7_keyframe_1,S2M2-S,0.6821068525314331,0.5182467103004456,0.43771323561668396,0.9906090497970581
test,dataset_7_keyframe_1,S2M2-S,0.5948336124420166,0.4891372621059418,0.36239251494407654,0.9758532047271729
test,dataset_7_keyframe_1,S2M2-S,0.5949889421463013,0.5020167231559753,0.37181103229522705,0.9780389070510864
test,dataset_7_keyframe_1,S2M2-S,0.5616046190261841,0.4677926003932953,0.3367876410484314,0.9479150176048279
test,dataset_7_keyframe_1,S2M2-S,0.5998256802558899,0.45648613572120667,0.3632330894470215,0.9863646030426025
test,dataset_7_keyframe_1,S2M2-S,0.580740749835968,0.48244762420654297,0.34962770342826843,0.970946729183197
test,dataset_7_keyframe_1,S2M2-S,0.6503867506980896,0.5172536969184875,0.40650635957717896,0.9701755046844482
test,dataset_7_keyframe_1,S2M2-S,0.6746565699577332,0.5218318700790405,0.4241734445095062,0.9921107292175293
test,dataset_7_keyframe_1,S2M2-S,0.6386086344718933,0.49653160572052,0.3902079164981842,0.9914049506187439
test,dataset_7_keyframe_1,S2M2-S,0.7073971629142761,0.5142641067504883,0.42136725783348083,0.9808092713356018
test,dataset_7_keyframe_1,S2M2-S,0.5754976868629456,0.41385042667388916,0.30920735001564026,0.8934264779090881
test,dataset_7_keyframe_1,S2M2-S,0.6355454921722412,0.4952864646911621,0.38805171847343445,0.9760406017303467
test,dataset_7_keyframe_1,S2M2-S,0.5876266956329346,0.5183725953102112,0.3898441195487976,0.9799230098724365
test,dataset_7_keyframe_1,S2M2-S,0.6557095050811768,0.4823452830314636,0.3794185519218445,0.9553634524345398
test,dataset_7_keyframe_1,S2M2-S,0.6019874811172485,0.45193052291870117,0.3548509478569031,0.9800827503204346
test,dataset_7_keyframe_1,S2M2-S,0.676455557346344,0.5218627452850342,0.42252540588378906,0.9915742874145508
test,dataset_7_keyframe_1,S2M2-S,0.6215096712112427,0.49750760197639465,0.383523553609848,0.9919240474700928
test,dataset_7_keyframe_1,S2M2-S,0.5995529890060425,0.4865662455558777,0.3553723394870758,0.9752553105354309
test,dataset_7_keyframe_1,S2M2-S,0.5942986607551575,0.47104769945144653,0.36233681440353394,0.9710239768028259
test,dataset_7_keyframe_1,S2M2-S,0.6170740723609924,0.49810174107551575,0.38154444098472595,0.9779601693153381
test,dataset_7_keyframe_1,S2M2-S,0.563848614692688,0.4548327326774597,0.3159753978252411,0.962520956993103
test,dataset_7_keyframe_1,S2M2-S,0.6302677989006042,0.5472421646118164,0.40994200110435486,0.9919834136962891
test,dataset_7_keyframe_1,S2M2-S,0.6437275409698486,0.5126021504402161,0.39509376883506775,0.9943674802780151
test,dataset_7_keyframe_1,S2M2-S,0.5861300230026245,0.5355246067047119,0.3793681263923645,0.9846808910369873
test,dataset_7_keyframe_1,S2M2-S,0.6027069687843323,0.514681875705719,0.3816818594932556,0.9905845522880554
test,dataset_7_keyframe_1,S2M2-S,0.5824529528617859,0.45922109484672546,0.33484479784965515,0.9571769833564758
test,dataset_7_keyframe_1,S2M2-S,0.5548081398010254,0.4466467797756195,0.3236655592918396,0.9335442781448364
test,dataset_7_keyframe_1,S2M2-S,0.6458876132965088,0.5270678400993347,0.4166167378425598,0.9984648823738098
test,dataset_7_keyframe_1,S2M2-S,0.6420759558677673,0.4971391260623932,0.39195916056632996,0.9888594150543213
test,dataset_7_keyframe_1,S2M2-S,0.5198405385017395,0.44076573848724365,0.3070485293865204,0.9857638478279114
test,dataset_7_keyframe_1,S2M2-S,0.6430059671401978,0.537657618522644,0.41825494170188904,0.9980888962745667
test,dataset_7_keyframe_1,S2M2-S,0.6071759462356567,0.49760204553604126,0.3713621199131012,0.9784386157989502
test,dataset_7_keyframe_1,S2M2-S,0.6098985075950623,0.4762287735939026,0.34967222809791565,0.9829362630844116
test,dataset_7_keyframe_1,S2M2-S,0.5735611915588379,0.47146710753440857,0.32842156291007996,0.9686574339866638
test,dataset_7_keyframe_1,S2M2-S,0.5490593314170837,0.467921644449234,0.32659921050071716,0.9559312462806702
test,dataset_7_keyframe_1,S2M2-S,0.6575019359588623,0.5524997115135193,0.439593642950058,0.9935103058815002
test,dataset_7_keyframe_1,S2M2-S,0.613121747970581,0.5451093316078186,0.4043886363506317,0.9992116093635559
test,dataset_7_keyframe_1,S2M2-S,0.5650424361228943,0.5409291982650757,0.3720378875732422,0.9971227645874023
test,dataset_7_keyframe_1,S2M2-S,0.5629079937934875,0.503153920173645,0.35812294483184814,0.9888663291931152
test,dataset_7_keyframe_1,S2M2-S,0.5991150736808777,0.5140780210494995,0.38315412402153015,0.9859475493431091
test,dataset_7_keyframe_1,S2M2-S,0.6189435720443726,0.5492282509803772,0.41911157965660095,0.9938278794288635
test,dataset_7_keyframe_1,S2M2-S,0.6266345381736755,0.49671998620033264,0.3838545083999634,0.972224771976471
test,dataset_7_keyframe_1,S2M2-S,0.6231197118759155,0.4583016037940979,0.3516519069671631,0.9625751972198486
test,dataset_7_keyframe_1,S2M2-S,0.636715292930603,0.5184627175331116,0.4139637351036072,0.9927343130111694
test,dataset_7_keyframe_1,S2M2-S,0.6400876641273499,0.5066565275192261,0.3942751884460449,0.985542893409729
test,dataset_7_keyframe_1,S2M2-S,0.5437101721763611,0.4766574800014496,0.3167760968208313,0.9871067404747009
test,dataset_7_keyframe_1,S2M2-S,0.5958021879196167,0.47072920203208923,0.3525905907154083,0.9770975708961487
test,dataset_7_keyframe_1,S2M2-S,0.5732164978981018,0.5198622941970825,0.3634586036205292,0.9727692604064941
test,dataset_7_keyframe_1,S2M2-S,0.6133964657783508,0.48898208141326904,0.3612196743488312,0.9824644327163696
test,dataset_7_keyframe_1,S2M2-S,0.6426678895950317,0.5389724969863892,0.42051926255226135,0.9951196908950806
test,dataset_7_keyframe_1,S2M2-S,0.6367204785346985,0.5372304916381836,0.4135870039463043,0.9992316365242004
test,dataset_7_keyframe_1,S2M2-S,0.6033943295478821,0.5485133528709412,0.4082334041595459,0.9993917942047119
test,dataset_7_keyframe_1,S2M2-S,0.5713241100311279,0.5014563798904419,0.3577779233455658,0.9953441023826599
test,dataset_7_keyframe_1,S2M2-S,0.5967598557472229,0.5140544772148132,0.3811134696006775,0.9941812753677368
test,dataset_7_keyframe_1,S2M2-S,0.5726805329322815,0.5664308071136475,0.3945184648036957,0.9960910081863403
test,dataset_7_keyframe_1,S2M2-S,0.5823132395744324,0.5533303618431091,0.3935198485851288,0.9989935159683228
test,dataset_7_keyframe_1,S2M2-S,0.6113904714584351,0.6152652502059937,0.46287256479263306,0.9999210238456726
test,dataset_7_keyframe_1,S2M2-S,0.5329315662384033,0.5384337306022644,0.35657769441604614,0.9899803996086121
test,dataset_7_keyframe_1,S2M2-S,0.5729880928993225,0.5501455068588257,0.38240939378738403,0.9919975996017456
test,dataset_7_keyframe_1,S2M2-S,0.5446282625198364,0.5288147330284119,0.360041081905365,0.9994516968727112
test,dataset_7_keyframe_1,S2M2-S,0.619621992111206,0.6212422251701355,0.46158307790756226,0.9999731183052063
test,dataset_7_keyframe_1,S2M2-S,0.670362651348114,0.5417503118515015,0.430312842130661,0.9995099902153015
test,dataset_7_keyframe_1,S2M2-S,0.6449007987976074,0.5960519313812256,0.4436201751232147,0.9996277689933777
test,dataset_7_keyframe_1,S2M2-S,0.7533693313598633,0.6421939134597778,0.5356178879737854,0.999983012676239
test,dataset_7_keyframe_1,S2M2-S,0.7637948989868164,0.6286225318908691,0.5284143686294556,0.9999885559082031
test,dataset_7_keyframe_1,S2M2-S,0.6032474040985107,0.5828334093093872,0.4054313004016876,0.9914059042930603
test,dataset_7_keyframe_1,S2M2-S,0.7104911804199219,0.5732898116111755,0.4548187255859375,0.9992650747299194
test,dataset_7_keyframe_1,S2M2-S,0.6855891942977905,0.5872038006782532,0.4538199007511139,0.9998806118965149
test,dataset_7_keyframe_1,S2M2-S,0.7409032583236694,0.6152464747428894,0.5093385577201843,0.9999504685401917
test,dataset_7_keyframe_1,S2M2-S,0.671776294708252,0.5575695633888245,0.4279021620750427,0.9931966662406921
test,dataset_7_keyframe_1,S2M2-S,0.6968101859092712,0.5856310725212097,0.4547993838787079,0.998780369758606
test,dataset_7_keyframe_1,S2M2-S,0.6997929215431213,0.6030796766281128,0.47302183508872986,0.9999126195907593
test,dataset_7_keyframe_1,S2M2-S,0.6699100136756897,0.6301332116127014,0.4819122552871704,0.9998776912689209
test,dataset_7_keyframe_1,S2M2-S,0.7794051170349121,0.5570942163467407,0.4727884531021118,0.9985237121582031
test,dataset_7_keyframe_1,S2M2-S,0.7419776320457458,0.5748209357261658,0.46822109818458557,0.9998562335968018
test,dataset_7_keyframe_1,S2M2-S,0.7693312764167786,0.5749831199645996,0.4888595938682556,0.9998476505279541
test,dataset_7_keyframe_1,S2M2-S,0.7943026423454285,0.5948954224586487,0.5190373063087463,0.9999688863754272
test,dataset_7_keyframe_1,S2M2-S,0.7557775378227234,0.5560537576675415,0.46673667430877686,0.9847928285598755
test,dataset_7_keyframe_1,S2M2-S,0.7691758871078491,0.546059787273407,0.46100279688835144,0.9972359538078308
test,dataset_7_keyframe_1,S2M2-S,0.7976359724998474,0.5864364504814148,0.512833297252655,0.9998693466186523
test,dataset_7_keyframe_1,S2M2-S,0.7991026043891907,0.6163304448127747,0.546437680721283,0.9999485015869141
test,dataset_7_keyframe_1,S2M2-S,0.7625235319137573,0.5835108757019043,0.48846471309661865,0.9989578127861023
test,dataset_7_keyframe_1,S2M2-S,0.7874225974082947,0.5754801034927368,0.4953859746456146,0.9996103048324585
test,dataset_7_keyframe_1,S2M2-S,0.7746691703796387,0.6093623042106628,0.5266242623329163,0.9997122883796692
test,dataset_7_keyframe_1,S2M2-S,0.7590278387069702,0.6559114456176758,0.5620328783988953,0.9999268054962158
test,dataset_7_keyframe_1,S2M2-S,0.7976016998291016,0.5439234375953674,0.4770020842552185,0.997870922088623
test,dataset_7_keyframe_1,S2M2-S,0.7956131100654602,0.5838768482208252,0.5052191615104675,0.9994215965270996
test,dataset_7_keyframe_1,S2M2-S,0.781581461429596,0.5931109189987183,0.5096569061279297,0.9995825290679932
test,dataset_7_keyframe_1,S2M2-S,0.7896642088890076,0.6454526782035828,0.5609586238861084,0.9999017715454102
test,dataset_7_keyframe_1,S2M2-S,0.8287550806999207,0.5587785840034485,0.4997769892215729,0.9975937604904175
test,dataset_7_keyframe_1,S2M2-S,0.808107852935791,0.5859110951423645,0.5136541128158569,0.9987484812736511
test,dataset_7_keyframe_1,S2M2-S,0.8150704503059387,0.629605233669281,0.558776319026947,0.9996767044067383
test,dataset_7_keyframe_1,S2M2-S,0.7831061482429504,0.6625379920005798,0.571060836315155,0.9997131824493408
test,dataset_7_keyframe_1,S2M2-S,0.8453746438026428,0.5679855346679688,0.5155368447303772,0.9955123066902161
test,dataset_7_keyframe_1,S2M2-S,0.8543751239776611,0.6238511204719543,0.5707143545150757,0.9992780089378357
test,dataset_7_keyframe_1,S2M2-S,0.81733638048172,0.6422744393348694,0.5663819313049316,0.9995414018630981
test,dataset_7_keyframe_1,S2M2-S,0.8011879324913025,0.6857155561447144,0.6028062105178833,0.9998975396156311
test,dataset_7_keyframe_1,S2M2-S,0.8020743727684021,0.5454264283180237,0.4691315293312073,0.9862761497497559
test,dataset_7_keyframe_1,S2M2-S,0.7894359827041626,0.6023924946784973,0.5250722765922546,0.998546302318573
test,dataset_7_keyframe_1,S2M2-S,0.8044379353523254,0.6644421219825745,0.5825284123420715,0.9995998740196228
test,dataset_7_keyframe_1,S2M2-S,0.7392881512641907,0.6681125164031982,0.5527147054672241,0.9998044371604919
test,dataset_7_keyframe_1,S2M2-S,0.7192989587783813,0.5800864100456238,0.4633897542953491,0.9865143895149231
test,dataset_7_keyframe_1,S2M2-S,0.7927321791648865,0.6560176014900208,0.5691757202148438,0.9986494779586792
test,dataset_7_keyframe_1,S2M2-S,0.77965247631073,0.6828002333641052,0.5985028147697449,0.9997431039810181
test,dataset_7_keyframe_1,S2M2-S,0.6828264594078064,0.6621041297912598,0.5491027235984802,0.9999352693557739
test,dataset_7_keyframe_1,S2M2-S,0.7487393617630005,0.6082748770713806,0.5044667720794678,0.9887116551399231
test,dataset_7_keyframe_1,S2M2-S,0.7715286016464233,0.6153934001922607,0.5307350158691406,0.9957094788551331
test,dataset_7_keyframe_1,S2M2-S,0.7641504406929016,0.6305080056190491,0.5384159088134766,0.9947466254234314
test,dataset_7_keyframe_1,S2M2-S,0.7464237809181213,0.6941511034965515,0.6075789332389832,0.9998432397842407
test,dataset_7_keyframe_1,S2M2-S,0.7100034356117249,0.589049220085144,0.4824916422367096,0.9776668548583984
test,dataset_7_keyframe_1,S2M2-S,0.7287377715110779,0.6275502443313599,0.507189154624939,0.9876441359519958
test,dataset_7_keyframe_1,S2M2-S,0.7601713538169861,0.7251677513122559,0.6201822757720947,0.9984893798828125
test,dataset_7_keyframe_1,S2M2-S,0.7406964898109436,0.7576754689216614,0.6519545912742615,0.9992743730545044
test,dataset_7_keyframe_1,S2M2-S,0.7542406320571899,0.5553205013275146,0.4558272361755371,0.867142379283905
test,dataset_7_keyframe_1,S2M2-S,0.7515159845352173,0.6283748149871826,0.536086916923523,0.9980785250663757
test,dataset_7_keyframe_1,S2M2-S,0.7947282195091248,0.6836912035942078,0.5980306267738342,0.9988100528717041
test,dataset_7_keyframe_1,S2M2-S,0.7187142372131348,0.6899676322937012,0.5702636241912842,0.9977994561195374
test,dataset_7_keyframe_1,S2M2-S,0.7960765957832336,0.5452064275741577,0.4789189398288727,0.9057643413543701
test,dataset_7_keyframe_1,S2M2-S,0.8031821846961975,0.5394925475120544,0.4791046977043152,0.9439159035682678
test,dataset_7_keyframe_1,S2M2-S,0.8003665804862976,0.6040332317352295,0.5331117510795593,0.9953497648239136
test,dataset_7_keyframe_1,S2M2-S,0.7433502674102783,0.6368807554244995,0.5476904511451721,0.9961454272270203
test,dataset_7_keyframe_1,S2M2-S,0.737524151802063,0.4903707802295685,0.4098140299320221,0.7146437764167786
test,dataset_7_keyframe_1,S2M2-S,0.7519112229347229,0.5057638883590698,0.43072226643562317,0.7980830669403076
test,dataset_7_keyframe_1,S2M2-S,0.7388893961906433,0.5016047954559326,0.42588743567466736,0.7994239330291748
test,dataset_7_keyframe_1,S2M2-S,0.7443430423736572,0.5015754103660583,0.43302035331726074,0.8798826336860657
test,dataset_7_keyframe_1,S2M2-S,0.689926266670227,0.4496239423751831,0.36836856603622437,0.6535702347755432
test,dataset_7_keyframe_1,S2M2-S,0.705022931098938,0.4548961818218231,0.37868690490722656,0.6627393364906311
test,dataset_7_keyframe_1,S2M2-S,0.7351164817810059,0.4438309669494629,0.3846730589866638,0.6161795854568481
test,dataset_7_keyframe_1,S2M2-S,0.6935304999351501,0.44323739409446716,0.37185677886009216,0.7195269465446472
test,dataset_7_keyframe_1,S2M2-S,0.6790686845779419,0.42218998074531555,0.35335394740104675,0.665342390537262
test,dataset_7_keyframe_1,S2M2-S,0.7178335785865784,0.41029617190361023,0.3626837730407715,0.6067752242088318
test,dataset_7_keyframe_1,S2M2-S,0.6943099498748779,0.42607825994491577,0.36591655015945435,0.6808692812919617
test,dataset_7_keyframe_1,S2M2-S,0.7353523373603821,0.45359787344932556,0.3969224691390991,0.7646795511245728
test,dataset_7_keyframe_1,S2M2-S,0.6361479163169861,0.4236055612564087,0.3295041620731354,0.6532325148582458
test,dataset_7_keyframe_1,S2M2-S,0.6933785676956177,0.44168025255203247,0.3720751404762268,0.7709450721740723
test,dataset_7_keyframe_1,S2M2-S,0.7289454936981201,0.5388829708099365,0.4680774211883545,0.9989307522773743
test,dataset_7_keyframe_1,S2M2-S,0.7566277384757996,0.5580146312713623,0.488640159368515,0.9881608486175537
test,dataset_7_keyframe_1,S2M2-S,0.713356614112854,0.4833061993122101,0.39755406975746155,0.779177725315094
test,dataset_7_keyframe_1,S2M2-S,0.7421873211860657,0.4601137042045593,0.38336700201034546,0.6741148829460144
test,dataset_7_keyframe_1,S2M2-S,0.6834365129470825,0.4448513388633728,0.34012261033058167,0.5987643003463745
test,dataset_7_keyframe_1,S2M2-S,0.7814357876777649,0.4997933804988861,0.4293414354324341,0.7867152094841003
test,dataset_7_keyframe_1,S2M2-S,0.6410652995109558,0.39000189304351807,0.2931775450706482,0.584594190120697
test,dataset_7_keyframe_1,S2M2-S,0.7247994542121887,0.45392361283302307,0.36256012320518494,0.668234646320343
test,dataset_7_keyframe_1,S2M2-S,0.6588518619537354,0.4677296578884125,0.32777461409568787,0.6388188600540161
test,dataset_7_keyframe_1,S2M2-S,0.6686820983886719,0.37569737434387207,0.29019027948379517,0.5457118153572083
test,dataset_7_keyframe_1,S2M2-S,0.7559155821800232,0.45089513063430786,0.3749513626098633,0.7064059972763062
