epoch,selection_score,proposal_eligible,train_total,train_geometry,train_correction,train_error_gate,train_memory_gate,train_clean_preservation,train_clean_pixel_update,train_clean_frame_update,train_safety_ranking,train_update_magnitude,train_target_error_mean,train_target_memory_mean,train_clean_pixel_ratio,train_clean_frame_ratio,train_gradient_norm,train_flow_latency_ms,train_update_abs_max,scared_raw_epe,scared_refined_epe,scared_oracle_epe,scared_gain,scared_oracle_gain,scared_oracle_recovery,scared_false_update_rate,scared_valid_pixels,d4d_raw_epe,d4d_refined_epe,d4d_oracle_epe,d4d_gain,d4d_oracle_gain,d4d_oracle_recovery,d4d_false_update_rate,d4d_valid_pixels
1,0.9912978249020834,True,0.47985591122414917,0.34697487609810196,0.1503630954102846,0.27131302683847025,0.6770414167549461,0.03188905866772984,0.03132939161127979,0.03244872578261493,0.006487729738824388,0.045481757226980335,0.08078184953774326,0.38929495797492564,0.17765756172593683,0.748779296875,0.22875972421024926,2.663589041759451,3.0,0.7109291618472483,0.7012453910770813,0.6312407986169651,0.009683770770167022,0.07968836323028317,0.1215205128781839,0.025919823484377203,10640211,0.8827044944887024,0.8793651683725809,0.8358148685644499,0.0033393261161214216,0.0468896259242525,0.07121673611804691,0.0,8933
2,1.0066528359631115,False,0.46631967270513996,0.3381235375418328,0.13258666476758663,0.2558032477973029,0.687345685902983,0.03934374226810178,0.037614696768287104,0.041072787789744325,0.0085836632038081,0.07345744605117943,0.08182251855032519,0.39067826804239303,0.1725773546640994,0.747802734375,0.22833908438042272,2.421973981853398,3.0,0.7109291618472483,0.7123195241336358,0.6312407986169651,-0.0013903622863874476,0.07968836323028317,-0.0174474945905161,0.12200570434477269,10640211,0.8827044944887024,0.8927231680488821,0.8358148685644499,-0.010018673560179714,0.0468896259242525,-0.21366503491335817,0.0,8933
3,0.8184833196226038,True,0.44821516511728987,0.32321563534787856,0.12163747477461584,0.24612891976721585,0.6897578223142773,0.048464847859577276,0.04775862372480333,0.04917107158325962,0.013850592982748822,0.10014867612335365,0.08215381618356332,0.39026118465699255,0.1750487709286972,0.748046875,0.28826615192519967,2.441450492653985,3.0,0.7109291618472483,0.7051928487507404,0.6312407986169651,0.005736313096507906,0.07968836323028317,0.07198432574064957,0.1427721613119149,10640211,0.8827044944887024,0.5693756414396585,0.8358148685644499,0.3133288530490439,0.0468896259242525,6.682263866962997,1.0,8933
4,0.8642106610457807,True,0.4338700896478258,0.312039386422839,0.10933002112142276,0.24358828138792887,0.6896174838766456,0.057564328104490414,0.054971858917269856,0.060156797531817574,0.014462406987149734,0.11776166565687163,0.08239369727380108,0.38840631616767496,0.17312137779663317,0.74755859375,0.267791368845792,2.450370434402771,3.0,0.7109291618472483,0.7056047124759385,0.6312407986169651,0.005324449371309825,0.07968836323028317,0.06681589576539863,0.19841832733890374,10640211,0.8827044944887024,0.6495917224275509,0.8358148685644499,0.23311277206115144,0.0468896259242525,4.971521257980001,0.960702727693019,8933
5,0.9635638117558343,False,0.420987322635483,0.30008972450741567,0.10725945245940238,0.24109973444137722,0.6883894479833543,0.054473518423037603,0.05304045619413955,0.055906580593727995,0.013779260431874718,0.11338166380301118,0.08078044769354165,0.3887397610815242,0.17495311959646642,0.747314453125,0.2260903711867286,2.455588672319209,3.0,0.7109291618472483,0.7099083452721293,0.6312407986169651,0.001020816575118988,0.07968836323028317,0.012810108449197728,0.3870207586491558,10640211,0.8827044944887024,0.8196471874169162,0.8358148685644499,0.06305730707178614,0.0468896259242525,1.3448029458296724,0.9181692094313454,8933
