quantile,backbone,sequence,valid_pixels,raw_error_sum,base_error_sum,veto_error_sum,base_authorized,veto_authorized,base_harmful,veto_harmful,raw_clean,base_clean_harmful,veto_clean_harmful,raw_epe,base_epe,veto_epe,base_gain,veto_gain,gain_retained,base_coverage,veto_coverage,base_harmful_acceptance,veto_harmful_acceptance,base_clean_degradation,veto_clean_degradation,harmful_updates_removed,authorized_updates_retained
0.75,StereoAnywhere,dataset_7_keyframe_1,2954979.0,467991.14306640625,463927.9602050781,465785.7800292969,31859.0,15011.0,5996.0,3065.0,1513431.0,2929.0,1363.0,0.15837376274633636,0.15699873339373246,0.15762744169393314,0.0013750293526038904,0.0007463210524032149,0.5427673605584551,0.010781464098391223,0.005079900737027234,0.18820427508710255,0.20418359869429084,0.0019353376533188496,0.0009006026703562964,0.48882588392261506,0.4711698421168273
0.75,StereoAnywhere,dataset_7_keyframe_2,250869.0,47678.48158073425,45815.00778579712,46660.62821006775,11991.0,4696.0,1647.0,513.0,118746.0,1008.0,352.0,0.19005330104849244,0.1826252258581057,0.18599599077633247,0.00742807519038674,0.00405731027215997,0.5462128705173658,0.047797854657211536,0.018718932988930476,0.1373530147610708,0.10924190800681431,0.00848870698802486,0.002964310376770586,0.6885245901639344,0.391627053623551
0.9,S2M2-S,dataset_7_keyframe_1,2954590.0,508443.54821777344,506076.77978515625,507884.7463378906,25215.0,2296.0,7413.0,434.0,1261996.0,2817.0,141.0,0.17208599102338173,0.1712849430158351,0.17189686093092124,0.0008010480075466286,0.00018913009246049328,0.23610331800180417,0.008534179023147036,0.0007770959760914374,0.29399167162403333,0.18902439024390244,0.002232178231943683,0.00011172777092795857,0.9414542020774316,0.0910569105691057
0.9,S2M2-S,dataset_7_keyframe_2,250844.0,45817.74229431152,44988.863986968994,45560.127168655396,7705.0,924.0,1455.0,8.0,110276.0,694.0,5.0,0.18265432816535984,0.17934997044764472,0.18162733479236257,0.0033043577177151173,0.0010269933729972758,0.31079969565383997,0.03071630176524055,0.0036835642869671986,0.18883841661258924,0.008658008658008658,0.006293300446153288,4.5340781312343575e-05,0.9945017182130584,0.11992212848799481
0.9,RAFT-Stereo,dataset_7_keyframe_1,2954939.0,421735.7624511719,419641.7420654297,420921.46740722656,37500.0,7127.0,11624.0,2224.0,1670092.0,7206.0,1168.0,0.14272232436986748,0.14201367340084844,0.14244675352256903,0.0007086509690190368,0.0002755708472984564,0.3888668178636945,0.012690617302083054,0.002411894120318558,0.3099733333333333,0.3120527571208082,0.004314732362049516,0.0006993626698409429,0.8086717136958018,0.19005333333333332
0.9,RAFT-Stereo,dataset_7_keyframe_2,250858.0,36308.29625034332,35196.73838233948,36121.90245628357,9974.0,1018.0,1864.0,219.0,135422.0,1283.0,142.0,0.14473644950666642,0.14030542530969503,0.1439934243926188,0.004431024196971389,0.000743025114047613,0.16768699086668756,0.0397595452407338,0.004058072694512433,0.18688590334870664,0.2151277013752456,0.009474088405133583,0.0010485740869282687,0.8825107296137339,0.10206536996190094
0.9,StereoAnywhere,dataset_7_keyframe_1,2954979.0,467991.14306640625,463927.9602050781,466456.0617675781,31859.0,7352.0,5996.0,1136.0,1513431.0,2929.0,396.0,0.15837376274633636,0.15699873339373246,0.157854272997398,0.0013750293526038904,0.0005194897489383676,0.3778026614156352,0.010781464098391223,0.0024880041448687115,0.18820427508710255,0.15451577801958652,0.0019353376533188496,0.00026165712212846174,0.8105403602401601,0.2307668162842525
0.9,StereoAnywhere,dataset_7_keyframe_2,250869.0,47678.48158073425,45815.00778579712,47192.42131614685,11991.0,1581.0,1647.0,81.0,118746.0,1008.0,67.0,0.19005330104849244,0.1826252258581057,0.18811579476199472,0.00742807519038674,0.00193750628649772,0.260835578105779,0.047797854657211536,0.006302093921528766,0.1373530147610708,0.051233396584440226,0.00848870698802486,0.0005642295319421286,0.9508196721311475,0.13184888666499875
0.95,S2M2-S,dataset_7_keyframe_1,2954590.0,508443.54821777344,506076.77978515625,508021.28271484375,25215.0,1198.0,7413.0,152.0,1261996.0,2817.0,65.0,0.17208599102338173,0.1712849430158351,0.1719430725463918,0.0008010480075466286,0.00014291847698993942,0.17841437172742758,0.008534179023147036,0.0004054708098247134,0.29399167162403333,0.12687813021702837,0.002232178231943683,5.15057100022504e-05,0.9794954809119115,0.04751140194328773
0.95,S2M2-S,dataset_7_keyframe_2,250844.0,45817.74229431152,44988.863986968994,45682.44810676575,7705.0,440.0,1455.0,2.0,110276.0,694.0,1.0,0.18265432816535984,0.17934997044764472,0.18211497228064352,0.0033043577177151173,0.0005393558847163193,0.16322563438720877,0.03071630176524055,0.0017540782318891423,0.18883841661258924,0.004545454545454545,0.006293300446153288,9.068156262468716e-06,0.9986254295532646,0.05710577547047372
0.95,RAFT-Stereo,dataset_7_keyframe_1,2954939.0,421735.7624511719,419641.7420654297,421072.2136230469,37500.0,2931.0,11624.0,728.0,1670092.0,7206.0,358.0,0.14272232436986748,0.14201367340084844,0.1424977685234947,0.0007086509690190368,0.00022455584637279258,0.3168779218401947,0.012690617302083054,0.0009918986483308115,0.3099733333333333,0.24837939269873763,0.004314732362049516,0.0002143594484615219,0.9373709566414316,0.07816
0.95,RAFT-Stereo,dataset_7_keyframe_2,250858.0,36308.29625034332,35196.73838233948,36224.48218250275,9974.0,340.0,1864.0,71.0,135422.0,1283.0,38.0,0.14473644950666642,0.14030542530969503,0.14440233989947598,0.004431024196971389,0.0003341096071904359,0.07540234319162605,0.0397595452407338,0.0013553484441397126,0.18688590334870664,0.2088235294117647,0.009474088405133583,0.00028060433312164935,0.9619098712446352,0.034088630439141766
0.95,StereoAnywhere,dataset_7_keyframe_1,2954979.0,467991.14306640625,463927.9602050781,467048.4727783203,31859.0,3148.0,5996.0,388.0,1513431.0,2929.0,84.0,0.15837376274633636,0.15699873339373246,0.15805475192152646,0.0013750293526038904,0.0003190108248098955,0.23200291994188005,0.010781464098391223,0.0010653205995710968,0.18820427508710255,0.12325285895806862,0.0019353376533188496,5.550302590603734e-05,0.9352901934623082,0.0988103832512006
0.95,StereoAnywhere,dataset_7_keyframe_2,250869.0,47678.48158073425,45815.00778579712,47497.66744041443,11991.0,450.0,1647.0,5.0,118746.0,1008.0,5.0,0.19005330104849244,0.1826252258581057,0.18933254981848865,0.00742807519038674,0.0007207512300037855,0.09703068581435022,0.047797854657211536,0.0017937648733004077,0.1373530147610708,0.011111111111111112,0.00848870698802486,4.210668148821855e-05,0.9969641772920461,0.03752814610958219
0.5,S2M2-S,aggregate,3205434.0,554261.290512085,551065.6437721252,551972.5254812241,32920.0,18567.0,8868.0,4469.0,1372272.0,3511.0,1585.0,0.17291302535384756,0.17191607868766764,0.17219899878806552,0.0009969466661799153,0.0007140265657820388,0.716213404392067,0.010270060154100818,0.0057923513633411266,0.26938031591737543,0.2406958582431195,0.0025585306703044294,0.0011550188300861637,0.49605322507893546,0.5640036452004861
0.5,RAFT-Stereo,aggregate,3205797.0,458044.0587015152,454838.48044776917,456100.4830055237,47474.0,30973.0,13488.0,9889.0,1805514.0,8489.0,6087.0,0.14287993241665495,0.1418800006512481,0.1422736633060433,0.0009999317654068585,0.0006062691106116513,0.6063104819607054,0.014808797936987276,0.009661559980248282,0.28411340944517,0.319278080909179,0.00470170821162284,0.00337133913112831,0.2668297746144721,0.6524202721489657
0.5,StereoAnywhere,aggregate,3205848.0,515669.6246471405,509742.96799087524,511400.1851501465,43850.0,29807.0,7643.0,5601.0,1632177.0,3937.0,2791.0,0.1608527992116721,0.1590040975089509,0.15952103317130023,0.001848701702721195,0.0013317660403718568,0.7203790846362963,0.013678128220676712,0.009297695960631945,0.1742987457240593,0.18790888046432047,0.002412115842828321,0.0017099861105750174,0.26717257621352875,0.6797491448118587
0.5,aggregate,aggregate,9617079.0,1527974.9738607407,1515647.0922107697,1519473.1936368942,124244.0,79347.0,29999.0,19959.0,4809963.0,15937.0,10463.0,0.1588813998367634,0.15759952603184083,0.15799737047360163,0.001281873804922562,0.0008840293631617591,0.6896383713958203,0.012919099447971677,0.008250634106260332,0.2414523035317601,0.25154070097168135,0.0033133311004679244,0.002175276608156861,0.3346778225940865,0.6386384855606709
0.75,S2M2-S,aggregate,3205434.0,554261.290512085,551065.6437721252,552802.6342172623,32920.0,8726.0,8868.0,1796.0,1372272.0,3511.0,593.0,0.17291302535384756,0.17191607868766764,0.17245796800597432,0.0009969466661799153,0.0004550573478732389,0.4564510452870268,0.010270060154100818,0.002722252275354913,0.26938031591737543,0.20582168232867293,0.0025585306703044294,0.0004321300733382303,0.7974740640505187,0.2650668286755772
0.75,RAFT-Stereo,aggregate,3205797.0,458044.0587015152,454838.48044776917,456687.942281723,47474.0,19221.0,13488.0,6455.0,1805514.0,8489.0,3843.0,0.14287993241665495,0.1418800006512481,0.14245691236273633,0.0009999317654068585,0.00042302005391861575,0.4230489204895843,0.014808797936987276,0.0059957009130646765,0.28411340944517,0.33583060194578845,0.00470170821162284,0.002128479757011023,0.521426453143535,0.40487424695622865
0.75,StereoAnywhere,aggregate,3205848.0,515669.6246471405,509742.96799087524,512446.4082393646,43850.0,19707.0,7643.0,3578.0,1632177.0,3937.0,1715.0,0.1608527992116721,0.1590040975089509,0.15984738148513736,0.001848701702721195,0.0010054177265347297,0.5438507061765594,0.013678128220676712,0.006147203485630011,0.1742987457240593,0.18155985182929923,0.002412115842828321,0.0010507438837822124,0.5318592175847181,0.44941847206385405
0.75,aggregate,aggregate,9617079.0,1527974.9738607407,1515647.0922107697,1521936.98473835,124244.0,47654.0,29999.0,11829.0,4809963.0,15937.0,6151.0,0.1588813998367634,0.15759952603184083,0.1582535596035293,0.001281873804922562,0.0006278402332340893,0.4897831836668331,0.012919099447971677,0.004955142824552029,0.2414523035317601,0.24822680152767868,0.0033133311004679244,0.001278804015748146,0.6056868562285409,0.38355172080744343
0.9,S2M2-S,aggregate,3205434.0,554261.290512085,551065.6437721252,553444.873506546,32920.0,3220.0,8868.0,442.0,1372272.0,3511.0,146.0,0.17291302535384756,0.17191607868766764,0.17265832754832763,0.0009969466661799153,0.0002546978055199267,0.2554778647245733,0.010270060154100818,0.0010045441584509306,0.26938031591737543,0.1372670807453416,0.0025585306703044294,0.00010639290169878857,0.9501578709968426,0.09781287970838397
0.9,RAFT-Stereo,aggregate,3205797.0,458044.0587015152,454838.48044776917,457043.36986351013,47474.0,8145.0,13488.0,2443.0,1805514.0,8489.0,1310.0,0.14287993241665495,0.1418800006512481,0.1425677826336197,0.0009999317654068585,0.0003121497830352593,0.3121710839021599,0.014808797936987276,0.002540709845320836,0.28411340944517,0.29993861264579497,0.00470170821162284,0.0007255551604695395,0.8188760379596678,0.17156759489404727
0.9,StereoAnywhere,aggregate,3205848.0,515669.6246471405,509742.96799087524,513648.483083725,43850.0,8933.0,7643.0,1217.0,1632177.0,3937.0,463.0,0.1608527992116721,0.1590040975089509,0.16022234462885482,0.001848701702721195,0.0006304545828172692,0.34102558670729416,0.013678128220676712,0.0027864702256626015,0.1742987457240593,0.13623642673234077,0.002412115842828321,0.00028367021468872554,0.840769331414366,0.20371721778791335
0.9,aggregate,aggregate,9617079.0,1527974.9738607407,1515647.0922107697,1524136.7264537811,124244.0,20298.0,29999.0,4102.0,4809963.0,15937.0,1919.0,0.1588813998367634,0.15759952603184083,0.15848229243554943,0.001281873804922562,0.0003991074012139606,0.3113468733672038,0.012919099447971677,0.0021106200749728687,0.2414523035317601,0.20208887575130555,0.0033133311004679244,0.00039896356791102133,0.8632621087369579,0.16337207430539905
0.95,S2M2-S,aggregate,3205434.0,554261.290512085,551065.6437721252,553703.7308216095,32920.0,1638.0,8868.0,154.0,1372272.0,3511.0,66.0,0.17291302535384756,0.17191607868766764,0.1727390833258802,0.0009969466661799153,0.0001739420279673609,0.1744747576456314,0.010270060154100818,0.0005110072458206907,0.26938031591737543,0.09401709401709402,0.0025585306703044294,4.809542131589073e-05,0.9826341903473161,0.04975698663426489
0.95,RAFT-Stereo,aggregate,3205797.0,458044.0587015152,454838.48044776917,457296.6958055496,47474.0,3271.0,13488.0,799.0,1805514.0,8489.0,396.0,0.14287993241665495,0.1418800006512481,0.1426468038386553,0.0009999317654068585,0.00023312857799964726,0.23314448651882808,0.014808797936987276,0.0010203390919637145,0.28411340944517,0.24426780800978293,0.00470170821162284,0.00021932812484422719,0.9407621589561092,0.06890087205628344
0.95,StereoAnywhere,aggregate,3205848.0,515669.6246471405,509742.96799087524,514546.14021873474,43850.0,3598.0,7643.0,393.0,1632177.0,3937.0,89.0,0.1608527992116721,0.1590040975089509,0.1605023507723182,0.001848701702721195,0.0003504484393538898,0.1895646219387625,0.013678128220676712,0.0011223239529759364,0.1742987457240593,0.10922734852695942,0.002412115842828321,5.4528399799776615e-05,0.9485804003663483,0.08205245153933866
0.95,aggregate,aggregate,9617079.0,1527974.9738607407,1515647.0922107697,1525546.5668458939,124244.0,8507.0,29999.0,1346.0,4809963.0,15937.0,551.0,0.1588813998367634,0.15759952603184083,0.15862889000349212,0.001281873804922562,0.0002525098332712694,0.19698493900226283,0.012919099447971677,0.0008845721242385551,0.2414523035317601,0.15822264017867638,0.0033133311004679244,0.00011455389573682792,0.9551318377279243,0.06847010720839639
