namespace,coverage_threshold,backbone,sequence,method,epe,bad1,bad3,absrel,boundary_epe,false_update_rate,clean_degradation_ratio,clean_update_mean,new_bad3,valid_count,clean_count,raw_good3_count,boundary_count,common_valid_ratio,frames,frames_worsened_ratio,worst_frame_degradation,p95_frame_degradation
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_1,blend_0.1,0.21401787605965808,0.016917635964980943,0.0030506306616583313,0.021772962893048135,0.26847403774956957,0.0017877114913261785,0.010517305999095733,0.005345783845232887,5.080461813978891e-06,4343692,4034208,4330315,2470801,0.558602366255144,300,0.23,0.004559844732284546,0.0015729203820228578
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_1,blend_0.25,0.21262842485664793,0.016535242369854954,0.0030057379758970017,0.021654711093404156,0.2664020559150613,0.025135540854611362,0.08478392784903505,0.013364377414104544,1.708882610156536e-05,4343692,4034208,4330315,2470801,0.558602366255144,300,0.25333333333333335,0.011837199330329895,0.0042159132659435284
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_1,blend_0.5,0.21124183606832345,0.016105884118855572,0.002946111280449903,0.02156070306163333,0.2641207243093379,0.13714265600583808,0.21122237623840912,0.02672875438542913,5.011182789242815e-05,4343692,4034208,4330315,2470801,0.558602366255144,300,0.29,0.024920374155044556,0.009384346753358861
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_1,heuristic_gate,0.21155399663896035,0.0162430945840543,0.0029682122949785572,0.021579235526618654,0.2646660775358437,0.09671811666627006,0.18005516820154044,0.022611067166887978,3.8334393687295264e-05,4343692,4034208,4330315,2470801,0.558602366255144,300,0.2833333333333333,0.019895657896995544,0.008284386247396474
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_1,learned_refiner,0.20642264829733048,0.01613558235712845,0.0025697033767587574,0.020816381871275054,0.2609472994285156,0.33180713537824524,0.3048278621231231,0.05031471377260555,0.000131630146998544,4343692,4034208,4330315,2470801,0.558602366255144,300,0.2,0.019448280334472656,0.008789502084255224
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_1,oracle,0.1855488962959815,0.013980963659485986,0.0027511158710147956,0.018825539937552625,0.23253595581764697,0.1829970095741221,0.0,0.02542758656658793,0.0,4343692,4034208,4330315,2470801,0.558602366255144,300,0.0,-0.009044647216796875,-0.01452940478920936
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_1,raw,0.17905372801324906,0.01280553179699076,0.003294342516855196,0.022828507657176,0.182015517760429,0.0,0.0,0.0,0.0,1245165,1192598,1241063,1136601,0.16012924382716048,300,0.0,0.0,0.0
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_1,memory,0.17899304080857004,0.012530869402850225,0.0031722703416816244,0.02285828064682298,0.18189811402656433,0.3330309123443105,0.32721503809330554,0.047483099739187865,0.00013375630407159024,1245165,1192598,1241063,1136601,0.16012924382716048,300,0.48,0.047331973910331726,0.02523598335683346
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_1,blend_0.1,0.17833178523635074,0.012693096898804577,0.003282295920620962,0.022733442305676123,0.18125078212794837,0.0012627893053652613,0.008128472460963376,0.004748333200521997,6.446086943209169e-06,1245165,1192598,1241063,1136601,0.16012924382716048,300,0.2966666666666667,0.004039794206619263,0.002031495422124863
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_1,blend_0.25,0.1775638897219767,0.012568615404384158,0.0032469592383338754,0.022633792364407265,0.1804351646371934,0.017800633574767022,0.07076315740928628,0.011870775261735782,1.7726739093825214e-05,1245165,1192598,1241063,1136601,0.16012924382716048,300,0.32,0.01048363745212555,0.005426507443189622
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_1,blend_0.5,0.17708771099392343,0.012489910975653828,0.003203591491890633,0.022577765742864304,0.17992279332162917,0.103230929449823,0.19443601280565623,0.023741549716491617,3.787076079135386e-05,1245165,1192598,1241063,1136601,0.16012924382716048,300,0.38,0.022125080227851868,0.01139543727040291
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_1,heuristic_gate,0.17716419087359925,0.012517216593784759,0.003218047407371714,0.022584726407091707,0.18000550298392484,0.0790014740926951,0.1722441258496157,0.021035021656950675,3.384195645184813e-05,1245165,1192598,1241063,1136601,0.16012924382716048,300,0.37333333333333335,0.019727006554603577,0.009664700925350196
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_1,learned_refiner,0.1661668346672893,0.010847558355719924,0.0027144996847807317,0.021248113032621693,0.16917033910656581,0.20779927519583297,0.2433703561468324,0.0391338775782864,0.00014020239101479942,1245165,1192598,1241063,1136601,0.16012924382716048,300,0.27,0.020080387592315674,0.010182150453329096
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_1,oracle,0.15535219599106317,0.01156232306561781,0.003038954676689435,0.019609700395876218,0.15786499983424024,0.1585957715843897,0.0,0.022311655534751843,0.0,1245165,1192598,1241063,1136601,0.16012924382716048,300,0.0,-0.006195783615112305,-0.011133766546845435
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_1,raw,0.9434869609571792,0.40540540540540543,0.0,0.09200973350655388,0.9434869609571792,0.0,0.0,0.0,0.0,37,20,37,37,4.758230452674896e-06,300,0.0,0.0,0.0
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_1,memory,0.9366706516090277,0.40540540540540543,0.0,0.09127510171635328,0.9366706516090277,0.3,0.45,0.04078197479248047,0.0,37,20,37,37,4.758230452674896e-06,300,0.6,0.1378946304321289,0.06761195659637456
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_1,blend_0.1,0.942787066907496,0.40540540540540543,0.0,0.0919333227809418,0.942787066907496,0.0,0.0,0.004078149807173759,0.0,37,20,37,37,4.758230452674896e-06,300,0.6,0.013789176940917969,0.006761407852172857
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_1,blend_0.25,0.9417374073653608,0.40540540540540543,0.0,0.09181871552120995,0.9417374073653608,0.0,0.05,0.010195493884384631,0.0,37,20,37,37,4.758230452674896e-06,300,0.6,0.034473419189453125,0.01690309047698976
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_1,blend_0.5,0.9399879168014269,0.40540540540540543,0.0,0.09162770428166196,0.9399879168014269,0.0,0.2,0.020390963461250067,0.0,37,20,37,37,4.758230452674896e-06,300,0.6,0.06894683837890625,0.03380618095397952
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_1,heuristic_gate,0.9408053453709628,0.40540540540540543,0.0,0.0917144007854969,0.9408053453709628,0.0,0.15,0.018596983049064875,0.0,37,20,37,37,4.758230452674896e-06,300,0.6,0.06449604034423828,0.03178253173828127
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_1,learned_refiner,0.7074938465815943,0.32432432432432434,0.0,0.06954160979571375,0.7074938465815943,0.15,0.1,0.026899457350373267,0.0,37,20,37,37,4.758230452674896e-06,300,0.1,0.03350496292114258,0.018643546104431162
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_1,oracle,0.914878587364345,0.40540540540540543,0.0,0.08853012174871322,0.914878587364345,0.15,0.0,0.019129109382629395,0.0,37,20,37,37,4.758230452674896e-06,300,0.0,0.0,0.0
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_2,raw,0.42199207795650706,0.08833310639266975,0.005842539784786549,0.02370357034108329,0.5122418298444129,0.0,0.0,0.0,0.0,5427263,3896834,5395554,3911483,0.6979504886831276,300,0.0,0.0,0.0
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_2,memory,0.39186936432620034,0.07407969726176897,0.004879070721282532,0.022120837265915173,0.4790724104912971,0.580987283522983,0.3582107936853353,0.08360650084003486,0.0004514828319761048,5427263,3896834,5395554,3911483,0.6979504886831276,300,0.25666666666666665,0.08972272276878357,0.046466594934463576
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_2,blend_0.1,0.4175998866507199,0.08628382298775644,0.005654599749450137,0.023459418076315592,0.5073942903365487,0.004732559816507452,0.026786617033212088,0.008360856799690945,2.409391139445551e-05,5427263,3896834,5395554,3911483,0.6979504886831276,300,0.17,0.008661478757858276,0.0037598937749862703
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_2,blend_0.25,0.4115279076017522,0.08339949621015233,0.005420043215152832,0.023125962546492306,0.5006951810020344,0.06962780554675924,0.14733139774493859,0.02090162546185306,7.154038306353713e-05,5427263,3896834,5395554,3911483,0.6979504886831276,300,0.18666666666666668,0.02180120348930359,0.01011734902858735
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_2,blend_0.5,0.4028880350127238,0.0791973781259541,0.005122655747473451,0.02266302690801986,0.4911711066405278,0.30445715675853785,0.2592366007892561,0.04180325080923938,0.00016013184188315045,5427263,3896834,5395554,3911483,0.6979504886831276,300,0.21333333333333335,0.0440937876701355,0.02046927511692051
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_2,heuristic_gate,0.4057283681022072,0.08066902230461284,0.005235051258802088,0.02279899474676383,0.4946386212026149,0.24569458180666665,0.23765189895181577,0.035895465219612885,0.00011175868131428209,5427263,3896834,5395554,3911483,0.6979504886831276,300,0.21666666666666667,0.03777065873146057,0.018312676250934606
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_2,learned_refiner,0.4284760852314603,0.09206058376017524,0.006058855080360027,0.023890506044383863,0.5222368950093285,0.2893923631337645,0.33682343153442,0.050139066637922565,0.0006386739897330284,5427263,3896834,5395554,3911483,0.6979504886831276,300,0.6233333333333333,0.09222850203514099,0.04994814842939378
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_2,oracle,0.355283575427647,0.06447983080974701,0.004430225695714396,0.019942401561232247,0.4354837273212932,0.3150649989196358,0.0,0.04310913233478707,0.0,5427263,3896834,5395554,3911483,0.6979504886831276,300,0.0,-0.006219089031219482,-0.014832830429077145
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_2,raw,0.27897900924602187,0.03640101390334249,0.006027003017760344,0.019897229242701615,0.3630510221911944,0.0,0.0,0.0,0.0,1995851,1729188,1983822,1350610,0.25666808127572016,300,0.0,0.0,0.0
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_2,memory,0.24508833292558344,0.025016396514569474,0.0055981132860118315,0.01781348114201432,0.3150369727489286,0.5294415644799756,0.2980028776512444,0.06821817225918721,0.00026917737579278784,1995851,1729188,1983822,1350610,0.25666808127572016,300,0.21,0.2776716351509094,0.027299457788467416
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_2,blend_0.1,0.2742970340283276,0.034887373857066487,0.005921784742448209,0.0195786561147901,0.3568228814836277,0.0012902009498099686,0.009497521379977192,0.006821972309651562,1.1593782103434683e-05,1995851,1729188,1983822,1350610,0.25666808127572016,300,0.14333333333333334,0.019035398960113525,0.0023640140891075146
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_2,blend_0.25,0.2677410064063648,0.0327489376711989,0.005780491629886199,0.01914241221511877,0.3479699797897441,0.03539811749792388,0.07752367006941986,0.017054542882325087,3.125280393099784e-05,1995851,1729188,1983822,1350610,0.25666808127572016,300,0.15666666666666668,0.05250999331474304,0.006169813871383668
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_2,blend_0.5,0.2581879315320123,0.02954128339239753,0.005634689162667955,0.01853396292959154,0.3347064194270961,0.2155080881893698,0.18968729831574127,0.03410908586453861,8.014831975852672e-05,1995851,1729188,1983822,1350610,0.25666808127572016,300,0.17666666666666667,0.12285798788070679,0.012645885348320013
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_2,heuristic_gate,0.26062544998926246,0.03045217303295687,0.005688801418542767,0.018672293700087515,0.33825017229468285,0.1649629768423098,0.1666695581972579,0.029661173730631703,5.191998072407706e-05,1995851,1729188,1983822,1350610,0.25666808127572016,300,0.17,0.04860013723373413,0.01032131463289261
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_2,learned_refiner,0.2722783396386915,0.03348245936194636,0.005941325279291891,0.0194516754699112,0.35358446798278376,0.14937415711883265,0.24875490692741334,0.03315118592783878,0.00021977778248250096,1995851,1729188,1983822,1350610,0.25666808127572016,300,0.38666666666666666,0.04079437255859375,0.022358936071395875
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_2,oracle,0.22282972366104822,0.023192112036419552,0.00533055824307526,0.015799098431355216,0.29227538142724857,0.3341712988986738,0.0,0.0417627471823703,0.0,1995851,1729188,1983822,1350610,0.25666808127572016,300,0.0,-0.0009794235229492188,-0.011776077747344968
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_2,raw,0.18333798395540662,0.011314379533385946,0.008625578508627562,0.016721552128384158,0.1896399280407522,0.0,0.0,0.0,0.0,252157,245372,249982,220819,0.03242759773662551,300,0.0,0.0,0.0
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_2,memory,0.17574313556931467,0.010489496623135586,0.008494707662289764,0.016330229377632052,0.1821555484642102,0.4495459954681056,0.34570774171462104,0.05998928629855216,8.000576041474985e-06,252157,245372,249982,220819,0.03242759773662551,300,0.2891566265060241,0.1493997573852539,0.06553944945335388
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_2,blend_0.1,0.18138003091107308,0.011139885071602216,0.008617646942182847,0.01655003868329648,0.18757768701679212,0.0008680697064049688,0.012727613582641866,0.005999008265052957,4.000288020737493e-06,252157,245372,249982,220819,0.03242759773662551,300,0.1566265060240964,0.014940261840820312,0.004397772252559662
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_2,blend_0.25,0.1789346560644962,0.010969356393040844,0.008605749592515774,0.016347721243300896,0.18502608407603,0.03235903037021339,0.08758945600965065,0.01499732086066025,8.000576041474985e-06,252157,245372,249982,220819,0.03242759773662551,300,0.1746987951807229,0.037349700927734375,0.013438411056995392
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_2,blend_0.5,0.1761810727173969,0.010715546266809964,0.008558160193847484,0.016157551977158794,0.18222677470168183,0.16388585494677468,0.21403827657597443,0.029994642167696577,8.000576041474985e-06,252157,245372,249982,220819,0.03242759773662551,300,0.20481927710843373,0.07469940185546875,0.031990695744752884
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_2,heuristic_gate,0.1766587149793288,0.01080279349770183,0.008577989109959272,0.016173322036747036,0.18265491023858305,0.11925973623722348,0.18469915067733889,0.025569228431690714,8.000576041474985e-06,252157,245372,249982,220819,0.03242759773662551,300,0.1927710843373494,0.06366539001464844,0.025545742362737656
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_2,learned_refiner,0.18034166392275722,0.010612435903028669,0.008585920676403987,0.016561517326783407,0.18739786851591886,0.13100924310842313,0.2204204228681349,0.03116918126669287,2.0001440103687465e-05,252157,245372,249982,220819,0.03242759773662551,300,0.4036144578313253,0.12480789422988892,0.02063947729766369
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_2,oracle,0.1501577702751071,0.010061192035120976,0.008486776095845049,0.013395044784811069,0.15595855614780185,0.23914709094762238,0.0,0.03074682522694308,0.0,252157,245372,249982,220819,0.03242759773662551,300,0.0,0.0,-0.007952015846967697
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_2,raw,0.08219444497329433,0.0,0.0,0.010405226792322426,0.08219444497329433,0.0,0.0,0.0,0.0,41,41,41,41,5.272633744855966e-06,300,0.0,0.0,0.0
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_2,memory,0.058061541398850884,0.0,0.0,0.007344847942543466,0.058061541398850884,0.36585365853658536,0.1951219512195122,0.053740164219606215,0.0,41,41,41,41,5.272633744855966e-06,300,0.42857142857142855,0.04174518585205078,0.031819111481308913
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_2,blend_0.1,0.07859481216930761,0.0,0.0,0.009956649720396211,0.07859481216930761,0.0,0.0,0.005374117606751076,0.0,41,41,41,41,5.272633744855966e-06,300,0.2857142857142857,0.004174947738647461,0.0029985666275024387
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_2,blend_0.25,0.07320764579060601,0.0,0.0,0.009285241581226995,0.07320764579060601,0.0,0.0,0.01343501490972391,0.0,41,41,41,41,5.272633744855966e-06,300,0.2857142857142857,0.010436534881591797,0.0074958732351660656
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_2,blend_0.5,0.06489375806072863,0.0,0.0,0.008247331659332282,0.06489375806072863,0.17073170731707318,0.12195121951219512,0.026870087652308184,0.0,41,41,41,41,5.272633744855966e-06,300,0.2857142857142857,0.02087259292602539,0.015303387120366083
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_2,heuristic_gate,0.068316612029221,0.0,0.0,0.008680588145535894,0.068316612029221,0.0975609756097561,0.04878048780487805,0.022518634887003317,0.0,41,41,41,41,5.272633744855966e-06,300,0.2857142857142857,0.016556262969970703,0.012298335507512081
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_2,learned_refiner,0.07294476850003731,0.0,0.0,0.009236808491461888,0.07294476850003731,0.024390243902439025,0.0975609756097561,0.018298439704245183,0.0,41,41,41,41,5.272633744855966e-06,300,0.14285714285714285,0.012779474258422852,0.00840592011809348
cache,0.9,Fast-FoundationStereo,dataset_7_keyframe_2,oracle,0.0484921755042018,0.0,0.0,0.006167042784665416,0.0484921755042018,0.2926829268292683,0.0,0.03868640332323749,0.0,41,41,41,41,5.272633744855966e-06,300,0.0,0.0,-0.0003913521766662607
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_3,raw,1.6723687760890737,0.1401470430700758,0.11019978340615585,0.1253154396819446,4.339473141818535,0.0,0.0,0.0,0.0,2641811,2091112,2350684,752207,0.33973906893004113,300,0.0,0.0,0.0
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_3,memory,1.6757987350342918,0.14015612774721584,0.10993973452302228,0.12560210053651272,4.361998406969777,0.5023858119507707,0.3335340240025403,0.0796830452626189,0.0032530956946999257,2641811,2091112,2350684,752207,0.33973906893004113,300,0.5333333333333333,0.28105878829956055,0.0936850190162659
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_3,blend_0.1,1.6700804600441603,0.13981053148768025,0.1101335409686764,0.12512694867554167,4.336890604027293,0.008246330182218839,0.020533572568088174,0.007968240819124811,0.00029055372819145406,2641811,2091112,2350684,752207,0.33973906893004113,300,0.31,0.026009559631347656,0.005766676366329196
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_3,blend_0.25,1.6677943756761633,0.1395285279681249,0.1100502647615594,0.12493974137163322,4.335223976050104,0.06857691027548979,0.09832567552574897,0.019920761188797438,0.0007317019216534421,2641811,2091112,2350684,752207,0.33973906893004113,300,0.34,0.06606817245483398,0.016448718309402467
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_3,blend_0.5,1.6668394341174566,0.13950203099313313,0.10996774561087072,0.12486482029696318,4.337622275274437,0.23832678498330076,0.21016234424554975,0.03984152283758346,0.001532319954532383,2641811,2091112,2350684,752207,0.33973906893004113,300,0.3933333333333333,0.1349353790283203,0.03775223195552829
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_3,heuristic_gate,1.6669848046090985,0.1394641781717163,0.1099859149651508,0.12485894402434378,4.336989262600988,0.19746288099346185,0.18903626395908016,0.03459579030817722,0.0012166671487958399,2641811,2091112,2350684,752207,0.33973906893004113,300,0.37333333333333335,0.11200571060180664,0.030344247817993185
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_3,learned_refiner,1.6351237086573678,0.14047674114461633,0.10777379608155163,0.12307198117386413,4.220490397478509,0.23741483000432306,0.3461746668758058,0.04809381038754227,0.0010141728960591896,2641811,2091112,2350684,752207,0.33973906893004113,300,0.2733333333333333,0.04305964708328247,0.017276576161384588
cache,0.05,Fast-FoundationStereo,dataset_7_keyframe_3,oracle,1.5962728996893893,0.13432111532581248,0.10704512926927778,0.11954059413682062,4.177649689496904,0.2750938256774386,0.0,0.03912892900000325,0.0,2641811,2091112,2350684,752207,0.33973906893004113,300,0.0,-0.008656203746795654,-0.01738544404506683
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_3,raw,1.4833024807848185,0.12538766810765978,0.09890277372469745,0.11016925395461491,3.7996617429212214,0.0,0.0,0.0,0.0,2539221,2048049,2288085,777683,0.32654591049382714,300,0.0,0.0,0.0
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_3,memory,1.4847407516645412,0.1251147497598673,0.0985436084531437,0.11031089648578454,3.8149691611122223,0.500340568023519,0.33186998943872925,0.07864192661168434,0.002883634130725039,2539221,2048049,2288085,777683,0.32654591049382714,300,0.5233333333333333,0.273470401763916,0.08599468469619753
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_3,blend_0.1,1.480820022736787,0.12502810901453634,0.09882558469703898,0.1099648509160642,3.7965570625193523,0.00778350517980771,0.01959962871982067,0.007864128808712768,0.00025654641326698966,2539221,2048049,2288085,777683,0.32654591049382714,300,0.30666666666666664,0.024234771728515625,0.004677629470825196
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_3,blend_0.25,1.4782331634169397,0.12469769271756968,0.09872870459089618,0.10975417800341677,3.793997117499769,0.06644958201683651,0.09662219995712994,0.01966048155868605,0.0006459550235240387,2539221,2048049,2288085,777683,0.32654591049382714,300,0.3333333333333333,0.0616607666015625,0.013774546980857857
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_3,blend_0.5,1.4767756465714332,0.12459963114671783,0.09861764690824469,0.10964205469515229,3.7947002823631464,0.23561740954440055,0.208344624567088,0.039320963744492794,0.001362711612549359,2539221,2048049,2288085,777683,0.32654591049382714,300,0.38666666666666666,0.12620210647583008,0.03368568420410158
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_3,heuristic_gate,1.477108603210889,0.1245980558604391,0.09864718352597115,0.10964980124254865,3.7950889783975814,0.19503976711494694,0.1873280375616013,0.034223872497860276,0.0010921797048623631,2539221,2048049,2288085,777683,0.32654591049382714,300,0.37,0.11173176765441895,0.029622614383697513
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_3,learned_refiner,1.449881416462838,0.12592050869144514,0.09676983610327734,0.10812703422250361,3.697124714994254,0.23313260571402344,0.3431343683671631,0.046501444678799374,0.0009064348570966551,2539221,2048049,2288085,777683,0.32654591049382714,300,0.2833333333333333,0.043006062507629395,0.017104585468769074
cache,0.25,Fast-FoundationStereo,dataset_7_keyframe_3,oracle,1.4102113938622505,0.11977492309649299,0.09594517373635457,0.1045465745610615,3.648681069249452,0.27493482821944204,0.0,0.038929277539910954,0.0,2539221,2048049,2288085,777683,0.32654591049382714,300,0.0,-0.00820302963256836,-0.017057679593563076
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_3,raw,1.2863381296049432,0.12092728765660751,0.09390083883968321,0.10199296572996792,2.2548735576090295,0.0,0.0,0.0,0.0,1963188,1599499,1778843,996398,0.2524675925925926,300,0.0,0.0,0.0
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_3,memory,1.2894599273976854,0.12071436866973514,0.09365073543644317,0.10220210221751037,2.2665695902508425,0.47786150538387334,0.32040095054764023,0.0746901115484984,0.0027827076363681337,1963188,1599499,1778843,996398,0.2524675925925926,300,0.51,0.293243408203125,0.08254117965698243
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_3,blend_0.1,1.284089691083074,0.12058396852466498,0.09381169811551415,0.10178971198198689,2.252370811129336,0.007663649680306146,0.01829635404586061,0.007468964454823624,0.00024960044253483863,1963188,1599499,1778843,996398,0.2524675925925926,300,0.3,0.023565292358398438,0.004895818233489992
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_3,blend_0.25,1.2818120145114293,0.12025694941085623,0.09369912611527781,0.10158266780287087,2.2502071471541676,0.059667433365072436,0.0869578536779329,0.0186725274162454,0.0006183794747484741,1963188,1599499,1778843,996398,0.2524675925925926,300,0.32,0.06024742126464844,0.013874924182891848
cache,0.5,Fast-FoundationStereo,dataset_7_keyframe_3,blend_0.5,1.2808095124299728,0.12013215239701955,0.0935931759974083,0.10148366380646666,2.250620929747525,0.21400888653259553,0.1962389473203797,0.03734505556935171,0.0013064671811958673,1963188,1599499,1778843,996398,0.2524675925925926,300,0.37333333333333335,0.12898516654968262,0.0331906870007515
