probability_threshold,utility_threshold_px,harm_threshold_px,coverage,precision,harmful_acceptance,harm_cost_fraction,net_utility,mean_selected_utility,clean_selection
0.8,0.05,0.025,0.0006341613343544557,0.8673902784332232,0.08966493629070316,0.012243568564224334,0.0027397137600928545,4.320216655731201,0.04294478527607362
0.8,0.05,0.05,0.0006344606082262606,0.8674528301886792,0.08962264150943396,0.01224184266143674,0.002740104915574193,4.3187947273254395,0.04292452830188679
0.8,0.05,0.1,0.0006344606082262606,0.8674528301886792,0.08962264150943396,0.01224184266143674,0.002740104915574193,4.3187947273254395,0.04292452830188679
0.8,0.05,0.25,0.0006344606082262606,0.8674528301886792,0.08962264150943396,0.01224184266143674,0.002740104915574193,4.3187947273254395,0.04292452830188679
0.8,0.05,0.5,0.0006344606082262606,0.8674528301886792,0.08962264150943396,0.01224184266143674,0.002740104915574193,4.3187947273254395,0.04292452830188679
0.8,0.1,0.025,0.0005859782409938766,0.8769152196118488,0.08631256384065372,0.011748433835691862,0.002732516499236226,4.663172245025635,0.03677221654749745
0.8,0.1,0.05,0.0005862775148656814,0.8769780500255232,0.08626850433894845,0.011746773777201914,0.0027329076547175646,4.661458969116211,0.036753445635528334
0.8,0.1,0.1,0.0005862775148656814,0.8769780500255232,0.08626850433894845,0.011746773777201914,0.0027329076547175646,4.661458969116211,0.036753445635528334
0.8,0.1,0.25,0.0005862775148656814,0.8769780500255232,0.08626850433894845,0.011746773777201914,0.0027329076547175646,4.661458969116211,0.036753445635528334
0.8,0.1,0.5,0.0005862775148656814,0.8769780500255232,0.08626850433894845,0.011746773777201914,0.0027329076547175646,4.661458969116211,0.036753445635528334
0.9,0.0,0.025,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.0,0.05,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.0,0.1,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.0,0.25,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.0,0.5,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.005,0.025,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.005,0.05,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.005,0.1,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.005,0.25,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.005,0.5,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.01,0.025,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.01,0.05,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.01,0.1,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.01,0.25,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.01,0.5,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.02,0.025,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.02,0.05,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.02,0.1,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.02,0.25,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.02,0.5,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.05,0.025,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.05,0.05,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.05,0.1,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.05,0.25,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.05,0.5,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.1,0.025,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.1,0.05,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.1,0.1,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.1,0.25,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
0.9,0.1,0.5,0.00027413486657323335,0.9006550218340611,0.06550218340611354,0.0037305465793954985,0.002611625473946333,9.526790618896484,0.03384279475982533
