backbone,sequence,coverage_threshold,method,frames,valid_count,clean_count,changed_count,epe,raw_epe,bad1,bad3,boundary_epe,new_bad3,intervention_coverage,intervention_precision,false_update_rate,clean_pixel_degradation,mean_update_magnitude_clean,percentage_frames_worsened,worst_frame_degradation,p95_frame_degradation,catastrophic_tail_p99,clean_frame_degradation
RAFT-Stereo,dataset_7_keyframe_3,0.5,random_matched_coverage,160,1080260,849686,20979,1.7873798247074655,1.7916664566297147,0.15918852832443522,0.12484031624671975,4.727309871931303,7.723625467649191e-05,0.019420324736637476,0.6215739549072883,0.0137262471077551,0.005825681487043449,0.0027346651864736627,0.075,0.00094278046162799,0.00016439186438219611,0.0006061951321316881,0.14705882352941177
RAFT-Stereo,dataset_7_keyframe_3,0.5,update_magnitude_matched_coverage,160,1080260,849686,76542,1.7236775878471924,1.7916664566297147,0.15736211591690727,0.12159294972185276,4.495361327100433,0.0011130484906512663,0.0708551644974358,0.7967390452300698,0.013606202761961478,0.00998251118648536,0.009369349057304969,0.05625,0.009761311113834381,0.00013995878325658652,0.007020808216184374,0.11764705882352941
RAFT-Stereo,dataset_7_keyframe_3,0.9,raw,160,43664,28916,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.9,a2_unconditional,160,43664,28916,19119,nan,nan,nan,nan,nan,0.007118127739708007,0.43786643459142544,0.5892567602908102,0.26359109143726656,0.14344999308341402,0.0753213256355042,0.1125,nan,nan,nan,0.06521739130434782
RAFT-Stereo,dataset_7_keyframe_3,0.9,raw_error_authorized_a2,160,43664,28916,8053,nan,nan,nan,nan,nan,0.005123944102834589,0.18443111029681203,0.6905501055507265,0.04049661087287315,0.02849633420943422,0.02705781354857578,0.13125,nan,nan,nan,0.06521739130434782
RAFT-Stereo,dataset_7_keyframe_3,0.9,proposal_authorized_a2,160,43664,28916,4334,nan,nan,nan,nan,nan,0.00013848497440607457,0.09925796995236351,0.9300876788186433,0.018086872319822936,0.0074353299211509195,0.005404169774373086,0.03125,nan,nan,nan,0.021739130434782608
RAFT-Stereo,dataset_7_keyframe_3,0.9,oracle_proposal_authorization,160,43664,28916,7781,nan,nan,nan,nan,nan,0.0,0.1782017222425797,1.0,0.02759717803292295,0.0,0.0065971457946321435,0.0,nan,nan,nan,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.9,random_matched_coverage,160,43664,28916,1110,nan,nan,nan,nan,nan,0.0003600609361358774,0.025421399780139246,0.5855855855855856,0.01597731359800802,0.008369069027528013,0.0037917618473135763,0.1625,nan,nan,nan,0.13043478260869565
RAFT-Stereo,dataset_7_keyframe_3,0.9,update_magnitude_matched_coverage,160,43664,28916,7425,nan,nan,nan,nan,nan,0.006121035893893303,0.17004855258336388,0.675959595959596,0.039044127818508786,0.031989210125881865,0.03375039423261786,0.10625,nan,nan,nan,0.06521739130434782
StereoAnywhere,dataset_7_keyframe_3,0.05,raw,160,1683403,1233168,0,2.1762272983237674,2.1762272983237674,0.19912878892499705,0.14794556048990837,5.7617786114902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StereoAnywhere,dataset_7_keyframe_3,0.05,a2_unconditional,160,1683403,1233168,572579,2.0832540409265503,2.1762272983237674,0.19450066333353436,0.1418751191596863,5.527090804538816,0.0015282172886726256,0.34013186384959515,0.596616362108984,0.22505043919401088,0.10936871537373659,0.04888282293264154,0.08125,0.021332021802663803,0.0038831945625133375,0.013731118869036435,0.0967741935483871
StereoAnywhere,dataset_7_keyframe_3,0.05,raw_error_authorized_a2,160,1683403,1233168,169672,2.099215747358586,2.1762272983237674,0.19544933609753626,0.14194462112177356,5.553470926850037,0.0011573178402431346,0.100791076171303,0.7694905464661229,0.017040662748303556,0.012923624356129903,0.009447526181227708,0.0375,0.018049420788884163,-0.003213554352987591,0.014081726670265176,0.08064516129032258
StereoAnywhere,dataset_7_keyframe_3,0.05,proposal_authorized_a2,160,1683403,1233168,75587,2.1537205138964057,2.1762272983237674,0.1977678548061361,0.14693570146803958,5.674513764134218,0.00034022355706121087,0.044901310024991044,0.857171206688981,0.007219616467504833,0.004595480907710872,0.0029109500318876204,0.01875,0.010873686522245407,-0.0033929634024389096,0.006120434240438028,0.04838709677419355
StereoAnywhere,dataset_7_keyframe_3,0.05,oracle_proposal_authorization,160,1683403,1233168,178029,2.0683397364482534,2.1762272983237674,0.19041489146867888,0.14067873211874388,5.45525539355194,0.0,0.1057554251715127,1.0,0.011978092198305503,0.0,0.002362482041530263,0.0,-0.006966419983655214,-0.018288240954279902,-0.013487928593531253,0.0
StereoAnywhere,dataset_7_keyframe_3,0.05,random_matched_coverage,160,1683403,1233168,32606,2.1709590448423732,2.1762272983237674,0.1988757305790175,0.1475820110653376,5.748679103397145,8.575306893432476e-05,0.019369099377867332,0.5966693246641722,0.012829557692058178,0.006199479714037341,0.002779149402276006,0.09375,0.001561980228871107,0.00047891041904222164,0.0009537976229330518,0.11290322580645161
StereoAnywhere,dataset_7_keyframe_3,0.05,update_magnitude_matched_coverage,160,1683403,1233168,135544,2.0868390611423964,2.1762272983237674,0.1952942933588227,0.14196659986261578,5.537373725906055,0.0010980575935384785,0.08051785579567103,0.8298559877235436,0.012287052534610045,0.010489243963515109,0.009490136083183012,0.0375,0.018923120573163033,-0.0020093514758628057,0.012860633917152867,0.08064516129032258
StereoAnywhere,dataset_7_keyframe_3,0.25,raw,160,1608626,1210084,0,1.9401411546889946,1.9401411546889946,0.18048384114710456,0.1331869549080351,5.173996658842957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StereoAnywhere,dataset_7_keyframe_3,0.25,a2_unconditional,160,1608626,1210084,525194,1.8531456392245387,1.9401411546889946,0.17578106959088977,0.12722472416295594,4.937245956528432,0.0011159097502695472,0.3264860819108979,0.5965643171856495,0.22140115892780998,0.10620089183891367,0.046826085732303666,0.075,0.022037675604224205,0.002222953375894552,0.01276653724722563,0.1
StereoAnywhere,dataset_7_keyframe_3,0.25,raw_error_authorized_a2,160,1608626,1210084,142282,1.868260535653768,1.9401411546889946,0.1767433821960287,0.12729124080072407,4.9630687074721385,0.000781710554402389,0.08844939718741336,0.7835144290915225,0.014732861520357264,0.011093444752595688,0.00753716101153443,0.0375,0.01871655508875847,-0.0008446183346677608,0.006740080588497219,0.07142857142857142
StereoAnywhere,dataset_7_keyframe_3,0.25,proposal_authorized_a2,160,1608626,1210084,65396,1.9182062601944123,1.9401411546889946,0.17903042705883038,0.13213263931769917,5.077287096265024,0.00019578622128818177,0.040653327746785144,0.8805278610312557,0.006275597396544372,0.0038666737185187143,0.0022047396377430136,0.01875,0.006440485827624798,-0.0036878374638035956,0.002738609050866201,0.04285714285714286
StereoAnywhere,dataset_7_keyframe_3,0.25,oracle_proposal_authorization,160,1608626,1210084,156045,1.8413929484498304,1.9401411546889946,0.17251865790419477,0.12635255133934706,4.865834313635771,0.0,0.09700514600659196,1.0,0.011447139206864979,0.0,0.002218445834517652,0.0,-0.00623646005988121,-0.01704152375459672,-0.011197540210559966,0.0
StereoAnywhere,dataset_7_keyframe_3,0.25,random_matched_coverage,160,1608626,1210084,29945,1.9351535774768278,1.9401411546889946,0.18021653148978448,0.13283945347409415,5.1604972543306955,6.956506791314459e-05,0.018615265450141923,0.59756219736183,0.012600778127799393,0.006011979333666093,0.002651310995894887,0.10625,0.0011089215986430645,0.00035829888511216255,0.0008529157593147827,0.14285714285714285
StereoAnywhere,dataset_7_keyframe_3,0.25,update_magnitude_matched_coverage,160,1608626,1210084,115907,1.8567639266621954,1.9401411546889946,0.17653264239107866,0.1273061605731212,4.9497343005393155,0.0007379634403933654,0.0720534170155151,0.8413900799779134,0.010594305849841829,0.009013423861483997,0.00765581599959958,0.0375,0.0195546206086874,-0.0012974509678315433,0.006134609528817234,0.08571428571428572
StereoAnywhere,dataset_7_keyframe_3,0.5,raw,160,1080260,832160,0,1.8206295204489957,1.8206295204489957,0.174826430044496,0.13211634207414394,4.51635001822066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StereoAnywhere,dataset_7_keyframe_3,0.5,a2_unconditional,160,1080260,832160,347669,1.7415524513655243,1.8206295204489957,0.17094588332409594,0.12676114962875137,4.301625319457205,0.0009759583633934467,0.32183826115935055,0.5843690406679917,0.21455248990578735,0.10798163814651028,0.04517920264212355,0.0875,0.02292735129594803,0.006428186246193904,0.01309075648896394,0.12857142857142856
StereoAnywhere,dataset_7_keyframe_3,0.5,raw_error_authorized_a2,160,1080260,832160,90513,1.755990067603365,1.8206295204489957,0.17191879689915052,0.12685464592522108,4.32877538096605,0.0006485056703451857,0.08378816210912188,0.7821528399235469,0.014951451643914631,0.011315131705441262,0.007216518634842387,0.04375,0.02046150341629982,-0.0012198235643154658,0.005334335253573947,0.08571428571428572
StereoAnywhere,dataset_7_keyframe_3,0.5,proposal_authorized_a2,160,1080260,832160,45363,1.7959852972850068,1.8206295204489957,0.17325736401096764,0.13073426763213236,4.406105587919139,9.386266142142134e-05,0.04199266843167385,0.9067962877234751,0.0054652951355508555,0.0034692847529321285,0.0016791503733780064,0.0125,0.0015375708462670445,-0.0018992454977706226,0.0003105228619824592,0.02857142857142857
StereoAnywhere,dataset_7_keyframe_3,0.5,oracle_proposal_authorization,160,1080260,832160,103274,1.7306729797547549,1.8206295204489957,0.16782163537334754,0.126011330127997,4.235905184678948,0.0,0.09560105900431377,1.0,0.012574504902903287,0.0,0.00239903441565568,0.0,-0.002408096566796303,-0.014189012208953529,-0.0057869696686975785,0.0
StereoAnywhere,dataset_7_keyframe_3,0.5,random_matched_coverage,160,1080260,832160,19919,1.8161740167293126,1.8206295204489957,0.17459778120185726,0.13181178557784354,4.504346875393086,5.973078482681679e-05,0.018439079480865716,0.5842662784276319,0.012300519130936358,0.006119015573928091,0.0025696112905695223,0.1375,0.001964371185749769,0.000530263895052485,0.0010578926285961627,0.21428571428571427
StereoAnywhere,dataset_7_keyframe_3,0.5,update_magnitude_matched_coverage,160,1080260,832160,74533,1.7458295922768257,1.8206295204489957,0.1716753367671455,0.12687593782083556,4.314714325293591,0.0006101073042202438,0.06899542702682687,0.8296727624005474,0.011003893482022688,0.009421265141318977,0.007479739157014195,0.04375,0.021152369678020477,-0.0017018537735566744,0.005597758605144908,0.1
StereoAnywhere,dataset_7_keyframe_3,0.9,raw,160,43664,28102,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0
StereoAnywhere,dataset_7_keyframe_3,0.9,a2_unconditional,160,43664,28102,17105,nan,nan,nan,nan,nan,0.005174217056275666,0.39174148039574935,0.6272434960537855,0.2138281972813323,0.1085687851398477,0.06590243256509022,0.05,nan,nan,nan,0.020833333333333332
StereoAnywhere,dataset_7_keyframe_3,0.9,raw_error_authorized_a2,160,43664,28102,8262,nan,nan,nan,nan,nan,0.003908185213294035,0.1892176621473067,0.7092713628661341,0.03985481460394278,0.029997864920646218,0.026830104321398665,0.1,nan,nan,nan,0.16666666666666666
StereoAnywhere,dataset_7_keyframe_3,0.9,proposal_authorized_a2,160,43664,28102,4544,nan,nan,nan,nan,nan,0.0002477018805926636,0.10406742396482228,0.9436619718309859,0.008291224823855954,0.0049818518254928475,0.0030290308521849023,0.0125,nan,nan,nan,0.0
