utility_margin_px,uncertainty_threshold_px,require_helpful_class,intervention_coverage,intervention_precision,intervention_recall,false_update_rate,clean_pixel_degradation,harmful_proposal_acceptance_rate,epe_gain,retained_existing_authorized_gain,selected_candidate_regret
0.0,999.0,False,0.13045028077707815,0.2048573584290055,0.7889735333385691,0.11473370666362588,0.061897782406937434,0.6803726309026662,0.004077647812664509,1.294851900649002,0.02182697132229805
0.02,999.0,False,0.09381558891362812,0.2722639275815381,0.7541035105631038,0.07844525130264646,0.042806902392252676,0.6436663454331298,0.003972264006733894,1.2613874064906125,0.02193235605955124
0.05,999.0,False,0.05927641711955437,0.3885654022640324,0.6800047121652399,0.04493591410529361,0.024005267600502287,0.5509155155798265,0.004207259509712458,1.336009930959426,0.021697357296943665
0.1,999.0,False,0.03309072916916054,0.5473893645242977,0.5347718526663001,0.021286640625325922,0.012005067353809485,0.34234928793232683,0.00403428403660655,1.2810817884599175,0.021870339289307594
0.25,999.0,False,0.012809207253651698,0.6578059290794871,0.24876305662451897,0.005872512386787612,0.0038714360608138082,0.11735731877074633,0.003371113445609808,1.0704928068564432,0.02253350429236889
