model,checkpoint,frame,runtime_ms,valid_px,valid_pixel_ratio,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_rmse_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,abs_depth_error_p50,abs_depth_error_p75,abs_depth_error_p90,abs_depth_error_p95,abs_depth_error_p99,pred_disp_le_0_1_ratio,pred_disp_le_0_5_ratio,excluded_pred_disp_le_0_1_ratio,valid_disp_valid_px,valid_disp_valid_pixel_ratio,valid_disp_mae_px,valid_disp_rmse_px,valid_disp_bad1_pct,valid_disp_bad2_pct,valid_disp_bad5_pct,valid_disp_depth_mae_mm,valid_disp_depth_median_abs_error_mm,valid_disp_depth_rmse_mm,valid_disp_depth_bad1mm_pct,valid_disp_depth_bad2mm_pct,valid_disp_depth_bad5mm_pct,valid_disp_abs_depth_error_p50,valid_disp_abs_depth_error_p75,valid_disp_abs_depth_error_p90,valid_disp_abs_depth_error_p95,valid_disp_abs_depth_error_p99,depth_mae_cap100_mm,depth_rmse_cap100_mm,depth_mae_cap200_mm,depth_rmse_cap200_mm
Fast-FoundationStereo 20_30_48 iters=4 320x736,onnx,dataset_1_keyframe_1,426.2392888776958,711538,0.5428604125976563,0.8078048229217529,1.0505244731903076,31.036009320654696,5.755279408829886,0.04483246151294801,0.6340339183807373,0.5023040771484375,0.9224604964256287,19.01261773791421,2.121460835542164,0.2252866326183563,0.5023040771484375,0.8677701950073242,1.2890586853027344,1.5978174209594727,2.469661235809326,0.0,0.0,0.0,711538,0.5428604125976563,0.8078048229217529,1.0505244731903076,31.036009320654696,5.755279408829886,0.04483246151294801,0.6340339183807373,0.5023040771484375,0.9224604964256287,19.01261773791421,2.121460835542164,0.2252866326183563,0.5023040771484375,0.8677701950073242,1.2890586853027344,1.5978174209594727,2.469661235809326,0.6269004344940186,0.8847833871841431,0.6340339183807373,0.9224604964256287
Fast-FoundationStereo 20_30_48 iters=4 320x736,onnx,dataset_1_keyframe_2,72.0562688075006,812104,0.619586181640625,0.7242961525917053,1.5262658596038818,21.954823520140277,3.0544117502191837,0.2870322027720587,0.8728042244911194,0.6816177368164062,1.450711965560913,32.14514397170806,6.335026055776108,0.4584388206436614,0.6816177368164062,1.1583633422851562,1.724698543548584,2.139880657196045,3.3880081176757812,0.0,0.0,0.0,812104,0.619586181640625,0.7242961525917053,1.5262658596038818,21.954823520140277,3.0544117502191837,0.2870322027720587,0.8728042244911194,0.6816177368164062,1.450711965560913,32.14514397170806,6.335026055776108,0.4584388206436614,0.6816177368164062,1.1583633422851562,1.724698543548584,2.139880657196045,3.3880081176757812,0.9231843948364258,1.7352008819580078,0.8728042244911194,1.450711965560913
Fast-FoundationStereo 20_30_48 iters=4 320x736,onnx,dataset_1_keyframe_3,53.76814492046833,850214,0.6486618041992187,0.6793592572212219,0.8762934803962708,23.513021427546477,2.44679574789406,0.008468456176915459,0.844992995262146,0.6149387359619141,6.18549108505249,29.13172448348298,7.740874650382139,0.3377973075014055,0.6149387359619141,1.1046371459960938,1.784926176071167,2.381235122680664,3.9816551208496094,0.0,0.0,0.0,850214,0.6486618041992187,0.6793592572212219,0.8762934803962708,23.513021427546477,2.44679574789406,0.008468456176915459,0.844992995262146,0.6149387359619141,6.18549108505249,29.13172448348298,7.740874650382139,0.3377973075014055,0.6149387359619141,1.1046371459960938,1.784926176071167,2.381235122680664,3.9816551208496094,1.1252373456954956,6.455724239349365,0.844992995262146,6.18549108505249
Fast-FoundationStereo 20_30_48 iters=4 320x736,onnx,dataset_1_keyframe_4,57.220055256038904,670652,0.5116668701171875,1.2965550422668457,1.8185728788375854,50.1875786548016,20.387324573698432,1.2689144295402086,0.5267158150672913,0.41989898681640625,0.7340863347053528,12.236152281660235,1.0427166399265193,0.13315400535598193,0.41989898681640625,0.7268714904785156,1.0739316940307617,1.3151214122772217,2.0246429443359375,0.0,0.0,0.0,670652,0.5116668701171875,1.2965550422668457,1.8185728788375854,50.1875786548016,20.387324573698432,1.2689144295402086,0.5267158150672913,0.41989898681640625,0.7340863347053528,12.236152281660235,1.0427166399265193,0.13315400535598193,0.41989898681640625,0.7268714904785156,1.0739316940307617,1.3151214122772217,2.0246429443359375,0.5267158150672913,0.7340863347053528,0.5267158150672913,0.7340863347053528
Fast-FoundationStereo 20_30_48 iters=4 320x736,onnx,dataset_1_keyframe_5,24.023770820349455,661873,0.5049690246582031,0.9248833656311035,1.3604620695114136,35.96535891326584,8.829790609376724,0.3029282052599215,0.6058475375175476,0.44239044189453125,1.0614001750946045,16.611343868083452,3.008885390399669,0.16755480280960244,0.44239044189453125,0.7966194152832031,1.2627489566802979,1.6646461486816406,2.9047865867614746,0.0,0.0,0.0,661873,0.5049690246582031,0.9248833656311035,1.3604620695114136,35.96535891326584,8.829790609376724,0.3029282052599215,0.6058475375175476,0.44239044189453125,1.0614001750946045,16.611343868083452,3.008885390399669,0.16755480280960244,0.44239044189453125,0.7966194152832031,1.2627489566802979,1.6646461486816406,2.9047865867614746,0.6058475375175476,1.0614001750946045,0.6058475375175476,1.0614001750946045
Fast-FoundationStereo 20_30_48 iters=4 320x736,onnx,dataset_2_keyframe_1,53.23975719511509,608423,0.4641899108886719,1.7908190488815308,2.526275873184204,66.83836738584833,33.77419985766482,3.7222458717043896,0.7599149942398071,0.6618843078613281,1.1707900762557983,26.326092208874417,2.912611784893076,0.09993047600107162,0.6618843078613281,1.023855209350586,1.4337258338928223,1.7476015090942383,2.596965789794922,0.0,0.0,0.0,608423,0.4641899108886719,1.7908190488815308,2.526275873184204,66.83836738584833,33.77419985766482,3.7222458717043896,0.7599149942398071,0.6618843078613281,1.1707900762557983,26.326092208874417,2.912611784893076,0.09993047600107162,0.6618843078613281,1.023855209350586,1.4337258338928223,1.7476015090942383,2.596965789794922,0.7599149942398071,1.1707900762557983,0.7599149942398071,1.1707900762557983
Fast-FoundationStereo 20_30_48 iters=4 320x736,onnx,dataset_2_keyframe_2,57.27519793435931,887191,0.6768730163574219,0.895520806312561,1.1452759504318237,37.70011192629321,4.916190538452262,0.14585359860503544,1.3788056373596191,1.139404296875,3.2314670085906982,56.17640395360187,20.210755068525266,1.7005357358223876,1.139404296875,1.8193435668945312,2.6008834838867188,3.2966537475585938,6.053048133850098,0.0,0.0,0.0,887191,0.6768730163574219,0.895520806312561,1.1452759504318237,37.70011192629321,4.916190538452262,0.14585359860503544,1.3788056373596191,1.139404296875,3.2314670085906982,56.17640395360187,20.210755068525266,1.7005357358223876,1.139404296875,1.8193435668945312,2.6008834838867188,3.2966537475585938,6.053048133850098,1.5842150449752808,3.7513608932495117,1.3788056373596191,3.2314670085906982
Fast-FoundationStereo 20_30_48 iters=4 320x736,onnx,dataset_2_keyframe_3,50.46737100929022,496833,0.37905349731445315,2.1533358097076416,3.3840534687042236,63.472233124611286,35.743398687285264,8.432813440331056,1.0792261362075806,0.6684226989746094,2.1215646266937256,34.02290105528417,13.740834445377018,1.1802758673437554,0.6684226989746094,1.2886886596679688,2.441570520401001,3.360743999481201,5.334162712097168,0.0,0.0,0.0,496833,0.37905349731445315,2.1533358097076416,3.3840534687042236,63.472233124611286,35.743398687285264,8.432813440331056,1.0792261362075806,0.6684226989746094,2.1215646266937256,34.02290105528417,13.740834445377018,1.1802758673437554,0.6684226989746094,1.2886886596679688,2.441570520401001,3.360743999481201,5.334162712097168,1.0792261362075806,2.1215646266937256,1.0792261362075806,2.1215646266937256
Fast-FoundationStereo 20_30_48 iters=4 320x736,onnx,dataset_2_keyframe_4,23.832886014133692,635765,0.4850502014160156,1.2035022974014282,1.7890870571136475,51.05471361273427,16.282745983185613,0.47202975942368647,0.3749183118343353,0.31644439697265625,0.9170520305633545,2.9882110528261228,0.19818643681234419,0.030042547167585504,0.31644439697265625,0.5145454406738281,0.7259619235992432,0.8797218799591064,1.289151668548584,0.0,0.0,0.0,635765,0.4850502014160156,1.2035022974014282,1.7890870571136475,51.05471361273427,16.282745983185613,0.47202975942368647,0.3749183118343353,0.31644439697265625,0.9170520305633545,2.9882110528261228,0.19818643681234419,0.030042547167585504,0.31644439697265625,0.5145454406738281,0.7259619235992432,0.8797218799591064,1.289151668548584,0.3749183118343353,0.9170520305633545,0.3749183118343353,0.9170520305633545
Fast-FoundationStereo 20_30_48 iters=4 320x736,onnx,dataset_2_keyframe_5,58.84373839944601,759702,0.5796066284179687,1.088621973991394,2.295012950897217,31.957925607672482,13.053276153017892,1.1853331964375504,1.3057067394256592,0.9999618530273438,2.5675995349884033,49.99815717215434,15.648109390260917,1.0013136729928314,0.9999618530273438,1.6319351196289062,2.340559959411621,2.890547275543213,5.004661560058594,0.0,0.0,0.0,759702,0.5796066284179687,1.088621973991394,2.295012950897217,31.957925607672482,13.053276153017892,1.1853331964375504,1.3057067394256592,0.9999618530273438,2.5675995349884033,49.99815717215434,15.648109390260917,1.0013136729928314,0.9999618530273438,1.6319351196289062,2.340559959411621,2.890547275543213,5.004661560058594,1.5487431287765503,2.863217353820801,1.3057067394256592,2.5675995349884033
Fast-FoundationStereo 20_30_48 iters=4 320x736,onnx,dataset_3_keyframe_1,57.384009938687086,759440,0.57940673828125,0.9034919738769531,1.6165603399276733,25.321289371115558,8.337195828505214,2.1554039818813866,1.2690891027450562,0.7346267700195312,2.583864688873291,38.38512588222901,16.42341725481934,2.6641999367955336,0.7346267700195312,1.463287353515625,2.6876678466796875,3.783480167388916,8.662846565246582,0.0,0.0,0.0,759440,0.57940673828125,0.9034919738769531,1.6165603399276733,25.321289371115558,8.337195828505214,2.1554039818813866,1.2690891027450562,0.7346267700195312,2.583864688873291,38.38512588222901,16.42341725481934,2.6641999367955336,0.7346267700195312,1.463287353515625,2.6876678466796875,3.783480167388916,8.662846565246582,6.078068256378174,14.35297679901123,1.2690891027450562,2.583864688873291
Fast-FoundationStereo 20_30_48 iters=4 320x736,onnx,dataset_3_keyframe_2,23.911964148283005,733774,0.5598251342773437,1.179531455039978,1.9471818208694458,42.86128971590708,15.681667652437945,1.2593795909912318,0.9550899863243103,0.4947032928466797,2.4835495948791504,24.92279639234969,9.433558561627967,1.6476462780093053,0.4947032928466797,0.9976634979248047,1.921567440032959,2.9457321166992188,7.003000259399414,0.0,0.0,0.0,733774,0.5598251342773437,1.179531455039978,1.9471818208694458,42.86128971590708,15.681667652437945,1.2593795909912318,0.9550899863243103,0.4947032928466797,2.4835495948791504,24.92279639234969,9.433558561627967,1.6476462780093053,0.4947032928466797,0.9976634979248047,1.921567440032959,2.9457321166992188,7.003000259399414,2.4159727096557617,5.973705768585205,0.9550899863243103,2.4835495948791504
Fast-FoundationStereo 20_30_48 iters=4 320x736,onnx,dataset_3_keyframe_3,57.44770495221019,653728,0.4987548828125,0.8717797994613647,1.3780813217163086,30.37119413578736,7.6693976699789514,0.6401745068285281,1.1531800031661987,0.7286109924316406,2.2561981678009033,37.41464339908953,13.63151035292966,1.887329286798179,0.7286109924316406,1.3847675323486328,2.345867872238159,3.218564033508301,7.153879165649414,0.0,0.0,0.0,653728,0.4987548828125,0.8717797994613647,1.3780813217163086,30.37119413578736,7.6693976699789514,0.6401745068285281,1.1531800031661987,0.7286109924316406,2.2561981678009033,37.41464339908953,13.63151035292966,1.887329286798179,0.7286109924316406,1.3847675323486328,2.345867872238159,3.218564033508301,7.153879165649414,4.046873092651367,8.937538146972656,1.1531800031661987,2.2561981678009033
Fast-FoundationStereo 20_30_48 iters=4 320x736,onnx,dataset_3_keyframe_4,56.2030179426074,672805,0.5133094787597656,0.9343596696853638,1.6783558130264282,33.64838251796583,7.941379745988808,0.7786803011273697,0.8894098997116089,0.3863372802734375,4.902536869049072,19.096915153722104,8.80314504202555,2.302004295449647,0.3863372802734375,0.7903976440429688,1.7948040962219238,3.1731390953063965,7.7855143547058105,0.0,0.0,0.0,672805,0.5133094787597656,0.9343596696853638,1.6783558130264282,33.64838251796583,7.941379745988808,0.7786803011273697,0.8894098997116089,0.3863372802734375,4.902536869049072,19.096915153722104,8.80314504202555,2.302004295449647,0.3863372802734375,0.7903976440429688,1.7948040962219238,3.1731390953063965,7.7855143547058105,2.816866397857666,8.821471214294434,0.8894098997116089,4.902536869049072
