probability_threshold,utility_threshold_px,harm_threshold_px,coverage,precision,harmful_acceptance,harm_cost_fraction,net_utility,mean_selected_utility,clean_selection
0.5,0.1,0.5,0.00425298099221858,0.8917036098796707,0.056857364013792135,0.0234114769014903,0.003813212737441063,0.8965976238250732,0.05143902610653719
0.6,0.0,0.025,0.007738025229385941,0.8815362004950495,0.04764851485148515,0.022186518464627585,0.004239529371261597,0.5478824973106384,0.07081528465346534
0.6,0.0,0.05,0.007810150232490908,0.8804460282791126,0.04893282752806836,0.024292006023042937,0.004282151814550161,0.5482804179191589,0.0706211441928191
0.6,0.0,0.1,0.007827807390927392,0.8801804557271754,0.049357699954121426,0.025123435567143578,0.004297841805964708,0.549048125743866,0.07046184431870317
0.6,0.0,0.25,0.007835588511594318,0.8800702772897411,0.04953785043159423,0.02530574128698555,0.004312663339078426,0.5503945350646973,0.07039187227866474
0.6,0.0,0.5,0.007836785607081538,0.8800504086152906,0.04956847170243642,0.025316439012538574,0.00431583309546113,0.5507149696350098,0.07038111968227297
0.6,0.005,0.025,0.007738025229385941,0.8815362004950495,0.04764851485148515,0.022186518464627585,0.004239529371261597,0.5478824973106384,0.07081528465346534
0.6,0.005,0.05,0.007810150232490908,0.8804460282791126,0.04893282752806836,0.024292006023042937,0.004282151814550161,0.5482804179191589,0.0706211441928191
0.6,0.005,0.1,0.007827807390927392,0.8801804557271754,0.049357699954121426,0.025123435567143578,0.004297841805964708,0.549048125743866,0.07046184431870317
0.6,0.005,0.25,0.007835588511594318,0.8800702772897411,0.04953785043159423,0.02530574128698555,0.004312663339078426,0.5503945350646973,0.07039187227866474
0.6,0.005,0.5,0.007836785607081538,0.8800504086152906,0.04956847170243642,0.025316439012538574,0.00431583309546113,0.5507149696350098,0.07038111968227297
0.6,0.01,0.025,0.007733536121308868,0.8816222282419411,0.04763747532990209,0.022180236840251315,0.004238992929458618,0.5481312274932861,0.07074029642815681
0.6,0.01,0.05,0.0078056611244138345,0.8805306341538226,0.04892262863277356,0.02428608041524667,0.00428161583840847,0.5485270619392395,0.07054673721340388
0.6,0.01,0.1,0.00782331828285032,0.8802647182586741,0.04934776787422057,0.025117641596733287,0.004297305829823017,0.549294650554657,0.07038751386710532
0.6,0.01,0.25,0.007831099403517247,0.8801543929376696,0.04952803149004471,0.02529999411392508,0.004312127362936735,0.5506415367126465,0.0703175755722857
0.6,0.01,0.5,0.007832296499004465,0.8801345000191051,0.049558671812311335,0.02531069879524435,0.004315297119319439,0.5509620904922485,0.07030682816858355
0.6,0.02,0.025,0.00767427989469151,0.8830090083063604,0.04761533361931131,0.02209328600730993,0.004232344683259726,0.5514972805976868,0.06937565807432827
0.6,0.02,0.05,0.007746404897796476,0.8818961520630505,0.04891052387575336,0.024203633262197544,0.004274968057870865,0.5518648028373718,0.0691933240611961
0.6,0.02,0.1,0.007764062056232962,0.8816251011833636,0.04933893535828547,0.0250369239187966,0.004290658049285412,0.5526307225227356,0.069035963458351
0.6,0.02,0.25,0.007771843176899888,0.8815125726828141,0.04952058223266202,0.025219869315107595,0.00430547958239913,0.553984522819519,0.06896684508452386
0.6,0.02,0.5,0.007773040272387107,0.8814923189465984,0.04955145728256266,0.02523064788626603,0.004308649338781834,0.5543069839477539,0.06895622377083895
0.6,0.05,0.025,0.006525367500832729,0.8926343790130251,0.04833975417354614,0.020471295669806287,0.0040808445774018764,0.6253820657730103,0.05902586681342873
0.6,0.05,0.05,0.006596893956194086,0.8912579957356077,0.04981173161547884,0.022669656117605658,0.004123425576835871,0.6250558495521545,0.058930272648913484
0.6,0.05,0.1,0.006614551114630572,0.8909148493349018,0.05031218894217718,0.023541960452206055,0.004139115568250418,0.625759482383728,0.058772961722921
0.6,0.05,0.25,0.0066223322352974975,0.8907718727404194,0.05052422270426609,0.02373749903065307,0.004153937101364136,0.62726229429245,0.05870390455531453
0.6,0.05,0.5,0.006623529330784717,0.890746430507862,0.0505602747153443,0.02374983828143526,0.0041571068577468395,0.6276275515556335,0.05869329477679378
0.6,0.1,0.025,0.003730149538175525,0.9076540436456996,0.046052631578947366,0.014464538156070754,0.00362038379535079,0.9705738425254822,0.046293324775353015
0.6,0.1,0.05,0.0037974861593316135,0.9052722830798329,0.048467176294428246,0.016974287411182565,0.003662500996142626,0.9644542336463928,0.04626054062573883
0.6,0.1,0.1,0.003815143317768099,0.9046124882334484,0.049341073109507375,0.017991650318533062,0.0036781916860491037,0.9641034603118896,0.04604643865704424
0.6,0.1,0.25,0.003822924438435025,0.9043369343979959,0.04971034914670424,0.01823648095043413,0.0036930132191628218,0.9660180807113647,0.04595271645529983
0.6,0.1,0.5,0.0038241215339222443,0.9042886210674597,0.04977304742526217,0.018255259706754037,0.003696183208376169,0.9665445685386658,0.045938331507278135
0.7,0.0,0.025,0.00488055830139333,0.9028084375766495,0.04090017169487368,0.014495197685090855,0.0037544758524745703,0.7692723274230957,0.056291390728476824
0.7,0.0,0.05,0.004916770439881715,0.9020634244324061,0.041633696512264895,0.015894099767139406,0.003785812994465232,0.7699798941612244,0.05630287905532899
0.7,0.0,0.1,0.0049278435731384945,0.9016761812219118,0.042147455362565284,0.016809577197629762,0.003794244024902582,0.7699606418609619,0.056176363415522894
0.7,0.0,0.25,0.004932931228959176,0.9015349147606625,0.04234666019535279,0.016968207845257457,0.003805329790338874,0.7714136838912964,0.05611842504398471
0.7,0.0,0.5,0.004933529776702786,0.9015468607825295,0.04234152259629967,0.016959402354361604,0.003807339584454894,0.7717275023460388,0.056111616621170764
0.7,0.005,0.025,0.00488055830139333,0.9028084375766495,0.04090017169487368,0.014495197685090855,0.0037544758524745703,0.7692723274230957,0.056291390728476824
0.7,0.005,0.05,0.004916770439881715,0.9020634244324061,0.041633696512264895,0.015894099767139406,0.003785812994465232,0.7699798941612244,0.05630287905532899
0.7,0.005,0.1,0.0049278435731384945,0.9016761812219118,0.042147455362565284,0.016809577197629762,0.003794244024902582,0.7699606418609619,0.056176363415522894
0.7,0.005,0.25,0.004932931228959176,0.9015349147606625,0.04234666019535279,0.016968207845257457,0.003805329790338874,0.7714136838912964,0.05611842504398471
0.7,0.005,0.5,0.004933529776702786,0.9015468607825295,0.04234152259629967,0.016959402354361604,0.003807339584454894,0.7717275023460388,0.056111616621170764
0.7,0.01,0.025,0.004880259027521525,0.9028024774636659,0.04090267983074753,0.014495368934085574,0.0037544306833297014,0.7693102359771729,0.05629484270558656
0.7,0.01,0.05,0.00491647116600991,0.9020574628682737,0.04163623082542001,0.015894285724379204,0.003785767825320363,0.770017683506012,0.05630630630630631
0.7,0.01,0.1,0.004927544299266689,0.901670209535378,0.04215001518372305,0.016809773246182633,0.003794199088588357,0.7699981927871704,0.056179775280898875
0.7,0.01,0.25,0.004932631955087372,0.901528940662541,0.04234922946244388,0.016968406416685945,0.0038052848540246487,0.7714513540267944,0.05612182987501517
0.7,0.01,0.5,0.004933230502830981,0.9015408881339481,0.04234409123999029,0.016959600719748835,0.003807294648140669,0.7717651724815369,0.056115020626061635
0.7,0.02,0.025,0.004868288072649331,0.9028708428105982,0.04094178397983648,0.014488826583139448,0.003752736607566476,0.7708537578582764,0.05618737320956538
0.7,0.02,0.05,0.004904500211137717,0.9021235050036612,0.04167683670978765,0.015888447326325186,0.0037840737495571375,0.7715515494346619,0.05619965828655114
0.7,0.02,0.1,0.004915573344394496,0.9017351598173516,0.04219178082191781,0.01680436614903877,0.003792505245655775,0.7715286016464233,0.05607305936073059
0.7,0.02,0.25,0.0049206610002151775,0.9015934801119085,0.04239143656489478,0.016963086200852497,0.0038035905454307795,0.772983729839325,0.05601508332319669
0.7,0.02,0.5,0.004921259547958788,0.9016054487959134,0.042386280710289465,0.016954280577915766,0.003805600805208087,0.7732982039451599,0.05600827049379713
0.7,0.05,0.025,0.0045606345324339555,0.9085241813767307,0.04022573659688956,0.01385355828823519,0.0037114268634468317,0.8137960433959961,0.051250082026379686
0.7,0.05,0.05,0.004596846670922341,0.9076822916666667,0.041015625,0.015275733978159548,0.0037427619099617004,0.8142020106315613,0.05130208333333333
0.7,0.05,0.1,0.00460791980417912,0.907254659998701,0.041566538936156396,0.016204257587581206,0.003751193406060338,0.8140751123428345,0.05117880106514256
0.7,0.05,0.25,0.004613007459999803,0.907097443882185,0.04178019981834696,0.01636668481662783,0.0037622791714966297,0.8155804872512817,0.051122356299468014
0.7,0.05,0.5,0.004613606007743412,0.9071094966268811,0.04177477944992216,0.016358089087325393,0.0037642887327820063,0.8159102201461792,0.05111572392319668
0.7,0.1,0.025,0.0031471640358996964,0.9170787371624192,0.04098516546215291,0.011490921051800489,0.0034761750139296055,1.1045417785644531,0.041936097375427916
0.7,0.1,0.05,0.0031830769005162774,0.9158518239939827,0.042121098157201955,0.01303670606496416,0.003507509594783187,1.1019244194030762,0.04202707784881535
0.7,0.1,0.1,0.0031941500337730566,0.9152065960835754,0.04291202098753865,0.014037174032131044,0.003515941556543112,1.1007437705993652,0.04188138292888598
0.7,0.1,0.25,0.0031992376895937386,0.9149672591206736,0.04321796071094481,0.014218019725560473,0.00352702708914876,1.1024583578109741,0.041814780168381666
0.7,0.1,0.5,0.0031998362373373483,0.914983164983165,0.043209876543209874,0.01421003729346177,0.0035290371160954237,1.1028802394866943,0.04180695847362514
0.8,0.0,0.025,0.0028018019878369113,0.9283272804956206,0.03001495406964324,0.007660596271816457,0.003353759180754423,1.1970012187957764,0.04165776543473617
0.8,0.0,0.05,0.002815867859811739,0.927622489106175,0.030821553831437986,0.008987390756593357,0.003372538834810257,1.197690725326538,0.04155595706238708
0.8,0.0,0.1,0.0028197584201452015,0.9272978136276799,0.031203566121842496,0.009694020246395329,0.0033758990466594696,1.1972301006317139,0.041498620250477604
0.8,0.0,0.25,0.0028218533372478356,0.9271396754692969,0.03139251246155478,0.009772456920960482,0.0033806483261287212,1.1980241537094116,0.041467812069148374
0.8,0.0,0.5,0.00282215261111964,0.9271474019088017,0.03138918345705196,0.00976952725915191,0.0033816720824688673,1.198259949684143,0.041463414634146344
0.8,0.005,0.025,0.0028018019878369113,0.9283272804956206,0.03001495406964324,0.007660596271816457,0.003353759180754423,1.1970012187957764,0.04165776543473617
0.8,0.005,0.05,0.002815867859811739,0.927622489106175,0.030821553831437986,0.008987390756593357,0.003372538834810257,1.197690725326538,0.04155595706238708
0.8,0.005,0.1,0.0028197584201452015,0.9272978136276799,0.031203566121842496,0.009694020246395329,0.0033758990466594696,1.1972301006317139,0.041498620250477604
0.8,0.005,0.25,0.0028218533372478356,0.9271396754692969,0.03139251246155478,0.009772456920960482,0.0033806483261287212,1.1980241537094116,0.041467812069148374
0.8,0.005,0.5,0.00282215261111964,0.9271474019088017,0.03138918345705196,0.00976952725915191,0.0033816720824688673,1.198259949684143,0.041463414634146344
0.8,0.01,0.025,0.0028018019878369113,0.9283272804956206,0.03001495406964324,0.007660596271816457,0.003353759180754423,1.1970012187957764,0.04165776543473617
0.8,0.01,0.05,0.002815867859811739,0.927622489106175,0.030821553831437986,0.008987390756593357,0.003372538834810257,1.197690725326538,0.04155595706238708
0.8,0.01,0.1,0.0028197584201452015,0.9272978136276799,0.031203566121842496,0.009694020246395329,0.0033758990466594696,1.1972301006317139,0.041498620250477604
0.8,0.01,0.25,0.0028218533372478356,0.9271396754692969,0.03139251246155478,0.009772456920960482,0.0033806483261287212,1.1980241537094116,0.041467812069148374
0.8,0.01,0.5,0.00282215261111964,0.9271474019088017,0.03138918345705196,0.00976952725915191,0.0033816720824688673,1.198259949684143,0.041463414634146344
0.8,0.02,0.025,0.0027997070707342776,0.9282736504543025,0.030037413148049173,0.007661411846923075,0.0033533996902406216,1.197768211364746,0.04168893639764832
0.8,0.02,0.05,0.0028137729427091048,0.9275686024250159,0.030844501169963838,0.008988340986390906,0.0033721791114658117,1.19845449924469,0.04158689640502021
0.8,0.02,0.1,0.002817663503042568,0.9272437599575146,0.031226765799256505,0.009695043436992781,0.003375539556145668,1.1979925632476807,0.04152947424322889
0.8,0.02,0.25,0.0028197584201452015,0.9270855444703885,0.03141583527913394,0.009773487696446714,0.0033802883699536324,1.198786735534668,0.041498620250477604
0.8,0.02,0.5,0.0028200576940170066,0.927093282394142,0.03141250132654144,0.009770557416670704,0.0033813121262937784,1.1990225315093994,0.04149421627931656
0.8,0.05,0.025,0.0027530203467327225,0.9301010979454288,0.029894553755843028,0.007563635587188211,0.003346322802826762,1.2155096530914307,0.04000434829872812
0.8,0.05,0.05,0.0027670862187075497,0.9293748648064027,0.03071598529093662,0.008894158503272244,0.0033651015255600214,1.2161173820495605,0.03990914990266061
0.8,0.05,0.1,0.0027709767790410128,0.9290420131763689,0.03110487093638622,0.009602572987955743,0.0033684622030705214,1.215622901916504,0.03985311588724484
0.8,0.05,0.25,0.002773071696143647,0.9288797755234189,0.03129721562702353,0.009681325836049342,0.003373210784047842,1.2164170742034912,0.03982300884955752
0.8,0.05,0.5,0.0027733709700154515,0.9288874500917234,0.03129383835113845,0.00967841599954504,0.0033742347732186317,1.2166550159454346,0.03981871155713823
0.8,0.1,0.025,0.002275079973460393,0.9343593791107603,0.03038674033149171,0.006911818318818946,0.003263491904363036,1.4344515800476074,0.03525388055774796
0.8,0.1,0.05,0.0022891458454352203,0.9334553536409989,0.031376650542554584,0.008281384567805462,0.00328227155841887,1.4338407516479492,0.03516799581644659
0.8,0.1,0.1,0.0022930364057686834,0.933046202036022,0.03184547115635604,0.009009168755074104,0.0032856313046067953,1.4328736066818237,0.035108326807622034
0.8,0.1,0.25,0.0022951313228713175,0.9328465249706611,0.03207719389750945,0.009090857569648003,0.0032903803512454033,1.4336351156234741,0.035076281131829444
0.8,0.1,0.5,0.002295430596743122,0.9328552803129074,0.032073011734028684,0.009088056372449386,0.0032914041075855494,1.4338939189910889,0.035071707953063885
0.9,0.0,0.025,0.0012814907190683246,0.960999532928538,0.015179822512844466,0.0016692380133217918,0.002983031328767538,2.327782154083252,0.02382064455861747
0.9,0.0,0.05,0.0012859798271453971,0.9602047940423551,0.015824994181987434,0.002448527363189046,0.0029935960192233324,2.327871322631836,0.023970211775657436
0.9,0.0,0.1,0.0012874761965044213,0.9595536959553695,0.016503951650395164,0.003173177761142112,0.0029941529501229525,2.3255984783172607,0.02394235239423524
0.9,0.0,0.25,0.0012877754703762262,0.9595630955147572,0.016500116198001395,0.003172128044774698,0.002995146904140711,2.3258297443389893,0.02393678828724146
0.9,0.0,0.5,0.0012877754703762262,0.9595630955147572,0.016500116198001395,0.003172128044774698,0.002995146904140711,2.3258297443389893,0.02393678828724146
0.9,0.005,0.025,0.0012814907190683246,0.960999532928538,0.015179822512844466,0.0016692380133217918,0.002983031328767538,2.327782154083252,0.02382064455861747
0.9,0.005,0.05,0.0012859798271453971,0.9602047940423551,0.015824994181987434,0.002448527363189046,0.0029935960192233324,2.327871322631836,0.023970211775657436
0.9,0.005,0.1,0.0012874761965044213,0.9595536959553695,0.016503951650395164,0.003173177761142112,0.0029941529501229525,2.3255984783172607,0.02394235239423524
0.9,0.005,0.25,0.0012877754703762262,0.9595630955147572,0.016500116198001395,0.003172128044774698,0.002995146904140711,2.3258297443389893,0.02393678828724146
0.9,0.005,0.5,0.0012877754703762262,0.9595630955147572,0.016500116198001395,0.003172128044774698,0.002995146904140711,2.3258297443389893,0.02393678828724146
0.9,0.01,0.025,0.0012814907190683246,0.960999532928538,0.015179822512844466,0.0016692380133217918,0.002983031328767538,2.327782154083252,0.02382064455861747
0.9,0.01,0.05,0.0012859798271453971,0.9602047940423551,0.015824994181987434,0.002448527363189046,0.0029935960192233324,2.327871322631836,0.023970211775657436
0.9,0.01,0.1,0.0012874761965044213,0.9595536959553695,0.016503951650395164,0.003173177761142112,0.0029941529501229525,2.3255984783172607,0.02394235239423524
0.9,0.01,0.25,0.0012877754703762262,0.9595630955147572,0.016500116198001395,0.003172128044774698,0.002995146904140711,2.3258297443389893,0.02393678828724146
0.9,0.01,0.5,0.0012877754703762262,0.9595630955147572,0.016500116198001395,0.003172128044774698,0.002995146904140711,2.3258297443389893,0.02393678828724146
0.9,0.02,0.025,0.0012814907190683246,0.960999532928538,0.015179822512844466,0.0016692380133217918,0.002983031328767538,2.327782154083252,0.02382064455861747
0.9,0.02,0.05,0.0012859798271453971,0.9602047940423551,0.015824994181987434,0.002448527363189046,0.0029935960192233324,2.327871322631836,0.023970211775657436
0.9,0.02,0.1,0.0012874761965044213,0.9595536959553695,0.016503951650395164,0.003173177761142112,0.0029941529501229525,2.3255984783172607,0.02394235239423524
0.9,0.02,0.25,0.0012877754703762262,0.9595630955147572,0.016500116198001395,0.003172128044774698,0.002995146904140711,2.3258297443389893,0.02393678828724146
0.9,0.02,0.5,0.0012877754703762262,0.9595630955147572,0.016500116198001395,0.003172128044774698,0.002995146904140711,2.3258297443389893,0.02393678828724146
0.9,0.05,0.025,0.00128059289745291,0.9609721897639636,0.015190465061930357,0.001669334021029687,0.0029828594997525215,2.329279899597168,0.0238373451741061
0.9,0.05,0.05,0.0012850820055299826,0.9601769911504425,0.015836050302748022,0.0024486678243260157,0.002993423957377672,2.3293638229370117,0.023986958546809503
0.9,0.05,0.1,0.0012865783748890068,0.9595254710397767,0.01651546871365434,0.003173359626178655,0.0029939808882772923,2.327087640762329,0.02395906024656897
0.9,0.05,0.25,0.0012868776487608116,0.9595348837209302,0.016511627906976745,0.003172309172337403,0.0029949748422950506,2.3273186683654785,0.02395348837209302
0.9,0.05,0.5,0.0012868776487608116,0.9595348837209302,0.016511627906976745,0.003172309172337403,0.0029949748422950506,2.3273186683654785,0.02395348837209302
0.9,0.1,0.025,0.0012105628114505774,0.9629171817058096,0.01557478368355995,0.001610526441301907,0.0029694484546780586,2.452949047088623,0.02150803461063041
0.9,0.1,0.05,0.00121505191952765,0.9620689655172414,0.01625615763546798,0.0023936653030259595,0.002980013145133853,2.4525809288024902,0.02167487684729064
0.9,0.1,0.1,0.0012165482888866744,0.9613776137761377,0.016974169741697416,0.0031217052533449407,0.0029805703088641167,2.4500224590301514,0.021648216482164823
0.9,0.1,0.25,0.0012168475627584792,0.9613871126414166,0.016969995081160847,0.0031206678067233146,0.002981564262881875,2.4502365589141846,0.02164289227742253
0.9,0.1,0.5,0.0012168475627584792,0.9613871126414166,0.016969995081160847,0.0031206678067233146,0.002981564262881875,2.4502365589141846,0.02164289227742253
