beneficial_rate,boundary_raw_mae,boundary_refined_mae,catastrophic_harmful_gt6px,corr_max,corr_p50,corr_p95,corr_p99,correction_magnitude_ratio,correction_sign_accuracy,delta_mae,fixed_bad1_pct_of_rawbad,fixed_bad3_pct_of_rawbad,frac_corr_gt12px,frac_corr_gt20px,frac_corr_gt3px,frac_corr_gt6px,harmful_rate,interior_raw_mae,interior_refined_mae,mean_beneficial_reduction,mean_harmful_increase,modified_pixel_ratio,net_benefit_ratio,neutral_rate,new_bad1_pct_of_rawgood,new_bad3_pct_of_rawgood,overshoot_rate,raw_bad1,raw_bad3,raw_bad5,raw_mae,raw_rmse,refined_bad1,refined_bad3,refined_bad5,refined_mae,refined_rmse,rel_impr,specimen,top0.1pct_damage_contrib,top1.0pct_damage_contrib,top10.0pct_damage_contrib,top5.0pct_damage_contrib,undershoot_rate,valid_px
1.0,7.163326740264893,7.164178371429443,0.0,0.21030807495117188,0.0163726806640625,0.0215548537671566,0.03777354955673218,0.006790976971387863,1.0,0.005009174346923828,1.0661928031985786,1.3237063778580023,0.0,0.0,0.0,0.0,0.0,3.457198143005371,3.4518094062805176,0.21030807495117188,0.0,0.00022055580061755624,1.0,0.0,0.3066141042487955,0.0,0.0,49.64711071901191,18.328187031318922,14.512571680635201,3.68280291557312,7.9095139503479,49.272165857962065,18.085575650639612,14.512571680635201,3.6777937412261963,7.905553817749023,0.0013601527048167597,specimen_1,0.00939504150301218,0.05263460427522659,0.32818910479545593,0.1768469214439392,1.0,4534
1.0,14.400006294250488,14.377201080322266,0.0,1.7533988952636719,0.018718719482421875,0.06405648589134216,0.2494051456451416,0.007657617796212435,1.0,0.018522262573242188,0.49794961921499703,0.21285653469561516,0.0,0.0,0.0,0.0,0.0,7.937597274780273,7.919536113739014,0.31036055088043213,0.0,0.032418952618453865,156.0,0.0,0.4291845493562232,0.0,0.0,70.94763092269328,48.81546134663341,44.763092269326684,8.566110610961914,13.68399429321289,70.71903574397341,48.71155444721529,44.763092269326684,8.547588348388672,13.649369239807129,0.0021622721693016133,specimen_1,0.014733755961060524,0.08341865986585617,0.5670530200004578,0.3031328022480011,1.0,4812
1.0,6.402213096618652,6.402709007263184,0.0,0.14101791381835938,0.015962600708007812,0.021557237952947617,0.055558301508426666,0.004889028612524271,1.0,0.003626585006713867,0.9564801530368245,1.7064846416382253,0.0,0.0,0.0,0.0,0.0,2.423027515411377,2.4192118644714355,0.14101791381835938,0.0,0.00020990764063811922,1.0,0.0,0.07482229704451926,0.0,0.0,43.89168765743073,12.300587741393787,9.739714525608733,2.597597122192383,6.012139320373535,43.513853904282115,12.090680100755668,9.71872376154492,2.593970537185669,6.008721828460693,0.0013961306685052893,specimen_1,0.00852688867598772,0.060854021459817886,0.3052132725715637,0.17248685657978058,1.0,4764
1.0,10.891024589538574,10.88791275024414,0.0,0.6292877197265625,0.024616241455078125,0.06822358071804047,0.13463231921195984,0.003816300304606557,1.0,0.024026870727539062,0.6427423674343867,0.28922631959508316,0.0,0.0,0.0,0.0,0.0,13.104289054870605,13.078706741333008,0.13265515863895416,0.0,0.03419139320102181,174.0,0.0,0.6642066420664207,0.0,0.0,73.3739438003537,54.352525054038125,51.69974454706229,12.951199531555176,18.628883361816406,73.07919041068972,54.19532324621733,51.660444095107096,12.927172660827637,18.599178314208984,0.0018551849710135631,specimen_1,0.016558675095438957,0.07710286229848862,0.6153523325920105,0.3244229555130005,1.0,5089
0.0,8.47408390045166,8.47460651397705,0.0,0.09729576110839844,0.0164794921875,0.026409149169921875,0.056787192821502686,0.0,nan,0.005059480667114258,1.2379642365887207,0.34207525655644244,0.0,0.0,0.0,0.0,0.0,3.5510761737823486,3.5457065105438232,0.0,0.0,0.0,0.0,0.0,0.19638648860958366,0.0,nan,46.13920033848107,18.552993441929342,14.44891051406812,3.81040096282959,8.4707670211792,45.67378887243495,18.48952824201396,14.38544531415274,3.8053414821624756,8.464638710021973,0.0013278079436965882,specimen_1,0.008379326201975346,0.055109988898038864,0.31471022963523865,0.17367114126682281,nan,4727
0.0,4.1044921875,4.091574668884277,0.0,0.08379745483398438,0.0126953125,0.028015898540616035,0.06692151725292206,0.0,nan,0.007877826690673828,1.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,1.6769381761550903,1.6693414449691772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,62.70627062706271,15.181518151815181,3.9603960396039604,1.8051258325576782,2.6155025959014893,61.71617161716172,15.181518151815181,3.9603960396039604,1.7972480058670044,2.605771780014038,0.004364142681129191,specimen_1,0.04566240310668945,0.10891290754079819,0.5762601494789124,0.38093599677085876,nan,303
0.0,4.1268696784973145,4.121676921844482,0.0,0.09077644348144531,0.016119956970214844,0.020734310150146484,0.02990812622010708,0.0,nan,0.005983114242553711,2.5423728813559325,3.314917127071823,0.0,0.0,0.0,0.0,0.0,1.8069095611572266,1.8009037971496582,0.0,0.0,0.0,0.0,0.0,0.041050903119868636,0.0,nan,42.0827389443652,8.606752258678078,6.3242986210175935,1.871444821357727,4.277699947357178,41.03661436043747,8.32144555397052,6.3242986210175935,1.8654617071151733,4.274550437927246,0.0031970561858259768,specimen_1,0.01052917167544365,0.05148134380578995,0.34621497988700867,0.18435946106910706,nan,4206
0.0,4.686069488525391,4.682236671447754,0.0,0.08861923217773438,0.015974044799804688,0.020636271685361862,0.051174573600292206,0.0,nan,0.00399470329284668,1.8518518518518516,0.625,0.0,0.0,0.0,0.0,0.0,2.451817512512207,2.4478166103363037,0.0,0.0,0.0,0.0,0.0,0.1932367149758454,0.0,nan,48.4304932735426,15.944195316392626,10.961634280019931,2.5308568477630615,5.1624884605407715,47.633283507722965,15.844544095665173,10.936721474838066,2.526862144470215,5.16098165512085,0.0015783995433710375,specimen_1,0.00985841266810894,0.05796557664871216,0.32156404852867126,0.17705394327640533,nan,4014
0.0,4.686069488525391,4.682236671447754,0.0,0.08861923217773438,0.015974044799804688,0.020636271685361862,0.051174573600292206,0.0,nan,0.00399470329284668,1.8518518518518516,0.625,0.0,0.0,0.0,0.0,0.0,2.451817512512207,2.4478166103363037,0.0,0.0,0.0,0.0,0.0,0.1932367149758454,0.0,nan,48.4304932735426,15.944195316392626,10.961634280019931,2.5308568477630615,5.1624884605407715,47.633283507722965,15.844544095665173,10.936721474838066,2.526862144470215,5.16098165512085,0.0015783995433710375,specimen_1,0.00985841266810894,0.05796557664871216,0.32156404852867126,0.17705394327640533,nan,4014
0.0,5.347502708435059,5.341098785400391,0.0,0.08985519409179688,0.015926361083984375,0.021718788892030716,0.034901805222034454,0.0,nan,0.005663633346557617,0.6805807622504537,1.2531328320802004,0.0,0.0,0.0,0.0,0.0,3.4315524101257324,3.425933599472046,0.0,0.0,0.0,0.0,0.0,0.16592920353982302,0.0,nan,54.93519441674975,19.890329012961118,14.132602193419741,3.540912389755249,7.26245641708374,54.63609172482552,19.641076769690926,14.107676969092722,3.5352487564086914,7.256770610809326,0.0015994841789771287,specimen_1,0.009847737848758698,0.04628615081310272,0.3427436351776123,0.18068042397499084,nan,4012
