seed,raw_epe,selector_epe,gain,oracle_gain,oracle_recovery,false_update_rate,clean_pixel_degradation,intervention_coverage,intervention_precision,frames_worsened_fraction,worst_frame_degradation,seen_promotion_passed
0,0.5336854771427203,0.5190152285809136,0.014670248561806654,0.05232582964108873,0.28036342017761107,0.0131677342337549,0.00569398323244344,0.019578381733948814,0.5082742635651927,0.1598776056607382,1.2509095668792725,False
1,0.5336854771427203,0.5205426824066179,0.013142794736102359,0.05232582964108873,0.2511722188878972,0.007859504854216732,0.0034212211615447896,0.011115221518104665,0.4688513155381473,0.13147829412889653,1.2679567337036133,False
2,0.5336854771427203,0.5187451969520264,0.014940280190693933,0.05232582964108873,0.2855240001576987,0.017575755061078845,0.007161409567698386,0.025481050029842484,0.5979104417151523,0.13501625549818322,1.0843870639801025,False
