epoch,global_step,total,geometry,correction,error_gate,memory_gate,clean_preservation,clean_pixel_update,clean_frame_update,safety_ranking,update_magnitude,target_error_mean,target_memory_mean,clean_pixel_ratio,clean_frame_ratio,gradient_norm,gate_mean,flow_latency_ms,update_abs_max,validation_raw_epe,validation_refined_epe,validation_oracle_epe,validation_oracle_recovery
0,312,0.2439387787420016,0.13957863439543125,0.07030479600414252,0.1978915763589052,0.6654691121135002,0.04463253951876257,0.044476543221091375,0.0447885361078452,0.008646716230148926,0.04478757331358233,0.04943219813494346,0.38119288467061824,0.22481297044895399,0.9677483974358975,0.05474793220846317,0.020174662272135418,2.4986132715033214,1.984375,0.7873572578335644,0.7787736616911637,0.6991422231907028,0.09730309778997825
1,624,0.23975995956705168,0.13628230520930046,0.06796856284237061,0.1948369019306623,0.6647597597195551,0.051769254179910205,0.05097928988293578,0.052559218500764705,0.010478243136253113,0.052584470046731904,0.04945982501913722,0.38136822099869067,0.22481297109371576,0.9677483974358975,0.07108017188520768,0.025578425480769232,2.438093736530461,2.9375,0.7873572578335644,0.7804262304908913,0.6991422231907028,0.07856968339618403
2,936,0.23490610723503125,0.13215681311125174,0.06537187660638338,0.1938544695671552,0.664466672600844,0.056004377690931924,0.05479112174361944,0.05721763356660421,0.011018665404453013,0.05742108198599173,0.04926935524846881,0.3812749470846775,0.22481297078327492,0.9677483974358975,0.10830533151658109,0.027935321514423076,2.421592497483242,3.0,0.7873572578335644,0.8089077123060161,0.6991422231907028,-0.24429457585885145
3,1248,0.22724185411173564,0.1252346424242625,0.06135197100826563,0.19556847730508217,0.6646543498604726,0.06216245832351538,0.0605285171395502,0.06379639937614019,0.01096443880427008,0.06469356833407894,0.04930718563114985,0.3810985853465704,0.22481297102207556,0.9677483974358975,0.19541347528306338,0.033777872721354164,2.41873786291809,3.0,0.7873572578335644,0.7630683262055916,0.6991422231907028,0.27533777803643633
