epoch,train_total,train_classification,train_regression,train_uncertainty,train_sigma_penalty,train_clean_authorization,train_probability_mean,train_mu_mean,train_sigma_mean,train_positive_prevalence,train_classification_valid_count,train_regression_valid_count,loss_total,loss_classification,loss_regression,loss_uncertainty,loss_sigma_penalty,loss_clean_authorization,loss_probability_mean,loss_mu_mean,loss_sigma_mean,loss_positive_prevalence,loss_classification_valid_count,loss_regression_valid_count,auroc,average_precision,brier,ece,regression_mae,pearson,spearman,uncertainty_error_correlation
1,0.6228037096368961,0.4074597930869995,0.2153439147469516,0.5838169646568787,0.0,0.14311657272852385,0.14317753681769738,0.18627402372658253,0.5009999989699094,0.03111869949274338,70406.91666666667,73028.25,0.4401450736655129,0.3929753005504608,0.04716977466725641,0.23105158739619786,0.0,0.12332341654433145,0.12345884285039371,0.13741741163863075,0.5009999970595042,0.0241067204107013,44296.77777777778,47132.333333333336,0.6840947194707326,0.10952254420204212,0.033942341804504395,0.09838996082544327,0.11447539925575256,0.02772936496283348,0.17333634672832685,nan
2,0.5436569696817642,0.35555071651171416,0.18810625333721057,0.5067139256459016,0.0,0.12886023330382812,0.13356572948396206,0.1327724041751562,0.5009999989699094,0.03111869949274338,70406.91666666667,73028.25,0.3924545579486423,0.3449301015999582,0.04752445241643323,0.22250734352403218,0.0,0.07788771639267604,0.08158825089534123,0.12348318058583471,0.5009999970595042,0.0241067204107013,44296.77777777778,47132.333333333336,0.8455434280303726,0.16752743913052034,0.027694495394825935,0.05579165021753774,0.11151565611362457,0.25699372510130924,0.4350129985633201,nan
