epoch,train_total,train_classification,train_regression,train_uncertainty,train_sigma_penalty,train_clean_authorization,train_probability_mean,train_mu_mean,train_sigma_mean,train_positive_prevalence,train_classification_valid_count,train_regression_valid_count,loss_total,loss_classification,loss_regression,loss_uncertainty,loss_sigma_penalty,loss_clean_authorization,loss_probability_mean,loss_mu_mean,loss_sigma_mean,loss_positive_prevalence,loss_classification_valid_count,loss_regression_valid_count,auroc,average_precision,brier,ece,regression_mae,pearson,spearman,uncertainty_error_correlation
1,0.9668043084824697,0.6554724702086204,0.21579687493160749,0.13896490855273816,0.0,0.24317495649059614,0.24295558030597675,0.1682311188047513,0.24378284955253968,0.03111869949274338,70406.91666666667,73028.25,0.6292947977781296,0.6719119134876463,0.04864197058810128,-0.5554866368571917,0.0,0.19045031484630373,0.19017508543199962,0.10517690123783217,0.11067977299292882,0.0241067204107013,44296.77777777778,47132.333333333336,0.3375215091101892,0.023108859587947055,0.05256681516766548,0.1662796254221894,0.11159681528806686,0.278976309196173,0.34902597727861223,0.1990238688248329
2,0.6820688568867552,0.5816922274728616,0.17890343817476279,-0.538852761583164,0.0032277602614663456,0.2247132507081215,0.22814863824691528,0.12074456831965691,0.12492492919166882,0.03111869949274338,70406.91666666667,73028.25,0.49519549475775826,0.556503133641349,0.05079223360452387,-0.5960222979386648,0.0028901257723974697,0.14759388152096006,0.15205843249956766,0.12558303400874138,0.12615437929828963,0.0241067204107013,44296.77777777778,47132.333333333336,0.8242032100293308,0.1793858248561891,0.04003171995282173,0.1265698227999424,0.11587326973676682,0.25672790099232745,0.364623776945572,0.7090754680466217
