dataset,backbone,sequence,method,coverage_threshold,frames,valid_count,raw_epe,epe,bad1,bad3,boundary_epe,refined_minus_raw_epe,intervention_coverage,intervention_precision,false_update_rate,clean_degradation,new_bad3,frames_worsened,worst_frame_degradation,p95_frame_degradation
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_25_47,raw,0.5,1,229,8.872121810913086,8.872121810913086,0.9301310181617737,0.7554585337638855,8.984586715698242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_24_24,raw,0.5,1,255,3.394228219985962,3.394228219985962,0.9960784912109375,0.7254902124404907,3.404991865158081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_36_52,raw,0.5,1,223,2.060269832611084,2.060269832611084,1.0,0.0044843051582574844,2.0737226009368896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_38_08,raw,0.5,1,710,4.725510120391846,4.725510120391846,0.9985915422439575,0.4253520965576172,5.009943962097168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_33_16,raw,0.5,2,302,4.996379583876654,4.996379583876654,0.9834437322932363,0.6688742073166449,5.011045342249586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_49_00,raw,0.5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_52_45,raw,0.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_27_51,raw,0.5,12,2219,10.256118071299515,10.256118071299515,0.9364578650039614,0.7399729547225553,10.36298666778262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_25_47,a2_unconditional,0.5,1,229,8.872121810913086,7.748737812042236,0.8384279608726501,0.4323144257068634,7.85398006439209,-1.12338387966156,0.9868995633187773,0.9601769911504425,1.0,0.6666666666666666,0.0,0.0,-1.12338387966156,-1.12338387966156
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_24_24,a2_unconditional,0.5,1,255,3.394228219985962,2.589939594268799,0.9333333969116211,0.3921568989753723,2.601914405822754,-0.8042885661125183,1.0,0.9725490196078431,1.0,1.0,0.08571428805589676,0.0,-0.8042885661125183,-0.8042885661125183
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_36_52,a2_unconditional,0.5,1,223,2.060269832611084,0.7183918356895447,0.08968610316514969,0.0,0.7327476143836975,-1.3418779373168945,1.0,1.0,0.0,0.0,0.0,0.0,-1.3418779373168945,-1.3418779373168945
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_38_08,a2_unconditional,0.5,1,710,4.725510120391846,4.1724348068237305,0.7464788556098938,0.3577464520931244,4.456240177154541,-0.5530756115913391,0.9591549295774648,0.8795888399412628,0.0,0.0,0.0049019609577953815,0.0,-0.5530756115913391,-0.5530756115913391
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_33_16,a2_unconditional,0.5,2,302,4.996379583876654,4.364004119342526,0.8410596279119025,0.6589404312980096,4.453432231549396,-0.6323752730887457,0.9635761589403974,0.697594501718213,1.0,1.0,0.10999999910593034,0.0,-0.4661920666694641,-0.5054009169340135
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_49_00,a2_unconditional,0.5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_52_45,a2_unconditional,0.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_27_51,a2_unconditional,0.5,12,2219,10.256118071299515,9.176315922627529,0.8774222693984817,0.44344299099583945,9.276384723675363,-1.079801845625748,0.9887336638125281,0.955788514129444,1.0,0.8656716417910447,0.003466204396308605,0.0,-0.7851176857948303,-0.7851176857948303
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_25_47,p4_multidomain,0.5,1,229,8.872121810913086,7.749133586883545,0.8384279608726501,0.4323144257068634,7.8543829917907715,-1.1229885816574097,0.982532751091703,0.96,1.0,0.6666666666666666,0.0,0.0,-1.1229885816574097,-1.1229885816574097
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_24_24,p4_multidomain,0.5,1,255,3.394228219985962,2.5910451412200928,0.9333333969116211,0.3960784673690796,2.6030466556549072,-0.8031830191612244,0.996078431372549,0.9724409448818898,1.0,1.0,0.08571428805589676,0.0,-0.8031830191612244,-0.8031830191612244
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_36_52,p4_multidomain,0.5,1,223,2.060269832611084,0.7183918356895447,0.08968610316514969,0.0,0.7327476143836975,-1.3418779373168945,1.0,1.0,0.0,0.0,0.0,0.0,-1.3418779373168945,-1.3418779373168945
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_38_08,p4_multidomain,0.5,1,710,4.725510120391846,4.17255163192749,0.7464788556098938,0.3577464520931244,4.456374645233154,-0.5529587864875793,0.9577464788732394,0.8794117647058823,0.0,0.0,0.0049019609577953815,0.0,-0.5529587864875793,-0.5529587864875793
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_33_16,p4_multidomain,0.5,2,302,4.996379583876654,4.364004119342526,0.8410596279119025,0.6589404312980096,4.453432231549396,-0.6323752730887457,0.9635761589403974,0.697594501718213,1.0,1.0,0.10999999910593034,0.0,-0.4661920666694641,-0.5054009169340135
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_49_00,p4_multidomain,0.5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_52_45,p4_multidomain,0.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_27_51,p4_multidomain,0.5,12,2219,10.256118071299515,9.179730322512489,0.8774222693984817,0.4456962602210507,9.27985766687174,-1.0763874095321078,0.9666516448850834,0.9547785547785548,0.9701492537313433,0.8656716417910447,0.003466204396308605,0.0,-0.7789046764373779,-0.7789046764373779
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_34_16,raw,0.5,10,1322,5.7912845207595245,5.7912845207595245,0.9394856480354621,0.7541603832850838,5.8363168553397085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_39_50,raw,0.5,10,2,2.019312858581543,2.019312858581543,1.0,0.0,2.019312858581543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_34_16,a2_unconditional,0.5,10,1322,5.7912845207595245,5.256247774555535,0.8729198426684526,0.704236015542192,5.309612508620869,-0.5350367747776988,0.9198184568835098,0.8116776315789473,0.9583333333333334,0.75,0.021538461710398013,0.0,-0.1313011795282364,-0.2573086835443976
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_39_50,a2_unconditional,0.5,10,2,2.019312858581543,1.9210729598999023,0.5,0.5,1.9210729598999023,-0.09823989868164062,1.0,0.5,0.0,0.0,0.5,0.0,nan,nan
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_34_16,p4_multidomain,0.5,10,1322,5.7912845207595245,5.259462062421617,0.8729198426684526,0.704236015542192,5.312808693266852,-0.5318222235037231,0.8978819969742814,0.8070766638584668,0.9583333333333334,0.75,0.021538461710398013,0.0,-0.12390270829200745,-0.24863356798887282
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_39_50,p4_multidomain,0.5,10,2,2.019312858581543,1.9210729598999023,0.5,0.5,1.9210729598999023,-0.09823989868164062,1.0,0.5,0.0,0.0,0.5,0.0,nan,nan
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_50_11,raw,0.5,7,4,3.8438048362731934,3.8438048362731934,1.0,0.5,3.8438048362731934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_50_11,a2_unconditional,0.5,7,4,3.8438048362731934,3.20851469039917,1.0,0.5,3.20851469039917,-0.6352901458740234,1.0,1.0,0.0,0.0,0.0,0.0,nan,nan
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_50_11,p4_multidomain,0.5,7,4,3.8438048362731934,3.20851469039917,1.0,0.5,3.20851469039917,-0.6352901458740234,1.0,1.0,0.0,0.0,0.0,0.0,nan,nan
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_59_26,raw,0.5,3,38,1.7899543988077264,1.7899543988077264,0.7368420927148116,0.05263157933950424,1.7899543988077264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_59_26,a2_unconditional,0.5,3,38,1.7899543988077264,3.9755495974892066,0.9473684210526315,0.7894736653880069,3.9755495974892066,2.1855953116165963,1.0,0.10526315789473684,1.0,1.0,0.8333333399560716,0.6666666666666666,2.3348841667175293,2.3348841667175293
D4D-final-specimen3,S2M2-S,specimen_3__2025_05_08-14_59_26,p4_multidomain,0.5,3,38,1.7899543988077264,3.9755495974892066,0.9473684210526315,0.7894736653880069,3.9755495974892066,2.1855953116165963,1.0,0.10526315789473684,1.0,1.0,0.8333333399560716,0.6666666666666666,2.3348841667175293,2.3348841667175293
