dataset,specimen,method,coverage_threshold,frames,valid_count,raw_epe,epe,refined_minus_raw_epe,bad1,bad3,boundary_epe,new_bad3,intervention_coverage,intervention_precision,false_update_rate,clean_degradation,mean_clean_update,frames_worsened,worst_frame_degradation,p95_frame_degradation,catastrophic_tail_p99,raw_mc_temporal_error,refined_mc_temporal_error
CREStereo,dataset_7_keyframe_4,a2_no_authorization,0.5,160,1319822,0.20605718764958206,0.17999685379136815,-0.026060336128915725,0.012625945010779602,0.0004758217394017081,0.4972675926167239,5.310613924020089e-06,0.4678691520523222,0.6466597787220811,0.4464228764056084,0.15143142779242025,0.05958242534085841,0.0,-0.0016585527919232845,-0.005994872353039687,-0.0031114721205085525,0.07841239625779263,0.09538918626831672
CREStereo,dataset_7_keyframe_4,m0_scared_only,0.5,160,1319822,0.20605718764958206,0.1976576944410247,-0.00839949465453531,0.014009464915460021,0.0007402513358695182,0.5353055727044416,1.5173182478117194e-06,0.039182556435640566,0.7877557334570909,0.022036965125213786,0.007206299108507597,0.005667754977933768,0.0,-0.00042363113607279956,-0.001677137339720503,-0.0010327093623345722,0.07841239625779263,0.0819523849835657
CREStereo,dataset_7_keyframe_4,multidomain,0.5,160,1319822,0.20605718764958206,0.20256511943434138,-0.0034920689644335283,0.015542247353766735,0.0006796371089940247,0.5476791835220811,0.0,0.005385574721439709,0.8878728193584693,0.0010947427561078383,0.0005527418142159576,0.0006652998183063061,0.03125,0.0018709326395764947,0.0,0.00018149829411413467,0.07841239625779263,0.0800632575758846
CREStereo,dataset_7_keyframe_4,oracle_authorization,0.5,160,1319822,0.20605718764958206,0.16216658397085254,-0.0438906046539233,0.012001618449963107,0.0004705179945484697,0.47511169739929826,0.0,0.3135203080415389,0.9650161554987905,0.2833260350482926,0.0,0.03742245864419663,0.0,-0.02126820757985115,-0.027964472398161893,-0.02495372755452991,0.07841239625779263,0.08691345059073008
CREStereo,dataset_7_keyframe_4,raw,0.9,160,2810,0.38016913605330255,0.38016913605330255,0.0,0.016014234998737366,0.0,0.6366387042623238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08372153892675646,0.08372153892675646
CREStereo,dataset_7_keyframe_4,a2_no_authorization,0.9,160,2810,0.38016913605330255,0.2978042534767945,-0.08236488157160765,0.011032028489636782,0.0,0.5539239071959617,0.0,0.6284697508896797,0.8544733861834655,0.5938843764930721,0.09937888198757763,0.0858393912619657,0.03333333333333333,0.04234123229980469,-0.01627922058105469,0.021841030120849623,0.08372153892675646,0.11404941565625608
CREStereo,dataset_7_keyframe_4,m0_scared_only,0.9,160,2810,0.38016913605330255,0.35550981686844946,-0.02465931396136803,0.013879003614399357,0.0,0.5930598821215982,0.0,0.07330960854092526,0.9805825242718447,0.0358337314859054,0.0019111323459149545,0.01008587760420946,0.016666666666666666,0.00862357672303915,0.0,0.0016401295317336963,0.08372153892675646,0.09092598153854922
CREStereo,dataset_7_keyframe_4,multidomain,0.9,160,2810,0.38016913605330255,0.3784135615062035,-0.001755574580242201,0.015302491226495372,0.0,0.6320955075606937,0.0,0.002135231316725979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08372153892675646,0.0847900804510055
CREStereo,dataset_7_keyframe_4,oracle_authorization,0.9,160,2810,0.38016913605330255,0.2874827125371563,-0.09268642203729878,0.010676156614121593,0.0,0.5433792361543749,0.0,0.5412811387900356,0.9921104536489151,0.4906832298136646,0.0,0.07267970547464495,0.0,0.0,-0.01627922058105469,0.0,0.08372153892675646,0.11016389391123188
SERV-CT-seen-calibration,honest_test__Experiment_2,raw,0.05,7,132746,1.015624048948367,1.015624048948367,0.0,0.29316137177779344,0.037477588899234755,4.476162763599238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.61938631069938,23.61938631069938
