dataset,backbone,sequence,method,coverage_threshold,frames,valid_count,raw_epe,epe,refined_minus_raw_epe,bad1,bad3,boundary_epe,new_bad3,intervention_coverage,intervention_precision,false_update_rate,clean_degradation,mean_clean_update,frames_worsened,worst_frame_degradation,p95_frame_degradation,catastrophic_tail_p99,raw_mc_temporal_error,refined_mc_temporal_error
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,oracle_authorization,0.05,160,1683403,2.1762272983237674,2.0531935026992385,-0.12303379590881815,0.18916504321278874,0.1405729946675542,5.4446022845347875,0.0,0.2064330406919793,0.9830220713073005,0.11098082337524165,0.0,0.020173955937850267,0.0,-0.022775258868932724,-0.029343466553837065,-0.025561802480369815,0.6657469423336281,0.5925543414298121
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,raw,0.25,160,1608626,1.9401411546889946,1.9401411546889946,0.0,0.18048384114710456,0.1331869549080351,5.173996658842957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622802474622105,0.622802474622105
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,a2_no_authorization,0.25,160,1608626,1.9401411546889946,1.8531456392245387,-0.08699550311815903,0.17578106959088977,0.12722472416295594,4.937245956528432,0.0011159097502695472,0.3264860819108979,0.5965643171856495,0.22140115892780998,0.10620089183891367,0.046826085732303666,0.075,0.022037675604224205,0.002222953375894552,0.01276653724722563,0.622802474622105,0.5541142267953777
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,m0_scared_only,0.25,160,1608626,1.9401411546889946,1.868260535653768,-0.07188061739302375,0.1767433821960287,0.12729124080072407,4.9630687074721385,0.000781710554402389,0.08844939718741336,0.7835144290915225,0.014732861520357264,0.011093444752595688,0.00753716101153443,0.0375,0.01871655508875847,-0.0008446183346677608,0.006740080588497219,0.622802474622105,0.5715905203813463
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,multidomain,0.25,160,1608626,1.9401411546889946,1.8926205047139268,-0.0475206208368186,0.17815887532625163,0.12922332402735381,5.051961550819589,0.0004934099660394176,0.03672450899090279,0.8670356828492112,0.0033179514810542077,0.003017145917142942,0.003348479010615063,0.0375,0.014828797429800034,-0.0018388553231488915,0.006393153341487037,0.622802474622105,0.5891400650986512
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,oracle_authorization,0.25,160,1608626,1.9401411546889946,1.8260275190560702,-0.11411361217419921,0.17128965829256404,0.12625743907269876,4.854904189267492,0.0,0.19836618331420727,0.98187071642792,0.11052621140350587,0.0,0.02006305638521238,0.0,-0.02138439007103443,-0.02834714474156501,-0.023517916500568403,0.622802474622105,0.5533083598658785
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,raw,0.5,160,1080260,1.8206295204489957,1.8206295204489957,0.0,0.174826430044496,0.13211634207414394,4.51635001822066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539190410530603,0.539190410530603
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,a2_no_authorization,0.5,160,1080260,1.8206295204489957,1.7415524513655243,-0.07907706615533665,0.17094588332409594,0.12676114962875137,4.301625319457205,0.0009759583633934467,0.32183826115935055,0.5843690406679917,0.21455248990578735,0.10798163814651028,0.04517920264212355,0.0875,0.02292735129594803,0.006428186246193904,0.01309075648896394,0.539190410530603,0.4843820775159165
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,m0_scared_only,0.5,160,1080260,1.8206295204489957,1.755990067603365,-0.06463946086464895,0.17191879689915052,0.12685464592522108,4.32877538096605,0.0006485056703451857,0.08378816210912188,0.7821528399235469,0.014951451643914631,0.011315131705441262,0.007216518634842387,0.04375,0.02046150341629982,-0.0012198235643154658,0.005334335253573947,0.539190410530603,0.49818800034937843
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,multidomain,0.5,160,1080260,1.8206295204489957,1.7711682263765,-0.049461297338230584,0.17256864092010388,0.12797382084922782,4.378199379586102,0.0004255818430614884,0.03908503508414641,0.8651413954810289,0.0037000096135358586,0.0033623341665064413,0.0033789426397751675,0.0375,0.014273572713136673,-0.0014147342473734203,0.0019138683471828647,0.539190410530603,0.5072782069044146
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,oracle_authorization,0.5,160,1080260,1.8206295204489957,1.7157747750888905,-0.10485474418744711,0.1667339336746885,0.12591413130372223,4.225505341939682,0.0,0.19150297150685947,0.9820856274139206,0.10213420496058451,0.0,0.019476977367168812,0.0,-0.013914642855525017,-0.02362065184861422,-0.016756317792460333,0.539190410530603,0.4822044566280345
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,raw,0.9,160,43664,1.5889989770396031,1.5889989770396031,0.0,0.3045987550878386,0.16787284750754328,2.8726753547920425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39006289441859265,0.39006289441859265
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,a2_no_authorization,0.9,160,43664,1.5889989770396031,1.5041751280760058,-0.08482382888182641,0.2978884207633194,0.15823103774336572,2.6902415476795887,0.005174217056275666,0.39174148039574935,0.6272434960537855,0.2138281972813323,0.1085687851398477,0.06590243256509022,0.057971014492753624,0.2402237206697464,0.006081159249879478,0.19717731297016122,0.39006289441859265,0.3989001690099864
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,m0_scared_only,0.9,160,43664,1.5889989770396031,1.5197430985494111,-0.06925586931033748,0.2977510074982143,0.1591242219118119,2.713544272441094,0.003908185213294035,0.1892176621473067,0.7092713628661341,0.03985481460394278,0.029997864920646218,0.026830104321398665,0.11594202898550725,0.2691797614097595,0.012638084823265762,0.18994954988360396,0.39006289441859265,0.3998637738917125
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,multidomain,0.9,160,43664,1.5889989770396031,1.5371855208264598,-0.05181344456767394,0.30136954935609517,0.16146024254928953,2.775351078727664,0.0034678263040107227,0.09502106998900696,0.6647384912026995,0.022560671838303323,0.020710269731691693,0.023890870687430402,0.14492753623188406,0.2113720327615738,0.018062710016965872,0.16269205972552292,0.39006289441859265,0.39001254599402185
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_3,oracle_authorization,0.9,160,43664,1.5889989770396031,1.4516188792779239,-0.1373800972792958,0.2833226464015455,0.15392543085110733,2.5799794567108285,0.0,0.25075577134481497,0.9799068408073797,0.09881858942424027,0.0,0.023997673350730653,0.0,-0.003971099853515625,-0.05342845376580952,-0.03402920868247754,0.39006289441859265,0.38987684055781296
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,raw,0.05,160,2617206,0.23079009170959117,0.23079009170959117,0.0,0.023489171358331753,0.0006090464413825377,0.5191755487367038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07827671516080974,0.07827671516080974
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,a2_no_authorization,0.05,160,2617206,0.23079009170959117,0.21242579124305275,-0.01836429966889578,0.02137470258239381,0.0002621115796165051,0.47150238061911726,3.4408773111250033e-06,0.4887998881249699,0.5947525580595486,0.4664917790157838,0.17535627248882832,0.06249240841523577,0.025,0.005656058434396982,-0.0043253152281977555,0.0029947938793338817,0.07827671516080974,0.09862551727663935
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,m0_scared_only,0.05,160,2617206,0.23079009170959117,0.22642260860217153,-0.004367481592974323,0.02197266854377622,0.00041914927430201194,0.49213818432142403,1.1469591110952501e-06,0.05297787029374073,0.5866978233588646,0.036180344577552113,0.015941518069710944,0.007991040855175326,0.0625,0.019432423636317253,0.0013710408005863234,0.01104650923982261,0.07827671516080974,0.0837276904101116
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,multidomain,0.05,160,2617206,0.23079009170959117,0.22867253185691802,-0.0021175601880654973,0.022633678805318275,0.0002991740050328105,0.49613897701914217,0.0,0.004428768694554421,0.8229660943835735,0.0012161711113962436,0.0006743717834661261,0.0006360792781983407,0.01875,0.002000851556658745,-0.00010983860192936849,0.00024234896438429126,0.07827671516080974,0.07997323444702853
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,oracle_authorization,0.05,160,2617206,0.23079009170959117,0.18991020739034295,-0.040879884694677966,0.018938517012063272,0.00025867279797017653,0.43917135914994565,0.0,0.3002648626053891,0.9681951505048642,0.28083364629242585,0.0,0.03741400789290355,0.0,-0.02707475610077381,-0.03001274606212974,-0.027776310313493018,0.07827671516080974,0.08721921323119264
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,raw,0.25,160,2430301,0.22009223437177425,0.22009223437177425,0.0,0.018958557049361537,0.0005608358786106648,0.5263856458137269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07745978599373995,0.07745978599373995
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,a2_no_authorization,0.25,160,2430301,0.22009223437177425,0.20116732415342617,-0.01892490776561656,0.0166958743419284,0.00019956375655442773,0.4624605958621066,1.6468102297448283e-06,0.4817016493018766,0.6007132606690129,0.46130258321676165,0.17207526068639475,0.06176430860942041,0.0125,0.0009189735283143818,-0.00368499736068771,-0.0003861958751804242,0.07745978599373995,0.09724645601825052
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,m0_scared_only,0.25,160,2430301,0.22009223437177425,0.2155328200544179,-0.004559413524242462,0.017478081982283688,0.000364975369923279,0.4894119665989902,0.0,0.04957204889435506,0.6036273085702428,0.034532153364481656,0.014803319865179269,0.007706689296134395,0.05,0.0124831423163414,3.160395954180359e-05,0.008913243301212771,0.07745978599373995,0.08272647369048171
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,multidomain,0.25,160,2430301,0.22009223437177425,0.2179182263955835,-0.002174007268314557,0.01812820710853008,0.00023618473653493676,0.49455910257186975,0.0,0.0043377342971097,0.838360842344906,0.0011478643550218725,0.000605930768665164,0.0006115617581182725,0.01875,0.0003348451282363385,-0.0001142998375144091,0.00013635536281071767,0.07745978599373995,0.07919354724728239
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,oracle_authorization,0.25,160,2430301,0.22009223437177425,0.17951170314161477,-0.04058053031466858,0.014842605978372477,0.00019791786987003953,0.43366305515514075,0.0,0.2990958733095201,0.9674642622779419,0.27882256077689854,0.0,0.0371445556529384,0.0,-0.02601098269224167,-0.029793976526707417,-0.02746511509642005,0.07745978599373995,0.08631838484006699
