phase,threshold,coverage,epe,gain,harmful_selected_fraction
test,0.05,0.2645833492279053,0.18188387155532837,-0.003309592604637146,0.10425779968500137
test,0.1,0.2530864179134369,0.18192878365516663,-0.003354504704475403,0.10899390280246735
test,0.2,0.23364198207855225,0.18212978541851044,-0.003555506467819214,0.11806473135948181
test,0.4,0.1692129671573639,0.18267226219177246,-0.004097983241081238,0.1627907007932663
test,0.6,0.07175926119089127,0.18104287981987,-0.002468600869178772,0.37795698642730713
test,0.8,0.05516975373029709,0.18106067180633545,-0.002486392855644226,0.4657342731952667
test,0.0,0.2997685372829437,0.17367598414421082,-0.004625096917152405,0.01866151951253414
test,0.01,0.23715278506278992,0.17367614805698395,-0.004625260829925537,0.023588743060827255
test,0.05,0.22017747163772583,0.17366719245910645,-0.004616305232048035,0.025407394394278526
test,0.1,0.20771606266498566,0.1736028492450714,-0.0045519620180130005,0.026931649073958397
test,0.2,0.18942901492118835,0.17349906265735626,-0.0044481754302978516,0.0295315682888031
test,0.4,0.14239969849586487,0.17289918661117554,-0.0038482993841171265,0.03928474709391594
test,0.6,0.033873457461595535,0.16974878311157227,-0.000697895884513855,0.16400910913944244
test,0.8,0.02260802499949932,0.16920806467533112,-0.00015717744827270508,0.2133105844259262
test,0.0,0.2739197611808777,0.1866672784090042,-0.00492483377456665,0.05999999865889549
test,0.01,0.22121915221214294,0.18666408956050873,-0.004921644926071167,0.07429368793964386
test,0.05,0.20555555820465088,0.18667587637901306,-0.0049334317445755005,0.07995495200157166
test,0.1,0.19328704476356506,0.18674039840698242,-0.004997953772544861,0.08502993732690811
test,0.2,0.1745370477437973,0.18671980500221252,-0.004977360367774963,0.09416445344686508
test,0.4,0.11736111342906952,0.18710343539714813,-0.005360990762710571,0.14003944396972656
test,0.6,0.045023150742053986,0.1862293779850006,-0.004486933350563049,0.357326477766037
test,0.8,0.03368055820465088,0.18600651621818542,-0.004264071583747864,0.4410080313682556
test,0.0,0.2482638955116272,0.19576609134674072,-0.01918192207813263,0.08080808073282242
test,0.01,0.19949845969676971,0.19576787948608398,-0.01918371021747589,0.10056082159280777
test,0.05,0.18769291043281555,0.19577966630458832,-0.019195497035980225,0.10688591748476028
test,0.1,0.17997686564922333,0.19579364359378815,-0.019209474325180054,0.11146838217973709
test,0.2,0.1670524775981903,0.19570370018482208,-0.01911953091621399,0.12009237706661224
test,0.4,0.11902006715536118,0.19379514455795288,-0.017210975289344788,0.1685575395822525
test,0.6,0.03433642163872719,0.1867510825395584,-0.010166913270950317,0.45955055952072144
test,0.8,0.026658952236175537,0.18636789917945862,-0.009783729910850525,0.5846599340438843
test,0.0,0.22345679998397827,0.2040099799633026,-0.026748046278953552,0.09789364784955978
test,0.01,0.17874228954315186,0.2040126919746399,-0.026750758290290833,0.12238290160894394
test,0.05,0.16936729848384857,0.20402121543884277,-0.026759281754493713,0.1291571706533432
test,0.1,0.1605324149131775,0.2040168195962906,-0.02675488591194153,0.1362653225660324
test,0.2,0.1495756208896637,0.20400382578372955,-0.026741892099380493,0.14624710381031036
test,0.4,0.11358024924993515,0.20294559001922607,-0.025683656334877014,0.19259510934352875
test,0.6,0.03294753283262253,0.19738100469112396,-0.020119071006774902,0.6264637112617493
test,0.8,0.02816358208656311,0.19642673432826996,-0.0191648006439209,0.7054794430732727
test,0.0,0.20528550446033478,0.184613898396492,-0.007425189018249512,0.016350310295820236
test,0.01,0.15466821193695068,0.18461322784423828,-0.007424518465995789,0.02170117199420929
test,0.05,0.1418209969997406,0.18461070954799652,-0.007422000169754028,0.023667030036449432
test,0.1,0.13090278208255768,0.18452045321464539,-0.007331743836402893,0.025641025975346565
test,0.2,0.11338735371828079,0.18428856134414673,-0.007099851965904236,0.02960190549492836
test,0.4,0.06466049700975418,0.18278001248836517,-0.005591303110122681,0.0513126477599144
test,0.6,0.009645062498748302,0.1790218949317932,-0.0018331855535507202,0.30000001192092896
test,0.8,0.005362654570490122,0.1786813884973526,-0.0014926791191101074,0.4676258862018585
test,0.0,0.19347994029521942,0.1844272017478943,-0.01441444456577301,0.04047856479883194
test,0.01,0.14972995221614838,0.18442408740520477,-0.014411330223083496,0.05230610817670822
test,0.05,0.13530093431472778,0.18437902629375458,-0.0143662691116333,0.057884231209754944
test,0.1,0.12608025968074799,0.18428461253643036,-0.014271855354309082,0.062117502093315125
test,0.2,0.11107253283262253,0.18422213196754456,-0.014209374785423279,0.07051059603691101
test,0.4,0.06929012387990952,0.1830490529537201,-0.013036295771598816,0.11247216165065765
test,0.6,0.016126543283462524,0.17622268199920654,-0.006209924817085266,0.4569377899169922
test,0.8,0.010108024813234806,0.17469199001789093,-0.004679232835769653,0.6183205842971802
test,0.0,0.18013118207454681,0.19377882778644562,-0.013679549098014832,0.04197901114821434
test,0.01,0.12854938209056854,0.19378423690795898,-0.013684958219528198,0.05882352963089943
test,0.05,0.11581790447235107,0.1937415450811386,-0.013642266392707825,0.06528981029987335
test,0.1,0.10810185968875885,0.19367556273937225,-0.013576284050941467,0.06995003670454025
test,0.2,0.09837963432073593,0.19365394115447998,-0.013554662466049194,0.07686274498701096
test,0.4,0.07349537312984467,0.1926954984664917,-0.012596219778060913,0.10288713872432709
test,0.6,0.013657407835125923,0.18766850233078003,-0.007569223642349243,0.5451977252960205
test,0.8,0.011651234701275826,0.18742522597312927,-0.007325947284698486,0.6291390657424927
test,0.0,0.1714506298303604,0.2084057480096817,-0.010455682873725891,0.040954094380140305
test,0.01,0.12438271939754486,0.20840923488140106,-0.010459169745445251,0.05645161122083664
test,0.05,0.11512346565723419,0.20845173299312592,-0.010501667857170105,0.060991957783699036
test,0.1,0.10667438805103302,0.20844314992427826,-0.010493084788322449,0.0658227875828743
test,0.2,0.09560185670852661,0.20843130350112915,-0.01048123836517334,0.07344632595777512
test,0.4,0.06253858655691147,0.20841974020004272,-0.010469675064086914,0.110425665974617
test,0.6,0.012808642350137234,0.20425638556480408,-0.006306320428848267,0.5271084308624268
test,0.8,0.00952932145446539,0.20314177870750427,-0.005191713571548462,0.659919023513794
test,0.0,0.16454476118087769,0.2172357738018036,-0.0017780661582946777,0.012426729314029217
test,0.01,0.12048611789941788,0.21724751591682434,-0.0017898082733154297,0.016970861703157425
test,0.05,0.10922068357467651,0.21730534732341766,-0.0018476396799087524,0.01872129924595356
test,0.1,0.10169753432273865,0.2174033522605896,-0.0019456446170806885,0.020106220617890358
test,0.2,0.08695988357067108,0.2175152748823166,-0.0020575672388076782,0.023513752967119217
test,0.4,0.050848767161369324,0.21752041578292847,-0.0020627081394195557,0.040212441235780716
test,0.6,0.010841050185263157,0.21454094350337982,0.0009167641401290894,0.1459074765443802
test,0.8,0.007060185540467501,0.21462689340114594,0.0008308142423629761,0.18579235672950745
test,0.0,0.1534336507320404,0.21794982254505157,0.0018450915813446045,0.01005783211439848
test,0.01,0.1085648164153099,0.21795062720775604,0.0018442869186401367,0.01421464141458273
test,0.05,0.10108025372028351,0.2179778814315796,0.0018170326948165894,0.015267175622284412
test,0.1,0.09513889253139496,0.2179890275001526,0.0018058866262435913,0.01622059941291809
test,0.2,0.08248457312583923,0.21808785200119019,0.0017070621252059937,0.018709074705839157
test,0.4,0.05042438581585884,0.21746879816055298,0.0023261159658432007,0.029839327558875084
test,0.6,0.011766975745558739,0.21573282778263092,0.004062086343765259,0.1147540956735611
test,0.8,0.009336420334875584,0.2163679450750351,0.003426969051361084,0.14049586653709412
test,0.0,0.14888118207454681,0.19721269607543945,-0.00427582859992981,0.01606633886694908
test,0.01,0.101234570145607,0.19720305502414703,-0.00426618754863739,0.023628048598766327
test,0.05,0.09189815074205399,0.19713301956653595,-0.004196152091026306,0.026028547435998917
test,0.1,0.08526235073804855,0.19697900116443634,-0.004042133688926697,0.02805429883301258
test,0.2,0.07554012537002563,0.19658459722995758,-0.003647729754447937,0.03166496381163597
test,0.4,0.05536265671253204,0.19521009922027588,-0.0022732317447662354,0.04250871017575264
test,0.6,0.010300925932824612,0.19129708409309387,0.0016397833824157715,0.20973782241344452
test,0.8,0.008371913805603981,0.19153954088687897,0.0013973265886306763,0.24884793162345886
test,0.0,0.14853395521640778,0.1883874237537384,-0.00309048593044281,0.019480518996715546
test,0.01,0.1009645089507103,0.18838390707969666,-0.003086969256401062,0.02865877002477646
test,0.05,0.08684413880109787,0.1884346604347229,-0.003137722611427307,0.033318523317575455
test,0.1,0.0775848776102066,0.18848899006843567,-0.0031920522451400757,0.03729487955570221
test,0.2,0.06126543506979942,0.18902336061000824,-0.0037264227867126465,0.04722921922802925
test,0.4,0.03533950820565224,0.18912535905838013,-0.0038284212350845337,0.08187773078680038
test,0.6,0.008719136007130146,0.18605093657970428,-0.0007539987564086914,0.33185839653015137
test,0.8,0.005864197853952646,0.18577764928340912,-0.0004807114601135254,0.41447368264198303
test,0.0,0.15042439103126526,0.19220983982086182,-0.004304558038711548,0.013080276548862457
test,0.01,0.1006944477558136,0.19221235811710358,-0.004307076334953308,0.019540229812264442
test,0.05,0.09193672984838486,0.1922309398651123,-0.004325658082962036,0.021401595324277878
test,0.1,0.08549383282661438,0.19228419661521912,-0.004378914833068848,0.02301444113254547
test,0.2,0.07542438805103302,0.1923585832118988,-0.004453301429748535,0.0260869562625885
test,0.4,0.05204475671052933,0.1922353208065033,-0.004330039024353027,0.03780578076839447
test,0.6,0.01145833358168602,0.18882405757904053,-0.0009187757968902588,0.1515151560306549
test,0.8,0.00814043264836073,0.18848831951618195,-0.0005830377340316772,0.19431279599666595
test,0.0,0.15219907462596893,0.191453218460083,-0.006920337677001953,0.0215462613850832
test,0.01,0.1059027835726738,0.19145174324512482,-0.006918862462043762,0.030965391546487808
test,0.05,0.09853395819664001,0.19147686660289764,-0.006943985819816589,0.033281128853559494
test,0.1,0.09224537760019302,0.19153240323066711,-0.00699952244758606,0.03554997965693474
test,0.2,0.08175154775381088,0.19164355099201202,-0.007110670208930969,0.040113262832164764
test,0.4,0.0654321014881134,0.19147607684135437,-0.006943196058273315,0.05011792480945587
test,0.6,0.01388888992369175,0.1859326958656311,-0.0013998150825500488,0.21111111342906952
test,0.8,0.009259259328246117,0.18521587550640106,-0.0006829947233200073,0.25833332538604736
test,0.0,0.15459105372428894,0.18143914639949799,-0.008880481123924255,0.03643623739480972
test,0.01,0.10154321789741516,0.1814282238483429,-0.008869558572769165,0.05547112599015236
test,0.05,0.09290123730897903,0.1813799887895584,-0.00882132351398468,0.06063123047351837
test,0.1,0.08641975373029709,0.18126441538333893,-0.008705750107765198,0.06517857313156128
test,0.2,0.07581018656492233,0.1812560111284256,-0.008697345852851868,0.07430025190114975
test,0.4,0.05069444701075554,0.18165574967861176,-0.009097084403038025,0.11035007238388062
test,0.6,0.014004630036652088,0.18087168037891388,-0.008313015103340149,0.39118456840515137
test,0.8,0.009259259328246117,0.18002429604530334,-0.007465630769729614,0.5249999761581421
test,0.0,0.1615740805864334,0.16929373145103455,-0.011831894516944885,0.027936963364481926
test,0.01,0.10829475522041321,0.1692875176668167,-0.01182568073272705,0.04168150946497917
test,0.05,0.09618055820465088,0.1692904531955719,-0.011828616261482239,0.04693140834569931
test,0.1,0.08904321491718292,0.16923923790454865,-0.011777400970458984,0.05069324001669884
test,0.2,0.07885802537202835,0.16912224888801575,-0.011660411953926086,0.05724070593714714
test,0.4,0.057137347757816315,0.16870541870594025,-0.011243581771850586,0.07900067418813705
test,0.6,0.01458333432674408,0.1650436967611313,-0.007581859827041626,0.30423280596733093
test,0.8,0.011188272386789322,0.16491085290908813,-0.007449015974998474,0.3758620619773865
test,0.0,0.16250000894069672,0.158219113945961,-0.0013266950845718384,0.0028490028344094753
test,0.01,0.10401234775781631,0.1582237184047699,-0.0013312995433807373,0.004451038781553507
test,0.05,0.09637346118688583,0.1582491397857666,-0.0013567209243774414,0.00480384286493063
test,0.1,0.09185957163572311,0.15828143060207367,-0.0013890117406845093,0.00503989914432168
test,0.2,0.08337191492319107,0.1583588719367981,-0.0014664530754089355,0.005552984774112701
test,0.4,0.059220682829618454,0.1584172397851944,-0.0015248209238052368,0.007817589677870274
test,0.6,0.009297840297222137,0.15771126747131348,-0.0008188486099243164,0.037344399839639664
test,0.8,0.004629629664123058,0.1571289747953415,-0.00023655593395233154,0.0416666679084301
test,0.0,0.16581790149211884,0.17267195880413055,-0.0019620805978775024,0.01372731477022171
test,0.01,0.11242284625768661,0.17267824709415436,-0.001968368887901306,0.02024708315730095
test,0.05,0.10378086566925049,0.17271549999713898,-0.0020056217908859253,0.021933086216449738
test,0.1,0.09888117760419846,0.17278115451335907,-0.002071276307106018,0.023019898682832718
test,0.2,0.08935185521841049,0.17289793491363525,-0.002188056707382202,0.02547495625913143
test,0.4,0.06921296566724777,0.17316113412380219,-0.0024512559175491333,0.032887402921915054
test,0.6,0.017592594027519226,0.17034579813480377,0.0003640800714492798,0.09429824352264404
test,0.8,0.011265432462096214,0.17017370462417603,0.0005361735820770264,0.09931506961584091
test,0.0,0.16782407462596893,0.16548655927181244,-0.001307845115661621,0.009195402264595032
test,0.01,0.11346451193094254,0.1654878407716751,-0.001309126615524292,0.013600816018879414
test,0.05,0.1041666716337204,0.16548222303390503,-0.0013035088777542114,0.014814814552664757
test,0.1,0.09710648655891418,0.1654478758573532,-0.0012691617012023926,0.01589193567633629
test,0.2,0.08445216715335846,0.1654469221830368,-0.0012682080268859863,0.018273184075951576
test,0.4,0.04976852238178253,0.16598719358444214,-0.0018084794282913208,0.030232558026909828
test,0.6,0.011959876865148544,0.16427157819271088,-9.28640365600586e-05,0.12580645084381104
test,0.8,0.007638889364898205,0.1644221693277359,-0.000243455171585083,0.19191919267177582
test,0.0,0.17048612236976624,0.15896666049957275,-0.0039287954568862915,0.016293279826641083
test,0.01,0.12503857910633087,0.15896636247634888,-0.0039284974336624146,0.02221536636352539
test,0.05,0.11242284625768661,0.15896932780742645,-0.00393146276473999,0.024708304554224014
test,0.1,0.10420525074005127,0.15893380343914032,-0.0038959383964538574,0.02665679343044758
test,0.2,0.0929398164153099,0.15886151790618896,-0.0038236528635025024,0.02988792024552822
test,0.4,0.060918211936950684,0.1578688770532608,-0.002831012010574341,0.044965166598558426
test,0.6,0.018904322758316994,0.1545255184173584,0.000512346625328064,0.1448979526758194
test,0.8,0.013657407835125923,0.15428799390792847,0.0007498711347579956,0.1836158186197281
test,0.0,0.1741512417793274,0.15769100189208984,-0.000523105263710022,0.00531679205596447
test,0.01,0.1221836507320404,0.15769457817077637,-0.0005266815423965454,0.007578149437904358
test,0.05,0.11396605521440506,0.1577119529247284,-0.0005440562963485718,0.0081245768815279
test,0.1,0.10875771939754486,0.1577032059431076,-0.0005353093147277832,0.008513657376170158
test,0.2,0.09706790745258331,0.15761798620224,-0.00045008957386016846,0.009538950398564339
test,0.4,0.07029321044683456,0.15717723965644836,-9.34302806854248e-06,0.013172337785363197
test,0.6,0.016203705221414566,0.15401089191436768,0.003157004714012146,0.05476190522313118
test,0.8,0.008873457089066505,0.15476518869400024,0.0024027079343795776,0.09565217047929764
test,0.0,0.17608025670051575,0.15483906865119934,-0.0029814839363098145,0.0026292726397514343
test,0.01,0.10991512984037399,0.15484212338924408,-0.0029845386743545532,0.004212004132568836
test,0.05,0.10104167461395264,0.15486076474189758,-0.0030031800270080566,0.004581901710480452
test,0.1,0.09413580596446991,0.1548827588558197,-0.0030251741409301758,0.004918032791465521
test,0.2,0.08356481790542603,0.15495029091835022,-0.0030927062034606934,0.005540166050195694
test,0.4,0.06431327760219574,0.15520310401916504,-0.0033455193042755127,0.007198560517281294
test,0.6,0.006172839552164078,0.15222850441932678,-0.00037091970443725586,0.05000000074505806
test,0.8,0.0015817901585251093,0.1520072966814041,-0.0001497119665145874,0.1463414579629898
test,0.0,0.17804785072803497,0.14548486471176147,-0.0029526501893997192,0.00823401939123869
test,0.01,0.12546296417713165,0.14548085629940033,-0.0029486417770385742,0.011685117147862911
test,0.05,0.11446759849786758,0.14546433091163635,-0.002932116389274597,0.01280754990875721
test,0.1,0.10821759700775146,0.14548398554325104,-0.0029517710208892822,0.013547237031161785
test,0.2,0.09610339999198914,0.14561472833156586,-0.0030825138092041016,0.015254917554557323
test,0.4,0.07106481492519379,0.1458946019411087,-0.0033623874187469482,0.020629750564694405
test,0.6,0.013155864551663399,0.14329110085964203,-0.0007588863372802734,0.10850439965724945
test,0.8,0.009066358208656311,0.14307241141796112,-0.0005401968955993652,0.12340425699949265
test,0.0,0.18325617909431458,0.1528702676296234,-0.0044404566287994385,0.012000000104308128
test,0.01,0.12087191641330719,0.15287502110004425,-0.004445210099220276,0.018193425610661507
test,0.05,0.11060957610607147,0.15291035175323486,-0.004480540752410889,0.019881408661603928
test,0.1,0.10459105670452118,0.15295882523059845,-0.004529014229774475,0.02102545276284218
test,0.2,0.09336420148611069,0.15309080481529236,-0.004660993814468384,0.023553719744086266
test,0.4,0.07422839850187302,0.15302951633930206,-0.004599705338478088,0.029625779017806053
test,0.6,0.015084877610206604,0.14980679750442505,-0.0013769865036010742,0.1457800567150116
test,0.8,0.009722222574055195,0.1494728922843933,-0.001043081283569336,0.2023809552192688
test,0.0,0.18715278804302216,0.15011218190193176,0.00017498433589935303,0.003710575168952346
test,0.01,0.13418211042881012,0.15011292695999146,0.00017423927783966064,0.00517538795247674
test,0.05,0.12253087013959885,0.1501278579235077,0.0001593083143234253,0.005667506251484156
test,0.1,0.11527778208255768,0.15012986958026886,0.00015729665756225586,0.0060240961611270905
test,0.2,0.10381945222616196,0.1501864790916443,0.00010068714618682861,0.006688963156193495
test,0.4,0.0683642029762268,0.15124113857746124,-0.000953972339630127,0.010158013552427292
test,0.6,0.014351852238178253,0.14875662326812744,0.0015305429697036743,0.04032257944345474
test,0.8,0.008641975931823254,0.14893727004528046,0.0013498961925506592,0.0625
test,0.0,0.19436728954315186,0.13511936366558075,-0.005588039755821228,0.0043668122962117195
test,0.01,0.12777778506278992,0.13511979579925537,-0.00558847188949585,0.006642512045800686
test,0.05,0.1169753149151802,0.13512273132801056,-0.005591407418251038,0.00725593650713563
test,0.1,0.11006944626569748,0.13517281413078308,-0.00564149022102356,0.007711181417107582
test,0.2,0.10138889402151108,0.1352260410785675,-0.005694717168807983,0.0083713848143816
test,0.4,0.08051697909832001,0.13515187799930573,-0.005620554089546204,0.009583133272826672
test,0.6,0.011574074625968933,0.1286606341600418,0.0008706897497177124,0.06666667014360428
test,0.8,0.007677469402551651,0.12860241532325745,0.0009289085865020752,0.10050251334905624
test,0.0,0.19490741193294525,0.13187861442565918,0.0031161755323410034,0.0047505940310657024
test,0.01,0.13063272833824158,0.13188455998897552,0.003110229969024658,0.007088009268045425
test,0.05,0.12233796715736389,0.13191400468349457,0.0030807852745056152,0.007568590342998505
test,0.1,0.11689815670251846,0.13195942342281342,0.0030353665351867676,0.007920792326331139
test,0.2,0.10351080447435379,0.1322336345911026,0.002761155366897583,0.008945210836827755
test,0.4,0.08113425970077515,0.13251356780529022,0.002481222152709961,0.011412268504500389
test,0.6,0.015895063057541847,0.13150297105312347,0.003491818904876709,0.04854368790984154
test,0.8,0.011882716789841652,0.13145577907562256,0.0035390108823776245,0.055194806307554245
test,0.0,0.19579476118087769,0.12789854407310486,-0.002311691641807556,0.006699507590383291
test,0.01,0.12935957312583923,0.1278969794511795,-0.002310127019882202,0.010140173137187958
test,0.05,0.11886574327945709,0.12787146866321564,-0.002284616231918335,0.011035378091037273
test,0.1,0.11176697909832001,0.12787120044231415,-0.0022843480110168457,0.011736279353499413
test,0.2,0.10084877163171768,0.12797711789608002,-0.002390265464782715,0.013006885536015034
test,0.4,0.07218364626169205,0.12852980196475983,-0.0029429495334625244,0.017637627199292183
test,0.6,0.012268519029021263,0.12346792966127396,0.002118922770023346,0.07232704758644104
test,0.8,0.008487654849886894,0.12367390096187592,0.0019129514694213867,0.09090909361839294
test,0.0,0.19633488357067108,0.13247504830360413,0.002436697483062744,0.0001965022529475391
test,0.01,0.13842593133449554,0.13247615098953247,0.0024355947971343994,0.00027870680787600577
test,0.05,0.12689043581485748,0.1324930042028427,0.0024187415838241577,0.00030404378776438534
test,0.1,0.11547068506479263,0.13272301852703094,0.0021887272596359253,0.000334112934069708
test,0.2,0.09822531044483185,0.1331872045993805,0.001724541187286377,0.00039277298492379487
test,0.4,0.06412037461996078,0.1337975263595581,0.0011142194271087646,0.0006016847328282893
test,0.6,0.013927469961345196,0.13373348116874695,0.0011782646179199219,0.002770083025097847
test,0.8,0.009490741416811943,0.13392436504364014,0.0009873807430267334,0.004065040498971939
test,0.0,0.19783951342105865,0.12689930200576782,-0.008329667150974274,0.0005850233719684184
test,0.01,0.14602623879909515,0.12689949572086334,-0.008329860866069794,0.0007926023681648076
test,0.05,0.1354166716337204,0.12689675390720367,-0.008327119052410126,0.0008547008619643748
test,0.1,0.13013118505477905,0.1269121766090393,-0.008342541754245758,0.0008894159691408277
test,0.2,0.12121914327144623,0.12685947120189667,-0.008289836347103119,0.0009548058733344078
test,0.4,0.1021604984998703,0.12680894136428833,-0.008239306509494781,0.0011329305125400424
test,0.6,0.019984569400548935,0.1196448802947998,-0.001075245440006256,0.005791505798697472
test,0.8,0.010146605782210827,0.11919180303812027,-0.0006221681833267212,0.011406844481825829
test,0.0,0.19679784774780273,0.12153809517621994,-0.0017069503664970398,0.001960400026291609
test,0.01,0.15501543879508972,0.12153935432434082,-0.00170820951461792,0.002488800324499607
test,0.05,0.14301697909832,0.12154646962881088,-0.0017153248190879822,0.002697599120438099
test,0.1,0.135532408952713,0.12154374271631241,-0.001712597906589508,0.002846569987013936
test,0.2,0.1221836507320404,0.12148574739694595,-0.001654602587223053,0.003157562343403697
test,0.4,0.09452161192893982,0.12123070657253265,-0.0013995617628097534,0.004081632476300001
test,0.6,0.017978396266698837,0.11964709311723709,0.00018405169248580933,0.015021459199488163
test,0.8,0.010108024813234806,0.11966504156589508,0.00016610324382781982,0.019083969295024872
test,0.0,0.1965663731098175,0.1275654286146164,0.003676116466522217,0.0029440626967698336
test,0.01,0.1475694477558136,0.1275673359632492,0.0036742091178894043,0.003921568859368563
test,0.05,0.13993056118488312,0.12757547199726105,0.0036660730838775635,0.004135649185627699
test,0.1,0.13437500596046448,0.12758557498455048,0.0036559700965881348,0.0043066320940852165
test,0.2,0.12484568357467651,0.12761342525482178,0.0036281198263168335,0.004635352175682783
test,0.4,0.09158951044082642,0.1283751279115677,0.002866417169570923,0.006318449974060059
test,0.6,0.021759260445833206,0.12918351590633392,0.0020580291748046875,0.026595745235681534
test,0.8,0.012770062312483788,0.12981373071670532,0.0014278143644332886,0.04229607433080673
test,0.0,0.1947145164012909,0.12937362492084503,0.0019915997982025146,0.0017832375597208738
test,0.01,0.15069444477558136,0.1293737143278122,0.0019915103912353516,0.0023041474632918835
test,0.05,0.14066359400749207,0.1293857842683792,0.001979440450668335,0.0024684586096554995
