phase,sequence,backbone,frame_id,valid_count,raw_warped_disparity_difference,fused_warped_disparity_difference,raw_tepe,fused_tepe
test,dataset_7_keyframe_1,S2M2-S,['000034'],1454,0.0659344419836998,0.04821166768670082,0.0673503503203392,0.05043608695268631
test,dataset_7_keyframe_1,S2M2-S,['000034'],1587,0.061567846685647964,0.0456271730363369,0.06347411870956421,0.048925843089818954
test,dataset_7_keyframe_1,S2M2-S,['000034'],1516,0.06954717636108398,0.0488998107612133,0.07037455588579178,0.04991805925965309
test,dataset_7_keyframe_1,S2M2-S,['000038'],1566,0.059113793075084686,0.05201593413949013,0.062239594757556915,0.05631289258599281
test,dataset_7_keyframe_1,S2M2-S,['000038'],1540,0.06380995362997055,0.047115929424762726,0.0655570700764656,0.05095238611102104
test,dataset_7_keyframe_1,S2M2-S,['000038'],1547,0.035057418048381805,0.02938111312687397,0.038908492773771286,0.03386301174759865
test,dataset_7_keyframe_1,S2M2-S,['000038'],1528,0.04701090231537819,0.03213104233145714,0.04922766610980034,0.036394283175468445
test,dataset_7_keyframe_1,S2M2-S,['000042'],1413,0.05077172443270683,0.03369833901524544,0.05242970958352089,0.037355173379182816
test,dataset_7_keyframe_1,S2M2-S,['000042'],1398,0.03739110007882118,0.02949170395731926,0.04103871434926987,0.03371582552790642
test,dataset_7_keyframe_1,S2M2-S,['000042'],1331,0.06763926148414612,0.044127847999334335,0.0712965652346611,0.04900173097848892
test,dataset_7_keyframe_1,S2M2-S,['000042'],1271,0.04487411677837372,0.022805113345384598,0.04705614596605301,0.028397465124726295
test,dataset_7_keyframe_1,S2M2-S,['000046'],1244,0.029344217851758003,0.02154976688325405,0.03305704891681671,0.02752571739256382
test,dataset_7_keyframe_1,S2M2-S,['000046'],1302,0.04272649437189102,0.027663961052894592,0.04811079055070877,0.03509647026658058
test,dataset_7_keyframe_1,S2M2-S,['000046'],1282,0.07028995454311371,0.03535586968064308,0.07214414328336716,0.039573509246110916
test,dataset_7_keyframe_1,S2M2-S,['000046'],1263,0.04474182426929474,0.02898714505136013,0.045649562031030655,0.03335107862949371
test,dataset_7_keyframe_1,S2M2-S,['000050'],1336,0.036865897476673126,0.02495473437011242,0.040013622492551804,0.029901636764407158
test,dataset_7_keyframe_1,S2M2-S,['000050'],1353,0.04118867218494415,0.03127096965909004,0.04415951669216156,0.03576880693435669
test,dataset_7_keyframe_1,S2M2-S,['000050'],1365,0.08167998492717743,0.062042079865932465,0.08239839226007462,0.06431161612272263
test,dataset_7_keyframe_1,S2M2-S,['000050'],1423,0.06008989363908768,0.0348048061132431,0.06692417711019516,0.0426565520465374
test,dataset_7_keyframe_1,S2M2-S,['000054'],1523,0.06917697191238403,0.04864628240466118,0.06650076061487198,0.04734092950820923
test,dataset_7_keyframe_1,S2M2-S,['000054'],1571,0.06555298715829849,0.04004087671637535,0.06617295742034912,0.04201227053999901
test,dataset_7_keyframe_1,S2M2-S,['000054'],1642,0.059816278517246246,0.04711166024208069,0.062333155423402786,0.050516173243522644
test,dataset_7_keyframe_1,S2M2-S,['000054'],1741,0.05776377394795418,0.048322711139917374,0.056379690766334534,0.047870390117168427
test,dataset_7_keyframe_1,S2M2-S,['000058'],1719,0.04727170243859291,0.038233134895563126,0.050220243632793427,0.04219425469636917
test,dataset_7_keyframe_1,S2M2-S,['000058'],1881,0.06098940223455429,0.0482768677175045,0.06450727581977844,0.05252709612250328
test,dataset_7_keyframe_1,S2M2-S,['000058'],2006,0.08542367815971375,0.04067695140838623,0.08254191279411316,0.04382732883095741
test,dataset_7_keyframe_1,S2M2-S,['000058'],2188,0.05501939728856087,0.03328953683376312,0.0582374669611454,0.038586199283599854
test,dataset_7_keyframe_1,S2M2-S,['000062'],2282,0.06581177562475204,0.054285019636154175,0.0686543732881546,0.057905834168195724
test,dataset_7_keyframe_1,S2M2-S,['000062'],2419,0.047791264951229095,0.0317535325884819,0.04789656028151512,0.03362888842821121
test,dataset_7_keyframe_1,S2M2-S,['000062'],2579,0.07019294053316116,0.04877535626292229,0.07234762609004974,0.051921404898166656
test,dataset_7_keyframe_1,S2M2-S,['000062'],2876,0.06079297512769699,0.04079818353056908,0.0636458620429039,0.04410373046994209
test,dataset_7_keyframe_1,S2M2-S,['000066'],3125,0.05684524402022362,0.04487160965800285,0.060562312602996826,0.05001990124583244
test,dataset_7_keyframe_1,S2M2-S,['000066'],3364,0.04906989634037018,0.03441799804568291,0.052088700234889984,0.03854477405548096
test,dataset_7_keyframe_1,S2M2-S,['000066'],3569,0.05109647288918495,0.034499090164899826,0.052708420902490616,0.03738104924559593
test,dataset_7_keyframe_1,S2M2-S,['000066'],3601,0.055059727281332016,0.03741838037967682,0.05835588648915291,0.04248208552598953
test,dataset_7_keyframe_1,S2M2-S,['000070'],3717,0.032891616225242615,0.024951692670583725,0.03725720942020416,0.03088429570198059
test,dataset_7_keyframe_1,S2M2-S,['000070'],3729,0.04772553592920303,0.03152472525835037,0.05276736244559288,0.03916977345943451
test,dataset_7_keyframe_1,S2M2-S,['000070'],3860,0.06085331737995148,0.04621786251664162,0.06223393604159355,0.04834812134504318
test,dataset_7_keyframe_1,S2M2-S,['000070'],3999,0.03468703106045723,0.023429634049534798,0.04140864685177803,0.03326983004808426
test,dataset_7_keyframe_1,S2M2-S,['000074'],4019,0.04408516362309456,0.03257615119218826,0.0484900139272213,0.03906673938035965
test,dataset_7_keyframe_1,S2M2-S,['000074'],4144,0.05253739282488823,0.03425086289644241,0.0564473494887352,0.040529441088438034
test,dataset_7_keyframe_1,S2M2-S,['000074'],4195,0.03254222124814987,0.02415527030825615,0.038238443434238434,0.03199339285492897
test,dataset_7_keyframe_1,S2M2-S,['000074'],4352,0.03974444419145584,0.02748691849410534,0.045274924486875534,0.03479458764195442
test,dataset_7_keyframe_1,S2M2-S,['000078'],4394,0.03624290972948074,0.02810007520020008,0.0402975007891655,0.03414491191506386
test,dataset_7_keyframe_1,S2M2-S,['000078'],4468,0.04698721319437027,0.032357193529605865,0.0528026819229126,0.039896443486213684
test,dataset_7_keyframe_1,S2M2-S,['000078'],4469,0.036371007561683655,0.027794258669018745,0.0416274331510067,0.035258032381534576
test,dataset_7_keyframe_1,S2M2-S,['000078'],4349,0.03846101090312004,0.02944808267056942,0.04312102869153023,0.03543056547641754
test,dataset_7_keyframe_1,S2M2-S,['000082'],4235,0.0360337495803833,0.027332253754138947,0.04243633151054382,0.035654209554195404
test,dataset_7_keyframe_1,S2M2-S,['000082'],4015,0.04077718034386635,0.03192030265927315,0.04515272378921509,0.03832734003663063
test,dataset_7_keyframe_1,S2M2-S,['000082'],3846,0.04071427136659622,0.035433392971754074,0.04508126899600029,0.041280657052993774
test,dataset_7_keyframe_1,S2M2-S,['000082'],3635,0.053052641451358795,0.03309196978807449,0.05899175629019737,0.04095739498734474
test,dataset_7_keyframe_1,S2M2-S,['000086'],3371,0.07315247505903244,0.0585176907479763,0.07246702909469604,0.05883266031742096
test,dataset_7_keyframe_1,S2M2-S,['000086'],3116,0.04878495633602142,0.027380429208278656,0.056131549179553986,0.03586246073246002
test,dataset_7_keyframe_1,S2M2-S,['000086'],2907,0.03829806670546532,0.03157483786344528,0.03965779393911362,0.03416816145181656
test,dataset_7_keyframe_1,S2M2-S,['000086'],2760,0.04413532093167305,0.03422492370009422,0.0471150279045105,0.03762663155794144
test,dataset_7_keyframe_1,S2M2-S,['000090'],2474,0.04519358649849892,0.029194192960858345,0.05370815098285675,0.03864581137895584
test,dataset_7_keyframe_1,S2M2-S,['000090'],2238,0.06754390150308609,0.05083741620182991,0.0742180272936821,0.060772716999053955
test,dataset_7_keyframe_1,S2M2-S,['000090'],2000,0.051611557602882385,0.031608697026968,0.0542340949177742,0.03762176260352135
test,dataset_7_keyframe_1,S2M2-S,['000090'],1808,0.04929262772202492,0.03096485137939453,0.05442403629422188,0.038343798369169235
test,dataset_7_keyframe_1,S2M2-S,['000094'],1830,0.05705781653523445,0.03854035586118698,0.059861425310373306,0.042518842965364456
test,dataset_7_keyframe_1,S2M2-S,['000094'],1595,0.06372670829296112,0.03417585790157318,0.06835488975048065,0.0418764092028141
test,dataset_7_keyframe_1,S2M2-S,['000094'],1534,0.04548369348049164,0.03050156868994236,0.04709215462207794,0.034535810351371765
test,dataset_7_keyframe_1,S2M2-S,['000094'],1483,0.0409492664039135,0.02328682504594326,0.04738542437553406,0.0320219062268734
test,dataset_7_keyframe_1,S2M2-S,['000098'],1488,0.040043897926807404,0.02823544107377529,0.045209262520074844,0.03580588102340698
test,dataset_7_keyframe_1,S2M2-S,['000098'],1511,0.044685568660497665,0.02926204539835453,0.05245212838053703,0.03967173397541046
test,dataset_7_keyframe_1,S2M2-S,['000098'],1517,0.047805000096559525,0.030050454661250114,0.05279814824461937,0.03722544386982918
test,dataset_7_keyframe_1,S2M2-S,['000098'],1525,0.050934478640556335,0.020865103229880333,0.05347915366292,0.028279483318328857
test,dataset_7_keyframe_1,S2M2-S,['000102'],1557,0.05917900800704956,0.040327198803424835,0.06319035589694977,0.04653520509600639
test,dataset_7_keyframe_1,S2M2-S,['000102'],1529,0.05024426802992821,0.028204362839460373,0.05479831248521805,0.035099562257528305
test,dataset_7_keyframe_1,S2M2-S,['000102'],1595,0.0348677784204483,0.02348686382174492,0.03991331905126572,0.030292212963104248
test,dataset_7_keyframe_1,S2M2-S,['000102'],1616,0.03803672268986702,0.02124589867889881,0.04184368625283241,0.02804514393210411
test,dataset_7_keyframe_1,S2M2-S,['000106'],1635,0.0518445186316967,0.031930603086948395,0.056114666163921356,0.03847776725888252
test,dataset_7_keyframe_1,S2M2-S,['000106'],1666,0.044869132339954376,0.03632891923189163,0.04954129830002785,0.041222646832466125
test,dataset_7_keyframe_1,S2M2-S,['000106'],1657,0.0492660328745842,0.02295934036374092,0.05409454181790352,0.03153826668858528
test,dataset_7_keyframe_1,S2M2-S,['000106'],1717,0.05960002914071083,0.03443051502108574,0.06364919245243073,0.04057661443948746
test,dataset_7_keyframe_1,S2M2-S,['000110'],1791,0.04841916263103485,0.02966981939971447,0.05352743715047836,0.037660665810108185
test,dataset_7_keyframe_1,S2M2-S,['000110'],1884,0.054515790194272995,0.03080979362130165,0.06308470666408539,0.041533004492521286
test,dataset_7_keyframe_1,S2M2-S,['000110'],1992,0.04949688911437988,0.02771580033004284,0.05371028557419777,0.03453795984387398
test,dataset_7_keyframe_1,S2M2-S,['000110'],1922,0.06361977756023407,0.02768038585782051,0.07195166498422623,0.03967463597655296
test,dataset_7_keyframe_1,S2M2-S,['000114'],1942,0.03316648676991463,0.01955336518585682,0.037499863654375076,0.026290053501725197
test,dataset_7_keyframe_1,S2M2-S,['000114'],1963,0.04691220447421074,0.03037668950855732,0.05482250079512596,0.04043486341834068
test,dataset_7_keyframe_1,S2M2-S,['000114'],2063,0.03859461098909378,0.020308345556259155,0.047269582748413086,0.032343219965696335
test,dataset_7_keyframe_1,S2M2-S,['000114'],2127,0.04520545154809952,0.029567185789346695,0.049688614904880524,0.03526465967297554
test,dataset_7_keyframe_1,S2M2-S,['000118'],2079,0.051293712109327316,0.027193332090973854,0.05860702693462372,0.03717867657542229
test,dataset_7_keyframe_1,S2M2-S,['000118'],2131,0.023778747767210007,0.016653919592499733,0.02966363914310932,0.024617092683911324
test,dataset_7_keyframe_1,S2M2-S,['000118'],2124,0.051344696432352066,0.03353489935398102,0.05527960881590843,0.04010816663503647
test,dataset_7_keyframe_1,S2M2-S,['000118'],2186,0.045597489923238754,0.019961219280958176,0.05486451834440231,0.03287597373127937
test,dataset_7_keyframe_1,S2M2-S,['000122'],2214,0.04530369117856026,0.030581114813685417,0.05514945462346077,0.04265451803803444
test,dataset_7_keyframe_1,S2M2-S,['000122'],2151,0.057792939245700836,0.03491006791591644,0.06694836169481277,0.04721463844180107
test,dataset_7_keyframe_1,S2M2-S,['000122'],2227,0.045656073838472366,0.020888490602374077,0.05404428020119667,0.0332782156765461
test,dataset_7_keyframe_1,S2M2-S,['000122'],2248,0.05449164658784866,0.02495175041258335,0.06310298293828964,0.03786778822541237
test,dataset_7_keyframe_1,S2M2-S,['000126'],2244,0.038158271461725235,0.026172969490289688,0.04989408701658249,0.04027285799384117
test,dataset_7_keyframe_1,S2M2-S,['000126'],2337,0.03222927823662758,0.020598286762833595,0.042057283222675323,0.03286568075418472
test,dataset_7_keyframe_1,S2M2-S,['000126'],2299,0.04401182755827904,0.02948729135096073,0.05644849315285683,0.04424653202295303
test,dataset_7_keyframe_1,S2M2-S,['000126'],2377,0.03780953958630562,0.029119625687599182,0.04393836855888367,0.036790039390325546
test,dataset_7_keyframe_1,S2M2-S,['000130'],2424,0.04305912181735039,0.026274600997567177,0.05512431636452675,0.040938735008239746
test,dataset_7_keyframe_1,S2M2-S,['000130'],2359,0.041519295424222946,0.02608468383550644,0.050459831953048706,0.037538155913352966
test,dataset_7_keyframe_1,S2M2-S,['000130'],2403,0.043605756014585495,0.02433614805340767,0.056481655687093735,0.0404382050037384
test,dataset_7_keyframe_1,S2M2-S,['000130'],2501,0.04019859805703163,0.019160544499754906,0.051019616425037384,0.03302669897675514
test,dataset_7_keyframe_1,S2M2-S,['000134'],2513,0.049781542271375656,0.03461596369743347,0.06084292009472847,0.047503866255283356
test,dataset_7_keyframe_1,S2M2-S,['000134'],2591,0.0495702289044857,0.031060244888067245,0.05893123149871826,0.043920766562223434
test,dataset_7_keyframe_1,S2M2-S,['000134'],2515,0.04331313073635101,0.026645570993423462,0.05758858099579811,0.04229136183857918
test,dataset_7_keyframe_1,S2M2-S,['000134'],2513,0.045443013310432434,0.024380063638091087,0.05566836893558502,0.037787701934576035
test,dataset_7_keyframe_1,S2M2-S,['000138'],2727,0.037772037088871,0.02259640581905842,0.04929468408226967,0.03651534765958786
test,dataset_7_keyframe_1,S2M2-S,['000138'],2581,0.04699505865573883,0.025503182783722878,0.06307803839445114,0.0431944876909256
test,dataset_7_keyframe_1,S2M2-S,['000138'],2478,0.04136774688959122,0.021476104855537415,0.051299549639225006,0.035232607275247574
test,dataset_7_keyframe_1,S2M2-S,['000138'],2364,0.046370409429073334,0.024458717554807663,0.060124222189188004,0.04051617160439491
test,dataset_7_keyframe_1,S2M2-S,['000142'],2443,0.04075801745057106,0.02640489675104618,0.053713876754045486,0.04093990474939346
test,dataset_7_keyframe_1,S2M2-S,['000142'],2280,0.030370164662599564,0.016554810106754303,0.04500310495495796,0.034866467118263245
test,dataset_7_keyframe_1,S2M2-S,['000142'],2239,0.03540123626589775,0.020055610686540604,0.05011536180973053,0.036782704293727875
test,dataset_7_keyframe_1,S2M2-S,['000142'],2183,0.05238564684987068,0.0286415908485651,0.07039245218038559,0.04980814456939697
test,dataset_7_keyframe_1,S2M2-S,['000146'],2217,0.038671303540468216,0.020966365933418274,0.05324640870094299,0.04352528974413872
test,dataset_7_keyframe_1,S2M2-S,['000146'],2159,0.031132034957408905,0.01786528155207634,0.05005888640880585,0.040854550898075104
test,dataset_7_keyframe_1,S2M2-S,['000146'],2078,0.0327710397541523,0.017365600913763046,0.0527663417160511,0.041550058871507645
test,dataset_7_keyframe_1,S2M2-S,['000146'],2097,0.040248382836580276,0.024984659627079964,0.05642473325133324,0.04630575701594353
test,dataset_7_keyframe_1,S2M2-S,['000150'],1962,0.03086962178349495,0.02006714791059494,0.05133363604545593,0.04332578554749489
test,dataset_7_keyframe_1,S2M2-S,['000150'],1941,0.057869188487529755,0.03426147997379303,0.08036807924509048,0.06158103048801422
test,dataset_7_keyframe_1,S2M2-S,['000150'],1938,0.04226406663656235,0.02692544460296631,0.06196602061390877,0.05178738757967949
test,dataset_7_keyframe_1,S2M2-S,['000150'],1943,0.04869789630174637,0.02880479022860527,0.06868443638086319,0.05690924823284149
test,dataset_7_keyframe_1,S2M2-S,['000154'],1960,0.03604502230882645,0.02095934934914112,0.05967623367905617,0.04950710013508797
test,dataset_7_keyframe_1,S2M2-S,['000154'],1906,0.05118758603930473,0.03161722421646118,0.06209325045347214,0.050995733588933945
test,dataset_7_keyframe_1,S2M2-S,['000154'],1906,0.045308493077754974,0.025795502588152885,0.06446412205696106,0.047953929752111435
test,dataset_7_keyframe_1,S2M2-S,['000154'],1904,0.04157129302620888,0.0172675009816885,0.05634395405650139,0.040646858513355255
test,dataset_7_keyframe_1,S2M2-S,['000158'],1896,0.04567120969295502,0.026548627763986588,0.05250293016433716,0.041025370359420776
test,dataset_7_keyframe_1,S2M2-S,['000158'],1880,0.0412881076335907,0.02501731552183628,0.055297188460826874,0.04470934718847275
test,dataset_7_keyframe_1,S2M2-S,['000158'],1801,0.0459970086812973,0.013916989788413048,0.05313221365213394,0.03551872447133064
test,dataset_7_keyframe_1,S2M2-S,['000158'],1795,0.03660507872700691,0.012025343254208565,0.048368342220783234,0.0292362030595541
test,dataset_7_keyframe_1,S2M2-S,['000162'],1777,0.033414874225854874,0.01775870844721794,0.046072181314229965,0.03664662688970566
test,dataset_7_keyframe_1,S2M2-S,['000162'],1790,0.034172896295785904,0.019813621416687965,0.04375266656279564,0.0359954796731472
test,dataset_7_keyframe_1,S2M2-S,['000162'],1757,0.03531859442591667,0.022939147427678108,0.044560205191373825,0.03547784686088562
test,dataset_7_keyframe_1,S2M2-S,['000162'],1802,0.03352529928088188,0.013126278296113014,0.0432339683175087,0.02789456769824028
test,dataset_7_keyframe_1,S2M2-S,['000166'],1734,0.03592626377940178,0.01879754289984703,0.046144284307956696,0.035270191729068756
test,dataset_7_keyframe_1,S2M2-S,['000166'],1691,0.044364508241415024,0.0248922947794199,0.05052924156188965,0.03639181703329086
test,dataset_7_keyframe_1,S2M2-S,['000166'],1699,0.039220232516527176,0.017146700993180275,0.05108775198459625,0.03372250869870186
test,dataset_7_keyframe_1,S2M2-S,['000166'],1640,0.061611611396074295,0.032018113881349564,0.06636516749858856,0.04277097061276436
test,dataset_7_keyframe_1,S2M2-S,['000170'],1596,0.0446767695248127,0.02207685261964798,0.048171207308769226,0.03469949588179588
test,dataset_7_keyframe_1,S2M2-S,['000170'],1652,0.04723241180181503,0.025297095999121666,0.04952565208077431,0.03481227904558182
test,dataset_7_keyframe_1,S2M2-S,['000170'],1573,0.04186766594648361,0.024854257702827454,0.04141493886709213,0.026867538690567017
test,dataset_7_keyframe_1,S2M2-S,['000170'],1493,0.04299939423799515,0.029007043689489365,0.04308837652206421,0.03248526155948639
test,dataset_7_keyframe_1,S2M2-S,['000174'],1442,0.04271629825234413,0.028565503656864166,0.050549544394016266,0.04467201605439186
test,dataset_7_keyframe_1,S2M2-S,['000174'],1385,0.040409769862890244,0.018531281501054764,0.04283849149942398,0.025321880355477333
test,dataset_7_keyframe_1,S2M2-S,['000174'],1393,0.04385656490921974,0.02301548421382904,0.04215512052178383,0.02774391695857048
test,dataset_7_keyframe_1,S2M2-S,['000174'],1318,0.05871262401342392,0.03183259442448616,0.05219706892967224,0.03012671321630478
test,dataset_7_keyframe_1,S2M2-S,['000178'],1314,0.04214722663164139,0.021034540608525276,0.04143839329481125,0.03478642925620079
test,dataset_7_keyframe_1,S2M2-S,['000178'],1191,0.03048326075077057,0.014122406020760536,0.03455077111721039,0.0260637030005455
test,dataset_7_keyframe_1,S2M2-S,['000178'],1179,0.05193076655268669,0.027567606419324875,0.03980928659439087,0.02389269508421421
test,dataset_7_keyframe_1,S2M2-S,['000178'],1156,0.03570494055747986,0.02200598455965519,0.040685199201107025,0.028240198269486427
test,dataset_7_keyframe_1,S2M2-S,['000182'],1105,0.041729509830474854,0.019140031188726425,0.032298412173986435,0.027843952178955078
test,dataset_7_keyframe_1,S2M2-S,['000182'],1087,0.04123340919613838,0.023430638015270233,0.04107588157057762,0.03283644840121269
test,dataset_7_keyframe_1,S2M2-S,['000182'],982,0.04152431711554527,0.02468089386820793,0.031046062707901,0.024769801646471024
test,dataset_7_keyframe_1,S2M2-S,['000182'],861,0.044515930116176605,0.027756361290812492,0.03717203810811043,0.027757780626416206
test,dataset_7_keyframe_1,S2M2-S,['000186'],803,0.03327791020274162,0.01570774056017399,0.028428908437490463,0.02899889461696148
test,dataset_7_keyframe_1,S2M2-S,['000186'],812,0.034645821899175644,0.020456628873944283,0.029715662822127342,0.02470879629254341
test,dataset_7_keyframe_1,S2M2-S,['000186'],825,0.045063164085149765,0.025834204629063606,0.03633694723248482,0.02427286095917225
test,dataset_7_keyframe_1,S2M2-S,['000186'],757,0.03872023522853851,0.02852131798863411,0.02657262794673443,0.024483218789100647
test,dataset_7_keyframe_1,S2M2-S,['000190'],718,0.03906421735882759,0.020217739045619965,0.03015589900314808,0.029472406953573227
test,dataset_7_keyframe_1,S2M2-S,['000190'],666,0.05527019873261452,0.036230143159627914,0.042744141072034836,0.03122038021683693
test,dataset_7_keyframe_1,S2M2-S,['000190'],608,0.03415533900260925,0.026351965963840485,0.034366313368082047,0.027270806953310966
test,dataset_7_keyframe_1,S2M2-S,['000190'],568,0.04141351953148842,0.027318362146615982,0.03855513036251068,0.028584539890289307
test,dataset_7_keyframe_1,S2M2-S,['000194'],487,0.04294413700699806,0.02537490241229534,0.04260781779885292,0.032176997512578964
test,dataset_7_keyframe_1,S2M2-S,['000194'],487,0.04407030716538429,0.02565232664346695,0.041093792766332626,0.03054688684642315
test,dataset_7_keyframe_1,S2M2-S,['000194'],458,0.04293739050626755,0.030680760741233826,0.038581959903240204,0.029369521886110306
test,dataset_7_keyframe_1,S2M2-S,['000194'],437,0.04656762629747391,0.03267885744571686,0.04716615378856659,0.032817233353853226
test,dataset_7_keyframe_1,S2M2-S,['000198'],392,0.06619419157505035,0.04085449129343033,0.061796799302101135,0.0464213564991951
test,dataset_7_keyframe_1,S2M2-S,['000198'],356,0.05260446295142174,0.03545927256345749,0.04306946322321892,0.03593776375055313
test,dataset_7_keyframe_1,S2M2-S,['000198'],351,0.061571355909109116,0.04774319753050804,0.05517926812171936,0.04670093581080437
test,dataset_7_keyframe_1,S2M2-S,['000198'],288,0.05208582058548927,0.04597301036119461,0.05821755900979042,0.054218702018260956
test,dataset_7_keyframe_1,S2M2-S,['000202'],242,0.0337577648460865,0.020160773769021034,0.035823971033096313,0.034574612975120544
test,dataset_7_keyframe_1,S2M2-S,['000202'],238,0.0516338050365448,0.037320755422115326,0.056538283824920654,0.0459718257188797
test,dataset_7_keyframe_1,S2M2-S,['000202'],166,0.04441751912236214,0.03269781544804573,0.05872448906302452,0.046345602720975876
test,dataset_7_keyframe_1,S2M2-S,['000202'],197,0.07082611322402954,0.047724399715662,0.08496604114770889,0.06792813539505005
test,dataset_7_keyframe_1,S2M2-S,['000206'],142,0.07183658331632614,0.051275163888931274,0.08752469718456268,0.0716543048620224
test,dataset_7_keyframe_1,S2M2-S,['000206'],169,0.07124823331832886,0.05268270894885063,0.07621054351329803,0.06847305595874786
test,dataset_7_keyframe_1,S2M2-S,['000206'],130,0.06161009892821312,0.05138762667775154,0.07912839949131012,0.07144778221845627
test,dataset_7_keyframe_1,S2M2-S,['000206'],142,0.05346209183335304,0.04356875643134117,0.060173772275447845,0.05271775647997856
test,dataset_7_keyframe_1,S2M2-S,['000210'],97,0.042821869254112244,0.030911263078451157,0.04804602265357971,0.040373947471380234
test,dataset_7_keyframe_1,S2M2-S,['000210'],78,0.044720008969306946,0.02848890610039234,0.05096832290291786,0.03509087488055229
