sequence,dataset,protocol,frames,authorization_ratio,catastrophic_update_gt3,clean_degradation,epe_gain,false_update_rate,harmful_modified_rate,intervention_coverage_all,intervention_precision,max_update_abs,mean_clean_update,mean_update_abs,new_bad3,p95_update_abs,raw_bad1,raw_bad3,raw_boundary_epe,raw_epe,raw_mc_temporal_error,raw_temporal_variance,refined_bad1,refined_bad3,refined_boundary_epe,refined_epe,refined_mc_temporal_error,refined_temporal_variance,runtime_ms,support_ratio,temporal_delta,temporal_worsened_ratio,evaluated_frames,valid_count,clean_count,modified_count,frames_worsened,worst_frame_degradation,p95_frame_degradation
honest_test__Experiment_2,SERV-CT,two weak-sparse 8-frame causal replays; CT-reference GT,7,0.3869811152102387,0.0,0.1758278872621038,-0.04596147644136067,0.2882955907931844,0.4820468012092669,0.33670072131293755,0.5389916575988393,2.810985565185547,0.11068835025299852,0.1292604889188494,0.006752644133546544,0.6822849682399205,0.29170465591162886,0.0374040222133476,1.0164487872804915,1.0119689561787455,22.343451295580184,188.21936089651925,0.31782869801752656,0.043409462524394746,1.0665477769715446,1.0579304386549502,22.19757924761091,186.83334827423096,87.6626237295568,0.7314429012345679,-0.14587209466844797,0.0804970980573033,7,132713,59217,44112,0.5714285714285714,0.14572513103485107,0.13256721496582027
honest_train__Experiment_1,SERV-CT,two weak-sparse 8-frame causal replays; CT-reference GT,7,0.6698628539882637,0.0,0.2913725071984643,-0.06659000932152652,0.5050229284419324,0.5203735516347133,0.547249907466855,0.45114932913975975,2.7985000610351562,0.15778308349818554,0.12880290086780274,0.0030270513966685047,0.6700395963021687,0.3531872047091627,0.057268995430253274,1.0664188265800476,1.079735898907387,18.675950050354004,46.15475123269217,0.4005809000077453,0.05902718612036248,1.1188636592456274,1.1463258706556634,18.516971724373953,46.360742705208914,20.741611918700592,0.7115850970017635,-0.15897828553404128,0.09714073128629176,7,129110,46885,59774,0.7142857142857143,0.21629095077514648,0.18576744794845573
