method,checkpoint,input_resolution,frame,runtime_ms,valid_disp_mae,valid_disp_rmse,bad_1px,bad_2px,bad_3px,valid_depth_mae,valid_depth_median,valid_depth_rmse,bad_1mm,bad_2mm,bad_5mm,pred_disp_le_0_1_ratio,pred_disp_le_0_5_ratio,valid_pixel_ratio,valid_px,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_rmse_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,abs_depth_error_p50,abs_depth_error_p75,abs_depth_error_p90,abs_depth_error_p95,abs_depth_error_p99,excluded_pred_disp_le_0_1_ratio,valid_disp_valid_px,valid_disp_valid_pixel_ratio,valid_disp_mae_px,valid_disp_rmse_px,valid_disp_bad1_pct,valid_disp_bad2_pct,valid_disp_bad5_pct,valid_disp_depth_mae_mm,valid_disp_depth_median_abs_error_mm,valid_disp_depth_rmse_mm,valid_disp_depth_bad1mm_pct,valid_disp_depth_bad2mm_pct,valid_disp_depth_bad5mm_pct,valid_disp_abs_depth_error_p50,valid_disp_abs_depth_error_p75,valid_disp_abs_depth_error_p90,valid_disp_abs_depth_error_p95,valid_disp_abs_depth_error_p99,depth_mae_cap100_mm,depth_rmse_cap100_mm,depth_mae_cap200_mm,depth_rmse_cap200_mm
S2M2-XL,CH384NTR3.pth,1024x1280 full,dataset_1_keyframe_1_frame_000000,885.9296080190688,1.7061761617660522,2.1873252391815186,63.06430637481418,33.10094300027498,17.036340968720342,1.3805146217346191,1.020294189453125,1.9438717365264893,50.82339368452392,21.713299798002353,2.1464059098267616,0.0,0.0,0.7380203247070313,967338,1.7061761617660522,2.1873252391815186,63.06430637481418,33.10094300027498,2.5720068890088057,1.3805146217346191,1.020294189453125,1.9438717365264893,50.82339368452392,21.713299798002353,2.1464059098267616,1.020294189453125,1.8306732177734375,2.9192326068878174,3.7526040077209473,6.569558143615723,0.0,967338,0.7380203247070313,1.7061761617660522,2.1873252391815186,63.06430637481418,33.10094300027498,2.5720068890088057,1.3805146217346191,1.020294189453125,1.9438717365264893,50.82339368452392,21.713299798002353,2.1464059098267616,1.020294189453125,1.8306732177734375,2.9192326068878174,3.7526040077209473,6.569558143615723,1.3809489011764526,1.9512368440628052,1.3805146217346191,1.9438717365264893
S2M2-XL,CH384NTR3.pth,1024x1280 full,dataset_1_keyframe_1_frame_000001,897.0605251379311,1.805141568183899,2.272463321685791,66.54622364400366,35.724750314345904,18.41106580653736,1.4618672132492065,1.1117630004882812,2.0087356567382812,54.803444255127395,23.55014115714596,2.275853977371248,0.0,0.0,0.7347953796386719,963111,1.805141568183899,2.272463321685791,66.54622364400366,35.724750314345904,2.8790035624138857,1.4618672132492065,1.1117630004882812,2.0087356567382812,54.803444255127395,23.55014115714596,2.275853977371248,1.1117630004882812,1.927145004272461,3.0271148681640625,3.8712730407714844,6.5876312255859375,0.0,963111,0.7347953796386719,1.805141568183899,2.272463321685791,66.54622364400366,35.724750314345904,2.8790035624138857,1.4618672132492065,1.1117630004882812,2.0087356567382812,54.803444255127395,23.55014115714596,2.275853977371248,1.1117630004882812,1.927145004272461,3.0271148681640625,3.8712730407714844,6.5876312255859375,1.4627034664154053,2.0172901153564453,1.4618672132492065,2.0087356567382812
S2M2-XL,CH384NTR3.pth,1024x1280 full,dataset_1_keyframe_1_frame_000002,898.4775559511036,1.8302398920059204,2.295684337615967,67.60042598152896,36.49405496583055,18.705981821583133,1.4982287883758545,1.1503524780273438,2.055635690689087,56.42363633133337,24.493937914968818,2.436016550155772,0.0,0.0,0.7300178527832031,956849,1.8302398920059204,2.295684337615967,67.60042598152896,36.49405496583055,2.9395442750109995,1.4982287883758545,1.1503524780273438,2.055635690689087,56.42363633133337,24.493937914968818,2.436016550155772,1.1503524780273438,1.9760208129882812,3.064213514328003,3.910003662109375,6.792504787445068,0.0,956849,0.7300178527832031,1.8302398920059204,2.295684337615967,67.60042598152896,36.49405496583055,2.9395442750109995,1.4982287883758545,1.1503524780273438,2.055635690689087,56.42363633133337,24.493937914968818,2.436016550155772,1.1503524780273438,1.9760208129882812,3.064213514328003,3.910003662109375,6.792504787445068,1.4986063241958618,2.0620548725128174,1.4982287883758545,2.055635690689087
S2M2-XL,CH384NTR3.pth,1024x1280 full,dataset_1_keyframe_1_frame_000003,886.5567960310727,1.8446159362792969,2.3080811500549316,68.32940805383241,36.77604878561665,18.720323835558826,1.5324428081512451,1.172882080078125,2.1170341968536377,57.52171170223951,25.20155609294501,2.4814425402165914,0.0,0.0,0.7256317138671875,951100,1.8446159362792969,2.3080811500549316,68.32940805383241,36.77604878561665,2.9384922721059823,1.5324428081512451,1.172882080078125,2.1170341968536377,57.52171170223951,25.20155609294501,2.4814425402165914,1.172882080078125,2.0099143981933594,3.123852491378784,3.9850656986236572,6.9510979652404785,0.0,951100,0.7256317138671875,1.8446159362792969,2.3080811500549316,68.32940805383241,36.77604878561665,2.9384922721059823,1.5324428081512451,1.172882080078125,2.1170341968536377,57.52171170223951,25.20155609294501,2.4814425402165914,1.172882080078125,2.0099143981933594,3.123852491378784,3.9850656986236572,6.9510979652404785,1.5329020023345947,2.1214241981506348,1.5324428081512451,2.1170341968536377
S2M2-XL,CH384NTR3.pth,1024x1280 full,dataset_1_keyframe_1_frame_000004,885.7481349259615,1.8027091026306152,2.2602031230926514,66.78050465475188,35.735374741065236,18.273479481169197,1.5061148405075073,1.1497383117675781,2.064918279647827,56.637656113501365,24.683019477810042,2.4950695439895973,0.0,0.0,0.7222496032714844,946667,1.8027091026306152,2.2602031230926514,66.78050465475188,35.735374741065236,2.600597675845889,1.5061148405075073,1.1497383117675781,2.064918279647827,56.637656113501365,24.683019477810042,2.4950695439895973,1.1497383117675781,1.9844093322753906,3.0950469970703125,3.9666895866394043,6.84532356262207,0.0,946667,0.7222496032714844,1.8027091026306152,2.2602031230926514,66.78050465475188,35.735374741065236,2.600597675845889,1.5061148405075073,1.1497383117675781,2.064918279647827,56.637656113501365,24.683019477810042,2.4950695439895973,1.1497383117675781,1.9844093322753906,3.0950469970703125,3.9666895866394043,6.84532356262207,1.5059376955032349,2.072889804840088,1.5061148405075073,2.064918279647827
S2M2-XL,CH384NTR3.pth,1024x1280 full,dataset_1_keyframe_1_frame_000005,887.0196840725839,1.7667346000671387,2.229428291320801,65.7958928916412,34.411415663737664,17.416890817494167,1.4998239278793335,1.1313362121582031,2.0878570079803467,55.754749626887055,24.376959771737678,2.585784131607496,0.0,0.0,0.7187454223632812,942074,1.7667346000671387,2.229428291320801,65.7958928916412,34.411415663737664,2.538866373554519,1.4998239278793335,1.1313362121582031,2.0878570079803467,55.754749626887055,24.376959771737678,2.585784131607496,1.1313362121582031,1.9687566757202148,3.0972964763641357,3.993272304534912,7.036950588226318,0.0,942074,0.7187454223632812,1.7667346000671387,2.229428291320801,65.7958928916412,34.411415663737664,2.538866373554519,1.4998239278793335,1.1313362121582031,2.0878570079803467,55.754749626887055,24.376959771737678,2.585784131607496,1.1313362121582031,1.9687566757202148,3.0972964763641357,3.993272304534912,7.036950588226318,1.4990124702453613,2.093357563018799,1.4998239278793335,2.0878570079803467
S2M2-XL,CH384NTR3.pth,1024x1280 full,dataset_1_keyframe_1_frame_000006,887.3283178545535,1.7530614137649536,2.2192695140838623,65.47110012376753,34.40523895873243,17.323295478167985,1.5036463737487793,1.1294136047363281,2.102057456970215,55.326107697998715,24.577074331937883,2.572466896718615,0.0,0.0,0.7156745910644531,938049,1.7530614137649536,2.2192695140838623,65.47110012376753,34.40523895873243,2.3764217007853534,1.5036463737487793,1.1294136047363281,2.102057456970215,55.326107697998715,24.577074331937883,2.572466896718615,1.1294136047363281,1.9787673950195312,3.1094841957092285,3.99566650390625,7.2047438621521,0.0,938049,0.7156745910644531,1.7530614137649536,2.2192695140838623,65.47110012376753,34.40523895873243,2.3764217007853534,1.5036463737487793,1.1294136047363281,2.102057456970215,55.326107697998715,24.577074331937883,2.572466896718615,1.1294136047363281,1.9787673950195312,3.1094841957092285,3.99566650390625,7.2047438621521,1.4998712539672852,2.1027560234069824,1.5036463737487793,2.102057456970215
S2M2-XL,CH384NTR3.pth,1024x1280 full,dataset_1_keyframe_1_frame_000007,887.5495509710163,1.7234132289886475,2.1807634830474854,64.65498396968815,33.68530011829856,16.819076071116292,1.4799801111221313,1.1188335418701172,2.0513556003570557,55.23685428703688,24.209092701493304,2.3088578188489035,0.0,0.0,0.71199951171875,933232,1.7234132289886475,2.1807634830474854,64.65498396968815,33.68530011829856,2.1413753493236407,1.4799801111221313,1.1188335418701172,2.0513556003570557,55.23685428703688,24.209092701493304,2.3088578188489035,1.1188335418701172,1.9614830017089844,3.056727647781372,3.8807060718536377,6.89285135269165,0.0,933232,0.71199951171875,1.7234132289886475,2.1807634830474854,64.65498396968815,33.68530011829856,2.1413753493236407,1.4799801111221313,1.1188335418701172,2.0513556003570557,55.23685428703688,24.209092701493304,2.3088578188489035,1.1188335418701172,1.9614830017089844,3.056727647781372,3.8807060718536377,6.89285135269165,1.4790416955947876,2.060551166534424,1.4799801111221313,2.0513556003570557
S2M2-XL,CH384NTR3.pth,1024x1280 full,dataset_1_keyframe_1_frame_000008,887.2324868571013,1.7494750022888184,2.2006309032440186,65.75329744788601,34.336218206555486,17.151264179160886,1.5181434154510498,1.1584625244140625,2.083890676498413,56.717939304283036,25.12528412311912,2.5574050178437417,0.0,0.0,0.7065544128417969,926095,1.7494750022888184,2.2006309032440186,65.75329744788601,34.336218206555486,2.258947516183545,1.5181434154510498,1.1584625244140625,2.083890676498413,56.717939304283036,25.12528412311912,2.5574050178437417,1.1584625244140625,2.0064334869384766,3.1170341968536377,3.986440658569336,6.989613056182861,0.0,926095,0.7065544128417969,1.7494750022888184,2.2006309032440186,65.75329744788601,34.336218206555486,2.258947516183545,1.5181434154510498,1.1584625244140625,2.083890676498413,56.717939304283036,25.12528412311912,2.5574050178437417,1.1584625244140625,2.0064334869384766,3.1170341968536377,3.986440658569336,6.989613056182861,1.5165563821792603,2.0946900844573975,1.5181434154510498,2.083890676498413
S2M2-XL,CH384NTR3.pth,1024x1280 full,dataset_1_keyframe_1_frame_000009,886.9050310458988,1.693729281425476,2.1424992084503174,64.0778734605152,32.983458244751056,16.427580527941302,1.4904284477233887,1.11627197265625,2.0613620281219482,54.81157912003989,24.446860955613083,2.495657341130384,0.0,0.0,0.7023002624511718,920519,1.693729281425476,2.1424992084503174,64.0778734605152,32.983458244751056,1.9108785369992363,1.4904284477233887,1.11627197265625,2.0613620281219482,54.81157912003989,24.446860955613083,2.495657341130384,1.11627197265625,1.9713973999023438,3.110253095626831,3.986825466156006,7.080063819885254,0.0,920519,0.7023002624511718,1.693729281425476,2.1424992084503174,64.0778734605152,32.983458244751056,1.9108785369992363,1.4904284477233887,1.11627197265625,2.0613620281219482,54.81157912003989,24.446860955613083,2.495657341130384,1.11627197265625,1.9713973999023438,3.110253095626831,3.986825466156006,7.080063819885254,1.4870728254318237,2.070056676864624,1.4904284477233887,2.0613620281219482
