backbone,sequence,coverage_threshold,method,frames,valid_count,clean_count,changed_count,epe,raw_epe,bad1,bad3,boundary_epe,new_bad3,intervention_coverage,intervention_precision,false_update_rate,clean_pixel_degradation,mean_update_magnitude_clean,percentage_frames_worsened,worst_frame_degradation,p95_frame_degradation,catastrophic_tail_p99,clean_frame_degradation
RAFT-Stereo,dataset_7_keyframe_3,0.05,oracle_conditional_veto,160,1683403,1284721,130413,2.063582599230701,2.137818171433408,0.1676360324215083,0.12928098612061126,5.832355794511298,3.841657762830428e-05,0.07746986312843686,0.9360799920253349,0.007376698909724368,0.002175569637298682,0.002107892556349812,0.0,-0.009940187446773052,-0.018479392491281034,-0.012713268101215373,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.05,random_matched_veto,160,1683403,1284721,129029,2.088914445391883,2.137818171433408,0.1729360111510639,0.1311836801373107,5.938435683849217,0.0011065346579810472,0.0766477189359886,0.757341372869665,0.015425138999051156,0.011213329586735174,0.009201078172708566,0.00625,0.0035318525042384863,-0.007691960129886871,-0.00039143308385973866,0.01639344262295082
RAFT-Stereo,dataset_7_keyframe_3,0.25,raw,160,1608626,1259624,0,1.8791611616690511,1.8791611616690511,0.15604124181010232,0.12024236830516098,5.483299393017433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.25,a2_unconditional,160,1608626,1259624,554548,1.8043390986698458,1.8791611616690511,0.1541806486719088,0.11688546579315513,5.190148313947808,0.001567975150205438,0.3447339530754818,0.6278717081298644,0.2521831911745092,0.10221224746432268,0.04989505694321216,0.025,0.00955757312476635,-0.005740726436488379,0.0045265887305140345,0.043478260869565216
RAFT-Stereo,dataset_7_keyframe_3,0.25,C0_raw_error,160,1608626,1259624,133771,1.8243487987880558,1.8791611616690511,0.15434849270222964,0.11718883059899415,5.248652605881103,0.001269784285744758,0.08315854648625597,0.7534816963317909,0.016696252214946684,0.012052009170990708,0.00950951934885405,0.025,0.00792226567864418,-0.0059679186670109656,0.0036630065646022403,0.057971014492753624
RAFT-Stereo,dataset_7_keyframe_3,0.25,P4_standalone_prior,160,1608626,1259624,65981,1.8532402617368464,1.8791611616690511,0.15526231663860884,0.11902953155277406,5.353717915196979,0.0001448557485616682,0.04101699214111919,0.8736757551416316,0.008355668040621645,0.004217131461451988,0.0029404668855223417,0.0125,0.0016677335370332003,-0.0032703862874768883,0.00019527791268046521,0.028985507246376812
RAFT-Stereo,dataset_7_keyframe_3,0.25,update_magnitude_standalone,160,1608626,1259624,115178,1.8104958866287437,1.8791611616690511,0.15458409873313417,0.11702222888218222,5.204467367572149,0.0013135943218266256,0.07160023523180652,0.7893521332198857,0.013431785993280534,0.010313395108381548,0.010004803130216379,0.03125,0.007321846205741167,-0.006841459707357,0.004092871593311427,0.057971014492753624
RAFT-Stereo,dataset_7_keyframe_3,0.25,C1_magnitude_veto,160,1608626,1259624,108247,1.8571626253912,1.8791611616690511,0.15494216746535466,0.11868700322089831,5.374678221866963,0.0006840017739639359,0.06729158921961972,0.7184864245660387,0.01615640857906804,0.011512165535112065,0.008212910562752003,0.03125,0.0036538117565214634,-0.0008517181995557676,0.0011110456963069732,0.057971014492753624
RAFT-Stereo,dataset_7_keyframe_3,0.25,C2_p4_veto,160,1608626,1259624,110512,1.8244019544613368,1.8791611616690511,0.1541172401198569,0.1171148542118411,5.244469201838848,0.0010676928585159667,0.06869962315665668,0.8036955262776893,0.012733164817437585,0.009161464055940503,0.008139007437803948,0.01875,0.006252105347812176,-0.006797840725630527,0.0024629912717500525,0.043478260869565216
RAFT-Stereo,dataset_7_keyframe_3,0.25,cascade_balanced,160,1608626,1259624,110512,1.8244019544613368,1.8791611616690511,0.1541172401198569,0.1171148542118411,5.244469201838848,0.0010676928585159667,0.06869962315665668,0.8036955262776893,0.012733164817437585,0.009161464055940503,0.008139007437803948,0.01875,0.006252105347812176,-0.006797840725630527,0.0024629912717500525,0.043478260869565216
RAFT-Stereo,dataset_7_keyframe_3,0.25,oracle_conditional_veto,160,1608626,1259624,107730,1.8127100962641716,1.8791611616690511,0.1502965882092418,0.11609783686797374,5.183914281657729,2.9677762764438875e-05,0.06697019692582365,0.9356168198273461,0.006601970111715877,0.001957727067759903,0.0018553087658298693,0.0,-0.006341950036585331,-0.01632283558137717,-0.011120218327268961,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.25,random_matched_veto,160,1608626,1259624,107045,1.835110990501042,1.8791611616690511,0.1546574525316984,0.11781110063549863,5.2946728869417985,0.001021056370912942,0.06654436767775729,0.7543089354944182,0.013387328282090528,0.009629857798835208,0.0075877562506753505,0.025,0.006866319105029106,-0.0048613022547215395,0.002663986334810027,0.057971014492753624
RAFT-Stereo,dataset_7_keyframe_3,0.5,raw,160,1080260,849686,0,1.7916664566297147,1.7916664566297147,0.15932275558083928,0.1250698898247734,4.742246337102523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.5,a2_unconditional,160,1080260,849686,367907,1.7169486197470298,1.7916664566297147,0.1570242346293549,0.12141799203532869,4.481564271158602,0.0013881365215606197,0.34057263992001924,0.619629417216851,0.24128795813983048,0.10325579096277919,0.04844539486934655,0.05625,0.013284758664667606,0.00023185806130639742,0.00566348204389214,0.11764705882352941
RAFT-Stereo,dataset_7_keyframe_3,0.5,C0_raw_error,160,1080260,849686,88087,1.7363377200317047,1.7916664566297147,0.15715105581928043,0.12178734705724376,4.53664748501404,0.0010728433125514344,0.08154240645770462,0.7670144289168663,0.016655564526189676,0.011571333410224482,0.008630926929268763,0.05625,0.009301092475652695,0.0005972830345854087,0.005422192234545942,0.1323529411764706
RAFT-Stereo,dataset_7_keyframe_3,0.5,P4_standalone_prior,160,1080260,849686,45996,1.7646090580870155,1.7916664566297147,0.1584544460832821,0.12366282189485046,4.610363503581787,7.512019239160255e-05,0.04257863847592246,0.8961866249239064,0.00895036519373039,0.004086215378386839,0.0028120570613838205,0.0125,0.00320903561078012,-0.0024832046590745494,0.0009852452788618304,0.014705882352941176
RAFT-Stereo,dataset_7_keyframe_3,0.5,update_magnitude_standalone,160,1080260,849686,76542,1.7236775878471924,1.7916664566297147,0.15736211591690727,0.12159294972185276,4.495361327100433,0.0011130484906512663,0.0708551644974358,0.7967390452300698,0.013606202761961478,0.00998251118648536,0.009369349057304969,0.05625,0.009761311113834381,0.00013995878325658652,0.007020808216184374,0.11764705882352941
RAFT-Stereo,dataset_7_keyframe_3,0.5,C1_magnitude_veto,160,1080260,849686,71479,1.769245966647508,1.7916664566297147,0.15794345767173898,0.12339436768848434,4.650217805589152,0.000610483816278119,0.06616832984651844,0.732928552441976,0.01628248552994871,0.011198254413983519,0.007716038580782797,0.075,0.007047492545098066,0.002104897971730673,0.006705387951806188,0.14705882352941177
RAFT-Stereo,dataset_7_keyframe_3,0.5,C2_p4_veto,160,1080260,849686,72437,1.7365104149869577,1.7916664566297147,0.15693258958318826,0.12172532569632409,4.529164425873931,0.0008633531978114826,0.06705515338899895,0.8174827781382442,0.012457543139465638,0.008472541621257735,0.00715138801743808,0.04375,0.008534107357263565,-0.0015249603020493193,0.004493814390152688,0.10294117647058823
RAFT-Stereo,dataset_7_keyframe_3,0.5,cascade_balanced,160,1080260,849686,72437,1.7365104149869577,1.7916664566297147,0.15693258958318826,0.12172532569632409,4.529164425873931,0.0008633531978114826,0.06705515338899895,0.8174827781382442,0.012457543139465638,0.008472541621257735,0.00715138801743808,0.04375,0.008534107357263565,-0.0015249603020493193,0.004493814390152688,0.10294117647058823
RAFT-Stereo,dataset_7_keyframe_3,0.5,oracle_conditional_veto,160,1080260,849686,71939,1.7259607875528447,1.7916664566297147,0.15402680776436198,0.12086905011355929,4.472126297928023,2.3276679273522073e-05,0.06659415325940052,0.9391845869417145,0.007216783611828369,0.0021325524958631776,0.0020240408334634397,0.0,-0.0004003651556558907,-0.008223692723549917,-0.0009510407893685625,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.5,random_matched_veto,160,1080260,849686,70516,1.7471799605350622,1.7916664566297147,0.15753151880052696,0.12243904221028332,4.576820210458192,0.0008580630407825996,0.0652768777886805,0.767357762777242,0.013452028160991237,0.009317559663216764,0.006908709214435715,0.05625,0.007456499617546797,0.0001831528272305065,0.004082179372198879,0.1323529411764706
RAFT-Stereo,dataset_7_keyframe_3,0.9,raw,160,43664,28916,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.9,a2_unconditional,160,43664,28916,19119,nan,nan,nan,nan,nan,0.007118127739708007,0.43786643459142544,0.5892567602908102,0.26359109143726656,0.14344999308341402,0.0753213256355042,0.1125,nan,nan,nan,0.06521739130434782
RAFT-Stereo,dataset_7_keyframe_3,0.9,C0_raw_error,160,43664,28916,8053,nan,nan,nan,nan,nan,0.005123944102834589,0.18443111029681203,0.6905501055507265,0.04049661087287315,0.02849633420943422,0.02705781354857578,0.13125,nan,nan,nan,0.06521739130434782
RAFT-Stereo,dataset_7_keyframe_3,0.9,P4_standalone_prior,160,43664,28916,4334,nan,nan,nan,nan,nan,0.00013848497440607457,0.09925796995236351,0.9300876788186433,0.018086872319822936,0.0074353299211509195,0.005404169774373086,0.03125,nan,nan,nan,0.021739130434782608
RAFT-Stereo,dataset_7_keyframe_3,0.9,update_magnitude_standalone,160,43664,28916,7425,nan,nan,nan,nan,nan,0.006121035893893303,0.17004855258336388,0.675959595959596,0.039044127818508786,0.031989210125881865,0.03375039423261786,0.10625,nan,nan,nan,0.06521739130434782
RAFT-Stereo,dataset_7_keyframe_3,0.9,C1_magnitude_veto,160,43664,28916,6952,nan,nan,nan,nan,nan,0.0036283063550740626,0.15921582997434958,0.6808112773302647,0.038905796099045514,0.026905519435606585,0.023007903839486546,0.16875,nan,nan,nan,0.06521739130434782
RAFT-Stereo,dataset_7_keyframe_3,0.9,C2_p4_veto,160,43664,28916,6643,nan,nan,nan,nan,nan,0.00335133642838421,0.15213906192744595,0.7501129007978323,0.0309171393000415,0.022790150781574214,0.02338163558371123,0.10625,nan,nan,nan,0.043478260869565216
RAFT-Stereo,dataset_7_keyframe_3,0.9,cascade_balanced,160,43664,28916,6643,nan,nan,nan,nan,nan,0.00335133642838421,0.15213906192744595,0.7501129007978323,0.0309171393000415,0.022790150781574214,0.02338163558371123,0.10625,nan,nan,nan,0.043478260869565216
RAFT-Stereo,dataset_7_keyframe_3,0.9,oracle_conditional_veto,160,43664,28916,5895,nan,nan,nan,nan,nan,8.30909839575021e-05,0.13500824477830708,0.9433418150975403,0.015596901369484023,0.003596624706045096,0.004809371699046833,0.00625,nan,nan,nan,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.9,random_matched_veto,160,43664,28916,6393,nan,nan,nan,nan,nan,0.004182246250263973,0.1464135214364236,0.6940403566400751,0.03171254668695532,0.02230598976345276,0.021388621451129932,0.13125,nan,nan,nan,0.06521739130434782
