method,checkpoint,input_resolution,frame,runtime_ms,valid_disp_mae,valid_disp_rmse,bad_1px,bad_2px,bad_3px,valid_depth_mae,valid_depth_median,valid_depth_rmse,bad_1mm,bad_2mm,bad_5mm,pred_disp_le_0_1_ratio,pred_disp_le_0_5_ratio,valid_pixel_ratio,valid_px,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_rmse_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,abs_depth_error_p50,abs_depth_error_p75,abs_depth_error_p90,abs_depth_error_p95,abs_depth_error_p99,excluded_pred_disp_le_0_1_ratio,valid_disp_valid_px,valid_disp_valid_pixel_ratio,valid_disp_mae_px,valid_disp_rmse_px,valid_disp_bad1_pct,valid_disp_bad2_pct,valid_disp_bad5_pct,valid_disp_depth_mae_mm,valid_disp_depth_median_abs_error_mm,valid_disp_depth_rmse_mm,valid_disp_depth_bad1mm_pct,valid_disp_depth_bad2mm_pct,valid_disp_depth_bad5mm_pct,valid_disp_abs_depth_error_p50,valid_disp_abs_depth_error_p75,valid_disp_abs_depth_error_p90,valid_disp_abs_depth_error_p95,valid_disp_abs_depth_error_p99,depth_mae_cap100_mm,depth_rmse_cap100_mm,depth_mae_cap200_mm,depth_rmse_cap200_mm
Fast-FoundationStereo ONNX,320x736,320x736,test_dataset_9_keyframe_3_frame_000000,211.25616785138845,9.508798599243164,16.16461944580078,79.34251640360705,64.42805910679714,54.15827104128077,2.656745195388794,1.0919685363769531,5.30015230178833,51.9326181555972,36.429101858417766,13.286592868870395,0.0,0.0,0.6380073547363281,836249,9.508798599243164,16.16461944580078,79.34251640360705,64.42805910679714,42.03771843075448,2.656745195388794,1.0919685363769531,5.30015230178833,51.9326181555972,36.429101858417766,13.286592868870395,1.0919685363769531,2.9396133422851562,6.391055107116699,11.587409973144531,17.254684448242188,0.0,836249,0.6380073547363281,9.508798599243164,16.16461944580078,79.34251640360705,64.42805910679714,42.03771843075448,2.656745195388794,1.0919685363769531,5.30015230178833,51.9326181555972,36.429101858417766,13.286592868870395,1.0919685363769531,2.9396133422851562,6.391055107116699,11.587409973144531,17.254684448242188,2.656745195388794,5.30015230178833,2.656745195388794,5.30015230178833
Fast-FoundationStereo ONNX,320x736,320x736,test_dataset_9_keyframe_3_frame_000001,108.5135000757873,9.476744651794434,16.078598022460938,79.14307131582173,64.24250214430384,54.22133540275672,2.637378692626953,1.0837326049804688,5.197606563568115,51.646969504035134,36.888272760253614,13.313904458950695,0.0,0.0,0.6350997924804688,832438,9.476744651794434,16.078598022460938,79.14307131582173,64.24250214430384,42.070400438230834,2.637378692626953,1.0837326049804688,5.197606563568115,51.646969504035134,36.888272760253614,13.313904458950695,1.0837326049804688,2.9408035278320312,6.353304862976074,11.556511878967285,17.074480056762695,0.0,832438,0.6350997924804688,9.476744651794434,16.078598022460938,79.14307131582173,64.24250214430384,42.070400438230834,2.637378692626953,1.0837326049804688,5.197606563568115,51.646969504035134,36.888272760253614,13.313904458950695,1.0837326049804688,2.9408035278320312,6.353304862976074,11.556511878967285,17.074480056762695,2.637378692626953,5.197606563568115,2.637378692626953,5.197606563568115
Fast-FoundationStereo ONNX,320x736,320x736,test_dataset_9_keyframe_3_frame_000002,42.60310088284314,9.2062406539917,15.6796236038208,78.1564855957355,62.83256142516509,52.67001468273007,2.586602210998535,1.0608406066894531,5.1072282791137695,51.239111514008876,36.34216788460194,13.070522912532878,0.0,0.0,0.6328933715820313,829546,9.2062406539917,15.6796236038208,78.1564855957355,62.83256142516509,41.07897572889267,2.586602210998535,1.0608406066894531,5.1072282791137695,51.239111514008876,36.34216788460194,13.070522912532878,1.0608406066894531,2.901823043823242,6.213502883911133,11.302448272705078,17.011873245239258,0.0,829546,0.6328933715820313,9.2062406539917,15.6796236038208,78.1564855957355,62.83256142516509,41.07897572889267,2.586602210998535,1.0608406066894531,5.1072282791137695,51.239111514008876,36.34216788460194,13.070522912532878,1.0608406066894531,2.901823043823242,6.213502883911133,11.302448272705078,17.011873245239258,2.586602210998535,5.1072282791137695,2.586602210998535,5.1072282791137695
Fast-FoundationStereo ONNX,320x736,320x736,test_dataset_9_keyframe_3_frame_000003,42.68432199023664,8.98661994934082,15.354474067687988,76.94233098122362,61.15681590355,51.25255670768441,2.5498709678649902,1.0584144592285156,5.05264949798584,51.10556518730376,36.0710810747804,12.698447754821087,0.0,0.0,0.6218055725097656,815013,8.98661994934082,15.354474067687988,76.94233098122362,61.15681590355,40.68425902408919,2.5498709678649902,1.0584144592285156,5.05264949798584,51.10556518730376,36.0710810747804,12.698447754821087,1.0584144592285156,2.8438453674316406,6.090235233306885,11.218433380126953,17.014917373657227,0.0,815013,0.6218055725097656,8.98661994934082,15.354474067687988,76.94233098122362,61.15681590355,40.68425902408919,2.5498709678649902,1.0584144592285156,5.05264949798584,51.10556518730376,36.0710810747804,12.698447754821087,1.0584144592285156,2.8438453674316406,6.090235233306885,11.218433380126953,17.014917373657227,2.5498709678649902,5.05264949798584,2.5498709678649902,5.05264949798584
Fast-FoundationStereo ONNX,320x736,320x736,test_dataset_9_keyframe_3_frame_000004,42.63616097159684,9.183777809143066,15.511919975280762,78.54225043043786,63.08374367605993,53.12700449005773,2.6245577335357666,1.0976037979125977,5.1396918296813965,51.89766430187077,36.614467535098164,13.459683525684,0.0,0.0,0.6327728271484375,829388,9.183777809143066,15.511919975280762,78.54225043043786,63.08374367605993,41.7284793124569,2.6245577335357666,1.0976037979125977,5.1396918296813965,51.89766430187077,36.614467535098164,13.459683525684,1.0976037979125977,2.977863311767578,6.385599613189697,11.294730186462402,17.19192123413086,0.0,829388,0.6327728271484375,9.183777809143066,15.511919975280762,78.54225043043786,63.08374367605993,41.7284793124569,2.6245577335357666,1.0976037979125977,5.1396918296813965,51.89766430187077,36.614467535098164,13.459683525684,1.0976037979125977,2.977863311767578,6.385599613189697,11.294730186462402,17.19192123413086,2.6245577335357666,5.1396918296813965,2.6245577335357666,5.1396918296813965
Fast-FoundationStereo ONNX,320x736,320x736,test_dataset_9_keyframe_3_frame_000005,42.946315137669444,9.282336235046387,15.638460159301758,79.00158412290402,63.384762531009955,53.26490719430911,2.6552436351776123,1.1181564331054688,5.186012268066406,52.32567175777865,37.32121828018053,13.723167050243596,0.0,0.0,0.6381416320800781,836425,9.282336235046387,15.638460159301758,79.00158412290402,63.384762531009955,41.77278297516215,2.6552436351776123,1.1181564331054688,5.186012268066406,52.32567175777865,37.32121828018053,13.723167050243596,1.1181564331054688,3.0117568969726562,6.46694803237915,11.350900650024414,17.336650848388672,0.0,836425,0.6381416320800781,9.282336235046387,15.638460159301758,79.00158412290402,63.384762531009955,41.77278297516215,2.6552436351776123,1.1181564331054688,5.186012268066406,52.32567175777865,37.32121828018053,13.723167050243596,1.1181564331054688,3.0117568969726562,6.46694803237915,11.350900650024414,17.336650848388672,2.6552436351776123,5.186012268066406,2.6552436351776123,5.186012268066406
Fast-FoundationStereo ONNX,320x736,320x736,test_dataset_9_keyframe_3_frame_000006,42.74779302068055,9.296242713928223,15.655473709106445,79.48133022031506,63.99406432143103,53.64327856991559,2.668562889099121,1.1199626922607422,5.26461124420166,52.40330722491557,37.39322799526859,13.732504147121052,0.0,0.0,0.6411300659179687,840342,9.296242713928223,15.655473709106445,79.48133022031506,63.99406432143103,41.7459796130623,2.668562889099121,1.1199626922607422,5.26461124420166,52.40330722491557,37.39322799526859,13.732504147121052,1.1199626922607422,3.0146121978759766,6.492297172546387,11.277252197265625,17.574819564819336,0.0,840342,0.6411300659179687,9.296242713928223,15.655473709106445,79.48133022031506,63.99406432143103,41.7459796130623,2.668562889099121,1.1199626922607422,5.26461124420166,52.40330722491557,37.39322799526859,13.732504147121052,1.1199626922607422,3.0146121978759766,6.492297172546387,11.277252197265625,17.574819564819336,2.668562889099121,5.26461124420166,2.668562889099121,5.26461124420166
Fast-FoundationStereo ONNX,320x736,320x736,test_dataset_9_keyframe_3_frame_000007,44.22996402718127,9.247611999511719,15.582088470458984,79.43152454780362,63.9615820428425,53.633218822880515,2.653003692626953,1.1053466796875,5.207559585571289,52.115925346379136,37.212419887647854,13.655041757345757,0.0,0.0,0.6362800598144531,833985,9.247611999511719,15.582088470458984,79.43152454780362,63.9615820428425,41.421368489840944,2.653003692626953,1.1053466796875,5.207559585571289,52.115925346379136,37.212419887647854,13.655041757345757,1.1053466796875,3.010456085205078,6.45552921295166,11.246122360229492,17.455156326293945,0.0,833985,0.6362800598144531,9.247611999511719,15.582088470458984,79.43152454780362,63.9615820428425,41.421368489840944,2.653003692626953,1.1053466796875,5.207559585571289,52.115925346379136,37.212419887647854,13.655041757345757,1.1053466796875,3.010456085205078,6.45552921295166,11.246122360229492,17.455156326293945,2.653003692626953,5.207559585571289,2.653003692626953,5.207559585571289
Fast-FoundationStereo ONNX,320x736,320x736,test_dataset_9_keyframe_3_frame_000008,44.126512948423624,9.083436012268066,15.426159858703613,78.87785378719195,63.09324108774804,52.41126533857589,2.6177618503570557,1.0867137908935547,5.170466899871826,51.8007524447181,37.14989746001425,13.296745385700643,0.0,0.0,0.6294586181640625,825044,9.083436012268066,15.426159858703613,78.87785378719195,63.09324108774804,40.498567349135314,2.6177618503570557,1.0867137908935547,5.170466899871826,51.8007524447181,37.14989746001425,13.296745385700643,1.0867137908935547,2.976367473602295,6.274038791656494,11.112252235412598,17.183345794677734,0.0,825044,0.6294586181640625,9.083436012268066,15.426159858703613,78.87785378719195,63.09324108774804,40.498567349135314,2.6177618503570557,1.0867137908935547,5.170466899871826,51.8007524447181,37.14989746001425,13.296745385700643,1.0867137908935547,2.976367473602295,6.274038791656494,11.112252235412598,17.183345794677734,2.6177618503570557,5.170466899871826,2.6177618503570557,5.170466899871826
Fast-FoundationStereo ONNX,320x736,320x736,test_dataset_9_keyframe_3_frame_000009,44.112212024629116,9.108370780944824,15.461039543151855,79.30442796222816,63.33564754191517,52.737272264580746,2.6669039726257324,1.0890121459960938,5.317195892333984,51.838560479905915,37.199749966645754,13.568262564670189,0.0,0.0,0.6175933837890625,809492,9.108370780944824,15.461039543151855,79.30442796222816,63.33564754191517,40.82511006903095,2.6669039726257324,1.0890121459960938,5.317195892333984,51.838560479905915,37.199749966645754,13.568262564670189,1.0890121459960938,3.0207862854003906,6.425327301025391,11.234711647033691,17.521808624267578,0.0,809492,0.6175933837890625,9.108370780944824,15.461039543151855,79.30442796222816,63.33564754191517,40.82511006903095,2.6669039726257324,1.0890121459960938,5.317195892333984,51.838560479905915,37.199749966645754,13.568262564670189,1.0890121459960938,3.0207862854003906,6.425327301025391,11.234711647033691,17.521808624267578,2.6669039726257324,5.317195892333984,2.6669039726257324,5.317195892333984
