epoch,global_step,total,geometry,correction,error_gate,memory_gate,clean_preservation,clean_pixel_update,clean_frame_update,safety_ranking,update_magnitude,target_error_mean,target_memory_mean,clean_pixel_ratio,clean_frame_ratio,gradient_norm,gate_mean,flow_latency_ms,update_abs_max,validation_raw_epe,validation_refined_epe,validation_oracle_epe,validation_oracle_recovery
0,312,0.24806733950017354,0.138939940991501,0.06932777430241306,0.19606804202955502,0.6656349924130317,0.026779629861359868,0.02663564909595059,0.02692361067900679,0.003055601632681624,0.02692243554319691,0.04943219813494346,0.38119288467061824,0.22481297044895399,0.9677483974358975,0.0779219046055984,0.020686614207732372,2.49290913406861,2.03125,0.7873572578335644,0.7821299973417722,0.6991422231907028,0.05925589116361715
1,624,0.2337347636333643,0.12262885544735652,0.05829698096316021,0.19275527585966465,0.6650366252049421,0.051123959537691034,0.04962169249446537,0.05262622662270681,0.005656800717145252,0.05276799610314461,0.04945982501913722,0.38136822099869067,0.22481297109371576,0.9677483974358975,0.20097436080089745,0.03432484162159455,2.4204863773029035,2.125,0.7873572578335644,0.7851660121241124,0.6991422231907028,0.02483982144679993
2,936,0.21959544766025665,0.10825676129510005,0.04806320330438515,0.1904681625370032,0.6651379143198332,0.0653030675334426,0.06096199417534547,0.06964414080795951,0.006536874602972649,0.07016619130109365,0.04926935524846881,0.3812749470846775,0.22481297078327492,0.9677483974358975,0.24322666578854507,0.04879056490384615,2.4317855914444246,2.46875,0.7873572578335644,0.8197129974616042,0.6991422231907028,-0.3667825984429074
3,1248,0.2126754696170489,0.10127026587724686,0.043453827852574296,0.19022874844570956,0.6650680001729574,0.07117635251667637,0.0653775040155802,0.07697520093419231,0.006677898735804961,0.07767999064750396,0.04930718563114985,0.3810985853465704,0.22481297102207556,0.9677483974358975,0.26918466491863513,0.05352704952924679,2.4225923942326633,2.734375,0.7873572578335644,0.7883615707119355,0.6991422231907028,-0.011384826661771036
