method,checkpoint,input_resolution,frame,runtime_ms,valid_px,valid_pixel_ratio,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_rmse_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,abs_depth_error_p50,abs_depth_error_p75,abs_depth_error_p90,abs_depth_error_p95,abs_depth_error_p99,pred_disp_le_0_1_ratio,pred_disp_le_0_5_ratio,excluded_pred_disp_le_0_1_ratio,valid_disp_valid_px,valid_disp_valid_pixel_ratio,valid_disp_mae_px,valid_disp_rmse_px,valid_disp_bad1_pct,valid_disp_bad2_pct,valid_disp_bad5_pct,valid_disp_depth_mae_mm,valid_disp_depth_median_abs_error_mm,valid_disp_depth_rmse_mm,valid_disp_depth_bad1mm_pct,valid_disp_depth_bad2mm_pct,valid_disp_depth_bad5mm_pct,valid_disp_abs_depth_error_p50,valid_disp_abs_depth_error_p75,valid_disp_abs_depth_error_p90,valid_disp_abs_depth_error_p95,valid_disp_abs_depth_error_p99,depth_mae_cap100_mm,depth_rmse_cap100_mm,depth_mae_cap200_mm,depth_rmse_cap200_mm
StereoAnywhere,stereoanywhere_sceneflow + DepthAnything-V2-S,native warped_gt_108,dataset_1_keyframe_1_frame_000000,1868.1891921442002,967338,0.7380203247070313,1.8058984279632568,2.339376211166382,65.01388346162355,34.89959042237563,3.603394056679258,1.5238176584243774,1.0663948059082031,2.3430562019348145,52.62886395448126,23.917183032197638,3.3039123863634017,1.0663948059082031,1.9412689208984375,3.1286919116973877,4.181002140045166,9.249529838562012,0.0,0.0,0.0,967338,0.7380203247070313,1.8058984279632568,2.339376211166382,65.01388346162355,34.89959042237563,3.603394056679258,1.5238176584243774,1.0663948059082031,2.3430562019348145,52.62886395448126,23.917183032197638,3.3039123863634017,1.0663948059082031,1.9412689208984375,3.1286919116973877,4.181002140045166,9.249529838562012,1.5238176584243774,2.3430562019348145,1.5238176584243774,2.3430562019348145
StereoAnywhere,stereoanywhere_sceneflow + DepthAnything-V2-S,native warped_gt_108,dataset_1_keyframe_1_frame_000001,1496.0435351822525,963111,0.7347953796386719,1.9108097553253174,2.4130730628967285,69.30436886298672,38.092182521017826,3.8030922707766814,1.5970820188522339,1.1872825622558594,2.3004915714263916,57.43979665895208,26.283263299868864,3.3922362012270653,1.1872825622558594,2.0641250610351562,3.251964569091797,4.287714004516602,8.231508255004883,0.0,0.0,0.0,963111,0.7347953796386719,1.9108097553253174,2.4130730628967285,69.30436886298672,38.092182521017826,3.8030922707766814,1.5970820188522339,1.1872825622558594,2.3004915714263916,57.43979665895208,26.283263299868864,3.3922362012270653,1.1872825622558594,2.0641250610351562,3.251964569091797,4.287714004516602,8.231508255004883,1.5970820188522339,2.3004915714263916,1.5970820188522339,2.3004915714263916
StereoAnywhere,stereoanywhere_sceneflow + DepthAnything-V2-S,native warped_gt_108,dataset_1_keyframe_1_frame_000002,1497.5302070379257,956849,0.7300178527832031,2.091132640838623,2.6327321529388428,72.83165891378891,42.623130713414554,5.418096272243583,1.7222551107406616,1.3195533752441406,2.376357078552246,61.99964675722084,30.69867868388847,3.88514802231073,1.3195533752441406,2.2813720703125,3.4824256896972656,4.5520920753479,7.655594348907471,0.0,0.0,0.0,956849,0.7300178527832031,2.091132640838623,2.6327321529388428,72.83165891378891,42.623130713414554,5.418096272243583,1.7222551107406616,1.3195533752441406,2.376357078552246,61.99964675722084,30.69867868388847,3.88514802231073,1.3195533752441406,2.2813720703125,3.4824256896972656,4.5520920753479,7.655594348907471,1.722267508506775,2.3764145374298096,1.7222551107406616,2.376357078552246
StereoAnywhere,stereoanywhere_sceneflow + DepthAnything-V2-S,native warped_gt_108,dataset_1_keyframe_1_frame_000003,1496.5396919287741,951100,0.7256317138671875,1.9964015483856201,2.4874720573425293,71.85017348333508,40.952160656082434,3.9686678582693724,1.705660343170166,1.280782699584961,2.443119525909424,61.041215434759756,29.308695195037327,3.8714120492061825,1.280782699584961,2.213623046875,3.3812942504882812,4.481278419494629,8.637276649475098,0.0,0.0,0.0,951100,0.7256317138671875,1.9964015483856201,2.4874720573425293,71.85017348333508,40.952160656082434,3.9686678582693724,1.705660343170166,1.280782699584961,2.443119525909424,61.041215434759756,29.308695195037327,3.8714120492061825,1.280782699584961,2.213623046875,3.3812942504882812,4.481278419494629,8.637276649475098,1.705660343170166,2.443119525909424,1.705660343170166,2.443119525909424
StereoAnywhere,stereoanywhere_sceneflow + DepthAnything-V2-S,native warped_gt_108,dataset_1_keyframe_1_frame_000004,1526.5338779427111,946667,0.7222496032714844,1.9439823627471924,2.470837354660034,69.47881356379804,38.37875409198799,4.143273188988314,1.6674851179122925,1.2252845764160156,2.4091556072235107,58.748007483095954,27.851821178936202,3.9053859488077642,1.2252845764160156,2.143655776977539,3.397768497467041,4.542535305023193,8.598711967468262,0.0,0.0,0.0,946667,0.7222496032714844,1.9439823627471924,2.470837354660034,69.47881356379804,38.37875409198799,4.143273188988314,1.6674851179122925,1.2252845764160156,2.4091556072235107,58.748007483095954,27.851821178936202,3.9053859488077642,1.2252845764160156,2.143655776977539,3.397768497467041,4.542535305023193,8.598711967468262,1.6674851179122925,2.4091556072235107,1.6674851179122925,2.4091556072235107
StereoAnywhere,stereoanywhere_sceneflow + DepthAnything-V2-S,native warped_gt_108,dataset_1_keyframe_1_frame_000005,1497.0641799736768,942074,0.7187454223632812,1.8524744510650635,2.3345255851745605,68.17861441882485,36.75114693750173,3.087230939395419,1.5989786386489868,1.1976337432861328,2.26587176322937,57.65130976972085,26.789402955606462,3.3628993051501266,1.1976337432861328,2.0911970138549805,3.2675700187683105,4.316458225250244,7.742149353027344,0.0,0.0,0.0,942074,0.7187454223632812,1.8524744510650635,2.3345255851745605,68.17861441882485,36.75114693750173,3.087230939395419,1.5989786386489868,1.1976337432861328,2.26587176322937,57.65130976972085,26.789402955606462,3.3628993051501266,1.1976337432861328,2.0911970138549805,3.2675700187683105,4.316458225250244,7.742149353027344,1.5990225076675415,2.2660348415374756,1.5989786386489868,2.26587176322937
StereoAnywhere,stereoanywhere_sceneflow + DepthAnything-V2-S,native warped_gt_108,dataset_1_keyframe_1_frame_000006,1497.2299421206117,938049,0.7156745910644531,1.911808729171753,2.4084126949310303,69.47035815826253,38.6420112382189,3.4905426049172275,1.6793016195297241,1.24810791015625,2.4156229496002197,59.34284882772648,28.827705162523493,3.8754905127557304,1.24810791015625,2.1928024291992188,3.3877882957458496,4.511202812194824,8.618597030639648,0.0,0.0,0.0,938049,0.7156745910644531,1.911808729171753,2.4084126949310303,69.47035815826253,38.6420112382189,3.4905426049172275,1.6793016195297241,1.24810791015625,2.4156229496002197,59.34284882772648,28.827705162523493,3.8754905127557304,1.24810791015625,2.1928024291992188,3.3877882957458496,4.511202812194824,8.618597030639648,1.6793016195297241,2.4156229496002197,1.6793016195297241,2.4156229496002197
StereoAnywhere,stereoanywhere_sceneflow + DepthAnything-V2-S,native warped_gt_108,dataset_1_keyframe_1_frame_000007,1494.7212559636682,933232,0.71199951171875,1.8273845911026,2.307562828063965,67.90401529308896,36.270616524079756,2.8205205136557683,1.6204633712768555,1.2003211975097656,2.3522584438323975,57.898786153925286,27.028005897783185,3.5219538121281735,1.2003211975097656,2.101983070373535,3.262298583984375,4.331883430480957,8.385302543640137,0.0,0.0,0.0,933232,0.71199951171875,1.8273845911026,2.307562828063965,67.90401529308896,36.270616524079756,2.8205205136557683,1.6204633712768555,1.2003211975097656,2.3522584438323975,57.898786153925286,27.028005897783185,3.5219538121281735,1.2003211975097656,2.101983070373535,3.262298583984375,4.331883430480957,8.385302543640137,1.6204603910446167,2.352254867553711,1.6204633712768555,2.3522584438323975
StereoAnywhere,stereoanywhere_sceneflow + DepthAnything-V2-S,native warped_gt_108,dataset_1_keyframe_1_frame_000008,1497.985954163596,926095,0.7065544128417969,1.8324748277664185,2.309248924255371,68.2341444452243,36.35566545548783,2.7285537660823134,1.6448767185211182,1.2185287475585938,2.3987090587615967,58.464520378578875,27.44621232163007,3.614963907590474,1.2185287475585938,2.122325897216797,3.297314405441284,4.388775825500488,8.710768699645996,0.0,0.0,0.0,926095,0.7065544128417969,1.8324748277664185,2.309248924255371,68.2341444452243,36.35566545548783,2.7285537660823134,1.6448767185211182,1.2185287475585938,2.3987090587615967,58.464520378578875,27.44621232163007,3.614963907590474,1.2185287475585938,2.122325897216797,3.297314405441284,4.388775825500488,8.710768699645996,1.6448767185211182,2.3987090587615967,1.6448767185211182,2.3987090587615967
StereoAnywhere,stereoanywhere_sceneflow + DepthAnything-V2-S,native warped_gt_108,dataset_1_keyframe_1_frame_000009,1500.4469589330256,920519,0.7023002624511718,1.7788527011871338,2.2538673877716064,66.67966657939705,34.788526907103495,2.6243890674717196,1.61976957321167,1.178863525390625,2.366913318634033,56.98513555939638,26.723511410410865,3.7162731024563316,1.178863525390625,2.0897064208984375,3.2994887828826904,4.4380388259887695,8.56107234954834,0.0,0.0,0.0,920519,0.7023002624511718,1.7788527011871338,2.2538673877716064,66.67966657939705,34.788526907103495,2.6243890674717196,1.61976957321167,1.178863525390625,2.366913318634033,56.98513555939638,26.723511410410865,3.7162731024563316,1.178863525390625,2.0897064208984375,3.2994887828826904,4.4380388259887695,8.56107234954834,1.6196320056915283,2.3667376041412354,1.61976957321167,2.366913318634033
