method,checkpoint,input_resolution,frame,runtime_ms,valid_px,valid_pixel_ratio,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_rmse_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,abs_depth_error_p50,abs_depth_error_p75,abs_depth_error_p90,abs_depth_error_p95,abs_depth_error_p99,pred_disp_le_0_1_ratio,pred_disp_le_0_5_ratio,excluded_pred_disp_le_0_1_ratio,valid_disp_valid_px,valid_disp_valid_pixel_ratio,valid_disp_mae_px,valid_disp_rmse_px,valid_disp_bad1_pct,valid_disp_bad2_pct,valid_disp_bad5_pct,valid_disp_depth_mae_mm,valid_disp_depth_median_abs_error_mm,valid_disp_depth_rmse_mm,valid_disp_depth_bad1mm_pct,valid_disp_depth_bad2mm_pct,valid_disp_depth_bad5mm_pct,valid_disp_abs_depth_error_p50,valid_disp_abs_depth_error_p75,valid_disp_abs_depth_error_p90,valid_disp_abs_depth_error_p95,valid_disp_abs_depth_error_p99,depth_mae_cap100_mm,depth_rmse_cap100_mm,depth_mae_cap200_mm,depth_rmse_cap200_mm
RT-MonSter++ zero-shot,Zero_shot.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000000,649.1373109165579,967338,0.7380203247070313,1.7976775169372559,2.2843196392059326,66.20819196599327,35.20827259964976,3.1612528402688613,1.4653836488723755,1.1009140014648438,2.053910255432129,54.22024152881413,23.69357970016685,2.4878584321095625,1.1009140014648438,1.932668685913086,3.0530529022216797,3.9387221336364746,6.85545539855957,0.0,0.0,0.0,967338,0.7380203247070313,1.7976775169372559,2.2843196392059326,66.20819196599327,35.20827259964976,3.1612528402688613,1.4653836488723755,1.1009140014648438,2.053910255432129,54.22024152881413,23.69357970016685,2.4878584321095625,1.1009140014648438,1.932668685913086,3.0530529022216797,3.9387221336364746,6.85545539855957,1.4659887552261353,2.0592539310455322,1.4653836488723755,2.053910255432129
RT-MonSter++ zero-shot,Zero_shot.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000001,131.59855199046433,963111,0.7347953796386719,1.8863394260406494,2.3530240058898926,69.52812292664086,37.7333453776356,3.35371520001329,1.53799307346344,1.1895561218261719,2.1000638008117676,58.01927296022992,25.382432554503065,2.580595590747069,1.1895561218261719,2.0182933807373047,3.1367225646972656,4.025901794433594,6.8694963455200195,0.0,0.0,0.0,963111,0.7347953796386719,1.8863394260406494,2.3530240058898926,69.52812292664086,37.7333453776356,3.35371520001329,1.53799307346344,1.1895561218261719,2.1000638008117676,58.01927296022992,25.382432554503065,2.580595590747069,1.1895561218261719,2.0182933807373047,3.1367225646972656,4.025901794433594,6.8694963455200195,1.5384138822555542,2.1057467460632324,1.53799307346344,2.1000638008117676
RT-MonSter++ zero-shot,Zero_shot.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000002,131.41738902777433,956849,0.7300178527832031,1.9156438112258911,2.3820958137512207,70.36125867299856,38.73955033657348,3.39144420906538,1.579480767250061,1.2247848510742188,2.15619158744812,59.39066665691243,26.557795430626985,2.7732693455289184,1.2247848510742188,2.075695037841797,3.1978530883789062,4.094233512878418,7.0918707847595215,0.0,0.0,0.0,956849,0.7300178527832031,1.9156438112258911,2.3820958137512207,70.36125867299856,38.73955033657348,3.39144420906538,1.579480767250061,1.2247848510742188,2.15619158744812,59.39066665691243,26.557795430626985,2.7732693455289184,1.2247848510742188,2.075695037841797,3.1978530883789062,4.094233512878418,7.0918707847595215,1.5796303749084473,2.1600940227508545,1.579480767250061,2.15619158744812
RT-MonSter++ zero-shot,Zero_shot.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000003,128.70500003919005,951100,0.7256317138671875,1.9365822076797485,2.4012794494628906,71.40584586268531,39.253075386394706,3.4775523078540633,1.621785044670105,1.2539176940917969,2.2296459674835205,60.61265902639049,27.35085690253391,3.0069393334034276,1.2539176940917969,2.1153688430786133,3.262241840362549,4.202226638793945,7.4041242599487305,0.0,0.0,0.0,951100,0.7256317138671875,1.9365822076797485,2.4012794494628906,71.40584586268531,39.253075386394706,3.4775523078540633,1.621785044670105,1.2539176940917969,2.2296459674835205,60.61265902639049,27.35085690253391,3.0069393334034276,1.2539176940917969,2.1153688430786133,3.262241840362549,4.202226638793945,7.4041242599487305,1.62218177318573,2.2328670024871826,1.621785044670105,2.2296459674835205
RT-MonSter++ zero-shot,Zero_shot.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000004,129.21807682141662,946667,0.7222496032714844,1.8784990310668945,2.338122844696045,69.71089094686938,37.74801487745955,3.075632719847634,1.5782183408737183,1.2201690673828125,2.1572072505950928,59.1844862026457,26.35615269149553,2.8149285862927513,1.2201690673828125,2.0633602142333984,3.205862522125244,4.125384330749512,7.119624614715576,0.0,0.0,0.0,946667,0.7222496032714844,1.8784990310668945,2.338122844696045,69.71089094686938,37.74801487745955,3.075632719847634,1.5782183408737183,1.2201690673828125,2.1572072505950928,59.1844862026457,26.35615269149553,2.8149285862927513,1.2201690673828125,2.0633602142333984,3.205862522125244,4.125384330749512,7.119624614715576,1.5792841911315918,2.166893243789673,1.5782183408737183,2.1572072505950928
RT-MonSter++ zero-shot,Zero_shot.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000005,128.90928285196424,942074,0.7187454223632812,1.836721658706665,2.3026645183563232,68.52954226525729,36.2653039994735,2.9245048690442577,1.5683735609054565,1.1969146728515625,2.1788339614868164,57.945872617225405,25.977152537911035,2.9166498597774697,1.1969146728515625,2.048275947570801,3.206078052520752,4.151756763458252,7.299742698669434,0.0,0.0,0.0,942074,0.7187454223632812,1.836721658706665,2.3026645183563232,68.52954226525729,36.2653039994735,2.9245048690442577,1.5683735609054565,1.1969146728515625,2.1788339614868164,57.945872617225405,25.977152537911035,2.9166498597774697,1.1969146728515625,2.048275947570801,3.206078052520752,4.151756763458252,7.299742698669434,1.5692708492279053,2.184743642807007,1.5683735609054565,2.1788339614868164
RT-MonSter++ zero-shot,Zero_shot.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000006,129.5720220077783,938049,0.7156745910644531,1.8343031406402588,2.3047478199005127,68.39546761416514,36.35097953305211,2.842282226195007,1.5806910991668701,1.1986503601074219,2.2012548446655273,58.12766710481009,26.304915841283343,2.9553893240118585,1.1986503601074219,2.0669097900390625,3.2373733520507812,4.1837005615234375,7.407513618469238,0.0,0.0,0.0,938049,0.7156745910644531,1.8343031406402588,2.3047478199005127,68.39546761416514,36.35097953305211,2.842282226195007,1.5806910991668701,1.1986503601074219,2.2012548446655273,58.12766710481009,26.304915841283343,2.9553893240118585,1.1986503601074219,2.0669097900390625,3.2373733520507812,4.1837005615234375,7.407513618469238,1.5816066265106201,2.2079050540924072,1.5806910991668701,2.2012548446655273
RT-MonSter++ zero-shot,Zero_shot.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000007,128.18297185003757,933232,0.71199951171875,1.8049330711364746,2.264819860458374,67.59412450494625,35.71051999931421,2.4660534572324995,1.566199779510498,1.1893844604492188,2.177384614944458,57.941326486875724,25.987857253073194,2.7884813208291184,1.1893844604492188,2.0509891510009766,3.210951328277588,4.115530014038086,7.276009559631348,0.0,0.0,0.0,933232,0.71199951171875,1.8049330711364746,2.264819860458374,67.59412450494625,35.71051999931421,2.4660534572324995,1.566199779510498,1.1893844604492188,2.177384614944458,57.941326486875724,25.987857253073194,2.7884813208291184,1.1893844604492188,2.0509891510009766,3.210951328277588,4.115530014038086,7.276009559631348,1.5660165548324585,2.1840312480926514,1.566199779510498,2.177384614944458
RT-MonSter++ zero-shot,Zero_shot.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000008,128.58639797195792,926095,0.7065544128417969,1.8126049041748047,2.2609903812408447,68.35616216478871,35.81511615978922,2.4953163552335345,1.5815285444259644,1.2239036560058594,2.1556286811828613,59.298128161797656,26.614008282087692,2.8554305983727373,1.2239036560058594,2.079570770263672,3.221176862716675,4.1452202796936035,7.019748210906982,0.0,0.0,0.0,926095,0.7065544128417969,1.8126049041748047,2.2609903812408447,68.35616216478871,35.81511615978922,2.4953163552335345,1.5815285444259644,1.2239036560058594,2.1556286811828613,59.298128161797656,26.614008282087692,2.8554305983727373,1.2239036560058594,2.079570770263672,3.221176862716675,4.1452202796936035,7.019748210906982,1.5821609497070312,2.1691527366638184,1.5815285444259644,2.1556286811828613
RT-MonSter++ zero-shot,Zero_shot.pth,native warped_gt_108,dataset_1_keyframe_1_frame_000009,129.83508710749447,920519,0.7023002624511718,1.7450627088546753,2.1933186054229736,66.12617447331343,33.8934883473345,2.176272298562007,1.541293740272522,1.1698188781738281,2.116290807723999,57.09246631519827,25.598602527487213,2.745081850564736,1.1698188781738281,2.030975341796875,3.1969094276428223,4.111904621124268,7.044501304626465,0.0,0.0,0.0,920519,0.7023002624511718,1.7450627088546753,2.1933186054229736,66.12617447331343,33.8934883473345,2.176272298562007,1.541293740272522,1.1698188781738281,2.116290807723999,57.09246631519827,25.598602527487213,2.745081850564736,1.1698188781738281,2.030975341796875,3.1969094276428223,4.111904621124268,7.044501304626465,1.541672706604004,2.132736921310425,1.541293740272522,2.116290807723999
