epoch,global_step,total,geometry,correction,error_gate,memory_gate,clean_preservation,clean_pixel_update,clean_frame_update,safety_ranking,update_magnitude,target_error_mean,target_memory_mean,clean_pixel_ratio,clean_frame_ratio,gradient_norm,gate_mean,flow_latency_ms,update_abs_max,validation_raw_epe,validation_refined_epe,validation_oracle_epe,validation_oracle_recovery
0,312,0.24952888269072923,0.14089719836528486,0.07039608796819663,0.1961480186153681,0.665543570350378,0.021320472024784137,0.021212521617902286,0.021428422391368374,0.001925555165896134,0.021429665101795062,0.04943219813494346,0.38119288467061824,0.22481297044895399,0.9677483974358975,0.06109500138345771,0.019324278220152244,2.5109579529761015,1.9453125,0.7873572578335644,0.7782724425313512,0.6991422231907028,0.102984886181738
1,624,0.2399226063146041,0.12937203818597856,0.06278535118326545,0.19265094136771482,0.6649825196617689,0.039366706334149994,0.03838877212136793,0.04034464086931294,0.004065524360134403,0.04044374473130283,0.04945982501913722,0.38136822099869067,0.22481297109371576,0.9677483974358975,0.1423970383997911,0.029569185697115384,2.4180089505814695,2.96875,0.7873572578335644,0.7732457468813984,0.6991422231907028,0.15996718710474292
2,936,0.22519851504610136,0.11393603837738435,0.052014011334484585,0.1903948163947998,0.6649320832429788,0.055591354122719705,0.0524816053131452,0.05870110272931365,0.005071737399796406,0.0593663569038304,0.04926935524846881,0.3812749470846775,0.22481297078327492,0.9677483974358975,0.19702845339018565,0.04081021822415865,2.417269883246776,3.0,0.7873572578335644,0.7819675520869162,0.6991422231907028,0.06109736020020203
3,1248,0.21594742007362536,0.10416147986856791,0.0456787954765157,0.1901451148188267,0.6651871911226175,0.06513323804411368,0.06039498672366907,0.0698714894003784,0.005497408292751807,0.07068793979497293,0.04930718563114985,0.3810985853465704,0.22481297102207556,0.9677483974358975,0.21582990481207767,0.05289165790264423,2.4146101151507957,3.0,0.7873572578335644,0.7923780257052144,0.6991422231907028,-0.056915104006665544
