method,checkpoint,input_resolution,frame,runtime_ms,valid_disp_mae,valid_disp_rmse,bad_1px,bad_2px,bad_3px,valid_depth_mae,valid_depth_median,valid_depth_rmse,bad_1mm,bad_2mm,bad_5mm,pred_disp_le_0_1_ratio,pred_disp_le_0_5_ratio,valid_pixel_ratio,valid_px,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_rmse_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,abs_depth_error_p50,abs_depth_error_p75,abs_depth_error_p90,abs_depth_error_p95,abs_depth_error_p99,excluded_pred_disp_le_0_1_ratio,valid_disp_valid_px,valid_disp_valid_pixel_ratio,valid_disp_mae_px,valid_disp_rmse_px,valid_disp_bad1_pct,valid_disp_bad2_pct,valid_disp_bad5_pct,valid_disp_depth_mae_mm,valid_disp_depth_median_abs_error_mm,valid_disp_depth_rmse_mm,valid_disp_depth_bad1mm_pct,valid_disp_depth_bad2mm_pct,valid_disp_depth_bad5mm_pct,valid_disp_abs_depth_error_p50,valid_disp_abs_depth_error_p75,valid_disp_abs_depth_error_p90,valid_disp_abs_depth_error_p95,valid_disp_abs_depth_error_p99,depth_mae_cap100_mm,depth_rmse_cap100_mm,depth_mae_cap200_mm,depth_rmse_cap200_mm
S2M2-L full,CH256NTR3.pth,1024x1280 full,keyframe_0,495.98837713710964,2.3435139656066895,7.4333815574646,26.064237696681964,12.322627050553006,10.485800097734714,4.620931148529053,1.4238433837890625,11.584495544433594,62.99231116976007,35.75662957994206,12.580416086328672,0.0,0.0,0.8337051391601562,1092754,2.3435139656066895,7.4333815574646,26.064237696681964,12.322627050553006,8.904657406882063,4.620931148529053,1.4238433837890625,11.584495544433594,62.99231116976007,35.75662957994206,12.580416086328672,1.4238433837890625,2.6522388458251953,9.249654769897461,29.042173385620117,55.42464065551758,0.0,1092754,0.8337051391601562,2.3435139656066895,7.4333815574646,26.064237696681964,12.322627050553006,8.904657406882063,4.620931148529053,1.4238433837890625,11.584495544433594,62.99231116976007,35.75662957994206,12.580416086328672,1.4238433837890625,2.6522388458251953,9.249654769897461,29.042173385620117,55.42464065551758,12.90755844116211,15.901932716369629,4.620931148529053,11.584495544433594
S2M2-L full,CH256NTR3.pth,1024x1280 full,keyframe_1,482.5034139212221,2.1418652534484863,7.982435703277588,27.331015014523587,9.31129566747126,6.934746144090333,1.817619800567627,0.6571121215820312,5.2085981369018555,31.694472855214173,10.437507670907827,6.057767049871129,0.0,0.0,0.9324264526367188,1222150,2.1418652534484863,7.982435703277588,27.331015014523587,9.31129566747126,5.8959211226117905,1.817619800567627,0.6571121215820312,5.2085981369018555,31.694472855214173,10.437507670907827,6.057767049871129,0.6571121215820312,1.1740646362304688,2.067063093185425,8.100242614746094,28.628297805786133,0.0,1222150,0.9324264526367188,2.1418652534484863,7.982435703277588,27.331015014523587,9.31129566747126,5.8959211226117905,1.817619800567627,0.6571121215820312,5.2085981369018555,31.694472855214173,10.437507670907827,6.057767049871129,0.6571121215820312,1.1740646362304688,2.067063093185425,8.100242614746094,28.628297805786133,1.817619800567627,5.2085981369018555,1.817619800567627,5.2085981369018555
S2M2-L full,CH256NTR3.pth,1024x1280 full,keyframe_2,483.326205983758,6.828215599060059,18.605844497680664,39.21857773389213,24.49505729675151,21.769331853430195,2.9932219982147217,0.4762096405029297,7.0086846351623535,28.35131242413331,21.63281821320257,16.757118940409153,0.0,0.0,0.8221038818359375,1077548,6.828215599060059,18.605844497680664,39.21857773389213,24.49505729675151,19.390041093297004,2.9932219982147217,0.4762096405029297,7.0086846351623535,28.35131242413331,21.63281821320257,16.757118940409153,0.4762096405029297,1.2663297653198242,11.574851036071777,18.31637954711914,27.112333297729492,0.0,1077548,0.8221038818359375,6.828215599060059,18.605844497680664,39.21857773389213,24.49505729675151,19.390041093297004,2.9932219982147217,0.4762096405029297,7.0086846351623535,28.35131242413331,21.63281821320257,16.757118940409153,0.4762096405029297,1.2663297653198242,11.574851036071777,18.31637954711914,27.112333297729492,2.9932219982147217,7.0086846351623535,2.9932219982147217,7.0086846351623535
S2M2-L full,CH256NTR3.pth,1024x1280 full,keyframe_3,483.17838413640857,2.7116386890411377,10.846000671386719,20.81331727331526,9.249355088165004,7.8767063422365435,1.4331841468811035,0.3400077819824219,4.565335273742676,13.824046242197172,8.126346948000004,6.353057910127717,0.0,0.0,0.9165397644042969,1201327,2.7116386890411377,10.846000671386719,20.81331727331526,9.249355088165004,7.029892776904206,1.4331841468811035,0.3400077819824219,4.565335273742676,13.824046242197172,8.126346948000004,6.353057910127717,0.3400077819824219,0.6518173217773438,1.3541748523712158,8.601801872253418,24.687850952148438,0.0,1201327,0.9165397644042969,2.7116386890411377,10.846000671386719,20.81331727331526,9.249355088165004,7.029892776904206,1.4331841468811035,0.3400077819824219,4.565335273742676,13.824046242197172,8.126346948000004,6.353057910127717,0.3400077819824219,0.6518173217773438,1.3541748523712158,8.601801872253418,24.687850952148438,1.4331841468811035,4.565335273742676,1.4331841468811035,4.565335273742676
S2M2-L full,CH256NTR3.pth,1024x1280 full,keyframe_4,482.60782519355416,6.6973652839660645,20.3105525970459,34.4531198489454,21.958530695865967,19.51708012066786,2.6848976612091064,0.3737449645996094,8.186966896057129,24.18507628696934,18.976138762304004,14.869819561991346,0.0,0.0,0.7984230041503906,1046509,6.6973652839660645,20.3105525970459,34.4531198489454,21.958530695865967,17.541272936974263,2.6848976612091064,0.3737449645996094,8.186966896057129,24.18507628696934,18.976138762304004,14.869819561991346,0.3737449645996094,0.9445457458496094,9.987152099609375,17.19010353088379,28.174835205078125,0.0,1046509,0.7984230041503906,6.6973652839660645,20.3105525970459,34.4531198489454,21.958530695865967,17.541272936974263,2.6848976612091064,0.3737449645996094,8.186966896057129,24.18507628696934,18.976138762304004,14.869819561991346,0.3737449645996094,0.9445457458496094,9.987152099609375,17.19010353088379,28.174835205078125,2.6848976612091064,8.186966896057129,2.6848976612091064,8.186966896057129
