sequence,dataset,protocol,frames,authorization_ratio,catastrophic_update_gt3,intervention_coverage_all,max_update_abs,mean_update_abs,p95_update_abs,raw_mc_temporal_error,raw_temporal_variance,refined_mc_temporal_error,refined_temporal_variance,runtime_ms,stereo_runtime_ms,support_ratio,temporal_delta,temporal_worsened_ratio
P1,StereoMIS,three rectified no-GT sequences; no-reference only,18419,0.024678378399194706,0.0,0.022003345858792486,2.9931640625,0.012996824715803003,0.05047019462542224,0.14139848553921275,3.9696887151038247,0.14088758577677263,3.943485182895235,23.592576375544134,94.78155576296176,0.988514030650717,-0.0005108995319107662,0.01629857149607644
P2_8,StereoMIS,three rectified no-GT sequences; no-reference only,9155,0.028420477216479337,0.0,0.024103323589643212,2.9245872497558594,0.010596867571941143,0.017861557085980553,0.02276575581228095,0.006312505939820977,0.02507825892465418,0.007898106489291491,22.282367255152135,84.35778127889623,0.9852613848601924,0.0023125031453831157,0.0193765188445053
P3,StereoMIS,three rectified no-GT sequences; no-reference only,10664,0.036632653328351555,0.0,0.03276964427019468,2.971200942993164,0.01885746778751008,0.03437242964018885,0.05304238027617034,0.10995189785729102,0.057279675029828135,0.1108746067110296,19.065462119763108,63.91976337102804,0.9884657615503412,0.004237294818492658,0.027677463620837967
