seed,clean_pixel_degradation,effective_temporal_fraction,frames_worsened_fraction,fused_bad1,fused_bad3,fused_epe,gain,harmful_update_rate,memory_epe,oracle_epe,oracle_gain,oracle_recovery,raw_bad1,raw_bad3,raw_epe,worst_frame_degradation
0,0.037196268912162295,0.7508214525402632,0.2691755242746337,0.06927525106455414,0.03419492539720486,0.5056017814324798,0.027564395350603732,0.007251475093069268,0.5311788876797916,0.48083666013873494,0.052329516644348595,0.5267466072339614,0.07320290767265211,0.03589200065010991,0.5331661767830835,0.4104149341583252
1,0.03192334914788782,0.7951391872368465,0.26400459638035045,0.06895821506656731,0.03408982767345788,0.5025644947607555,0.030601682022328047,0.005784183350860114,0.5311788876797916,0.48083666013873494,0.052329516644348595,0.584788165163244,0.07320290767265211,0.03589200065010991,0.5331661767830835,0.5881333351135254
2,0.033114679543118544,0.8399177826077083,0.2894762041558939,0.06892997990110275,0.034036320236702555,0.5025463801800929,0.030619796602990634,0.006710454508170117,0.5311788876797916,0.48083666013873494,0.052329516644348595,0.5851343288930888,0.07320290767265211,0.03589200065010991,0.5331661767830835,1.0436286926269531
