mode,sequence,backbone,frame_id,threshold_cache_px,threshold_native_px,valid_count,coverage,epe,gain,harmful_update_rate,harmful_selected_fraction,clean_pixel_degradation
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000005,0.05,0.35555555555555557,10082,0.32076969742774963,0.16905030608177185,-0.0028132074512541294,0.10017853230237961,0.3123067319393158,0.13603509962558746
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000005,0.1,0.7111111111111111,10082,0.2227732539176941,0.16694949567317963,-0.0007123979739844799,0.10017853230237961,0.4496883451938629,0.13603509962558746
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000005,0.5,3.5555555555555554,10082,0.001190240029245615,0.16593007743358612,0.0003070204984396696,9.918666910380125e-05,0.0833333358168602,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000006,0.01,0.07111111111111111,9733,0.43789172172546387,0.15962591767311096,-0.005091522820293903,0.013356621377170086,0.030502112582325935,0.018505504354834557
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000006,0.05,0.35555555555555557,9733,0.11291482299566269,0.1561630666255951,-0.001628673868253827,0.013356621377170086,0.11828935146331787,0.018505504354834557
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000006,0.1,0.7111111111111111,9733,0.0333915539085865,0.154346764087677,0.00018762330000754446,0.013356621377170086,0.4000000059604645,0.018505504354834557
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000006,0.5,3.5555555555555554,9733,0.0,0.15453439950942993,0.0,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000007,0.01,0.07111111111111111,9383,0.5176382660865784,0.16348233819007874,0.0010111015290021896,0.02984120137989521,0.057648755609989166,0.044570501893758774
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000007,0.05,0.35555555555555557,9383,0.21922625601291656,0.16163277626037598,0.002860668580979109,0.02984120137989521,0.13612055778503418,0.044570501893758774
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000007,0.1,0.7111111111111111,9383,0.0968773290514946,0.16018417477607727,0.004309262149035931,0.02984120137989521,0.3080308139324188,0.044570501893758774
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000007,0.5,3.5555555555555554,9383,0.00010657572420313954,0.16442283987998962,7.059486961225048e-05,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000008,0.01,0.07111111111111111,8857,0.5484927296638489,0.16518127918243408,-0.008052722550928593,0.0888562723994255,0.16200082004070282,0.10126582533121109
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000008,0.05,0.35555555555555557,8857,0.2951337993144989,0.16302542388439178,-0.005896877031773329,0.0888562723994255,0.3010711669921875,0.10126582533121109
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000008,0.1,0.7111111111111111,8857,0.17172858119010925,0.16084225475788116,-0.0037137155886739492,0.0888562723994255,0.5174227356910706,0.10126582533121109
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000008,0.5,3.5555555555555554,8857,0.0005645252531394362,0.15683795511722565,0.0002906013687606901,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000009,0.01,0.07111111111111111,8364,0.5248684883117676,0.18803516030311584,-0.009460896253585815,0.13558106124401093,0.2583143413066864,0.19750656187534332
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000009,0.05,0.35555555555555557,8364,0.31647536158561707,0.1872742623090744,-0.008699997328221798,0.13558106124401093,0.42840951681137085,0.19750656187534332
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000009,0.1,0.7111111111111111,8364,0.23266379535198212,0.18684913218021393,-0.008274856023490429,0.13558106124401093,0.5827338099479675,0.19750656187534332
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000009,0.5,3.5555555555555554,8364,0.007054041139781475,0.17574331164360046,0.0028309642802923918,0.0009564801584929228,0.1355932205915451,0.00032808398827910423
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000010,0.01,0.07111111111111111,7770,0.454054057598114,0.1747725009918213,-0.005721627734601498,0.02625482715666294,0.05782312899827957,0.039372704923152924
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000010,0.05,0.35555555555555557,7770,0.14440155029296875,0.17129956185817719,-0.002248680917546153,0.02625482715666294,0.1818181872367859,0.039372704923152924
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000010,0.1,0.7111111111111111,7770,0.06151866167783737,0.1692713499069214,-0.00022046055528335273,0.02625482715666294,0.42677825689315796,0.039372704923152924
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000010,0.5,3.5555555555555554,7770,0.0,0.1690508872270584,0.0,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000011,0.01,0.07111111111111111,7100,0.4667605757713318,0.19123654067516327,-0.009494093246757984,0.0809859186410904,0.17350633442401886,0.12679211795330048
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000011,0.05,0.35555555555555557,7100,0.24845071136951447,0.1906028538942337,-0.008860389702022076,0.0809859186410904,0.32596370577812195,0.12679211795330048
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000011,0.1,0.7111111111111111,7100,0.14549295604228973,0.18828679621219635,-0.006544321775436401,0.0809859186410904,0.5566311478614807,0.12679211795330048
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000011,0.5,3.5555555555555554,7100,0.0,0.18174244463443756,0.0,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000012,0.01,0.07111111111111111,6435,0.5487179756164551,0.2047702819108963,-0.02818611077964306,0.13395492732524872,0.24412347376346588,0.1523532271385193
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000012,0.05,0.35555555555555557,6435,0.2989898920059204,0.2011273205280304,-0.024543147534132004,0.13395492732524872,0.4480249583721161,0.1523532271385193
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000012,0.1,0.7111111111111111,6435,0.16969697177410126,0.1963491141796112,-0.019764939323067665,0.13395492732524872,0.7893772721290588,0.1523532271385193
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000012,0.5,3.5555555555555554,6435,0.0010878010652959347,0.17607955634593964,0.0005046100122854114,0.0001554001501062885,0.1428571492433548,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000013,0.01,0.07111111111111111,5792,0.47979971766471863,0.21552753448486328,-0.038265615701675415,0.15918508172035217,0.3317740261554718,0.22199797630310059
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000013,0.05,0.35555555555555557,5792,0.31629833579063416,0.21360838413238525,-0.03634646534919739,0.15918508172035217,0.5032750964164734,0.22199797630310059
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000013,0.1,0.7111111111111111,5792,0.19906768202781677,0.21069303154945374,-0.033431101590394974,0.15918508172035217,0.7996530532836914,0.22199797630310059
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000013,0.5,3.5555555555555554,5792,0.004661602433770895,0.17775236070156097,-0.0004904362722299993,0.0025897789746522903,0.5555555820465088,0.003027245169505477
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000014,0.01,0.07111111111111111,5321,0.3499342203140259,0.1859421283006668,-0.008753401227295399,0.02292802184820175,0.06552094221115112,0.02658160589635372
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000014,0.05,0.35555555555555557,5321,0.11708325147628784,0.18327882885932922,-0.006090102251619101,0.02292802184820175,0.19582664966583252,0.02658160589635372
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000014,0.1,0.7111111111111111,5321,0.03570757433772087,0.17936232686042786,-0.00217360258102417,0.02292802184820175,0.6421052813529968,0.02658160589635372
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000014,0.5,3.5555555555555554,5321,0.0,0.1771887093782425,0.0,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000015,0.01,0.07111111111111111,5015,0.44586241245269775,0.19016559422016144,-0.020152853801846504,0.06500498205423355,0.1457960605621338,0.09282244741916656
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000015,0.05,0.35555555555555557,5015,0.1714855432510376,0.18512168526649475,-0.015108936466276646,0.06500498205423355,0.3790697753429413,0.09282244741916656
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000015,0.1,0.7111111111111111,5015,0.07577268034219742,0.17971278727054596,-0.009700029157102108,0.06500498205423355,0.8578947186470032,0.09282244741916656
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000015,0.5,3.5555555555555554,5015,0.00039880358963273466,0.1697612702846527,0.00025147810811176896,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000016,0.01,0.07111111111111111,4669,0.4287855923175812,0.20212945342063904,-0.02203018218278885,0.08995502442121506,0.2097902148962021,0.08032596111297607
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000016,0.05,0.35555555555555557,4669,0.18419361114501953,0.19902706146240234,-0.01892777718603611,0.08995502442121506,0.4883720874786377,0.08032596111297607
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000016,0.1,0.7111111111111111,4669,0.10687513649463654,0.1939895898103714,-0.013890314847230911,0.08995502442121506,0.8416833877563477,0.08032596111297607
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000016,0.5,3.5555555555555554,4669,0.0006425358587875962,0.17958860099315643,0.0005106778116896749,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000017,0.01,0.07111111111111111,4444,0.4279927909374237,0.22027327120304108,-0.022323209792375565,0.0992349237203598,0.2318612039089203,0.10038609802722931
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000017,0.05,0.35555555555555557,4444,0.18429343402385712,0.21661055088043213,-0.018660468980669975,0.0992349237203598,0.5384615659713745,0.10038609802722931
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000017,0.1,0.7111111111111111,4444,0.11453645676374435,0.21312418580055237,-0.015174100175499916,0.0992349237203598,0.8664047122001648,0.10038609802722931
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000017,0.5,3.5555555555555554,4444,0.004050405230373144,0.19598416984081268,0.001965908333659172,0.0015751575119793415,0.3888888955116272,0.00193050189409405
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000018,0.01,0.07111111111111111,4265,0.2745603621006012,0.22118830680847168,-0.0057306112721562386,0.017116060480475426,0.06233987957239151,0.015590200200676918
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000018,0.05,0.35555555555555557,4265,0.06682297587394714,0.21896637976169586,-0.0035086623392999172,0.017116060480475426,0.2561403512954712,0.015590200200676918
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000018,0.1,0.7111111111111111,4265,0.02344665862619877,0.21746180951595306,-0.0020040939562022686,0.017116060480475426,0.7300000190734863,0.015590200200676918
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000018,0.5,3.5555555555555554,4265,0.0,0.2154577076435089,0.0,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000019,0.01,0.07111111111111111,3977,0.37591150403022766,0.22468745708465576,-0.004892522934824228,0.01232084445655346,0.03277591988444328,0.017175571992993355
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000019,0.05,0.35555555555555557,3977,0.11340206116437912,0.22081619501113892,-0.0010212687775492668,0.01232084445655346,0.10864745080471039,0.017175571992993355
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000019,0.1,0.7111111111111111,3977,0.030927835032343864,0.21989524364471436,-0.000100328354164958,0.01232084445655346,0.3983739912509918,0.017175571992993355
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000019,0.5,3.5555555555555554,3977,0.0007543374667875469,0.21976961195468903,2.52854370046407e-05,0.000251445802859962,0.3333333432674408,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000020,0.01,0.07111111111111111,3859,0.35812386870384216,0.20044013857841492,-0.0075032697059214115,0.027209121733903885,0.07597684860229492,0.02274247445166111
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000020,0.05,0.35555555555555557,3859,0.11997926980257034,0.19686682522296906,-0.003929953556507826,0.027209121733903885,0.22678185999393463,0.02274247445166111
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000020,0.1,0.7111111111111111,3859,0.04483026638627052,0.1936597228050232,-0.0007228556787595153,0.027209121733903885,0.6069363951683044,0.02274247445166111
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000020,0.5,3.5555555555555554,3859,0.001554806949570775,0.1921299546957016,0.0008069206378422678,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000021,0.01,0.07111111111111111,3850,0.30467531085014343,0.19558273255825043,-0.01028578169643879,0.04363636299967766,0.14322251081466675,0.057664234191179276
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000021,0.05,0.35555555555555557,3850,0.1371428519487381,0.1943254917860031,-0.009028543718159199,0.04363636299967766,0.3181818127632141,0.057664234191179276
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000021,0.1,0.7111111111111111,3850,0.05636363476514816,0.18969278037548065,-0.004395835567265749,0.04363636299967766,0.774193525314331,0.057664234191179276
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000021,0.5,3.5555555555555554,3850,0.0023376622702926397,0.18379120528697968,0.0015057472046464682,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000022,0.01,0.07111111111111111,3899,0.2926391363143921,0.19360066950321198,-0.005695378873497248,0.02128751017153263,0.07274320721626282,0.015656908974051476
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000022,0.05,0.35555555555555557,3899,0.09130546450614929,0.1921500414609909,-0.004244744777679443,0.02128751017153263,0.233146071434021,0.015656908974051476
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000022,0.1,0.7111111111111111,3899,0.031033597886562347,0.1884930282831192,-0.000587744521908462,0.02128751017153263,0.6859503984451294,0.015656908974051476
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000022,0.5,3.5555555555555554,3899,0.001538856071420014,0.18656009435653687,0.001345194992609322,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000023,0.01,0.07111111111111111,3945,0.43320658802986145,0.19513681530952454,-0.010603916831314564,0.03776932880282402,0.08718548715114594,0.03655514121055603
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000023,0.05,0.35555555555555557,3945,0.1214195191860199,0.19127672910690308,-0.006743837613612413,0.03776932880282402,0.3110647201538086,0.03655514121055603
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000023,0.1,0.7111111111111111,3945,0.04486691951751709,0.19001898169517517,-0.005486105568706989,0.03776932880282402,0.8418079018592834,0.03655514121055603
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000023,0.5,3.5555555555555554,3945,0.00025348542840220034,0.18475566804409027,-0.0002227730001322925,0.00025348542840220034,1.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000024,0.01,0.07111111111111111,4007,0.22760169208049774,0.18446452915668488,-0.011905856430530548,0.04691789299249649,0.20614035427570343,0.04388926550745964
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000024,0.05,0.35555555555555557,4007,0.08584976196289062,0.18381890654563904,-0.011260231025516987,0.04691789299249649,0.5465116500854492,0.04388926550745964
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000024,0.1,0.7111111111111111,4007,0.05764911323785782,0.18257443606853485,-0.010015750303864479,0.04691789299249649,0.8138527870178223,0.04388926550745964
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000024,0.5,3.5555555555555554,4007,0.0007486898102797568,0.17291755974292755,-0.0003588775871321559,0.0007486898102797568,1.0,0.0020256582647562027
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000025,0.01,0.07111111111111111,4188,0.28748807311058044,0.17364002764225006,-0.0161781944334507,0.042263612151145935,0.1470099687576294,0.04470198601484299
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000025,0.05,0.35555555555555557,4188,0.10768863558769226,0.17067298293113708,-0.01321113295853138,0.042263612151145935,0.39246121048927307,0.04470198601484299
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000025,0.1,0.7111111111111111,4188,0.04966571182012558,0.16780243813991547,-0.010340589098632336,0.042263612151145935,0.8509615659713745,0.04470198601484299
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000025,0.5,3.5555555555555554,4188,0.005969436373561621,0.15935885906219482,-0.0018970186356455088,0.005253104027360678,0.8799999952316284,0.010485650971531868
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000026,0.01,0.07111111111111111,4212,0.32217472791671753,0.1594839245080948,-0.002591526135802269,0.004510920960456133,0.014001473784446716,0.006312467157840729
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000026,0.05,0.35555555555555557,4212,0.05080721899867058,0.1588144749403,-0.0019220662070438266,0.004510920960456133,0.08878504484891891,0.006312467157840729
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000026,0.1,0.7111111111111111,4212,0.007597340736538172,0.15719354152679443,-0.0003011475782841444,0.004510920960456133,0.59375,0.006312467157840729
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000026,0.5,3.5555555555555554,4212,0.0,0.15689241886138916,0.0,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000027,0.01,0.07111111111111111,4298,0.3408562242984772,0.1755579560995102,-0.004848084878176451,0.02210330404341221,0.06484641879796982,0.01711229979991913
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000027,0.05,0.35555555555555557,4298,0.11982317268848419,0.17437011003494263,-0.0036602478940039873,0.02210330404341221,0.18446601927280426,0.01711229979991913
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000027,0.1,0.7111111111111111,4298,0.036295950412750244,0.17341388761997223,-0.0027040131390094757,0.02210330404341221,0.6089743375778198,0.01711229979991913
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000027,0.5,3.5555555555555554,4298,0.00023266635253094137,0.17083688080310822,-0.00012702551612164825,0.00023266635253094137,1.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000028,0.01,0.07111111111111111,4350,0.26781609654426575,0.16744911670684814,-0.0032703899778425694,0.017931034788489342,0.06695278733968735,0.012387387454509735
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000028,0.05,0.35555555555555557,4350,0.06896551698446274,0.16638031601905823,-0.0022016125731170177,0.017931034788489342,0.25999999046325684,0.012387387454509735
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000028,0.1,0.7111111111111111,4350,0.025287356227636337,0.1656922549009323,-0.001513527357019484,0.017931034788489342,0.7090908885002136,0.012387387454509735
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000028,0.5,3.5555555555555554,4350,0.0006896551931276917,0.1637720763683319,0.00040665222331881523,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000029,0.01,0.07111111111111111,4419,0.31545597314834595,0.1631169617176056,-0.008079107850790024,0.03507580980658531,0.11119081825017929,0.022790439426898956
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000029,0.05,0.35555555555555557,4419,0.11857886612415314,0.16117671132087708,-0.00613885885104537,0.03507580980658531,0.2958015203475952,0.022790439426898956
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000029,0.1,0.7111111111111111,4419,0.04955872520804405,0.1585545539855957,-0.003516698721796274,0.03507580980658531,0.7077625393867493,0.022790439426898956
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000029,0.5,3.5555555555555554,4419,0.0004525910771917552,0.15478815138339996,0.0002497051318641752,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000030,0.01,0.07111111111111111,4515,0.3581395447254181,0.1610778272151947,-0.0038692429661750793,0.010631228797137737,0.029684601351618767,0.004278074949979782
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000030,0.05,0.35555555555555557,4515,0.16434109210968018,0.15781453251838684,-0.000605942914262414,0.010631228797137737,0.06469002366065979,0.004278074949979782
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000030,0.1,0.7111111111111111,4515,0.04916943609714508,0.1557893455028534,0.0014192406088113785,0.010631228797137737,0.21621622145175934,0.004278074949979782
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000030,0.5,3.5555555555555554,4515,0.0002214839478256181,0.15727093815803528,-6.233692693058401e-05,0.0002214839478256181,1.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000031,0.01,0.07111111111111111,4564,0.2705959677696228,0.15740853548049927,-0.005550952162593603,0.010297983884811401,0.03805667906999588,0.008653846569359303
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000031,0.05,0.35555555555555557,4564,0.06047327071428299,0.15426890552043915,-0.002411309629678726,0.010297983884811401,0.17028985917568207,0.008653846569359303
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000031,0.1,0.7111111111111111,4564,0.013365468941628933,0.1529828906059265,-0.0011253110133111477,0.010297983884811401,0.7704917788505554,0.008653846569359303
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000031,0.5,3.5555555555555554,4564,0.0,0.15185758471488953,0.0,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000032,0.01,0.07111111111111111,4615,0.32199349999427795,0.14951132237911224,-0.006979120429605246,0.02123510278761387,0.06594885885715485,0.019034354016184807
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000032,0.05,0.35555555555555557,4615,0.07345612347126007,0.14653280377388,-0.004000603221356869,0.02123510278761387,0.2890855371952057,0.019034354016184807
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000032,0.1,0.7111111111111111,4615,0.03293607756495476,0.14549246430397034,-0.0029602511785924435,0.02123510278761387,0.6447368264198303,0.019034354016184807
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000032,0.5,3.5555555555555554,4615,0.0,0.14253221452236176,0.0,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000033,0.01,0.07111111111111111,4750,0.26084211468696594,0.1567682921886444,-0.008338496088981628,0.03642105311155319,0.13962873816490173,0.044320136308670044
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000033,0.05,0.35555555555555557,4750,0.08631578832864761,0.1543940156698227,-0.005964215844869614,0.03642105311155319,0.4219512343406677,0.044320136308670044
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000033,0.1,0.7111111111111111,4750,0.056421052664518356,0.15356098115444183,-0.005131186917424202,0.03642105311155319,0.64552241563797,0.044320136308670044
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000033,0.5,3.5555555555555554,4750,0.00021052631200291216,0.1484067142009735,2.309959745616652e-05,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000034,0.01,0.07111111111111111,4851,0.3083900213241577,0.15405279397964478,-0.0037656063213944435,0.010925582610070705,0.03542780876159668,0.011458792723715305
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000034,0.05,0.35555555555555557,4851,0.05339105427265167,0.15248873829841614,-0.0022015643771737814,0.010925582610070705,0.2046332061290741,0.011458792723715305
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000034,0.1,0.7111111111111111,4851,0.0193774476647377,0.1516791433095932,-0.0013919678749516606,0.010925582610070705,0.563829779624939,0.011458792723715305
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000034,0.5,3.5555555555555554,4851,0.0,0.15028716623783112,0.0,0.0,0.0,0.0
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000035,0.01,0.07111111111111111,5037,0.33373039960861206,0.1380578577518463,-0.008541129529476166,0.0043676793575286865,0.013087447732686996,0.002763385185971856
reset_every4_all_pairs,dataset_7_keyframe_1,S2M2-S,000035,0.05,0.35555555555555557,5037,0.08199325203895569,0.13382861018180847,-0.0043118661269545555,0.0043676793575286865,0.05326876416802406,0.002763385185971856
