mode,sequence,backbone,frame_id,threshold_cache_px,threshold_native_px,valid_count,coverage,epe,gain,harmful_update_rate,harmful_selected_fraction,clean_pixel_degradation
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000005,0.1,0.7111111111111111,10082,0.2227732539176941,0.16695038974285126,-0.0007132944883778691,0.10017853230237961,0.4496883451938629,0.13603509962558746
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000005,0.5,3.5555555555555554,10082,0.001190240029245615,0.16593009233474731,0.0003070170059800148,9.918666910380125e-05,0.0833333358168602,0.0
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000006,0.01,0.07111111111111111,9733,0.5527586340904236,0.17191463708877563,-0.0173802450299263,0.1336689591407776,0.2418215572834015,0.16795502603054047
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000006,0.05,0.35555555555555557,9733,0.3138806223869324,0.16923516988754272,-0.01470077782869339,0.1336689591407776,0.4258592426776886,0.16795502603054047
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000006,0.1,0.7111111111111111,9733,0.22336381673812866,0.16684186458587646,-0.012307464145123959,0.1336689591407776,0.5984360575675964,0.16795502603054047
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000006,0.5,3.5555555555555554,9733,0.0032877838239073753,0.15443487465381622,9.951821266440675e-05,0.0009246892295777798,0.28125,0.0007027406827546656
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000007,0.01,0.07111111111111111,9383,0.541404664516449,0.1851353794336319,-0.02064194157719612,0.15485452115535736,0.2860236167907715,0.19881145656108856
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000007,0.05,0.35555555555555557,9383,0.3353937864303589,0.18369682133197784,-0.01920337975025177,0.15485452115535736,0.46170955896377563,0.19881145656108856
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000007,0.1,0.7111111111111111,9383,0.25727379322052,0.1812252253293991,-0.016731785610318184,0.15485452115535736,0.6019055247306824,0.19881145656108856
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000007,0.5,3.5555555555555554,9383,0.010231269523501396,0.16270549595355988,0.0017879429506137967,0.0028775446116924286,0.28125,0.0013506213435903192
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000008,0.01,0.07111111111111111,8857,0.557750940322876,0.193113312125206,-0.035984769463539124,0.18008354306221008,0.3228744864463806,0.1890822798013687
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000008,0.05,0.35555555555555557,8857,0.3556509017944336,0.19109143316745758,-0.03396289050579071,0.18008354306221008,0.5063492059707642,0.1890822798013687
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000008,0.1,0.7111111111111111,8857,0.2693914473056793,0.18922920525074005,-0.03210066258907318,0.18008354306221008,0.6684828400611877,0.1890822798013687
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000008,0.5,3.5555555555555554,8857,0.0238229651004076,0.15721464157104492,-8.60842628753744e-05,0.009258213452994823,0.3886255919933319,0.004483122378587723
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000009,0.01,0.07111111111111111,8364,0.5144667625427246,0.21934890747070312,-0.040774643421173096,0.19799138605594635,0.3848477900028229,0.24671916663646698
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000009,0.05,0.35555555555555557,8364,0.34600669145584106,0.21830116212368011,-0.03972689062356949,0.19799138605594635,0.5722183585166931,0.24671916663646698
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000009,0.1,0.7111111111111111,8364,0.2827594578266144,0.218476340174675,-0.03990205377340317,0.19799138605594635,0.7002114057540894,0.24671916663646698
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000009,0.5,3.5555555555555554,8364,0.04088952764868736,0.1841401755809784,-0.005565900355577469,0.024988044053316116,0.6111111044883728,0.023950131610035896
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000010,0.01,0.07111111111111111,7770,0.5145431160926819,0.23015576601028442,-0.061104897409677505,0.19588159024715424,0.380690336227417,0.22288955748081207
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000010,0.05,0.35555555555555557,7770,0.32870012521743774,0.2279827743768692,-0.05893189460039139,0.19588159024715424,0.5959279537200928,0.22288955748081207
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000010,0.1,0.7111111111111111,7770,0.2633204758167267,0.22560158371925354,-0.056550703942775726,0.19588159024715424,0.7438905239105225,0.22288955748081207
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000010,0.5,3.5555555555555554,7770,0.05431145429611206,0.1887304037809372,-0.019679531455039978,0.045431144535541534,0.8364928960800171,0.039372704923152924
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000011,0.01,0.07111111111111111,7100,0.44830986857414246,0.2547057569026947,-0.07296331971883774,0.21830986440181732,0.4869619905948639,0.2683691680431366
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000011,0.05,0.35555555555555557,7100,0.3257746398448944,0.25384289026260376,-0.072100430727005,0.21830986440181732,0.6701253652572632,0.2683691680431366
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000011,0.1,0.7111111111111111,7100,0.27464789152145386,0.25251615047454834,-0.0707736685872078,0.21830986440181732,0.7948718070983887,0.2683691680431366
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000011,0.5,3.5555555555555554,7100,0.07535210996866226,0.216229647397995,-0.034487199038267136,0.06661971658468246,0.8841121792793274,0.08781362324953079
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000012,0.01,0.07111111111111111,6435,0.47505828738212585,0.26411888003349304,-0.08753469586372375,0.2293706238269806,0.482826292514801,0.2343522608280182
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000012,0.05,0.35555555555555557,6435,0.3325563371181488,0.2617841958999634,-0.08520002663135529,0.2293706238269806,0.6897196173667908,0.2343522608280182
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000012,0.1,0.7111111111111111,6435,0.2616938650608063,0.25886785984039307,-0.08228367567062378,0.2293706238269806,0.8764845728874207,0.2343522608280182
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000012,0.5,3.5555555555555554,6435,0.07894328236579895,0.21993330121040344,-0.043349139392375946,0.07412587106227875,0.9389764070510864,0.07326540350914001
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000013,0.01,0.07111111111111111,5792,0.40020719170570374,0.27023687958717346,-0.09297496825456619,0.21495166420936584,0.5371009707450867,0.2527749836444855
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000013,0.05,0.35555555555555557,5792,0.29143646359443665,0.2690557837486267,-0.09179384261369705,0.21495166420936584,0.7375592589378357,0.2527749836444855
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000013,0.1,0.7111111111111111,5792,0.2456836998462677,0.26796844601631165,-0.09070650488138199,0.21495166420936584,0.8749121427536011,0.2527749836444855
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000013,0.5,3.5555555555555554,5792,0.0947859138250351,0.2347738891839981,-0.057511959224939346,0.09116022288799286,0.9617486596107483,0.10544904321432114
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000014,0.01,0.07111111111111111,5321,0.3662845194339752,0.2787228226661682,-0.10153412818908691,0.20973500609397888,0.572601318359375,0.17597022652626038
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000014,0.05,0.35555555555555557,5321,0.26987409591674805,0.27696916460990906,-0.09978043287992477,0.20973500609397888,0.777158796787262,0.17597022652626038
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000014,0.1,0.7111111111111111,5321,0.22514565289020538,0.2744303345680237,-0.09724161773920059,0.20973500609397888,0.9315525889396667,0.17597022652626038
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000014,0.5,3.5555555555555554,5321,0.09509490430355072,0.2417139858007431,-0.06452525407075882,0.09283968806266785,0.9762845635414124,0.10738968849182129
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000015,0.01,0.07111111111111111,5015,0.37148553133010864,0.27730846405029297,-0.10729571431875229,0.21176470816135406,0.5700483322143555,0.18132758140563965
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000015,0.05,0.35555555555555557,5015,0.26540377736091614,0.2750338315963745,-0.10502108186483383,0.21176470816135406,0.7978963255882263,0.18132758140563965
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000015,0.1,0.7111111111111111,5015,0.22033898532390594,0.2721864581108093,-0.10217370092868805,0.21176470816135406,0.9610859751701355,0.18132758140563965
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000015,0.5,3.5555555555555554,5015,0.0963110700249672,0.2387700229883194,-0.06875724345445633,0.0941176488995552,0.977225661277771,0.0949811115860939
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000016,0.01,0.07111111111111111,4669,0.2880702614784241,0.2805507183074951,-0.10045146942138672,0.17905333638191223,0.6215613484382629,0.14202560484409332
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000016,0.05,0.35555555555555557,4669,0.22210323810577393,0.27927616238594055,-0.09917688369750977,0.17905333638191223,0.8061716556549072,0.14202560484409332
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000016,0.1,0.7111111111111111,4669,0.18933390080928802,0.2770903408527374,-0.09699108451604843,0.17905333638191223,0.9457013607025146,0.14202560484409332
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000016,0.5,3.5555555555555554,4669,0.09638038277626038,0.2523878514766693,-0.07228859513998032,0.09423859417438507,0.9777777791023254,0.079743891954422
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000017,0.01,0.07111111111111111,4444,0.263051301240921,0.28532564640045166,-0.08737556636333466,0.1647164672613144,0.6261762380599976,0.1422136425971985
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000017,0.05,0.35555555555555557,4444,0.19621962308883667,0.2842850685119629,-0.08633500337600708,0.1647164672613144,0.8394495248794556,0.1422136425971985
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000017,0.1,0.7111111111111111,4444,0.17191718518733978,0.28283196687698364,-0.08488191664218903,0.1647164672613144,0.9581151604652405,0.1422136425971985
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000017,0.5,3.5555555555555554,4444,0.0855085477232933,0.2590828835964203,-0.06113279610872269,0.08280827850103378,0.9684210419654846,0.07464607805013657
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000018,0.01,0.07111111111111111,4265,0.2499413788318634,0.2964641749858856,-0.08100645989179611,0.1446658819913864,0.5787992477416992,0.1365998536348343
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000018,0.05,0.35555555555555557,4265,0.17116060853004456,0.2947928011417389,-0.07933507114648819,0.1446658819913864,0.8452054858207703,0.1365998536348343
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000018,0.1,0.7111111111111111,4265,0.15521688759326935,0.2941874861717224,-0.07872974872589111,0.1446658819913864,0.9320241808891296,0.1365998536348343
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000018,0.5,3.5555555555555554,4265,0.0886283740401268,0.2768915593624115,-0.06143384426832199,0.08558030426502228,0.9656084775924683,0.07201188057661057
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000019,0.01,0.07111111111111111,3977,0.24993713200092316,0.27804237604141235,-0.05824744328856468,0.10384712368249893,0.4154929518699646,0.07824427634477615
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000019,0.05,0.35555555555555557,3977,0.14307266473770142,0.2769167125225067,-0.05712181329727173,0.10384712368249893,0.7258347868919373,0.07824427634477615
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000019,0.1,0.7111111111111111,3977,0.11717374622821808,0.2757778465747833,-0.05598293989896774,0.10384712368249893,0.8862661123275757,0.07824427634477615
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000019,0.5,3.5555555555555554,3977,0.06638169288635254,0.26457679271698,-0.044781848788261414,0.062358561903238297,0.939393937587738,0.05820610746741295
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000020,0.01,0.07111111111111111,3859,0.20834413170814514,0.25273871421813965,-0.0598018504679203,0.11790619045495987,0.5659204125404358,0.054849497973918915
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000020,0.05,0.35555555555555557,3859,0.1575537770986557,0.2517479956150055,-0.058811139315366745,0.11790619045495987,0.7483552694320679,0.054849497973918915
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000020,0.1,0.7111111111111111,3859,0.1324177235364914,0.25024890899658203,-0.05731203779578209,0.11790619045495987,0.8904109597206116,0.054849497973918915
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000020,0.5,3.5555555555555554,3859,0.06789323687553406,0.2376173436641693,-0.044680479913949966,0.06374708563089371,0.9389312863349915,0.039464883506298065
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000021,0.01,0.07111111111111111,3850,0.2436363697052002,0.2551654577255249,-0.0698685273528099,0.13818182051181793,0.5671641826629639,0.1043795645236969
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000021,0.05,0.35555555555555557,3850,0.18857142329216003,0.2545194625854492,-0.06922250986099243,0.13818182051181793,0.7327823638916016,0.1043795645236969
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000021,0.1,0.7111111111111111,3850,0.14883117377758026,0.2521064281463623,-0.06680946797132492,0.13818182051181793,0.9284467697143555,0.1043795645236969
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000021,0.5,3.5555555555555554,3850,0.06129870191216469,0.23288944363594055,-0.04759249463677406,0.059220779687166214,0.9661017060279846,0.047445256263017654
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000022,0.01,0.07111111111111111,3899,0.208515003323555,0.2556872069835663,-0.06778191030025482,0.12592972815036774,0.6039360165596008,0.09189925342798233
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000022,0.05,0.35555555555555557,3899,0.1687612235546112,0.25496721267700195,-0.06706193834543228,0.12592972815036774,0.7462006211280823,0.09189925342798233
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000022,0.1,0.7111111111111111,3899,0.13875353336334229,0.25307413935661316,-0.0651688426733017,0.12592972815036774,0.9075785875320435,0.09189925342798233
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000022,0.5,3.5555555555555554,3899,0.062067195773124695,0.23721924424171448,-0.04931396618485451,0.05898948386311531,0.9504132270812988,0.044247787445783615
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000023,0.01,0.07111111111111111,3945,0.21622306108474731,0.25466492772102356,-0.07013203948736191,0.1269962042570114,0.5873388051986694,0.10532837361097336
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000023,0.05,0.35555555555555557,3945,0.1705956906080246,0.2537805736064911,-0.06924767047166824,0.1269962042570114,0.7444279193878174,0.10532837361097336
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000023,0.1,0.7111111111111111,3945,0.14119137823581696,0.25239327549934387,-0.06786037981510162,0.1269962042570114,0.8994613885879517,0.10532837361097336
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000023,0.5,3.5555555555555554,3945,0.07173637300729752,0.24043552577495575,-0.055902641266584396,0.0674271211028099,0.9399293065071106,0.06009913235902786
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000024,0.01,0.07111111111111111,4007,0.196406289935112,0.24036312103271484,-0.06780443340539932,0.12478163093328476,0.6353240013122559,0.10330857336521149
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000024,0.05,0.35555555555555557,4007,0.1629648059606552,0.23962236940860748,-0.06706367433071136,0.12478163093328476,0.7656967639923096,0.10330857336521149
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000024,0.1,0.7111111111111111,4007,0.1360119730234146,0.2379997819662094,-0.06544110924005508,0.12478163093328476,0.9174311757087708,0.10330857336521149
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000024,0.5,3.5555555555555554,4007,0.0494135245680809,0.2178022861480713,-0.04524362087249756,0.048165708780288696,0.9747474789619446,0.02768399752676487
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000025,0.01,0.07111111111111111,4188,0.1382521539926529,0.21797841787338257,-0.0605165921151638,0.09861508756875992,0.7132987976074219,0.08222957700490952
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000025,0.05,0.35555555555555557,4188,0.11795606464147568,0.2177148163318634,-0.06025297939777374,0.09861508756875992,0.8360323905944824,0.08222957700490952
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000025,0.1,0.7111111111111111,4188,0.10721107572317123,0.217169389128685,-0.05970756709575653,0.09861508756875992,0.9198217988014221,0.08222957700490952
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000025,0.5,3.5555555555555554,4188,0.05038204416632652,0.2028653919696808,-0.04540356621146202,0.04799427092075348,0.9526066184043884,0.028697572648525238
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000026,0.01,0.07111111111111111,4212,0.15028490126132965,0.21065182983875275,-0.05375941842794418,0.09449192881584167,0.6287519931793213,0.0689110979437828
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000026,0.05,0.35555555555555557,4212,0.12060778588056564,0.21010653674602509,-0.05321413278579712,0.09449192881584167,0.7834645509719849,0.0689110979437828
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000026,0.1,0.7111111111111111,4212,0.10280151665210724,0.20901130139827728,-0.052118897438049316,0.09449192881584167,0.9191685914993286,0.0689110979437828
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000026,0.5,3.5555555555555554,4212,0.047958213835954666,0.1963663399219513,-0.039473939687013626,0.04605887830257416,0.9603960514068604,0.031036296859383583
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000027,0.01,0.07111111111111111,4298,0.15681712329387665,0.21951323747634888,-0.04880337044596672,0.08189855515956879,0.5222551822662354,0.07165775448083878
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000027,0.05,0.35555555555555557,4298,0.11028385162353516,0.21918721497058868,-0.04847734421491623,0.08189855515956879,0.7426160573959351,0.07165775448083878
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000027,0.1,0.7111111111111111,4298,0.09143787622451782,0.2186242938041687,-0.047914426773786545,0.08189855515956879,0.8956742882728577,0.07165775448083878
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000027,0.5,3.5555555555555554,4298,0.04118194431066513,0.20627513527870178,-0.035565271973609924,0.03838994726538658,0.9322034120559692,0.02245989255607128
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000028,0.01,0.07111111111111111,4350,0.1636781543493271,0.21694810688495636,-0.05276937782764435,0.10068965703248978,0.6151685118675232,0.06644143909215927
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000028,0.05,0.35555555555555557,4350,0.1294252872467041,0.21637839078903198,-0.05219968035817146,0.10068965703248978,0.7779751420021057,0.06644143909215927
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000028,0.1,0.7111111111111111,4350,0.10735632479190826,0.21506917476654053,-0.05089045688509941,0.10068965703248978,0.937901496887207,0.06644143909215927
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000028,0.5,3.5555555555555554,4350,0.041839081794023514,0.19870035350322723,-0.034521639347076416,0.039080459624528885,0.9340659379959106,0.018581081181764603
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000029,0.01,0.07111111111111111,4419,0.17107942700386047,0.21590116620063782,-0.06086330488324165,0.10930074751377106,0.6388888955116272,0.08060033619403839
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000029,0.05,0.35555555555555557,4419,0.1477709859609604,0.2155539095401764,-0.06051605939865112,0.10930074751377106,0.7396630644798279,0.08060033619403839
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000029,0.1,0.7111111111111111,4419,0.11835256963968277,0.21413931250572205,-0.05910145863890648,0.10930074751377106,0.923518180847168,0.08060033619403839
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000029,0.5,3.5555555555555554,4419,0.04955872520804405,0.1998492032289505,-0.044811349362134933,0.04752206429839134,0.9589040875434875,0.04168982803821564
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000030,0.01,0.07111111111111111,4515,0.1506090760231018,0.21511699259281158,-0.05790840834379196,0.09235880523920059,0.6132352948188782,0.07754010707139969
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000030,0.05,0.35555555555555557,4515,0.11295680701732635,0.21474269032478333,-0.05753409117460251,0.09235880523920059,0.8176470398902893,0.07754010707139969
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000030,0.1,0.7111111111111111,4515,0.09856035560369492,0.21383091807365417,-0.056622330099344254,0.09235880523920059,0.9370786547660828,0.07754010707139969
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000030,0.5,3.5555555555555554,4515,0.04673311114311218,0.20172330737113953,-0.044514719396829605,0.04407530277967453,0.9431279897689819,0.036363635212183
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000031,0.01,0.07111111111111111,4564,0.11349692940711975,0.20362971723079681,-0.05177212879061699,0.0786590725183487,0.69305020570755,0.05673076957464218
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000031,0.05,0.35555555555555557,4564,0.09355828166007996,0.20333999395370483,-0.05148240551352501,0.0786590725183487,0.8407494425773621,0.05673076957464218
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000031,0.1,0.7111111111111111,4564,0.08260297775268555,0.20278729498386383,-0.0509297139942646,0.0786590725183487,0.9522546529769897,0.05673076957464218
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000031,0.5,3.5555555555555554,4564,0.040534619241952896,0.19154684245586395,-0.039689261466264725,0.03921998292207718,0.9675675630569458,0.023076923564076424
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000032,0.01,0.07111111111111111,4615,0.1473456174135208,0.19424968957901,-0.05171748250722885,0.07995666563510895,0.5426470637321472,0.06545960903167725
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000032,0.05,0.35555555555555557,4615,0.10465872287750244,0.19357608258724213,-0.05104388669133186,0.07995666563510895,0.7639751434326172,0.06545960903167725
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000032,0.1,0.7111111111111111,4615,0.08927410840988159,0.19316695630550385,-0.050634756684303284,0.07995666563510895,0.8956310749053955,0.06545960903167725
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000032,0.5,3.5555555555555554,4615,0.04030335694551468,0.18176548182964325,-0.039233285933732986,0.03770314157009125,0.9354838728904724,0.024605385959148407
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000033,0.01,0.07111111111111111,4750,0.11747368425130844,0.20324860513210297,-0.054818809032440186,0.0677894726395607,0.5770609378814697,0.06411359459161758
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000033,0.05,0.35555555555555557,4750,0.08757894486188889,0.20291130244731903,-0.05448150262236595,0.0677894726395607,0.7740384340286255,0.06411359459161758
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000033,0.1,0.7111111111111111,4750,0.07915789633989334,0.20279602706432343,-0.05436621606349945,0.0677894726395607,0.8563829660415649,0.06411359459161758
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000033,0.5,3.5555555555555554,4750,0.04568421095609665,0.196222722530365,-0.04779293015599251,0.043368421494960785,0.9493087530136108,0.04130809009075165
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000034,0.01,0.07111111111111111,4851,0.14553700387477875,0.20861919224262238,-0.05833199992775917,0.07503607869148254,0.5155807137489319,0.06566769629716873
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000034,0.05,0.35555555555555557,4851,0.10822510719299316,0.20818300545215607,-0.057895831763744354,0.07503607869148254,0.6933333277702332,0.06566769629716873
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000034,0.1,0.7111111111111111,4851,0.09029065817594528,0.207412451505661,-0.0571252666413784,0.07503607869148254,0.8310502171516418,0.06566769629716873
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000034,0.5,3.5555555555555554,4851,0.051948051899671555,0.20173363387584686,-0.051446449011564255,0.04864976182579994,0.9365079402923584,0.05024239793419838
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000035,0.01,0.07111111111111111,5037,0.16756005585193634,0.1821107566356659,-0.05259402096271515,0.06333135068416595,0.3779620826244354,0.04352331534028053
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000035,0.05,0.35555555555555557,5037,0.09747865796089172,0.1806473433971405,-0.05113060772418976,0.06333135068416595,0.6496945023536682,0.04352331534028053
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000035,0.1,0.7111111111111111,5037,0.07583878934383392,0.17960672080516815,-0.05008997768163681,0.06333135068416595,0.8350785374641418,0.04352331534028053
continuous_streaming,dataset_7_keyframe_1,S2M2-S,000035,0.5,3.5555555555555554,5037,0.04744887724518776,0.1758386492729187,-0.04632190614938736,0.045265037566423416,0.9539749026298523,0.02970639057457447
