epoch,optimizer_step,total,classification,regression,ranking,fusion,weight_regularizer,learning_rate,loader_wait_s
22,87406,0.43082626421626197,0.281932695265489,0.01589663009896027,0.043658968568243896,0.12327646084946504,0.03377020260023285,0.0014363998109201464,1.2303914422227535
23,91379,0.42531507254291956,0.2785233910475184,0.015782590043102104,0.043048774967007125,0.12145920942347378,0.03339484066198672,0.0013904495520662339,1.1307222737523261
24,95352,0.42649489141421204,0.2768316249624026,0.01584361980003116,0.0430827899875854,0.12433613743281413,0.033173431715255955,0.001343566144654463,0.9883024229493458
25,99325,0.4191807323976275,0.27405874838871125,0.015349493013964927,0.04226797550793371,0.12035602165349513,0.0326210447321483,0.001295878092845718,1.0132016687421128
26,103298,0.41827050958221634,0.2718781528733305,0.015365198826933739,0.0419685158403527,0.12170425922734808,0.03256675418726059,0.0012475161062752602,1.0026627355837263
27,107271,0.41722620766550833,0.27041969430887697,0.015383852829710361,0.041339234442933234,0.1223613273878876,0.03209238990920033,0.0011986127417866676,0.8924093300011009
28,111244,0.41080313645680183,0.2676766471083567,0.014712582522590185,0.04105736505927735,0.11919164891654085,0.03157111484038869,0.0011493020401027927,0.9644996353890747
29,115217,0.4106994200213757,0.26461145475932474,0.015156662663726875,0.04112059217697188,0.12192343450612006,0.03153026983115645,0.001099719158429394,1.215375462808879
30,119190,0.40863095875571603,0.26280468770014737,0.014617035231211243,0.04041841525006397,0.12217027355518062,0.031214413041586002,0.001049999999998555,1.0855124886729755
31,123163,0.4055879056414323,0.26072017460632035,0.0144708508463237,0.04009878457955905,0.12140518725103552,0.03101203005349279,0.001000280841567629,1.1542101011436898
32,127136,0.4045679321873107,0.2582928028488389,0.014444201412931151,0.039811219899215905,0.12289709261244197,0.03101576865844573,0.0009506979598941348,0.9959579672140535
33,131109,0.4026493062840701,0.25713291422625933,0.014080255035556648,0.03953710706385482,0.12245628764426719,0.03067855057235092,0.0009013872582102765,1.1466218591376673
34,135082,0.3995054679949248,0.2535596759678089,0.014143127597686303,0.03938714404368439,0.12296547556554782,0.030309752016141916,0.0008524838937217165,0.9685250421753153
35,139055,0.3972200733217325,0.2532200036012996,0.013836477700083616,0.03900050235462834,0.12127805846770712,0.03026839188355629,0.0008041219071512812,1.0454896750452463
36,143028,0.3936272825996056,0.2504541420171742,0.013704182880015455,0.038965270003730984,0.12062932533126915,0.029752134106605082,0.0007564338553425626,1.2953858250984922
37,147001,0.39173105270656894,0.2495104120770015,0.01363399773002798,0.03849769831315553,0.1197608809400347,0.03009146261419243,0.0007095504479308171,1.0016383860784117
38,150974,0.39096000387780827,0.24826512896152728,0.013443269676647484,0.03830146098272908,0.1204581111191338,0.029698969343882976,0.0006636001890769243,0.9947006782167591
39,154947,0.38843902825030246,0.24568804833365723,0.013491536943153346,0.03818712171892409,0.12058192050788179,0.02938271973074878,0.0006187090252464519,1.0016843999619596
40,158920,0.38830020776116486,0.2452050408195135,0.013334469702479231,0.03800828253082404,0.12110218067207858,0.02911842508457663,0.0005749999999991333,1.1249394835322164
41,162893,0.38490030421996607,0.2433926991010992,0.013094232824583918,0.0372326708425248,0.11988033822322958,0.028859962062033964,0.0005325929167350369,1.3654153060924727
42,166866,0.38511107947884593,0.2415723494229908,0.01308805841192244,0.037681561111424025,0.12181794105693998,0.02878155817530661,0.0004916040103216306,0.978780017059762
43,170839,0.38539529038678033,0.24040783648870243,0.01307097159399565,0.03710579066149367,0.1234727869620896,0.028513658025719014,0.0004521456285021947,0.953609625401441
44,174812,0.380915768178245,0.23918679518882527,0.012864758516497734,0.0370980534970239,0.1203190999212465,0.02851489278551856,0.0004143259239586724,1.0103914776118472
45,178785,0.3802154089682594,0.23879758302725265,0.012826285599107371,0.036714776200220074,0.12015226296342116,0.028368508458707604,0.0003782485578724147,1.0823258460441139
46,182758,0.3784821221008128,0.23797346253239657,0.012703703390153089,0.03648006036804261,0.11935021693689578,0.028433005695165388,0.0003440124157961557,0.8793964067881461
47,186731,0.3764628084269093,0.23505515161748874,0.012492249161251153,0.0363492895919373,0.12047766469287262,0.027982671705505693,0.0003117113366156521,1.2052253205911256
48,190704,0.3768754437502043,0.23502431944455213,0.012679204792829768,0.03653556451514615,0.12077176963323022,0.02802921811729602,0.0002814338553436547,1.0831776351842564
49,194677,0.3770977432691658,0.2345474513358721,0.012446752089745461,0.03602520472230847,0.12175831059650291,0.027811501207982987,0.00025326296045177456,0.9882330267282669
50,198650,0.37261510893923794,0.23260412225581795,0.012310837629345416,0.03585363186413191,0.11932366895012364,0.0278423886859624,0.00022727586640477202,1.153975491906749
51,202623,0.3753438613766871,0.23279397474006924,0.01236529372511312,0.03601635123194933,0.12183908918385365,0.027620282666436558,0.00020354380202105112,1.0381038278283086
52,206596,0.3741760526987938,0.2317388723858719,0.012333462554412917,0.03572562072961011,0.12183888560020815,0.02750095815824196,0.00018213181523952997,0.9199198992864694
53,210569,0.3729490303028194,0.2313172087024568,0.012249926381455882,0.0354446104763199,0.1211864145434202,0.02729631808492419,0.00016309859482765808,1.1413502822688315
54,214542,0.37257611542835123,0.2311713446448319,0.012071475347941434,0.03573006224916278,0.12097724571061294,0.027296269837117092,0.00014649630951960304,1.1472359026083723
55,218515,0.37023633057258604,0.2295172996593983,0.012056692961787184,0.03536796197910523,0.12040642112082824,0.027211517643154402,0.00013237046502538417,1.1028507777373306
56,222488,0.36994751113362134,0.22984988205069232,0.01207431716813497,0.03522513550758951,0.11978795049850835,0.027331154681920346,0.00012075977930288443,1.3396483989490662
57,226461,0.368422546666589,0.22925265277779255,0.012015249076948224,0.035494449852691276,0.11884159442956711,0.027235388305725514,0.0001116960764346188,1.0021739350631833
58,230434,0.3709313299984167,0.23019249470078867,0.011962560602096222,0.03541221054577476,0.12044120413173162,0.027316567641555167,0.00010520419940014007,0.9815222503966652
59,234407,0.3691214646786834,0.22821426292069832,0.012035806763194278,0.03508307483862301,0.12070371637616861,0.027074106208269343,0.00010130194198315489,1.1785649857774843
60,238380,0.3682997706774017,0.22853548105748916,0.012062035584688682,0.035360914758523085,0.1194760373288617,0.027084942041642416,0.0001,1.1518660630099475
