epoch,selection_score,proposal_eligible,train_total,train_geometry,train_correction,train_error_gate,train_memory_gate,train_clean_preservation,train_clean_pixel_update,train_clean_frame_update,train_safety_ranking,train_update_magnitude,train_target_error_mean,train_target_memory_mean,train_clean_pixel_ratio,train_clean_frame_ratio,train_gradient_norm,train_flow_latency_ms,train_update_abs_max,scared_raw_epe,scared_refined_epe,scared_oracle_epe,scared_gain,scared_oracle_gain,scared_oracle_recovery,scared_false_update_rate,scared_valid_pixels,d4d_raw_epe,d4d_refined_epe,d4d_oracle_epe,d4d_gain,d4d_oracle_gain,d4d_oracle_recovery,d4d_false_update_rate,d4d_valid_pixels
1,0.7941323471545066,False,0.7775110704824328,0.6231179121241439,0.20147833091323264,0.3108555875951424,0.7164190141484141,0.044291309472328066,0.04493714740874566,0.04364547150669296,0.015383443260195584,0.1296112617109202,0.11928230988269206,0.3942844073753804,0.12259843245192314,0.515625,0.7112309271033155,2.6696444952136744,3.0,0.7109291618472483,0.7133875260358356,0.6312407986169651,-0.0024583641885872476,0.07968836323028317,-0.030849726220164353,0.2750258290840551,10640211,0.8827044944887024,0.5162115332982341,0.8358148685644499,0.36649296119046826,0.0468896259242525,7.8160777350307,1.0,8933
2,0.8052144926040574,True,0.718451508495491,0.5756097428966314,0.15908748222864233,0.2800005773897283,0.730436529032886,0.051955162241938524,0.05914956948981853,0.04476075529055379,0.022527481803990668,0.20261828416550998,0.12106061949452851,0.3944345702184364,0.1189637886818673,0.516357421875,0.525897759696818,2.4326840640753744,3.0,0.7109291618472483,0.7018758395980318,0.6312407986169651,0.009053322249216511,0.07968836323028317,0.113609087729086,0.10382690377653284,10640211,0.8827044944887024,0.5500692027847938,0.8358148685644499,0.3326352917039086,0.0468896259242525,7.094006086575778,0.9953767914932964,8933
3,0.8946472181439243,False,0.7205177813884802,0.5800106396200135,0.1510690231953049,0.2786543504334986,0.7278208150528371,0.05238851340254769,0.05951690982328728,0.04526011694906629,0.021009878495533485,0.2092365802382119,0.12147675758751575,0.39659567980561405,0.11955132734874496,0.515625,0.5764658702682937,2.4395630597808804,3.0,0.7109291618472483,0.7076112713217333,0.6312407986169651,0.0033178905255150104,0.07968836323028317,0.04163582223325357,0.23895964923090948,10640211,0.8827044944887024,0.7008333085539572,0.8358148685644499,0.18187118593474516,0.0468896259242525,3.87870839977584,0.9778085991678225,8933
4,1.0469928473118717,False,0.7130163987749256,0.5745620819507167,0.14233525298186578,0.2772595538990572,0.7287364488001913,0.061132626891776454,0.06653374098823406,0.05573151298449375,0.022119529522569792,0.22709008383390028,0.12274195031204727,0.3937282789265737,0.1186053202545736,0.5146484375,0.5505085668264655,2.4081248581779846,3.0,0.7109291618472483,0.697656354414816,0.6312407986169651,0.01327280743243231,0.07968836323028317,0.16655891643898615,0.10613041914863625,10640211,0.8827044944887024,0.9821458844499066,0.8358148685644499,-0.09944138996120422,0.0468896259242525,-2.1207546019208188,0.9121590383726306,8933
5,1.2665531782373038,False,0.6883335534948856,0.5520303092780523,0.13530930638080463,0.2750611550291069,0.7270863857120275,0.06048198258940829,0.0656085963055375,0.05535536866955226,0.020259453436665353,0.22611636550573166,0.12080679560313001,0.39535332622472197,0.11969509883056162,0.515380859375,0.4094778713188134,2.426281752107684,3.0,0.7109291618472483,0.7264908824470124,0.6312407986169651,-0.015561720599764128,0.07968836323028317,-0.19528222150571622,0.29455580306083085,10640211,0.8827044944887024,1.3339581140996253,0.8358148685644499,-0.4512536196109229,0.0468896259242525,-9.623741088058525,0.9579288025889967,8933
