epoch,learning_rate,train_total,train_classification,train_regression,train_uncertainty,train_sigma_penalty,train_clean_authorization,train_probability_mean,train_mu_mean,train_sigma_mean,train_positive_prevalence,train_classification_valid_count,train_regression_valid_count,loss_total,loss_classification,loss_regression,loss_uncertainty,loss_sigma_penalty,loss_clean_authorization,loss_probability_mean,loss_mu_mean,loss_sigma_mean,loss_positive_prevalence,loss_classification_valid_count,loss_regression_valid_count,auroc,average_precision,brier,ece,regression_mae,pearson,spearman,uncertainty_error_correlation
1,0.0007917436172706937,0.4514790993125885,0.3566750240832938,0.11580554183526158,-0.1818227003430909,1.7991450135528664e-06,0.09781681575901281,0.10794015937480936,0.20927351853226725,0.2068066665554937,0.06644889613945826,86483.37095435684,93114.83900414938,0.23599591397990782,0.23780221256117026,0.07616603374481201,-0.4032120402902365,1.3742490712805496e-05,0.0913225730881095,0.10086230474213759,0.19070833573738735,0.16644012928009033,0.03708341515157372,55681.066666666666,57684.25,0.899647565710738,0.42751935315033507,0.02664084918797016,0.05478997529893888,0.13304999470710754,0.4765470192978101,0.2780368876419588,0.40874679351404736
2,0.0018716016009045005,0.24804002372277476,0.2648118168393853,0.08528557166580837,-0.49496392091889324,0.00461476959948441,0.086688313858885,0.1134591285664882,0.17366091860651475,0.1413260091219824,0.06644889613945826,86483.37095435684,93114.83900414938,0.3482523897041877,0.28744850705067315,0.08318516171226899,-0.27176182796247306,9.232612281569649e-06,0.18223660724858443,0.1946485838542382,0.22685591181119283,0.1935375270744165,0.03708341515157372,55681.066666666666,57684.25,0.874702256990751,0.43490952456433957,0.03830388933420181,0.10847108673015247,0.14006642997264862,0.5534815992220226,0.30022614677691034,0.5289295586644096
3,0.0019438066473029256,0.21334107927069904,0.24953726632713777,0.07419816035839161,-0.5256434785473378,0.039330443257599726,0.08367278380667273,0.11345550572090006,0.1879555499745355,0.1423112541653556,0.06644889613945826,86483.37095435684,93114.83900414938,0.3328533594186107,0.2834427535533905,0.0837308126501739,-0.3144820318867763,2.4171107118794075e-06,0.17720117072264355,0.19060469642281533,0.22513728688160578,0.18955502286553383,0.03708341515157372,55681.066666666666,57684.25,0.8926749855601446,0.4751020783396758,0.03407377749681473,0.09053747687049514,0.13350312411785126,0.6057150329416681,0.28360816587845294,0.5568059497461432
4,0.0016233092973651187,0.19936623750544344,0.24174106929188446,0.07256418644176232,-0.5417777366956132,0.050315898334699065,0.08151850722135041,0.11263683955590878,0.1902245608757393,0.1405120624608024,0.06644889613945826,86483.37095435684,93114.83900414938,0.28403588036696115,0.265585029621919,0.07653029253706337,-0.38640667231132586,6.36648474028334e-07,0.1540888950849573,0.16728580929338932,0.20332810108860333,0.17791467010974885,0.03708341515157372,55681.066666666666,57684.25,0.8977153253617526,0.4836333417437326,0.02957857772707939,0.0698398410949007,0.12860289216041565,0.6384368288823854,0.28644395622409374,0.5705739527915185
5,0.001111736710269529,0.1862598413195755,0.23491020101698354,0.07048433245356771,-0.557538903270137,0.0578828097185747,0.08042130569088818,0.11273906524080582,0.19285702143343653,0.1398244931613756,0.06644889613945826,86483.37095435684,93114.83900414938,0.2624081181672712,0.2629355855286121,0.07409681053832173,-0.4431604654993862,2.651651046884732e-10,0.14466334860771896,0.1574603373805682,0.1891756812731425,0.1603618441770474,0.03708341515157372,55681.066666666666,57684.25,0.8880183400172663,0.46757695751760564,0.02843191660940647,0.05999237152224778,0.1260889321565628,0.6359605599290011,0.2706982995039491,0.5535919488017557
6,0.0005659122818960276,0.17354731012881575,0.22867249971046982,0.06863613480091466,-0.5744626911660401,0.05822519928395688,0.07883514195904753,0.11215967100685563,0.19467091347975848,0.13789768750118517,0.06644889613945826,86483.37095435684,93114.83900414938,0.30040138233453034,0.2849699789037307,0.07582708342621723,-0.4096931716427207,5.229097344757369e-07,0.16811044650773208,0.18106906029085318,0.20255746344725292,0.16522332094609737,0.03708341515157372,55681.066666666666,57684.25,0.8817483802967073,0.4664170180739643,0.031737200915813446,0.07531744020854568,0.12735654413700104,0.6552661263478299,0.25163039697825335,0.5658060473750762
7,0.00015315936492403873,0.16366137526678193,0.22374680838180527,0.06748035513946624,-0.5883774817312577,0.05937737426793913,0.07752055640784537,0.11159295610295168,0.19588501393114877,0.13631520763472402,0.06644889613945826,86483.37095435684,93114.83900414938,0.24833830691253145,0.26221264513830345,0.071720167559882,-0.48319760102313014,3.948035100620473e-06,0.14081954744954903,0.15424094485739867,0.1869368866086006,0.1490789900223414,0.03708341515157372,55681.066666666666,57684.25,0.891249205005039,0.4781579194041302,0.02796921320259571,0.05376902559821668,0.12325713038444519,0.6765098355650441,0.24995849633937903,0.566226845721488
8,8.02709304834549e-09,0.15850616961377537,0.22122856611965602,0.06675819402630151,-0.5952651401506389,0.05859340402989485,0.07675684400722076,0.1112417778154812,0.19603536673415745,0.13571318011437214,0.06644889613945826,86483.37095435684,93114.83900414938,0.2465214589300255,0.26291967518627646,0.07076619981477658,-0.49110952752331893,7.918412371202277e-06,0.14245179326583943,0.1560429822653532,0.18635493889451027,0.15009646726151307,0.03708341515157372,55681.066666666666,57684.25,0.8926147786858395,0.47722929074889164,0.02840731479227543,0.05551043582168624,0.12257926166057587,0.680014629207634,0.24952362099535222,0.5633867451856527
