loss_safe,loss_sparse,loss_spatial,loss_tgm,loss_total,loss_warp,step,val_delta_mae,val_modified_pixel_ratio,val_new_bad3,val_raw_bad3,val_raw_mae,val_refined_bad3,val_refined_mae,val_sequences,valid_pixels,valid_temporal_pairs
0.0,0.0,1.2362388372421265,0.42056092619895935,1.8039518594741821,0.7357605695724487,1,-0.0007701218128204346,0.0,0.0,44.61984872817993,5.974122554063797,44.38959741592407,5.974892675876617,4,104486,89663
2.193217056856156e-07,2.3319793740483874e-07,2.3847944736480713,1.1670254468917847,4.794304370880127,6.2124223709106445,200,0.0,0.0,0.0,44.61984872817993,5.974122554063797,44.61910891532898,5.974122554063797,4,392703,282307
4.4645325658621005e-08,5.439823524966414e-08,0.7198867797851562,0.2434295415878296,1.1644973754882812,1.0059051513671875,400,0.0,0.0,0.0,44.61984872817993,5.974122554063797,44.61913871765137,5.974122554063797,4,504482,430346
1.0767006131118251e-07,3.900097667042246e-08,4.252997398376465,1.7750165462493896,9.796018600463867,18.84002113342285,600,0.0,0.0,0.0,44.61984872817993,5.974122554063797,44.61911177635193,5.974122554063797,4,150041,63447
3.201144522790855e-07,6.536389207667526e-09,27.22164535522461,1.4732156991958618,33.68830108642578,24.967201232910156,800,0.0,0.0,0.0,44.61984872817993,5.974122554063797,44.619123220443726,5.974122554063797,4,176250,87277
1.9964023767471417e-09,1.7589817602470248e-08,1.7878162860870361,0.47487226128578186,2.520308017730713,1.2880970239639282,1000,0.0,0.0,0.0,44.61984872817993,5.974122554063797,44.61918663978577,5.974122554063797,4,257858,221110
3.4111091729016607e-09,4.437897160869397e-09,5.111265659332275,1.3606053590774536,7.030275344848633,2.7920217514038086,1200,0.0,0.0,0.0,44.61984872817993,5.974122554063797,44.61913585662842,5.974122554063797,4,434944,366934
